token_id	text
1	νεώτερος
2	μὲν
3	ὢν
4	προῃρούμην
5	γράφειν
6	τῶν
7	λόγων
8	οὐ
9	τοὺς
10	μυθώδεις
11	οὐ
12	δὲ
13	τοὺς
14	τερατείας
15	καὶ
16	ψευδολογίας
17	μεστούς
18	,
19	οἷς
20	οἱ
21	πολλοὶ
22	μᾶλλον
23	χαίρουσιν
24	ἢ
25	τοῖς
26	περὶ
27	τῆς
28	αὑτῶν
29	σωτηρίας
30	λεγομένοις
31	,
32	οὐ
33	δὲ
34	τοὺς
35	τὰς
36	παλαιὰς
37	πράξεις
38	καὶ
39	τοὺς
40	πολέμους
41	τοὺς
42	Ἑλληνικοὺς
43	ἐξηγουμένους
44	,
45	καίπερ
46	εἰδὼς
47	δικαίως
48	αὐτοὺς
49	ἐπαινουμένους
50	,
51	οὐδ’
52	αὖ
53	τοὺς
54	ἁπλῶς
55	δοκοῦντας
56	εἰρῆσθαι
57	καὶ
58	μηδεμιᾶς
59	κομψότητος
60	μετέχοντας
61	,
62	οὓς
63	οἱ
64	δεινοὶ
65	περὶ
66	τοὺς
67	ἀγῶνας
68	παραινοῦσι
69	τοῖς
70	νεωτέροις
71	μελετᾶν
72	,
73	εἴπερ
74	βούλονται
75	πλέον
76	ἔχειν
77	τῶν
78	ἀντιδίκων
79	,
80	ἀλλὰ
81	πάντας
82	τούτους
83	ἐάσας
84	περὶ
85	ἐκείνους
86	ἐπραγματευόμην
87	,
88	τοὺς
89	περὶ
90	τῶν
91	συμφερόντων
92	τῇ
93	τε
94	πόλει
95	καὶ
96	τοῖς
97	ἄλλοις
98	Ἕλλησι
99	συμβουλεύοντας
100	,
101	καὶ
102	πολλῶν
103	μὲν
104	ἐνθυμημάτων
105	γέμοντας
106	,
107	οὐκ
108	ὀλίγων
109	δ’
110	ἀντιθέσεων
111	καὶ
112	παρισώσεων
113	καὶ
114	τῶν
115	ἄλλων
116	ἰδεῶν
117	τῶν
118	ἐν
119	ταῖς
120	ῥητορείαις
121	διαλαμπουσῶν
122	καὶ
123	τοὺς
124	ἀκούοντας
125	ἐπισημαίνεσθαι
126	καὶ
127	θορυβεῖν
128	ἀναγκαζουσῶν
129	.
130	νῦν
131	δ’
132	οὐδ’
133	ὁπωσοῦν
134	τοὺς
135	τοιούτους
136	.
137	ἡγοῦμαι
138	γὰρ
139	οὐχ
140	ἁρμόττειν
141	οὔ
142	τε
143	τοῖς
144	ἔτεσι
145	τοῖς
146	ἐνενήκοντα
147	καὶ
148	τέτταρσιν
149	,
150	ἁγὼ
151	τυγχάνω
152	γεγονώς
153	,
154	οὔθ’
155	ὅλως
156	τοῖς
157	ἤδη
158	πολιὰς
159	ἔχουσιν
160	,
161	ἐκεῖνον
162	τὸν
163	τρόπον
164	ἔτι
165	λέγειν
166	,
167	ἀλλ’
168	ὡς
169	ἅπαντες
170	μὲν
171	ἂν
172	ἐλπίσειαν
173	εἰ
174	βουληθεῖεν
175	,
176	οὐδεὶς
177	δ’
178	ἂν
179	δυνηθείη
180	ῥᾳδίως
181	πλὴν
182	τῶν
183	πονεῖν
184	ἐθελόντων
185	καὶ
186	σφόδρα
187	προσεχόντων
188	τὸν
189	νοῦν
190	.
191	τούτου
192	δ’
193	ἕνεκεν
194	ταῦτα
195	προεῖπον
196	,
197	ἵν’
198	ἤν
199	τισιν
200	ὁ
201	μέλλων
202	δειχθήσεσθαι
203	λόγος
204	μαλακώτερος
205	ὢν
206	φαίνηται
207	τῶν
208	πρότερον
209	διαδεδομένων
210	,
211	μὴ
212	παραβάλλωσι
213	πρὸς
214	τὴν
215	ἐκείνων
216	ποικιλίαν
217	,
218	ἀλλὰ
219	πρὸς
220	τὴν
221	ὑπόθεσιν
222	αὐτὸν
223	κρίνωσι
224	τὴν
225	ἐν
226	τῷ
227	παρόντι
228	δεδοκιμασμένην
229	.
230	διαλέξομαι
231	δὲ
232	περί
233	τε
234	τῶν
235	τῇ
236	πόλει
237	πεπραγμένων
238	καὶ
239	περὶ
240	τῆς
241	τῶν
242	προγόνων
243	ἀρετῆς
244	,
245	οὐκ
246	ἀπὸ
247	τούτων
248	ἀρξάμενος
249	,
250	ἀλλ’
251	ἀπὸ
252	τῶν
253	ἐμοὶ
254	συμβεβηκότων
255	·
256	ἐντεῦθεν
257	γὰρ
258	οἶμαι
259	μᾶλλον
260	κατεπείγειν
261	.
262	πειρώμενος
263	γὰρ
264	ἀναμαρτήτως
265	ζῆν
266	καὶ
267	τοῖς
268	ἄλλοις
269	ἀλύπως
270	,
271	οὐδένα
272	διαλέλοιπα
273	χρόνον
274	ὑπὸ
275	μὲν
276	τῶν
277	σοφιστῶν
278	τῶν
279	ἀδοκίμων
280	καὶ
281	πονηρῶν
282	διαβαλλόμενος
283	,
284	ὑπ’
285	ἄλλων
286	δέ
287	τινων
288	οὐχ
289	οἷός
290	εἰμι
291	γιγνωσκόμενος
292	,
293	ἀλλὰ
294	τοιοῦτος
295	ὑπολαμβανόμενος
296	οἷον
297	ἂν
298	παρ’
299	ἑτέρων
300	ἀκούσωσιν
301	.
302	βούλομαι
303	οὖν
304	προδιαλεχθῆναι
305	περί
306	τ’
307	ἐμαυτοῦ
308	καὶ
309	περὶ
310	τῶν
311	οὕτω
312	πρός
313	με
314	διακειμένων
315	,
316	ἵν’
317	ἤν
318	πως
319	οἷός
320	τε
321	γένωμαι
322	,
323	τοὺς
324	μὲν
325	παύσω
326	βλασφημοῦντας
327	,
328	τοὺς
329	δ’
330	εἰδέναι
331	ποιήσω
332	περὶ
333	ἃ
334	τυγχάνω
335	διατρίβων
336	·
337	ἢν
338	γὰρ
339	ταῦτα
340	τῷ
341	λόγῳ
342	δυνηθῶ
343	διοικῆσαι
344	κατὰ
345	τρόπον
346	,
347	ἐλπίζω
348	τὸν
349	ἐπίλοιπον
350	χρόνον
351	αὐτός
352	τε
353	ἀλύπως
354	διάξειν
355	,
356	καὶ
357	τῷ
358	λόγῳ
359	τῷ
360	μέλλοντι
361	ῥηθήσεσθαι
362	τοὺς
363	παρόντας
364	μᾶλλον
365	προσέξειν
366	τὸν
367	νοῦν
368	.
369	οὐκ
370	ὀκνήσω
371	δὲ
372	κατειπεῖν
373	οὔ
374	τε
375	τὴν
376	νῦν
377	ἐγγιγνομένην
378	ἐν
379	τῇ
380	διανοίᾳ
381	μοι
382	ταραχήν
383	,
384	οὔ
385	τε
386	τὴν
387	ἀτοπίαν
388	ὧν
389	ἐν
390	τῷ
391	παρόντι
392	τυγχάνω
393	γιγνώσκων
394	,
395	οὔτ’
396	εἴ
397	τι
398	πράττω
399	τῶν
400	δεόντων
401	.
402	ἐγὼ
403	γὰρ
404	μετεσχηκὼς
405	τῶν
406	μεγίστων
407	ἀγαθῶν
408	,
409	ὧν
410	ἅπαντες
411	ἂν
412	εὔξαιντο
413	μεταλαβεῖν
414	,
415	πρῶτον
416	μὲν
417	τῆς
418	περὶ
419	τὸ
420	σῶμα
421	καὶ
422	τὴν
423	ψυχὴν
424	ὑγιείας
425	οὐχ
426	ὡς
427	ἔτυχον
428	,
429	ἀλλ’
430	ἐναμίλλως
431	τοῖς
432	μάλιστα
433	περὶ
434	ἑκάτερον
435	τούτων
436	εὐτυχηκόσιν
437	,
438	ἔπειτα
439	τῆς
440	περὶ
441	τὸν
442	βίον
443	εὐπορίας
444	,
445	ὥστε
446	μηδενὸς
447	πώποτ’
448	ἀπορῆσαι
449	τῶν
450	μετρίων
451	μηδ’
452	ὧν
453	ἄνθρωπος
454	ἂν
455	νοῦν
456	ἔχων
457	ἐπιθυμήσειεν
458	,
459	ἔτι
460	τοῦ
461	μὴ
462	τῶν
463	καταβεβλημένων
464	εἷς
465	εἶναι
466	μη
467	δὲ
468	τῶν
469	κατημελημένων
470	,
471	ἀλλ’
472	ἐκείνων
473	περὶ
474	ὧν
475	οἱ
476	χαριέστατοι
477	τῶν
478	Ἑλλήνων
479	καὶ
480	μνησθεῖεν
481	ἂν
482	καὶ
483	διαλεχθεῖεν
484	ὡς
485	σπουδαίων
486	ὄντων,—τούτων
487	ἁπάντων
488	μοι
489	συμβεβηκότων
490	τῶν
491	μὲν
492	ὑπερβαλλόντως
493	τῶν
494	δ’
495	ἐξαρκούντως
496	οὐκ
497	ἀγαπῶ
498	ζῶν
499	ἐπὶ
500	τούτοις
501	,
502	ἀλλ’
503	οὕτω
504	τὸ
505	γῆράς
506	ἐστι
507	δυσάρεστον
508	καὶ
509	μικρολόγον
510	καὶ
511	μεμψίμοιρον
512	,
513	ὥστε
514	πολλάκις
515	ἤδη
516	τήν
517	τε
518	φύσιν
519	τὴν
520	ἐμαυτοῦ
521	κατεμεμψάμην
522	,
523	ἧς
524	οὐδεὶς
525	ἄλλος
526	καταπεφρόνηκε
527	,
528	καὶ
529	τὴν
530	τύχην
531	ὠδυράμην
532	,
533	ταύτῃ
534	μὲν
535	οὐδὲν
536	ἔχων
537	ἐπικαλεῖν
538	ἄλλο
539	πλὴν
540	ὅτι
541	περὶ
542	τὴν
543	φιλοσοφίαν
544	ἣν
545	προειλόμην
546	ἀτυχίαι
547	τινὲς
548	καὶ
549	συκοφαντίαι
550	γεγόνασι
551	,
552	τὴν
553	δὲ
554	φύσιν
555	εἰδὼς
556	πρὸς
557	μὲν
558	τὰς
559	πράξεις
560	ἀρρωστοτέραν
561	καὶ
562	μαλακωτέραν
563	οὖσαν
564	τοῦ
565	δέοντος
566	,
567	πρὸς
568	δὲ
569	τοὺς
570	λόγους
571	οὔ
572	τε
573	τελείαν
574	οὔ
575	τε
576	πανταχῇ
577	χρησίμην
578	,
579	ἀλλὰ
580	δοξάσαι
581	μὲν
582	περὶ
583	ἑκάστου
584	τὴν
585	ἀλήθειαν
586	μᾶλλον
587	δυναμένην
588	τῶν
589	εἰδέναι
590	φασκόντων
591	,
592	εἰπεῖν
593	δὲ
594	περὶ
595	τῶν
596	αὐτῶν
597	τούτων
598	ἐν
599	συλλόγῳ
600	πολλῶν
601	ἀνθρώπων
602	ἁπασῶν
603	ὡς
604	ἔπος
605	εἰπεῖν
606	ἀπολελειμμένην
607	.
608	οὕτω
609	γὰρ
610	ἐνδεὴς
611	ἀμφοτέρων
612	ἐγενόμην
