token_ref	lemma	postag	oga_lemma	glaux_lemma	oga_postag	glaux_postag	notes
81	λέγω	v--pna---	λέγω3	λέγω	v--pna---	v--pna---	
82	·	u--------	·	·	u--------	u--------	
83	οὐ	d--------	οὐ	οὐ	d--------	d--------	
84	δέ	d--------	δέ		d--------		oga_only
85	γάρ	d--------	γάρ		d--------		oga_only
86	πολλοστός	a-s---na-	πολλοστός		a-s---na-		oga_only
87	μέρος	n-s---na-	μέρος		n-s---na-		oga_only
88	ὁ	l-p---ng-	ὁ		l-p---ng-		oga_only
89	ἐκεῖνος	p-p---md-	ἐκεῖνος		p-p---md-		oga_only
90	πράσσω	v-prpeng-	πράσσω		v-prpeng-		oga_only
91	ἐρῶ	v3pria---	ἐρῶ		v3pria---		oga_only
92	·	u--------	·		u--------		oga_only
93	εἰ	c--------	εἰ	εἰ	c--------	c--------	
94	δέ	c--------	δέ	δέ	d--------	c--------	
95	ὡς	c--------	ὡς	ὡς	d--------	c--------	
96	ἐγώ	p-s---cd-	ἐγώ	ἐγώ	p1s---md-	p-s---cd-	
97	τις	p-s---na-	τις	τις	p-s---na-	p-s---na-	
98	προσήκω	v-sppana-	προσήκω	προσήκω	v-sppana-	v-sppana-	
99	περί	r--------	περί	περί	r--------	r--------	
100	αὐτός	p-p---ng-	αὐτός	αὐτός	p-p---ng-	p-p---ng-	
101	ποιέω	v3ppim---	ποιέω	ποιέω	v3ppie---	v3ppim---	
102	ὁ	l-p---ma-	ὁ	ὁ	l-p---ma-	l-p---ma-	
103	λόγος	n-p---ma-	λόγος	λόγος	n-p---ma-	n-p---ma-	
104	,	u--------	,	,	u--------	u--------	
105	ἀποδείκνυμι	v1sfia---	ἀποδείκνυμι	ἀποδείκνυμι	v1sfia---	v1sfia---	
106	οὗτος	p-p---ma-	οὗτος	οὗτος	p-p---ma-	p-p---ma-	
107	μέν	g--------	μέν	μέν	d--------	g--------	
108	ἅπας	p-p---na-	ἅπας	ἅπας	a-p---na-	p-p---na-	
109	ψεύδω	v-pppmma-	ψεύδω	ψεύδω	v-pppema-	v-pppmma-	
110	,	u--------	,	,	u--------	u--------	
111	ἐμαυτοῦ	p-s---ma-	ἐμαυτοῦ	ἐμαυτοῦ	p-s---ma-	p-s---ma-	
112	δέ	c--------	δέ	δέ	c--------	c--------	
113	τοιοῦτος	p-s---ma-	τοιοῦτος	τοιοῦτος	p-s---ma-	p-s---ma-	
114	εἰμί	v-sppama-	εἰμί	εἰμί	v-sppama-	v-sppama-	
115	οἷος	p-s---mn-	οἷος	οἷος	a-s---mn-	p-s---mn-	
116	ἄν	g--------	ἄν	ἄν	d--------	g--------	
117	ὁ	l-p---mg-	ὁ	ὁ	l-p---mg-	l-p---mg-	
118	ἐκ	r--------	ἐκ	ἐκ	r--------	r--------	
119	Πειραιεύς	n-s---mg-	πειραιεύς	Πειραιεύς	n-s---mg-	n-s---mg-	
120	ὁ	l-s---mn-		ὁ		l-s---mn-	glaux_only
121	ἀγαθός	a-s---mns		ἀγαθός		a-s---mns	glaux_only
122	ἐν	r--------		ἐν		r--------	glaux_only
123	ἄστυ	n-s---nd-		ἄστυ		n-s---nd-	glaux_only
124	μένω	v-sapamn-		μένω		v-sapamn-	glaux_only
125	γίγνομαι	v3saim---		γίγνομαι		v3saim---	glaux_only
126	.	u--------	.	.	u--------	u--------	
127	δέω	v1spim---	δέω	δέω	v1spie---	v1spim---	
128	δέ	c--------	δέ	δέ	d--------	c--------	
129	σύ	p-p---cg-	σύ	σύ	p-p---mg-	p-p---cg-	
130	,	u--------	,	,	u--------	u--------	
131	ὦ	i--------	ὦ	ὦ	i--------	i--------	
132	ἀνήρ	n-p---mv-	ἀνήρ	ἀνήρ	n-p---mv-	n-p---mv-	
133	δικαστής	n-p---mv-	δικαστής	δικαστής	n-p---mv-	n-p---mv-	
134	,	u--------	,	,	u--------	u--------	
135	μή	d--------	μή	μή	d--------	d--------	
136	ὁ	l-s---fa-	ὁ	ὁ	l-s---fa-	l-s---fa-	
137	αὐτός	p-s---fa-	αὐτός	αὐτός	a-s---fa-	p-s---fa-	
138	γνώμη	n-s---fa-	γνώμη	γνώμη	n-s---fa-	n-s---fa-	
139	ἔχω	v--pna---	ἔχω	ἔχω	v--pna---	v--pna---	
140	ὁ	l-p---md-	ὁ	ὁ	l-p---md-	l-p---md-	
141	συκοφάντης	n-p---md-	συκοφάντης	συκοφάντης	n-p---md-	n-p---md-	
142	.	u--------	.	.	u--------	u--------	
143	οὗτος	p-p---ng-	οὗτος	οὗτος	p-p---ng-	p-p---ng-	
144	μέν	g--------	μέν	μέν	d--------	g--------	
145	γάρ	g--------	γάρ	γάρ	d--------	g--------	
146	ἔργον	n-s---nn-	ἔργον	ἔργον	n-s---nn-	n-s---nn-	
147	εἰμί	v3spia---	εἰμί	εἰμί	v3spia---	v3spia---	
148	καί	c--------	καί	καί	d--------	c--------	
149	ὁ	l-p---ma-	ὁ	ὁ	l-p---ma-	l-p---ma-	
150	μηδείς	p-s---na-	μηδείς	μηδείς	p-s---na-	p-s---na-	
151	ἁμαρτάνω	v-prpama-	ἁμαρτάνω	ἁμαρτάνω	v-prpama-	v-prpama-	
152	εἰς	r--------	εἰς	εἰς	r--------	r--------	
153	αἰτία	n-s---fa-	αἰτία	αἰτία	n-s---fa-	n-s---fa-	
154	καθίστημι	v--pna---	καθίστημι	καθίστημι	v--pna---	v--pna---	
155	(	u--------	̔	(	u--------	u--------	DISAGREE
156	ἐκ	r--------	ἐκ	ἐκ	r--------	r--------	
157	οὗτος	p-p---ng-	οὗτος	οὗτος	p-p---ng-	p-p---ng-	
158	γάρ	g--------	γάρ	γάρ	d--------	g--------	
159	ἄν	g--------	ἄν	ἄν	d--------	g--------	
160	μάλα	d-------s	μάλιστα	μάλα	d--------	d-------s	DISAGREE
161	χρηματίζω	v3ppom---	χρηματίζω	χρηματίζω	v3ppoe---	v3ppom---	
162	)	u--------	)	)	u--------	u--------	
163	,	u--------	,	,	u--------	u--------	
164	ὑμέτερος	a-s---nn-	ὑμέτερος	ὑμέτερος	a-s---na-	a-s---nn-	
165	δέ	c--------	δέ	δέ	c--------	c--------	
166	ὁ	l-p---md-	ὁ	ὁ	l-p---md-	l-p---md-	
167	μηδείς	p-s---na-	μηδείς	μηδείς	p-s---na-	p-s---na-	
168	ἀδικέω	v-pppamd-	ἀδικέω	ἀδικέω	v-pppamd-	v-pppamd-	
169	ἐκ	r--------	ἐκ	ἐκ	r--------	r--------	
170	ἴσος	a-s---ng-	ἴσος	ἴσος	a-s---ng-	a-s---ng-	
171	ὁ	l-s---fg-	ὁ	ὁ	l-s---fg-	l-s---fg-	
172	πολιτεία	n-s---fg-	πολιτεία	πολιτεία	n-s---fg-	n-s---fg-	
173	μεταδίδωμι	v--pna---	μεταδίδωμι	μεταδίδωμι	v--pna---	v--pna---	
174	·	u--------	·	·	u--------	u--------	
175	οὕτως	d--------	οὕτως	οὕτως	d--------	d--------	
176	γάρ	g--------	γάρ	γάρ	d--------	g--------	
177	ἄν	g--------	ἄν	ἄν	d--------	g--------	
178	ὁ	l-p---nd-	ὁ	ὁ	l-p---nd-	l-p---nd-	
179	καθίστημι	v-prpand-	καθίστημι	καθίστημι	v-prpand-	v-prpand-	
180	πρᾶγμα	n-p---nd-	πρᾶγμα	πρᾶγμα	n-p---nd-	n-p---nd-	
181	πολύς	a-p---mas	πλεῖστος	πολύς	a-p---ma-	a-p---mas	DISAGREE
182	σύμμαχος	a-p---ma-	σύμμαχος	σύμμαχος	a-p---ma-	a-p---ma-	
183	ἔχω	v2ppoa---	ἔχω	ἔχω	v2ppoa---	v2ppoa---	
184	.	u--------	.	.	u--------	u--------	
185	ἀξιόω	v1spia---	ἀξιόω	ἀξιόω	v1spia---	v1spia---	
186	δέ	c--------	δέ	δέ	d--------	c--------	
187	ὦ	i--------	ὦ	ὦ	i--------	i--------	
188	ἀνήρ	n-p---mv-	ἀνήρ	ἀνήρ	n-p---mv-	n-p---mv-	
189	δικαστής	n-p---mv-	δικαστής	δικαστής	n-p---mv-	n-p---mv-	
190	,	u--------	,	,	u--------	u--------	
191	ἐάν	c--------	ἐάν	ἐάν	c--------	c--------	
192	φαίνω	v1sasp---	φαίνω	φαίνω	v1spia---	v1sasp---	
193	συμφορά	n-s---fg-	συμφορά	συμφορά	n-s---fg-	n-s---fg-	
194	μέν	g--------	μέν	μέν	d--------	g--------	
195	μηδείς	p-s---fg-	μηδείς	μηδείς	a-s---fg-	p-s---fg-	
196	αἴτιος	a-s---mn-	αἴτιος	αἴτιος	a-s---mn-	a-s---mn-	
197	γίγνομαι	v-srpmmn-	γίγνομαι	γίγνομαι	v-srpemn-	v-srpmmn-	
198	,	u--------	,	,	u--------	u--------	
199	πολύς	a-p---na-	πολύς	πολύς	a-p---na-	a-p---na-	
200	δέ	c--------	δέ	δέ	d--------	c--------	
201	καί	c--------	καί		c--------		oga_only
202	ἀγαθός	a-p---na-	ἀγαθός		a-p---na-		oga_only
203	ἐργάζομαι	v-srpemn-	ἐργάζομαι		v-srpemn-		oga_only
204	ὁ	l-s---fa-	ὁ		l-s---fa-		oga_only
205	πόλις	n-s---fa-	πόλις		n-s---fa-		oga_only
206	καί	c--------	καί	καί	d--------	c--------	
207	ὁ	l-s---nd-	ὁ		l-s---nd-		oga_only
208	σῶμα	n-s---nd-	σῶμα		n-s---nd-		oga_only
209	καί	c--------	καί		c--------		oga_only
210	ὁ	l-p---nd-	ὁ		l-p---nd-		oga_only
211	χρῆμα	n-p---nd-	χρῆμα		n-p---nd-		oga_only
212	,	u--------	,		u--------		oga_only
213	οὗτος	p-p---na-	οὗτος		p-p---na-		oga_only
214	γοῦν	d--------	γοῦν		d--------		oga_only
215	ἐγώ	p1s---md-	ἐγώ		p1s---md-		oga_only
216	παρά	r--------	παρά		r--------		oga_only
217	σύ	p-p---mg-	σύ		p-p---mg-		oga_only
218	ὑπάρχω	v--pna---	ὑπάρχω		v--pna---		oga_only
219	,	u--------	,		u--------		oga_only
220	ὅς	p-p---ng-	ὅς		p-p---ng-		oga_only
221	οὐ	d--------	οὐ		d--------		oga_only
222	μόνος	a-s---na-	μόνος		a-s---na-		oga_only
223	ὁ	l-p---ma-	ὁ	ὁ	l-p---ma-	l-p---ma-	
224	εὖ	d--------	εὖ		d--------		oga_only
225	ποιέω	v-prpama-	ποιέω		v-prpama-		oga_only
226	ἀλλά	c--------	ἀλλά		c--------		oga_only
227	καί	d--------	καί		d--------		oga_only
228	ὁ	l-p---ma-	ὁ		l-p---ma-		oga_only
229	μηδείς	p-s---na-	μηδείς		p-s---na-		oga_only
230	ἀδικέω	v-pppama-	ἀδικέω		v-pppama-		oga_only
231	τυγχάνω	v--pna---	τυγχάνω		v--pna---		oga_only
232	δίκαιος	a-s---nn-	δίκαιος		a-s---nn-		oga_only
233	εἰμί	v3spia---	εἰμί		v3spia---		oga_only
234	.	u--------	.		u--------		oga_only
235	μέγας	a-s---na-	μέγας		a-s---na-		oga_only
236	μέν	d--------	μέν		d--------		oga_only
237	οὖν	p-s---ma-	οὖν		p-s---ma-		oga_only
238	ἡγέομαι	v1spie---	ἡγέομαι		v1spie---		oga_only
239	ἐγώ	p1s---md-	ἐγώ		p1s---md-		oga_only
240	τεκμήριον	n-s---na-	τεκμήριον		n-s---na-		oga_only
241	εἰμί	v--pna---	εἰμί		v--pna---		oga_only
242	,	u--------	,		u--------		oga_only
243	ὅτι	c--------	ὅτι	ὅτι	c--------	c--------	
244	,	u--------	,	,	u--------	u--------	
245	εἴπερ	c--------	εἴπερ	εἴπερ	c--------	c--------	
246	δύναμαι	v3piim---	δύναμαι	δύναμαι	v3piie---	v3piim---	
247	ὁ	l-p---mn-	ὁ	ὁ	l-p---mn-	l-p---mn-	
248	κατήγορος	a-p---mn-	κατήγορος	κατήγορος	a-p---mn-	a-p---mn-	
249	ἴδιος	a-s---fd-	ἴδιος	ἴδιος	a-s---fd-	a-s---fd-	
250	ἐγώ	p-s---ca-	ἐγώ	ἐγώ	p1s---ma-	p-s---ca-	
251	ἀδικέω	v-sppama-	ἀδικέω	ἀδικέω	v-sppama-	v-sppama-	
252	ἐξελέγχω	v--ana---	ἐξελέγχω	ἐξελέγχω	v--ana---	v--ana---	
253	,	u--------	,	,	u--------	u--------	
254	οὐ	d--------	οὐ	οὐ	d--------	d--------	
255	ἄν	g--------	ἄν	ἄν	d--------	g--------	
256	ὁ	l-p---na-	ὁ	ὁ	l-p---na-	l-p---na-	
257	ὁ	l-p---mg-	ὁ	ὁ	l-p---mg-	l-p---mg-	
258	τριάκοντα	m--------	τριάκοντα	τριάκοντα	a--------	m--------	
259	ἁμάρτημα	n-p---na-	ἁμάρτημα	ἁμάρτημα	n-p---na-	n-p---na-	
260	ἐγώ	p-s---cg-	ἐγώ	ἐγώ	p-s---mg-	p-s---cg-	
261	κατηγορέω	v3piia---	κατηγορέω	κατηγορέω	v3piia---	v3piia---	
262	,	u--------	,	,	u--------	u--------	
263							unmatched
264	ἄν	g--------	ἄν	ἄν	d--------	g--------	
265	οἴομαι	v3piim---	οἴομαι	οἴομαι	v3piie---	v3piim---	
266	χρή	v--pna---	χρή	χρή	v--pna---	v--pna---	
267	ὑπέρ	r--------	ὑπέρ	ὑπέρ	r--------	r--------	
268	ὁ	l-p---ng-	ὁ	ὁ	l-p---ng-	l-p---ng-	
269	ἐκεῖνος	p-p---md-	ἐκεῖνος	ἐκεῖνος	p-p---md-	p-p---md-	
270	πράσσω	v-prpmng-	πράσσω	πράσσω	v-prpeng-	v-prpmng-	
271	ἕτερος	p-p---ma-	ἕτερος	ἕτερος	a-p---ma-	p-p---ma-	
272	διαβάλλω	v--pna---	διαβάλλω	διαβάλλω	v--pna---	v--pna---	
273	,	u--------	,	,	u--------	u--------	
274	ἀλλά	c--------	ἀλλά	ἀλλά	c--------	c--------	
275	αὐτός	p-p---ma-	αὐτός	αὐτός	p-p---ma-	p-p---ma-	
276	ὁ	l-p---ma-	ὁ	ὁ	l-p---ma-	l-p---ma-	
277	ἀδικέω	v-pppama-	ἀδικέω	ἀδικέω	v-pppama-	v-pppama-	
278	τιμωρέω	v--pnm---	τιμωρέω	τιμωρέω	v--pne---	v--pnm---	
279	·	u--------	·	·	u--------	u--------	
280	νῦν	d--------	νῦν	νῦν	d--------	d--------	
281	δέ	c--------	δέ	δέ	d--------	c--------	
282	νομίζω	v3ppia---	νομίζω	νομίζω	v3ppia---	v3ppia---	
283	ὁ	l-s---fa-	ὁ	ὁ	l-s---fa-	l-s---fa-	
284	πρός	r--------	πρός	πρός	r--------	r--------	
285	ἐκεῖνος	p-p---ma-	ἐκεῖνος	ἐκεῖνος	p-p---ma-	p-p---ma-	
286	ὀργή	n-s---fa-	ὀργή	ὀργή	n-s---fa-	n-s---fa-	
287	ἱκανός	a-s---fa-	ἱκανός	ἱκανός	a-s---fa-	a-s---fa-	
288	εἰμί	v--pna---	εἰμί	εἰμί	v--pna---	v--pna---	
289	καί	c--------	καί	καί	d--------	c--------	
290	ὁ	l-p---ma-	ὁ	ὁ	l-p---ma-	l-p---ma-	
291	μηδείς	p-s---na-	μηδείς	μηδείς	p-s---na-	p-s---na-	
292	κακός	a-s---na-	κακός	κακός	a-s---na-	a-s---na-	
293	ἐργάζομαι	v-prpmma-	ἐργάζομαι	ἐργάζομαι	v-prpema-	v-prpmma-	
294	ἀπόλλυμι	v--ana---	ἀπόλλυμι	ἀπόλλυμι	v--ana---	v--ana---	
295	.	u--------	.	.	u--------	u--------	
296	ἐγώ	p-s---cn-	ἐγώ	ἐγώ	p1s---mn-	p-s---cn-	
297	δέ	c--------	δέ	δέ	d--------	c--------	
298	οὐ	d--------	οὐ	οὐ	d--------	d--------	
299	ἡγέομαι	v1spim---	ἡγέομαι	ἡγέομαι	v1spie---	v1spim---	
300	δίκαιος	a-s---na-	δίκαιος	δίκαιος	a-s---na-	a-s---na-	
301	εἰμί	v--pna---	εἰμί	εἰμί	v--pna---	v--pna---	
302	οὐ	d--------	οὐ	οὐ	d--------	d--------	
303	τε	d--------	τε		d--------		oga_only
304	εἰ	c--------	εἰ		c--------		oga_only
305	τις	p-p---mn-	τις		p-p---mn-		oga_only
306	ὁ	l-s---fd-	ὁ		l-s---fd-		oga_only
307	πόλις	n-s---fd-	πόλις		n-s---fd-		oga_only
308	πολύς	a-p---ng-	πολύς		a-p---ng-		oga_only
309	ἀγαθός	a-p---ng-	ἀγαθός		a-p---ng-		oga_only
310	αἴτιος	a-p---mn-	αἴτιος		a-p---mn-		oga_only
311	γίγνομαι	v3prie---	γίγνομαι		v3prie---		oga_only
312	,	u--------	,		u--------		oga_only
313	ἄλλος	a-p---ma-	ἄλλος		a-p---ma-		oga_only
314	τις	p-p---ma-	τις		p-p---ma-		oga_only
315	ὑπέρ	r--------	ὑπέρ		r--------		oga_only
316	οὗτος	p-p---ng-	οὗτος		p-p---ng-		oga_only
317	τιμή	n-s---fa-	τιμή		n-s---fa-		oga_only
318	ἤ1	c--------	ἤ1		c--------		oga_only
319	χάρις	n-s---fa-	χάρις		n-s---fa-		oga_only
320	κομίζω	v--anm---	κομίζω		v--anm---		oga_only
321	παρά	r--------	παρά		r--------		oga_only
322	σύ	p-p---mg-	σύ		p-p---mg-		oga_only
323	,	u--------	,		u--------		oga_only
324							unmatched
325	εἰ	c--------	εἰ		c--------		oga_only
326	τις	p-p---mn-	τις		p-p---mn-		oga_only
327	πολύς	a-p---na-	πολύς		a-p---na-		oga_only
328	κακός	a-p---na-	κακός		a-p---na-		oga_only
329	ἐργάζομαι	v-prpemn-	ἐργάζομαι		v-prpemn-		oga_only
330	εἰμί	v3ppia---	εἰμί		v3ppia---		oga_only
331	,	u--------	,		u--------		oga_only
332	εἰκότως	d--------	εἰκότως		d--------		oga_only
333	ἄν	d--------	ἄν		d--------		oga_only
334	διά	r--------	διά		r--------		oga_only
335	ἐκεῖνος	p-p---ma-	ἐκεῖνος		p-p---ma-		oga_only
336	ὁ	l-p---ma-	ὁ		l-p---ma-		oga_only
337	μηδείς	a-s---na-	μηδείς		a-s---na-		oga_only
338	ἀδικέω	v-pppama-	ἀδικέω		v-pppama-		oga_only
339	ὄνειδος	v-pppama-	ὄνειδος		v-pppama-		oga_only
340	καί	d--------	καί		d--------		oga_only
341	διαβολή	n-s---fg-	διαβολή		n-s---fg-		oga_only
342	τυγχάνω	v--pna---	τυγχάνω		v--pna---		oga_only
343	·	u--------	·		u--------		oga_only
344	ἱκανός	a-p---mn-	ἱκανός	ἱκανός	a-p---mn-	a-p---mn-	
345	γάρ	g--------	γάρ	γάρ	d--------	g--------	
346	ὁ	l-p---mn-	ὁ	ὁ	l-p---mn-	l-p---mn-	
347	ὑπάρχω	v-pppamn-	ὑπάρχω	ὑπάρχω	v-pppamn-	v-pppamn-	
348	ἐχθρός	a-p---mn-	ἐχθρός	ἐχθρός	a-p---mn-	a-p---mn-	
349	ὁ	l-s---fd-	ὁ	ὁ	l-s---fd-	l-s---fd-	
350	πόλις	n-s---fd-	πόλις	πόλις	n-s---fd-	n-s---fd-	
351	καί	c--------	καί	καί	c--------	c--------	
352	μέγας	a-s---na-	μέγας	μέγας	a-s---na-	a-s---na-	
353	κέρδος	n-s---na-	κέρδος	κέρδος	n-s---na-	n-s---na-	
354	νομίζω	v-pppamn-	νομίζω	νομίζω	v-pppamn-	v-pppamn-	
355	εἰμί	v--pna---	εἰμί	εἰμί	v--pna---	v--pna---	
356	ὁ	l-p---ma-	ὁ	ὁ	l-p---ma-	l-p---ma-	
357	ἄδικος	d--------	ἄδικος	ἄδικος	d--------	d--------	
358	ἐν	r--------	ἐν	ἐν	r--------	r--------	
359	ὁ	l-p---fd-	ὁ	ὁ	l-p---fd-	l-p---fd-	
360	διαβολή	n-p---fd-	διαβολή	διαβολή	n-p---fd-	n-p---fd-	
361	καθίστημι	v-prpama-	καθίστημι	καθίστημι	v-prpama-	v-prpama-	
362	.	u--------		.		u--------	glaux_only
363	πειράω	v1sfim---	πειράω	πειράω	v1sfim---	v1sfim---	
364	δέ	c--------	δέ	δέ	d--------	c--------	
365	σύ	p-p---ca-	σύ	σύ	p-p---ma-	p-p---ca-	
366	διδάσκω	v--ana---	διδάσκω	διδάσκω	v--ana---	v--ana---	
367	,	u--------	,	,	u--------	u--------	
368	ὅς	p-p---ma-	ὅς	ὅς	p-p---ma-	p-p---ma-	
369	ἡγέομαι	v1spim---	ἡγέομαι	ἡγέομαι	v1spim---	v1spim---	
370	ὁ	l-p---mg-	ὁ	ὁ	l-p---mg-	l-p---mg-	
371	πολίτης	n-p---mg-	πολίτης	πολίτης	n-p---mg-	n-p---mg-	
372	προσήκω	v--pna---	προσήκω	προσήκω	v--pna---	v--pna---	
373	ὀλιγαρχία	n-s---fg-	ὀλιγαρχία	ὀλιγαρχία	n-s---fg-	n-s---fg-	
374	ἐπιθυμέω	v--pna---	ἐπιθυμέω	ἐπιθυμέω	v--pna---	v--pna---	
375	καί	c--------	καί	καί	c--------	c--------	
376	ὅς	p-p---ma-	ὅς	ὅς	p-p---ma-	p-p---ma-	
377	δημοκρατία	n-s---fg-	δημοκρατία	δημοκρατία	n-s---fg-	n-s---fg-	
378	.	u--------		.		u--------	glaux_only
379	ἐκ	r--------	ἐκ	ἐκ	r--------	r--------	
380	οὗτος	p-s---ng-	οὗτος	οὗτος	p-s---ng-	p-s---ng-	
381	γάρ	g--------	γάρ	γάρ	d--------	g--------	
382	καί	c--------	καί	καί	d--------	c--------	
383	σύ	p-p---cn-	σύ	σύ	p-p---mn-	p-p---cn-	
384	γιγνώσκω	v2pfim---	γιγνώσκω	γιγνώσκω	v2pfim---	v2pfim---	
385	,	u--------	,	,	u--------	u--------	
386	καί	c--------	καί		c--------		oga_only
