token_ref	lemma	postag	oga_lemma	glaux_lemma	oga_postag	glaux_postag	notes
46	βιόω	v-prpmng-	βιόω	βιόω	v-prpeng-	v-prpmng-	
47	καθίστημι	v--ana---	καθίστημι	καθίστημι	v--ana---	v--ana---	
48	.	u--------	.	.	u--------	u--------	
49	ἐγώ	p-s---cn-	ἐγώ	ἐγώ	p1s---mn-	p-s---cn-	
50	γάρ	g--------	γάρ	γάρ	d--------	g--------	
51	οὕτως	d--------	οὕτως	οὕτως	d--------	d--------	
52	σφόδρα	d--------	σφόδρα	σφόδρα	d--------	d--------	
53	ἐμαυτοῦ	p-s---md-	ἐμαυτοῦ	ἐμαυτοῦ	p-s---md-	p-s---md-	
54	πιστεύω	v1spia---	πιστεύω	πιστεύω	v1spia---	v1spia---	
55	,	u--------	,	,	u--------	u--------	
56	ὥστε	c--------	ὥστε	ὥστε	c--------	c--------	
57	ἐλπίζω	v1spia---	ἐλπίζω	ἐλπίζω	v1spia---	v1spia---	
58	καί	c--------	καί	καί	d--------	c--------	
59	εἰ	c--------	εἰ	εἰ	c--------	c--------	
60	τις	p-s---cn-	τις	τις	p-s---mn-	p-s---cn-	
61	πρός	r--------	πρός	πρός	r--------	r--------	
62	ἐγώ	p-s---ca-	ἐγώ	ἐγώ	p1s---ma-	p-s---ca-	
63	τυγχάνω	v3spia---	τυγχάνω	τυγχάνω	v3spia---	v3spia---	
64	ἀηδής	d--------	ἀηδής	ἀηδής	d--------	d--------	
65	διάκειμαι	v-srpmmn-	διάκειμαι	διάκειμαι	v-srpemn-	v-srpmmn-	
66	,	u--------	,	,	u--------	u--------	
67	ἐπειδάν	c--------	ἐπειδάν	ἐπειδάν	c--------	c--------	
68	ἐγώ	p-s---cg-	ἐγώ	ἐγώ	p1s---mg-	p-s---cg-	
69	λέγω	v-sppamg-	λέγω3	λέγω	v-sppamg-	v-sppamg-	
70	ἀκούω	v3sasa---	ἀκούω	ἀκούω	v3sasa---	v3sasa---	
71	περί	r--------	περί	περί	r--------	r--------	
72	ὁ	l-p---ng-	ὁ	ὁ	l-p---ng-	l-p---ng-	
73	πράσσω	v-prpmng-	πράσσω	πράσσω	v-prpeng-	v-prpmng-	
74	,	u--------	,	,	u--------	u--------	
75	μεταμέλομαι	v--fna---	μεταμελέομαι	μεταμέλομαι	v--fna---	v--fna---	DISAGREE
76	αὐτός	p-s---md-	αὐτός	αὐτός	p-s---md-	p-s---md-	
77	καί	c--------	καί	καί	d--------	c--------	
78	πολύς	a-s---na-	πολύς	πολύς	a-s---na-	a-s---na-	
79	ἀγαθός	a-s---mac	βελτίων	ἀγαθός	a-p---nac	a-s---mac	DISAGREE
80	ἐγώ	p-s---ca-	ἐγώ	ἐγώ	p1s---ma-	p-s---ca-	
81	εἰς	r--------	εἰς	εἰς	r--------	r--------	
82	ὁ	l-s---ma-	ὁ	ὁ	l-s---ma-	l-s---ma-	
83	λοιπός	a-s---ma-	λοιπός	λοιπός	a-s---ma-	a-s---ma-	
84	χρόνος	n-s---ma-	χρόνος	χρόνος	n-s---ma-	n-s---ma-	
85	ἡγέομαι	v--fnm---	ἡγέομαι	ἡγέομαι	v--fnm---	v--fnm---	
86	.	u--------	.	.	u--------	u--------	
87	ἀξιόω	v1spia---	ἀξιόω	ἀξιόω	v1spia---	v1spia---	
88	δέ	c--------	δέ	δέ	d--------	c--------	
89	,	u--------	,	,	u--------	u--------	
90	ὦ	i--------	ὦ	ὦ	i--------	i--------	
91	βουλή	n-s---fv-	βουλή	βουλή	n-s---fv-	n-s---fv-	
92	,	u--------	,	,	u--------	u--------	
93	ἐάν	c--------	ἐάν	ἐάν	c--------	c--------	
94	μέν	g--------	μέν	μέν	d--------	g--------	
95	οὗτος	p-s---na-	οὗτος	οὗτος	p-s---na-	p-s---na-	
96	μόνος	d--------	μόνος	μόνος	a-s---na-	d--------	
97	σύ	p-p---cd-	σύ	σύ	p-p---md-	p-p---cd-	
98	ἐπιδείκνυμι	v1sasa---	ἐπιδείκνυμι	ἐπιδείκνυμι	v1sfia---	v1sasa---	
99	,	u--------	,	,	u--------	u--------	
100	ὡς	c--------	ὡς	ὡς	c--------	c--------	
101	εὔνους	a-s---mn-	εὔνους	εὔνους	a-s---mn-	a-s---mn-	
102	εἰμί	v1spia---	εἰμί	εἰμί	v1spia---	v1spia---	
103	ὁ	l-p---nd-	ὁ	ὁ	l-p---nd-	l-p---nd-	
104	καθίστημι	v-prpand-	καθίστημι	καθίστημι	v-prpand-	v-prpand-	
105	πρᾶγμα	n-p---nd-	πρᾶγμα	πρᾶγμα	n-p---nd-	n-p---nd-	
106	καί	c--------	καί	καί	c--------	c--------	
107	ὡς	c--------	ὡς	ὡς	c--------	c--------	
108	ἀναγκάζω	v1srim---	ἀναγκάζω	ἀναγκάζω	v1srie---	v1srim---	
109	ὁ	l-p---mg-	ὁ	ὁ	l-p---mg-	l-p---mg-	
110	αὐτός	p-p---mg-	αὐτός	αὐτός	a-p---mg-	p-p---mg-	
111	κίνδυνος	n-p---mg-	κίνδυνος	κίνδυνος	n-p---mg-	n-p---mg-	
112	μετέχω	v--pna---	μετέχω	μετέχω	v--pna---	v--pna---	
113	σύ	p-p---cd-	σύ	σύ	p-p---md-	p-p---cd-	
114	,	u--------	,	,	u--------	u--------	
115	μηδείς	p-s---na-	μηδείς	μηδείς	p-s---na-	p-s---na-	
116	πω	d--------	πω	πω	d--------	d--------	
117	ἐγώ	p-s---cd-	ἐγώ	ἐγώ	p1s---md-	p-s---cd-	
118	πολύς	a-s---nac	πλέος	πολύς	a-s---nac	a-s---nac	DISAGREE
119	εἰμί	v--pna---	εἰμί	εἰμί	v--pna---	v--pna---	
120	·	u--------	·	·	u--------	u--------	
121	ἐάν	c--------	ἐάν	ἐάν	c--------	c--------	
122	δέ	c--------	δέ	δέ	d--------	c--------	
123	φαίνω	v1spsm---	φαίνω	φαίνω	v1spse---	v1spsm---	
124	καί	c--------	καί	καί	d--------	c--------	
125	περί	r--------	περί	περί	r--------	r--------	
126	ὁ	l-p---na-	ὁ	ὁ	l-p---na-	l-p---na-	
127	ἄλλος	p-p---na-	ἄλλος	ἄλλος	p-p---na-	p-p---na-	
128	μέτριος	d--------	μέτριος	μέτριος	d--------	d--------	
129	βιόω	v-srpamn-	βιόω	βιόω	v-srpamn-	v-srpamn-	
130	καί	c--------	καί	καί	c--------	c--------	
131	πολύς	a-s---na-	πολύς	πολύς	a-s---na-	a-s---na-	
132	παρά	r--------	παρά	παρά	r--------	r--------	
133	ὁ	l-s---fa-	ὁ	ὁ	l-s---fa-	l-s---fa-	
134	δόξα	n-s---fa-	δόξα	δόξα	n-s---fa-	n-s---fa-	
135	καί	c--------	καί	καί	c--------	c--------	
136	παρά	r--------	παρά	παρά	r--------	r--------	
137	ὁ	l-p---ma-	ὁ	ὁ	l-p---ma-	l-p---ma-	
138	λόγος	n-p---ma-	λόγος	λόγος	n-p---ma-	n-p---ma-	
139	ὁ	l-p---ma-	ὁ	ὁ	l-p---ma-	l-p---ma-	
140	ὁ	l-p---mg-	ὁ	ὁ	l-p---mg-	l-p---mg-	
141	ἐχθρός	a-p---mg-	ἐχθρός	ἐχθρός	n-p---mg-	a-p---mg-	
142	,	u--------	,	,	u--------	u--------	
143	δέω	v1spim---	δέω	δέω	v1spie---	v1spim---	
144	σύ	p-p---cg-	σύ	σύ	p-p---mg-	p-p---cg-	
145	ἐγώ	p-s---ca-	ἐγώ	ἐγώ	p1s---ma-	p-s---ca-	
146	μέν	g--------	μέν	μέν	d--------	g--------	
147	δοκιμάζω	v--pna---	δοκιμάζω	δοκιμάζω	v--pna---	v--pna---	
148	,	u--------	,	,	u--------	u--------	
149	οὗτος	p-p---ma-	οὗτος	οὗτος	p-p---ma-	p-p---ma-	
150	δέ	c--------	δέ	δέ	c--------	c--------	
151	ἡγέομαι	v--pnm---	ἡγέομαι	ἡγέομαι	v--pnm---	v--pnm---	
152	κακός	a-p---mac	χείρων	κακός	a-p---mac	a-p---mac	DISAGREE
153	εἰμί	v--pna---	εἰμί	εἰμί	v--pna---	v--pna---	
154	.	u--------	.	.	u--------	u--------	
155	πρῶτος	a-s---na-	πρῶτος	πρῶτος	a-s---na-	a-s---na-	
156	δέ	c--------	δέ	δέ	d--------	c--------	
157	ἀποδείκνυμι	v1sfia---	ἀποδείκνυμι	ἀποδείκνυμι	v1sfia---	v1sfia---	
158	ὡς	c--------	ὡς	ὡς	c--------	c--------	
159	οὐ	d--------	οὐ	οὐ	d--------	d--------	
160	ἱππεύω	v3piia---	ἱππεύω	ἱππεύω	v1siia---	v3piia---	
161							unmatched
162	ἐπιδημέω	v3piia---	ἐπιδημέω	ἐπιδημέω	v3piia---	v3piia---	
163	ἐπί	r--------	ἐπί	ἐπί	r--------	r--------	
164	ὁ	l-p---mg-	ὁ	ὁ	l-p---mg-	l-p---mg-	
165	τριάκοντα	m--------	τριάκοντα	τριάκοντα	a--------	m--------	
166	,	u--------	,	,	u--------	u--------	
167	οὐ	d--------	οὐ	οὐ	d--------	d--------	
168	δέ	c--------	δέ		c--------		oga_only
169	μετέχω	v3paia---	μετέχω		v3paia---		oga_only
170	ὁ	l-s---fg-	ὁ		l-s---fg-		oga_only
171	τότε	d--------	τότε		d--------		oga_only
172	πολιτεία	n-s---fg-	πολιτεία		n-s---fg-		oga_only
173	.	u--------	.		u--------		oga_only
174	ἐγώ	p-p---ca-	ἐγώ	ἐγώ	p1p---ma-	p-p---ca-	
175	γάρ	g--------	γάρ	γάρ	d--------	g--------	
176	ὁ	l-s---mn-	ὁ	ὁ	l-s---mn-	l-s---mn-	
177	πατήρ	n-s---mn-	πατήρ	πατήρ	n-s---mn-	n-s---mn-	
178	πρό	r--------	πρό	πρό	r--------	r--------	
179	ὁ	l-s---fg-	ὁ	ὁ	l-s---fg-	l-s---fg-	
180	ἐν	r--------	ἐν	ἐν	r--------	r--------	
181	Ἑλλήσποντος	n-s---md-	ἑλλήσποντος	Ἑλλήσποντος	n-s---md-	n-s---md-	
182	συμφορά	n-s---fg-	συμφορά	συμφορά	n-s---fg-	n-s---fg-	
183	ὡς	c--------	ὡς	ὡς	r--------	c--------	
184	Σάτυρος	n-s---ma-	σάτυρος	Σάτυρος	n-s---ma-	n-s---ma-	
185	ὁ	l-s---ma-	ὁ	ὁ	l-s---ma-	l-s---ma-	
186	ἐν	r--------	ἐν	ἐν	r--------	r--------	
187	ὁ	l-s---md-	ὁ	ὁ	l-s---md-	l-s---md-	
188	Πόντος	n-s---md-	πόντος	Πόντος	n-s---md-	n-s---md-	
189	διαιτάω	v-pfpmma-	διαιτάω	διαιτάω	v-pfpmma-	v-pfpmma-	
190	ἐκπέμπω	v3saia---	ἐκπέμπω	ἐκπέμπω	v3saia---	v3saia---	
191	,	u--------	,	,	u--------	u--------	
192	καί	c--------	καί	καί	c--------	c--------	
193	οὐ	d--------	οὐ	οὐ	d--------	d--------	
194	τε	d--------	τε		d--------		oga_only
195	ὁ	l-p---ng-	ὁ		l-p---ng-		oga_only
196	τεῖχος	n-p---ng-	τεῖχος		n-p---ng-		oga_only
197	καθαιρέω	v-pppeng-	καθαιρέω		v-pppeng-		oga_only
198	ἐπιδημέω	v1piia---	ἐπιδημέω		v1piia---		oga_only
199	οὐ	d--------	οὐ		d--------		oga_only
200	τε	c--------	τε		c--------		oga_only
201	μεθίστημι	v-sppefg-	μεθίστημι		v-sppefg-		oga_only
202	ὁ	l-s---fg-	ὁ		l-s---fg-		oga_only
203	πολιτεία	n-s---fg-	πολιτεία		n-s---fg-		oga_only
204	,	u--------	,		u--------		oga_only
205	ἀλλά	c--------	ἀλλά		c--------		oga_only
206	ἔρχομαι	v1paia---	ἔρχομαι		v1paia---		oga_only
207	πρίν	c--------	πρίν		c--------		oga_only
208	ὁ	l-p---ma-	ὁ		l-p---ma-		oga_only
209	ἀπό	r--------	ἀπό		r--------		oga_only
210	φυλή	n-s---fg-	φυλή		n-s---fg-		oga_only
211	εἰς	r--------	εἰς		r--------		oga_only
212	ὁ	l-s---ma-	ὁ		l-s---ma-		oga_only
213	πειραιεύς	n-s---ma-	πειραιεύς		n-s---ma-		oga_only
214	κατέρχομαι	v--ana---	κατέρχομαι		v--ana---		oga_only
215	πρότερος	a-s---na-	πρότερος		a-s---na-		oga_only
216	πέντε	a--------	πέντε		a--------		oga_only
217	ἡμέρα	n-p---fd-	ἡμέρα		n-p---fd-		oga_only
218							unmatched
219	καίτοι	g--------	καίτοι	καίτοι	d--------	g--------	
220	οὐ	d--------	οὐ	οὐ	d--------	d--------	
221	τε	d--------	τε		d--------		oga_only
222	ἐγώ	p1p---ma-	ἐγώ		p1p---ma-		oga_only
223	ἔοικα	v-srpann-	ἔοικα		v-srpann-		oga_only
224	εἰμί	v3siia---	εἰμί		v3siia---		oga_only
225	εἰς	r--------	εἰς		r--------		oga_only
226	τοιοῦτος	a-s---ma-	τοιοῦτος		a-s---ma-		oga_only
227	καιρός	n-s---ma-	καιρός		n-s---ma-		oga_only
228	ἀφικνέομαι	v-prpema-	ἀφικνέομαι		v-prpema-		oga_only
229	ἐπιθυμέω	v--pna---	ἐπιθυμέω		v--pna---		oga_only
230	μετέχω	v--pna---	μετέχω		v--pna---		oga_only
231	ὁ	l-p---mg-	ὁ		l-p---mg-		oga_only
232	ἀλλότριος	a-p---mg-	ἀλλότριος		a-p---mg-		oga_only
233	κίνδυνος	n-p---mg-	κίνδυνος		n-p---mg-		oga_only
234	,	u--------	,		u--------		oga_only
235							unmatched
236	ἐκεῖνος	p-p---mn-	ἐκεῖνος		p-p---mn-		oga_only
237	φαίνω	v3ppie---	φαίνω		v3ppie---		oga_only
238	τοιοῦτος	a-s---fa-	τοιοῦτος		a-s---fa-		oga_only
239	γνώμη	n-s---fa-	γνώμη		n-s---fa-		oga_only
240	ἔχω	v-pppamn-	ἔχω		v-pppamn-		oga_only
241	ὥστε	c--------	ὥστε		c--------		oga_only
242	καί	c--------	καί	καί	d--------	c--------	
243	ὁ	l-p---md-	ὁ	ὁ	l-p---md-	l-p---md-	
244	ἀποδημέω	v-pppamd-	ἀποδημέω		v-pppamd-		oga_only
245	καί	c--------	καί		c--------		oga_only
246	ὁ	l-p---md-	ὁ		l-p---md-		oga_only
247	μηδείς	p-s---na-	μηδείς		p-s---na-		oga_only
248	ἐξαμαρτάνω	v-pppamd-	ἐξαμαρτάνω		v-pppamd-		oga_only
249	μεταδίδωμι	v--pna---	μεταδίδωμι		v--pna---		oga_only
250	ὁ	l-s---fg-	ὁ		l-s---fg-		oga_only
251	πολιτεία	n-s---fg-	πολιτεία		n-s---fg-		oga_only
252	,	u--------	,		u--------		oga_only
253	ἀλλά	c--------	ἀλλά		c--------		oga_only
254	μᾶλλον	d--------	μᾶλλον		d--------		oga_only
255	ἀτιμάζω	v3piia---	ἀτιμάζω		v3piia---		oga_only
256	καί	d--------	καί		d--------		oga_only
257	ὁ	l-p---ma-	ὁ		l-p---ma-		oga_only
258	συγκαταλύω	v-papama-	συγκαταλύω		v-papama-		oga_only
259	ὁ	l-s---ma-	ὁ		l-s---ma-		oga_only
260	δῆμος	n-s---ma-	δῆμος		n-s---ma-		oga_only
261	.	u--------	.		u--------		oga_only
262	ἔπειτα	d--------	ἔπειτα	ἔπειτα	d--------	d--------	
263	δέ	c--------	δέ	δέ	d--------	c--------	
264	ἐκ	r--------	ἐκ	ἐκ	r--------	r--------	
265	μέν	g--------	μέν	μέν	d--------	g--------	
266	ὁ	l-s---ng-	ὁ	ὁ	l-s---ng-	l-s---ng-	
267	σανίδιον	n-s---ng-	σανίδιον	σανίδιον	n-s---ng-	n-s---ng-	
268	ὁ	l-p---ma-	ὁ	ὁ	l-p---ma-	l-p---ma-	
269	ἱππεύω	v-papama-	ἱππεύω	ἱππεύω	v-papama-	v-papama-	
270	σκοπέω	v--pna---	σκοπέω	σκοπέω	v--pna---	v--pna---	
271	εὐήθης	a-s---nn-	εὐήθης	εὐήθης	a-s---nn-	a-s---nn-	
272	εἰμί	v3spia---	εἰμί	εἰμί	v3spia---	v3spia---	
273	.	u--------	.	.	u--------	u--------	
274	ἐν	r--------	ἐν	ἐν	r--------	r--------	
275	οὗτος	p-s---nd-	οὗτος	οὗτος	p-s---nd-	p-s---nd-	
276	γάρ	g--------	γάρ	γάρ	d--------	g--------	
277	πολύς	a-p---mn-	πολύς	πολύς	a-p---mn-	a-p---mn-	
278	μέν	g--------	μέν	μέν	d--------	g--------	
279	ὁ	l-p---mg-	ὁ	ὁ	l-p---mg-	l-p---mg-	
280	ὁμολογέω	v-pppamg-	ὁμολογέω	ὁμολογέω	v-pppamg-	v-pppamg-	
281	ἱππεύω	v--pna---	ἱππεύω	ἱππεύω	v--pna---	v--pna---	
282	οὐ	d--------	οὐ	οὐ	d--------	d--------	
283	ἔνειμι	v3ppia---	ἔνειμι	ἔνειμι	v3ppia---	v3ppia---	
284	,	u--------	,	,	u--------	u--------	
285	ἔνιοι	a-p---mn-	ἔνιοι	ἔνιοι	a-p---mn-	a-p---mn-	
286	δέ	c--------	δέ	δέ	c--------	c--------	
287	ὁ	l-p---mg-	ὁ	ὁ	l-p---mg-	l-p---mg-	
288	ἀποδημέω	v-pppamg-	ἀποδημέω	ἀποδημέω	v-pppamg-	v-pppamg-	
289	ἐγγράφω	v-prpmmn-	ἐγγράφω	ἐγγράφω	v-prpemn-	v-prpmmn-	
290	εἰμί	v3ppia---	εἰμί	εἰμί	v3ppia---	v3ppia---	
291	.	u--------	.	.	u--------	u--------	
292	ἐκεῖνος	p-s---mn-	ἐκεῖνος	ἐκεῖνος	p-s---mn-	p-s---mn-	
293	δέ	c--------	δέ	δέ	g--------	c--------	
294	εἰμί	v3spia---	εἰμί	εἰμί	v3spia---	v3spia---	
295	ἔλεγχος	n-s---mn-	ἔλεγχος	ἔλεγχος	n-s---mn-	n-s---mn-	
296	μέγας	a-s---mns	μέγας	μέγας	a-s---mns	a-s---mns	
297	·	u--------	·	·	u--------	u--------	
298	ἐπειδή	c--------	ἐπεί	ἐπειδή	c--------	c--------	DISAGREE
299	γάρ	g--------	γάρ	γάρ	d--------	g--------	
300	κατέρχομαι	v2paia---	κατέρχομαι	κατέρχομαι	v2paia---	v2paia---	
301	,	u--------	,	,	u--------	u--------	
302	ψηφίζω	v2paim---	ψηφίζω	ψηφίζω	v2paim---	v2paim---	
303	ὁ	l-p---ma-	ὁ	ὁ	l-p---ma-	l-p---ma-	
304	φύλαρχος	n-p---ma-	φύλαρχος	φύλαρχος	n-p---ma-	n-p---ma-	
305	ἀποφέρω	v--ana---	ἀποφέρω	ἀποφέρω	v--ana---	v--ana---	
306	ὁ	l-p---ma-	ὁ	ὁ	l-p---ma-	l-p---ma-	
307	ἱππεύω	v-papama-	ἱππεύω	ἱππεύω	v-papama-	v-papama-	
308	,	u--------	,	,	u--------	u--------	
309	ἵνα	c--------	ἵνα	ἵνα	c--------	c--------	
310	ὁ	l-p---fa-	ὁ	ὁ	l-p---fa-	l-p---fa-	
311	κατάστασις	n-p---fa-	κατάστασις	κατάστασις	n-p---fa-	n-p---fa-	
312	ἀναπράσσω	v2pasa---	ἀναπληρόω	ἀναπράσσω	v2pasa---	v2pasa---	DISAGREE
313	παρά	r--------	παρά	παρά	r--------	r--------	
314	αὐτός	p-p---mg-	αὐτός	αὐτός	p-p---mg-	p-p---mg-	
315	.	u--------	.	.	u--------	u--------	
316	ἐγώ	p-s---ca-	ἐγώ	ἐγώ	p1s---ma-	p-s---ca-	
317	τοίνυν	g--------	τοίνυν	τοίνυν	d--------	g--------	
318	οὐδείς	p-s---mn-	οὐδείς	οὐδείς	p-s---mn-	p-s---mn-	
319	ἄν	g--------	ἄν	ἄν	d--------	g--------	
320	ἀποδείκνυμι	v3saoa---	ἀποδείκνυμι	ἀποδείκνυμι	v3saoa---	v3saoa---	
321							unmatched
322	ἀποφέρω	v-sappma-	ἀπονέμω	ἀποφέρω	v-sappma-	v-sappma-	DISAGREE
323	ὑπό	r--------	ὑπό	ὑπό	r--------	r--------	
324	ὁ	l-p---mg-	ὁ	ὁ	l-p---mg-	l-p---mg-	
325	φύλαρχος	n-p---mg-	φύλαρχος	φύλαρχος	n-p---mg-	n-p---mg-	
326	οὐ	d--------	οὐ	οὐ	d--------	d--------	
327	τε	d--------	τε		d--------		oga_only
328	παραδίδωμι	v-sappma-	παραδίδωμι		v-sappma-		oga_only
329	ὁ	l-p---md-	ὁ		l-p---md-		oga_only
330	σύνδικος	a-p---md-	σύνδικος		a-p---md-		oga_only
331	οὐ	d--------	οὐ		d--------		oga_only
332	τε	c--------	τε		c--------		oga_only
333	κατάστασις	n-s---fa-	κατάστασις		n-s---fa-		oga_only
334	καταβάλλω	v-sapama-	καταβάλλω		v-sapama-		oga_only
335	.	u--------	.		u--------		oga_only
336	καίτοι	d--------	καίτοι		d--------		oga_only
337	πᾶς	a-p---md-	πᾶς		a-p---md-		oga_only
338	ῥᾴδιος	a-s---nnc	ῥᾴδιος		a-s---nnc		oga_only
339	οὗτος	p-s---na-	οὗτος		p-s---na-		oga_only
340	γιγνώσκω	v--ana---	γιγνώσκω		v--ana---		oga_only
341	,	u--------	,		u--------		oga_only
342	ὅτι	c--------	ὅτι		c--------		oga_only
343	ἀναγκαῖος	a-s---nn-	ἀναγκαῖος		a-s---nn-		oga_only
344	εἰμί	v3siia---	εἰμί		v3siia---		oga_only
345	ὁ	l-p---md-	ὁ		l-p---md-		oga_only
346	φύλαρχος	n-p---md-	φύλαρχος		n-p---md-		oga_only
347	,	u--------	,		u--------		oga_only
348	εἰ	c--------	εἰ		c--------		oga_only
349	μή	d--------	μή		d--------		oga_only
350	ἀποδείκνυμι	v3paoa---	ἀποδείκνυμι		v3paoa---		oga_only
351	ὁ	l-p---ma-	ὁ		l-p---ma-		oga_only
352	ἔχω	v-pppama-	ἔχω		v-pppama-		oga_only
353	ὁ	l-p---fa-	ὁ		l-p---fa-		oga_only
354	κατάστασις	n-p---fa-	κατάστασις		n-p---fa-		oga_only
355	,	u--------	,		u--------		oga_only
356	αὐτός	p-p---md-	αὐτός		p-p---md-		oga_only
357	ζημιόω	v--pne---	ζημιόω		v--pne---		oga_only
358							unmatched
359	ὥστε	d--------	ὥστε		d--------		oga_only
360	πολύς	a-s---na-	πολύς		a-s---na-		oga_only
361	ἄν	d--------	ἄν		d--------		oga_only
362	δίκαιος	a-s---nac	δίκαιος		a-s---nac		oga_only
363	ἐκεῖνος	a-p---nd-	ἐκεῖνος		a-p---nd-		oga_only
364	ὁ	l-p---nd-	ὁ		l-p---nd-		oga_only
365	γράμμα	n-p---nd-	γράμμα		n-p---nd-		oga_only
366	ἤ1	c--------	ἤ1		c--------		oga_only
367	οὗτος	p-p---nd-	οὗτος		p-p---nd-		oga_only
368	πιστεύω	v2ppoa---	πιστεύω		v2ppoa---		oga_only
369							unmatched
370	ἐκ	r--------	ἐκ		r--------		oga_only
371	μέν	d--------	μέν		d--------		oga_only
372	γάρ	d--------	γάρ		d--------		oga_only
373	οὗτος	p-p---mg-	οὗτος		p-p---mg-		oga_only
374	ῥᾴδιος	a-s---nn-	ῥᾴδιος		a-s---nn-		oga_only
375	εἰμί	v3siia---	εἰμί		v3siia---		oga_only
376	ἐξαλείφω	v--anp---	ἐξαλείφω		v--anp---		oga_only
377	ὁ	l-s---md-	ὁ		l-s---md-		oga_only
378	βούλομαι	v-sppemd-	βούλομαι		v-sppemd-		oga_only
379	,	u--------	,		u--------		oga_only
380	ἐν	r--------	ἐν		r--------		oga_only
381	ἐκεῖνος	p-p---md-	ἐκεῖνος		p-p---md-		oga_only
382	δέ	c--------	δέ		c--------		oga_only
383	ὁ	l-p---ma-	ὁ		l-p---ma-		oga_only
384	ἱππεύω	v-papama-	ἱππεύω		v-papama-		oga_only
385	ἀναγκαῖος	a-s---nn-	ἀναγκαῖος		a-s---nn-		oga_only
386	εἰμί	v3siia---	εἰμί		v3siia---		oga_only
387	ὑπό	r--------	ὑπό		r--------		oga_only
388	ὁ	l-p---mg-	ὁ		l-p---mg-		oga_only
389	φύλαρχος	n-p---mg-	φύλαρχος		n-p---mg-		oga_only
390	ἀπονέμω	v--anp---	ἀπονέμω		v--anp---		oga_only
