token_id	text
1	εἰ
2	μὲν
3	ὅμοιος
4	ἦν
5	ὁ
6	λόγος
7	ὁ
8	μέλλων
9	ἀναγνωσθήσεσθαι
10	τοῖς
11	ἢ
12	πρὸς
13	τοὺς
14	ἀγῶνας
15	ἢ
16	πρὸς
17	τὰς
18	ἐπιδείξεις
19	γιγνομένοις
20	,
21	οὐδὲν
22	ἂν
23	οἶμαι
24	προδιαλεχθῆναι
25	περὶ
26	αὐτοῦ
27	·
28	νῦν
29	δὲ
30	διὰ
31	τὴν
32	καινότητα
33	καὶ
34	τὴν
35	διαφορὰν
36	ἀναγκαῖόν
37	ἐστι
38	προειπεῖν
39	τὰς
40	αἰτίας
41	,
42	δι’
43	ἃς
44	οὕτως
45	ἀνόμοιον
46	αὐτὸν
47	ὄντα
48	τοῖς
49	ἄλλοις
50	γράφειν
51	προειλόμην
52	·
53	μὴ
54	γὰρ
55	τούτων
56	δηλωθεισῶν
57	πολλοῖς
58	ἂν
59	ἴσως
60	ἄτοπος
61	εἶναι
62	δόξειεν
63	.
64	ἐγὼ
65	γὰρ
66	εἰδὼς
67	ἐνίους
68	τῶν
69	σοφιστῶν
70	βλασφημοῦντας
71	περὶ
72	τῆς
73	ἐμῆς
74	διατριβῆς
75	,
76	καὶ
77	λέγοντας
78	ὡς
79	ἔστι
80	περὶ
81	δικογραφίαν
82	,
83	καὶ
84	παραπλήσιον
85	ποιοῦντας
86	ὥσπερ
87	ἂν
88	εἴ
89	τις
90	Φειδίαν
91	τὸν
92	τὸ
93	τῆς
94	Ἀθηνᾶς
95	ἕδος
96	ἐργασάμενον
97	τολμῴη
98	καλεῖν
99	κοροπλάθον
100	,
101	ἢ
102	Ζεῦξιν
103	καὶ
104	Παρράσιον
105	τὴν
106	αὐτὴν
107	ἔχειν
108	φαίη
109	τέχνην
110	τοῖς
111	τὰ
112	πινάκια
113	γράφουσιν
114	,
115	ὅμως
116	οὐ
117	δὲ
118	πώποτε
119	τὴν
120	μικρολογίαν
121	ταύτην
122	ἠμυνάμην
123	αὐτῶν
124	,
125	ἡγούμενος
126	τὰς
127	μὲν
128	ἐκείνων
129	φλυαρίας
130	οὐδεμίαν
131	δύναμιν
132	ἔχειν
133	,
134	αὐτὸς
135	δὲ
136	πᾶσι
137	τοῦτο
