token_id	text
1	ἀντὶ
2	πολλῶν
3	ἄν
4	,
5	ὦ
6	ἄνδρες
7	Ἀθηναῖοι
8	,
9	χρημάτων
10	ὑμᾶς
11	ἑλέσθαι
12	νομίζω
13	,
14	εἰ
15	φανερὸν
16	γένοιτο
17	τὸ
18	μέλλον
19	συνοίσειν
20	τῇ
21	πόλει
22	περὶ
23	ὧν
24	νυνὶ
25	σκοπεῖτε
26	.
27	ὅτε
28	τοίνυν
29	τοῦθ’
30	οὕτως
31	ἔχει
32	,
33	προσήκει
34	προθύμως
35	ἐθέλειν
36	ἀκούειν
37	τῶν
38	βουλομένων
39	συμβουλεύειν
40	·
41	οὐ
42	γὰρ
43	μόνον
44	εἴ
45	τι
46	χρήσιμον
47	ἐσκεμμένος
48	ἥκει
49	τις
50	,
51	τοῦτ’
52	ἂν
53	ἀκούσαντες
54	λάβοιτε
55	,
56	ἀλλὰ
57	καὶ
58	τῆς
59	ὑμετέρας
60	τύχης
61	ὑπολαμβάνω
62	πολλὰ
63	τῶν
64	δεόντων
65	ἐκ
66	τοῦ
67	παραχρῆμ’
68	ἐνίοις
69	ἂν
70	ἐπελθεῖν
71	εἰπεῖν
72	,
73	ὥστ’
74	ἐξ
75	ἁπάντων
76	ῥᾳδίαν
77	τὴν
78	τοῦ
79	συμφέροντος
80	ὑμῖν
81	αἵρεσιν
82	γενέσθαι
83	.
84	ὁ
85	μὲν
86	οὖν
87	παρὼν
88	καιρός
89	,
90	ὦ
91	ἄνδρες
92	Ἀθηναῖοι
93	,
94	μόνον
95	οὐχὶ
96	λέγει
97	φωνὴν
98	ἀφιεὶς
99	ὅτι
100	τῶν
101	πραγμάτων
102	ὑμῖν
103	ἐκείνων
104	αὐτοῖς
105	ἀντιληπτέον
106	ἐστίν
107	,
108	εἴπερ
109	ὑπὲρ
110	σωτηρίας
111	αὐτῶν
112	φροντίζετε
113	·
114	ἡμεῖς
115	δ’
116	οὐκ
117	οἶδ’
118	ὅντινά
119	μοι
120	δοκοῦμεν
121	ἔχειν
122	τρόπον
123	πρὸς
124	αὐτά
125	.
126	ἔστι
127	δὴ
128	τά
129	γ’
130	ἐμοὶ
131	δοκοῦντα
132	,
133	ψηφίσασθαι
134	μὲν
135	ἤδη
136	τὴν
137	βοήθειαν
138	,
139	καὶ
140	παρασκευάσασθαι
141	τὴν
142	ταχίστην
143	ὅπως
144	ἐνθένδε
145	βοηθήσετε
146	(
147	καὶ
148	μὴ
149	πάθητε
150	τ
151	αὐτὸν
152	ὅπερ
153	καὶ
154	πρότερον
155	)
156	,
157	πρεσβείαν
158	δὲ
159	πέμπειν
160	,
161	ἥτις
162	ταῦτ’
163	ἐρεῖ
164	καὶ
165	παρέσται
166	τοῖς
167	πράγμασιν
168	·
169	ὡς
170	ἔστι
171	μάλιστα
172	τοῦτο
173	δέος
174	,
175	μὴ
176	πανοῦργος
177	ὢν
178	καὶ
179	δεινὸς
180	ἅνθρωπος
181	πράγμασι
182	χρῆσθαι
183	,
184	τὰ
185	μὲν
186	εἴκων
