0014	020	-	-	1	t_1	ἄνδρες	n	-	-	n-p---mv-	Case=v|Gender=m|Number=p	ἀνήρ
0014	020	-	-	2	t_2	δικασταί	n	-	-	n-p---mv-	Case=v|Gender=m|Number=p	δικαστής
0014	020	-	-	3	t_3	,	u	-	-	u--------	_	,
0014	020	-	-	4	t_4	μάλιστα	d	-	-	d-------s	_	μάλιστα
0014	020	-	-	5	t_5	μὲν	d	-	-	d--------	_	μέν
0014	020	-	-	6	t_6	εἵνεκα	r	-	-	r--------	_	ἕνεκα
0014	020	-	-	7	t_7	τοῦ	l	-	-	l-s---ng-	Case=g|Gender=n|Number=s	ὁ
0014	020	-	-	8	t_8	νομίζειν	v	-	-	v--pna---	Mood=n|Tense=p|Voice=a	νομίζω
0014	020	-	-	9	t_9	συμφέρειν	v	-	-	v--pna---	Mood=n|Tense=p|Voice=a	συμφέρω
0014	020	-	-	10	t_10	τῇ	l	-	-	l-s---fd-	Case=d|Gender=f|Number=s	ὁ
0014	020	-	-	11	t_11	πόλει	n	-	-	n-s---fd-	Case=d|Gender=f|Number=s	πόλις
0014	020	-	-	12	t_12	λελύσθαι	v	-	-	v--rne---	Mood=n|Tense=r|Voice=e	λύω
0014	020	-	-	13	t_13	τὸν	l	-	-	l-s---ma-	Case=a|Gender=m|Number=s	ὁ
0014	020	-	-	14	t_14	νόμον	n	-	-	n-s---ma-	Case=a|Gender=m|Number=s	νόμος
0014	020	-	-	15	t_15	,	u	-	-	u--------	_	,
0014	020	-	-	16	t_16	εἶτα	d	-	-	d--------	_	εἶτα
0014	020	-	-	17	t_17	καὶ	d	-	-	d--------	_	καί
0014	020	-	-	18	t_18	τοῦ	l	-	-	l-s---mg-	Case=g|Gender=m|Number=s	ὁ
0014	020	-	-	19	t_19	παιδὸς	n	-	-	n-s---mg-	Case=g|Gender=m|Number=s	παῖς
0014	020	-	-	20	t_20	εἵνεκα	r	-	-	r--------	_	ἕνεκα
0014	020	-	-	21	t_21	τοῦ	l	-	-	l-s---mg-	Case=g|Gender=m|Number=s	ὁ
0014	020	-	-	22	t_22	Χαβρίου	n	-	-	n-s---mg-	Case=g|Gender=m|Number=s	χαβρίης
0014	020	-	-	23	t_23	ὡμολόγησα	v	-	-	v1saia---	Mood=i|Number=s|Person=1|Tense=a|Voice=a	ὁμολογέω
0014	020	-	-	24	t_24	τούτοις	p	-	-	p-p---md-	Case=d|Gender=m|Number=p	οὗτος
0014	020	-	-	25	t_25	,	u	-	-	u--------	_	,
0014	020	-	-	26	t_26	ὡς	c	-	-	c--------	_	ὡς
0014	020	-	-	27	t_27	ἂν	d	-	-	d--------	_	ἄν
0014	020	-	-	28	t_28	οἷός	a	-	-	a-s---mn-	Case=n|Gender=m|Number=s	οἷος
0014	020	-	-	29	t_29	τʼ	d	-	-	d--------	_	τε
0014	020	-	-	30	t_30	ὦ	v	-	-	v1spsa---	Mood=s|Number=s|Person=1|Tense=p|Voice=a	ὦ
0014	020	-	-	31	t_31	,	u	-	-	u--------	_	,
0014	020	-	-	32	t_32	συνερεῖν	v	-	-	v--pna---	Mood=n|Tense=p|Voice=a	συνεράω
0014	020	-	-	33	t_33	.	u	-	-	u--------	_	.
0014	020	-	-	1	t_34	ἔστι	v	-	-	v3spia---	Mood=i|Number=s|Person=3|Tense=p|Voice=a	εἰμί
0014	020	-	-	2	t_35	δʼ	d	-	-	d--------	_	δέ
0014	020	-	-	3	t_36	οὐκ	d	-	-	d--------	_	οὐ
0014	020	-	-	4	t_37	ἄδηλον	a	-	-	a-s---nn-	Case=n|Gender=n|Number=s	ἄδηλος
0014	020	-	-	5	t_38	,	u	-	-	u--------	_	,
0014	020	-	-	6	t_39	ὦ	i	-	-	i--------	_	ὦ
0014	020	-	-	7	t_40	ἄνδρες	n	-	-	n-p---mv-	Case=v|Gender=m|Number=p	ἀνήρ
0014	020	-	-	8	t_41	Ἀθηναῖοι	a	-	-	a-p---mv-	Case=v|Gender=m|Number=p	ἀθηναῖος
0014	020	-	-	9	t_42	,	u	-	-	u--------	_	,
0014	020	-	-	10	t_43	τοῦθʼ	p	-	-	p-s---nn-	Case=n|Gender=n|Number=s	οὗτος
0014	020	-	-	11	t_44	,	u	-	-	u--------	_	,
0014	020	-	-	12	t_45	ὅτι	c	-	-	c--------	_	ὅτι
0014	020	-	-	13	t_46	Λεπτίνης	n	-	-	n-s---mn-	Case=n|Gender=m|Number=s	λεπτίνης
0014	020	-	-	14	t_47	,	u	-	-	u--------	_	,
0014	020	-	-	15	t_48	κ	d	-	-	d--------	_	καί
0014	020	-	-	16	t_49	ἄν	c	-	-	c--------	_	ἄν
0014	020	-	-	17	t_50	τις	p	-	-	p-s---mn-	Case=n|Gender=m|Number=s	τις
0014	020	-	-	18	t_51	ἄλλος	a	-	-	a-s---mn-	Case=n|Gender=m|Number=s	ἄλλος
0014	020	-	-	19	t_52	ὑπὲρ	r	-	-	r--------	_	ὑπέρ
0014	020	-	-	20	t_53	τοῦ	l	-	-	l-s---mg-	Case=g|Gender=m|Number=s	ὁ
0014	020	-	-	21	t_54	νόμου	n	-	-	n-s---mg-	Case=g|Gender=m|Number=s	νόμος
0014	020	-	-	22	t_55	λέγῃ	v	-	-	v3spsa---	Mood=s|Number=s|Person=3|Tense=p|Voice=a	λέγω3
0014	020	-	-	23	t_56	,	u	-	-	u--------	_	,
0014	020	-	-	24	t_57	δίκαιον	a	-	-	a-s---na-	Case=a|Gender=n|Number=s	δίκαιος
0014	020	-	-	25	t_58	μὲν	d	-	-	d--------	_	μέν
0014	020	-	-	26	t_59	οὐδὲν	p	-	-	p-s---na-	Case=a|Gender=n|Number=s	οὐδείς
0014	020	-	-	27	t_60	ἐρεῖ	v	-	-	v3sfia---	Mood=i|Number=s|Person=3|Tense=f|Voice=a	ἐρῶ
0014	020	-	-	28	t_61	περὶ	r	-	-	r--------	_	περί
0014	020	-	-	29	t_62	αὐτοῦ	p	-	-	p-s---mg-	Case=g|Gender=m|Number=s	αὐτός
0014	020	-	-	30	t_63	,	u	-	-	u--------	_	,
0014	020	-	-	31	t_64	φήσει	v	-	-	v3sfia---	Mood=i|Number=s|Person=3|Tense=f|Voice=a	φημί
0014	020	-	-	32	t_65	δʼ	c	-	-	c--------	_	δέ
0014	020	-	-	33	t_66	ἀναξίους	a	-	-	a-p---ma-	Case=a|Gender=m|Number=p	ἀνάξιος
0014	020	-	-	34	t_67	τινὰς	a	-	-	a-p----a-	Case=a|Number=p	τις
0014	020	-	-	35	t_68	ἀνθρώπους	n	-	-	n-p---ma-	Case=a|Gender=m|Number=p	ἄνθρωπος
0014	020	-	-	36	t_69	εὑρομένους	v	-	-	v-papmma-	Case=a|Gender=m|Mood=p|Number=p|Tense=a|Voice=m	εὑρίσκω
0014	020	-	-	37	t_70	ἀτέλειαν	n	-	-	n-s---fa-	Case=a|Gender=f|Number=s	ἀτέλεια
0014	020	-	-	38	t_71	ἐκδεδυκέναι	v	-	-	v--rna---	Mood=n|Tense=r|Voice=a	ἐκδύω
0014	020	-	-	39	t_72	τὰς	l	-	-	l-p---fa-	Case=a|Gender=f|Number=p	ὁ
0014	020	-	-	40	t_73	λῃτουργίας	n	-	-	n-p---fa-	Case=a|Gender=f|Number=p	λειτουργία
0014	020	-	-	41	t_74	,	u	-	-	u--------	_	,
0014	020	-	-	42	t_75	καὶ	c	-	-	c--------	_	καί
0014	020	-	-	43	t_76	τούτῳ	a	-	-	a-s---nd-	Case=d|Gender=m|Number=s	οὗτος
0014	020	-	-	44	t_77	πλείστῳ	a	-	-	a-s---md-	Case=d|Gender=m|Number=s	πλεῖστος
0014	020	-	-	45	t_78	χρήσεται	v	-	-	v3sfim---	Mood=i|Number=s|Person=3|Tense=f|Voice=m	χράω2
0014	020	-	-	46	t_79	τῷ	l	-	-	l-s---md-	Case=d|Gender=m|Number=s	ὁ
0014	020	-	-	47	t_80	λόγῳ	n	-	-	n-s---md-	Case=d|Gender=m|Number=s	λόγος
0014	020	-	-	48	t_81	.	u	-	-	u--------	_	.
0014	020	-	-	1	t_82	ἐγὼ	p	-	-	p-s---mn-	Case=n|Gender=m|Number=s	ἐγώ
0014	020	-	-	2	t_83	δʼ	d	-	-	d--------	_	δέ
0014	020	-	-	3	t_84	ὅτι	c	-	-	c--------	_	ὅτι
