token_ref	lemma	postag	oga_lemma	glaux_lemma	oga_postag	glaux_postag	notes
61	πολέμαρχος	n-s---ma-	πολέμαρχος	πολέμαρχος	n-s---ma-	n-s---ma-	
62	,	u--------	,	,	u--------	u--------	
63	νομίζω	v-sppamn-	νομίζω	νομίζω	v-sppamn-	v-sppamn-	
64	μέτοικος	n-s---ma-	μέτοικος	μέτοικος	n-s---ma-	n-s---ma-	
65	εἰμί	v--pna---	εἰμί	εἰμί	v--pna---	v--pna---	
66	.	u--------	.	.	u--------	u--------	
67	λέγω	v-sapamg-	εἶπον	λέγω	v-sapamg-	v-sapamg-	DISAGREE
68	δέ	b--------	δέ	δέ	d--------	b--------	
69	οὗτος	p-s---mg-	οὗτος	οὗτος	p-s---mg-	p-s---mg-	
70	ὅτι	c--------	ὅτι	ὅτι	c--------	c--------	
71	Πλαταιεύς	n-s---mn-	πλαταιεύς	Πλαταιεύς	n-s---mn-	n-s---mn-	
72	εἰμί	v3spoa---	εἰμί	εἰμί	v3spoa---	v3spoa---	
73	,	u--------	,	,	u--------	u--------	
74	ἔρομαι	v1saim---	ἔρομαι	ἔρομαι	v1saim---	v1saim---	
75	ὁπόθεν	d--------	ὁπόθεν	ὁπόθεν	d--------	d--------	
76	δημοτεύομαι	v3spom---	δημοτεύομαι	δημοτεύομαι	v3spoe---	v3spom---	
77	,	u--------	,	,	u--------	u--------	
78	παραινέω	v-sapamg-	παραινέω	παραινέω	v-sapamg-	v-sapamg-	
79	τις	p-s---cg-	τις	τις	p-s---mg-	p-s---cg-	
80	ὁ	l-p---mg-	ὁ	ὁ	l-p---mg-	l-p---mg-	
81	πάρειμι	v-pppamg-	πάρειμι1	πάρειμι	v-pppamg-	v-pppamg-	
82	προσκαλέω	v--anm---	προσκαλέω	προσκαλέω	v--anm---	v--anm---	
83	καί	d--------	καί	καί	d--------	d--------	
84	πρός	r--------	πρός	πρός	r--------	r--------	
85	ὁ	l-s---fa-	ὁ	ὁ	l-s---fa-	l-s---fa-	
86	φυλή	n-s---fa-	φυλή	φυλή	n-s---fa-	n-s---fa-	
87	,	u--------	,	,	u--------	u--------	
88	ὅστις	p-s---fg-	ὅστις	ὅστις	p-s---mg-	p-s---fg-	
89	εἰμί	v--pna---	εἰμί	εἰμί	v--pna---	v--pna---	
90	σκήπτω	v3spom---	σκήπτω	σκήπτω	v3spoe---	v3spom---	
91	.	u--------	.	.	u--------	u--------	
92	ἐπειδή	c--------	ἐπεί	ἐπειδή	c--------	c--------	DISAGREE
93	δέ	b--------	δέ	δέ	d--------	b--------	
94	ἀποκρίνω	v3saim---	ἀποκρίνω	ἀποκρίνω	v3saim---	v3saim---	
95	ὅτι	c--------	ὅτι	ὅτι	c--------	c--------	
96	Δεκελειόθεν	d--------	δεκελειόθεν	Δεκελειόθεν	d--------	d--------	
97	,	u--------	,	,	u--------	u--------	
98	προσκαλέω	v-sapmmn-	προσκαλέω	προσκαλέω	v-sapmmn-	v-sapmmn-	
99	αὐτός	p-s---ma-	αὐτός	αὐτός	p-s---ma-	p-s---ma-	
100	καί	d--------	καί	καί	d--------	d--------	
101	πρός	r--------	πρός	πρός	r--------	r--------	
102	ὁ	l-p---ma-	ὁ	ὁ	l-p---ma-	l-p---ma-	
103	ὁ	l-s---fd-	ὁ	ὁ	l-s---fd-	l-s---fd-	
104	Ἱπποθωντίς	n-s---fd-	ἱπποθωντίς	Ἱπποθωντίς	n-s---fd-	n-s---fd-	
105	δικάζω	v-pppama-	δικάζω	δικάζω	v-pppama-	v-pppama-	
106	,	u--------	,	,	u--------	u--------	
107	ἔρχομαι	v-sapamn-	ἔρχομαι	ἔρχομαι	v-sapamn-	v-sapamn-	
108	ἐπί	r--------	ἐπί	ἐπί	r--------	r--------	
109	ὁ	l-s---na-	ὁ	ὁ	l-s---na-	l-s---na-	
110	κουρεῖον	n-s---na-	κουρεῖον	κουρεῖον	n-s---na-	n-s---na-	
111	ὁ	l-s---na-	ὁ	ὁ	l-s---na-	l-s---na-	
112	παρά	r--------	παρά	παρά	r--------	r--------	
113	ὁ	l-p---ma-	ὁ	ὁ	l-p---ma-	l-p---ma-	
114	Ἑρμᾶς	n-p---ma-	ἑρμᾶς	Ἑρμᾶς	n-p---ma-	n-p---ma-	
115	,	u--------	,	,	u--------	u--------	
116	οἷ	d--------	οἷ	οἷ	p-s---md-	d--------	
117	Δεκελειεύς	n-p---mn-	δεκελειεύς	Δεκελειεύς	n-p---mn-	n-p---mn-	
118	προσφοιτάω	v3ppia---	προσφοιτῶ	προσφοιτάω	v3ppia---	v3ppia---	DISAGREE
119	,	u--------	,	,	u--------	u--------	
120	ἐρωτάω	v1siia---	ἐρωτάω	ἐρωτάω	v1siia---	v1siia---	
121	,	u--------	,	,	u--------	u--------	
122	ὅς	p-p---ma-	ὅς	ὅς	p-p---ma-	p-p---ma-	
123	τε	b--------	τε	τε	c--------	b--------	
124	ἐξευρίσκω	v1spoa---	ἐξευρίσκω	ἐξευρίσκω	v1saoa---	v1spoa---	
125	Δεκέλεια	n-p---fg-	δεκελειεύς	Δεκέλεια	n-p---mg-	n-p---fg-	DISAGREE
126	πυνθάνομαι	v1siim---	πυνθάνομαι	πυνθάνομαι	v1siie---	v1siim---	
127	εἰ	c--------	εἰ	εἰ	c--------	c--------	
128	τις	p-s---ca-	τις	τις	a-s---ma-	p-s---ca-	
129	γιγνώσκω	v3ppoa---	γιγνώσκω	γιγνώσκω	v3ppoa---	v3ppoa---	
130	Δεκελειόθεν	d--------	δεκελειόθεν	Δεκελειόθεν	d--------	d--------	
131	δημοτεύομαι	v-sppmma-	δημοτεύομαι	δημοτεύομαι	v-sppema-	v-sppmma-	
132	Παγκλέων	n-s---ma-	παγκλέων	Παγκλέων	n-s---ma-	n-s---ma-	
133	.	u--------	.	.	u--------	u--------	
134	ἐπειδή	c--------	ἐπεί	ἐπειδή	c--------	c--------	DISAGREE
135	δέ	b--------	δέ	δέ	d--------	b--------	
136	οὐδείς	p-s---mn-	οὐδείς	οὐδείς	p-s---mn-	p-s---mn-	
137	φάσκω	v3siia---	φάσκω	φάσκω	v3siia---	v3siia---	
138	γιγνώσκω	v--pna---	γιγνώσκω	γιγνώσκω	v--pna---	v--pna---	
139	αὐτός	p-s---ma-	αὐτός	αὐτός	p-s---ma-	p-s---ma-	
140	,	u--------	,	,	u--------	u--------	
141	πυνθάνομαι	v-sapmmn-	πυνθάνομαι	πυνθάνομαι	v-sapmmn-	v-sapmmn-	
142	ὅτι	c--------	ὅτι	ὅτι	c--------	c--------	
143	καί	d--------	καί	καί	d--------	d--------	
144	ἕτερος	a-p---fa-	ἕτερος	ἕτερος	a-p---fa-	a-p---fa-	
145	δίκη	n-p---fa-	δίκη	δίκη	n-p---fa-	n-p---fa-	
146	ὁ	l-p---fa-	ὁ	ὁ	l-p---fa-	l-p---fa-	
147	μέν	g--------	μέν	μέν	d--------	g--------	
148	φεύγω	v3spoa---	φεύγω	φεύγω	v3spoa---	v3spoa---	
149	ὁ	l-p---fa-	ὁ	ὁ	l-p---fa-	l-p---fa-	
150	δέ	b--------	δέ	δέ	c--------	b--------	
151	ὀφλισκάνω	v3sroa---	ὀφλισκάνω	ὀφλισκάνω	v3sroa---	v3sroa---	
152	παρά	r--------	παρά	παρά	r--------	r--------	
153	ὁ	l-s---md-	ὁ	ὁ	l-s---md-	l-s---md-	
154	πολέμαρχος	n-s---md-	πολέμαρχος	πολέμαρχος	n-s---md-	n-s---md-	
155	λαγχάνω	v1saia---	λαγχάνω	λαγχάνω	v1saia---	v1saia---	
156	καί	d--------	καί	καί	d--------	d--------	
157	ἐγώ	p1s---cn-	ἐγώ	ἐγώ	p1s---mn-	p1s---cn-	
158	.	u--------	.	.	u--------	u--------	
159	πρότερος	a-s---nac	πρῶτος	πρότερος	a-s---na-	a-s---nac	DISAGREE
160	μέν	g--------	μέν	μέν	d--------	g--------	
161	οὖν	g--------	οὖν	οὖν	d--------	g--------	
162	σύ	p2p---cd-	σύ	σύ	p-p---md-	p2p---cd-	
163	Δεκελειεύς	n-p---mg-	δεκελειεύς	Δεκελειεύς	n-p---mg-	n-p---mg-	
164	ὅς	p-p---ma-	ὅς	ὅς	p-p---ma-	p-p---ma-	
165	ἔρομαι	v1saim---	ἔρομαι	ἔρομαι	v1saim---	v1saim---	
166	μάρτυς	n-p---ma-	μάρτυς	μάρτυς	n-p---ma-	n-p---ma-	
167	παρέχω	v1sfim---	παρέχω	παρέχω	v1sfim---	v1sfim---	
168	,	u--------	,	,	u--------	u--------	
169	ἔπειτα	d--------	ἔπειτα	ἔπειτα	d--------	d--------	
170	δέ	b--------	δέ	δέ	c--------	b--------	
171	καί	d--------	καί	καί	d--------	d--------	
172	ὁ	l-p---mg-	ὁ	ὁ	l-p---mg-	l-p---mg-	
173	ἄλλος	p-p---mg-	ἄλλος	ἄλλος	p-p---mg-	p-p---mg-	
174	ὁ	l-p---mg-	ὁ	ὁ	l-p---mg-	l-p---mg-	
175	λαγχάνω	v-papamg-	λαγχάνω	λαγχάνω	v-papamg-	v-papamg-	
176	τε	b--------	τε	τε	d--------	b--------	
177	δίκη	n-p---fa-	δίκη	δίκη	n-p---fa-	n-p---fa-	
178	αὐτός	p-s---md-	αὐτός	αὐτός	p-s---md-	p-s---md-	
179	πρός	r--------	πρός	πρός	r--------	r--------	
180	ὁ	l-s---ma-	ὁ	ὁ	l-s---ma-	l-s---ma-	
181	πολέμαρχος	n-s---ma-	πολέμαρχος	πολέμαρχος	n-s---ma-	n-s---ma-	
182	καί	b--------	καί	καί	c--------	b--------	
183	καταδικάζω	v-papmmg-	καταδικάζω	καταδικάζω	v-papmmg-	v-papmmg-	
184	,	u--------	,	,	u--------	u--------	
185	ὅσος	p-p---mn-	ὅσος	ὅσος	a-p---mn-	p-p---mn-	
186	τυγχάνω	v3ppia---	τυγχάνω	τυγχάνω	v3ppia---	v3ppia---	
187	πάρειμι	v-pppamn-	πάρειμι1	πάρειμι	v-pppamn-	v-pppamn-	
188	.	u--------	.	.	u--------	u--------	
189	καί	b--------	καί	καί	d--------	b--------	
190	ἐγώ	p1s---cd-	ἐγώ	ἐγώ	p1s---md-	p1s---cd-	
191	ἐπιλαμβάνω	v2sama---	ἐπιλαμβάνω	ἐπιλαμβάνω	v2sama---	v2sama---	
192	ὁ	l-s---na-	ὁ	ὁ	l-s---na-	l-s---na-	
193	ὕδωρ	n-s---na-	ὕδωρ	ὕδωρ	n-s---na-	n-s---na-	
194	.	u--------	.	.	u--------	u--------	
195	μάρτυς	n-p---mn-	μάρτυς		n-p---mn-		oga_only
196	ἐκ	r--------	ἐκ		r--------		oga_only
197	μέν	d--------	μέν		d--------		oga_only
198	οὗτος	p-p---ng-	οὗτος		p-p---ng-		oga_only
199	πείθω	v-sappmn-	πείθω		v-sappmn-		oga_only
200	πρός	r--------	πρός		r--------		oga_only
201	ὁ	l-s---ma-	ὁ		l-s---ma-		oga_only
202	πολέμαρχος	n-s---ma-	πολέμαρχος		n-s---ma-		oga_only
203	αὐτός	p-s---ma-	αὐτός		p-s---ma-		oga_only
204							unmatched
205	ὁ	l-s---fa-	ὁ		l-s---fa-		oga_only
206	δίκη	n-s---fa-	δίκη		n-s---fa-		oga_only
207	λαγχάνω	v1saia---	λαγχάνω		v1saia---		oga_only
208	·	u--------	·		u--------		oga_only
209	ἐπειδή	c--------	ἐπεί	ἐπειδή	c--------	c--------	DISAGREE
210	δέ	b--------	δέ	δέ	d--------	b--------	
211	ἐγώ	p1s---cd-	ἐγώ	ἐγώ	p1s---md-	p1s---cd-	
212	αὐτός	p-s---fa-	αὐτός	αὐτός	p-s---fa-	p-s---fa-	
213	ἀντιγράφω	v3saim---	ἀναγράφω	ἀντιγράφω	v3saim---	v3saim---	DISAGREE
214	μή	d--------	μή	μή	d--------	d--------	
215	εἰσαγώγιμος	a-s---fa-	εἰσαγώγιμος	εἰσαγώγιμος	a-s---fa-	a-s---fa-	
216	εἰμί	v--pna---	εἰμί	εἰμί	v--pna---	v--pna---	
217	,	u--------	,	,	u--------	u--------	
218	περί	r--------	περί	περί	r--------	r--------	
219	πολύς	a-s---ng-	πολύς	πολύς	a-s---ng-	a-s---ng-	
220	ποιέω	v-sppmmn-	ποιέω	ποιέω	v-sppemn-	v-sppmmn-	
221	μηδείς	p-s---md-	μηδείς	μηδείς	p-s---md-	p-s---md-	
222	δόξα	n-s---fd-	δοκέω	δόξα	v--ana---	n-s---fd-	DISAGREE
223	ὑβρίζω	v--pna---	ὑβρίζω	ὑβρίζω	v--pna---	v--pna---	
224	βούλομαι	v--pnm---	βούλομαι	βούλομαι	v--pne---	v--pnm---	
225	μάλα	d-------c	μᾶλλον	μάλα	d--------	d-------c	DISAGREE
226	ἤ	c--------	ἤ1	ἤ	c--------	c--------	
227	δίκη	n-s---fa-	δίκη	δίκη	n-s---fa-	n-s---fa-	
228	λαμβάνω	v--ana---	λαμβάνω	λαμβάνω	v--ana---	v--ana---	
229	ὅς	p-p---ng-	ὅς	ὅς	p-p---ng-	p-p---ng-	
230	ἀδικέω	v1saip---	ἀδικέω	ἀδικέω	v1saip---	v1saip---	
231	,	u--------	,	,	u--------	u--------	
232	πρότερος	a-s---nac	πρῶτος	πρότερος	a-s---na-	a-s---nac	DISAGREE
233	μέν	g--------	μέν	μέν	d--------	g--------	
234	Εὐθύκριτος	n-s---ma-	εὐθύκριτος	Εὐθύκριτος	n-s---ma-	n-s---ma-	
235	,	u--------	,	,	u--------	u--------	
236	ὅς	p-s---ma-	ὅς	ὅς	p-s---ma-	p-s---ma-	
237	πρέσβυς	a-s---mas	πρέσβυς	πρέσβυς	a-s---ma-	a-s---mas	
238	τε	b--------	τε	τε	d--------	b--------	
239	Πλαταιεύς	n-p---mg-	πλαταιεύς	Πλαταιεύς	n-p---mg-	n-p---mg-	
240	γιγνώσκω	v1siia---	γιγνώσκω	γιγνώσκω	v1siia---	v1siia---	
241	καί	b--------	καί	καί	c--------	b--------	
242	μάλα	d-------s	μάλιστα	μάλα	d--------	d-------s	DISAGREE
243	οἴομαι	v1siim---	οἴομαι	οἴομαι	v1siie---	v1siim---	
244	οἶδα	v--rna---	οἶδα	οἶδα	v--rna---	v--rna---	
245	,	u--------	,	,	u--------	u--------	
246	ἔρομαι	v1saim---	ἔρομαι	ἔρομαι	v1saim---	v1saim---	
247	εἰ	c--------	εἰ	εἰ	c--------	c--------	
248	τις	p-s---ca-	τις	τις	a-s---ma-	p-s---ca-	
249	γιγνώσκω	v3spoa---	γιγνώσκω	γιγνώσκω	v3spoa---	v3spoa---	
250	Ἱππαρμόδωρος	n-s---mg-	ἱππαρμόδωρος	Ἱππαρμόδωρος	n-s---mg-	n-s---mg-	
251	υἱός	n-s---ma-	υἱός	υἱός	n-s---ma-	n-s---ma-	
252	Παγκλέων	n-s---ma-	παγκλέων	Παγκλέων	n-s---ma-	n-s---ma-	
253	Πλαταιεύς	n-s---ma-	πλαταιεύς	Πλαταιεύς	n-s---ma-	n-s---ma-	
254	·	u--------	·	·	u--------	u--------	
255	ἔπειτα	d--------	ἔπειτα	ἔπειτα	d--------	d--------	
256	δέ	b--------	δέ	δέ	d--------	b--------	
257	,	u--------	,	,	u--------	u--------	
258	ἐπειδή	c--------	ἐπεί	ἐπειδή	c--------	c--------	DISAGREE
259	ἐκεῖνος	p-s---mn-	ἐκεῖνος	ἐκεῖνος	p-s---mn-	p-s---mn-	
260	ἀποκρίνω	v3saim---	ἀποκρίνω	ἀποκρίνω	v3saim---	v3saim---	
261	ἐγώ	p1s---cd-	ἐγώ	ἐγώ	p1s---md-	p1s---cd-	
262	ὅτι	c--------	ὅτι	ὅτι	c--------	c--------	
263	ὁ	l-s---ma-	ὁ	ὁ	l-s---ma-	l-s---ma-	
264	Ἱππαρμόδωρος	n-s---ma-	ἱππαρμόδωρος	Ἱππαρμόδωρος	n-s---ma-	n-s---ma-	
265	μέν	g--------	μέν	μέν	d--------	g--------	
266	γιγνώσκω	v3spoa---	γιγνώσκω	γιγνώσκω	v3spoa---	v3spoa---	
267	,	u--------	,	,	u--------	u--------	
268	υἱός	n-s---ma-	υἱός	υἱός	n-s---ma-	n-s---ma-	
269	δέ	b--------	δέ	δέ	c--------	b--------	
270	ἐκεῖνος	p-s---md-	ἐκεῖνος	ἐκεῖνος	p-s---md-	p-s---md-	
271	οὐδείς	p-s---ma-	οὐδείς	οὐδείς	a-s---ma-	p-s---ma-	
272	οὐ	d--------	οὐ	οὐ	d--------	d--------	
273	τε	d--------	τε		d--------		oga_only
274	παγκλέων	n-s---ma-	παγκλέων		n-s---ma-		oga_only
275	οὐ	d--------	οὐ		d--------		oga_only
276	τε	c--------	τε		c--------		oga_only
277	ἄλλος	a-s---ma-	ἄλλος		a-s---ma-		oga_only
278	οὐδείς	a-s---ma-	οὐδείς		a-s---ma-		oga_only
279	οἶδα	v3sroa---	οἶδα		v3sroa---		oga_only
280	εἰμί	v-sppama-	εἰμί		v-sppama-		oga_only
281	,	u--------	,		u--------		oga_only
282	ἐρωτάω	v3piia---	ἐρωτάω		v3piia---		oga_only
283	δή	d--------	δή		d--------		oga_only
284	καί	d--------	καί		d--------		oga_only
285	ὁ	l-p---mg-	ὁ		l-p---mg-		oga_only
286	ἄλλος	p-p---mg-	ἄλλος		p-p---mg-		oga_only
287	ὅσος	a-p---ma-	ὅσος		a-p---ma-		oga_only
288	οἶδα	v3slia---	οἶδα		v3slia---		oga_only
289	πλαταιεύς	n-p---ma-	πλαταιεύς		n-p---ma-		oga_only
290	εἰμί	v-pppama-	εἰμί		v-pppama-		oga_only
291	.	u--------	.		u--------		oga_only
292	πᾶς	a-p---mn-	πᾶς		a-p---mn-		oga_only
293	οὖν	d--------	οὖν		d--------		oga_only
294	ἀγνοέω	v-pppamn-	ἀγνοέω		v-pppamn-		oga_only
295	ὁ	l-s---na-	ὁ		l-s---na-		oga_only
296	ὄνομα	n-s---na-	ὄνομα		n-s---na-		oga_only
297	αὐτός	p-s---mg-	αὐτός		p-s---mg-		oga_only
298	,	u--------	,		u--------		oga_only
299	ἀκριβής	a-p---nas	ἀκριβής		a-p---nas		oga_only
300	ἄν	d--------	ἄν		d--------		oga_only
301	φημί	v3paia---	φημί		v3paia---		oga_only
302	ἐγώ	p-s---ma-	ἐγώ		p-s---ma-		oga_only
303	πυνθάνομαι	v--anm---	πυνθάνομαι		v--anm---		oga_only
304	ἔρχομαι	v-sapama-	ἔρχομαι		v-sapama-		oga_only
305	εἰς	r--------	εἰς		r--------		oga_only
306	ὁ	l-s---ma-	ὁ		l-s---ma-		oga_only
307	χλωρός	a-s---ma-	χλωρός		a-s---ma-		oga_only
308	τυρός	n-s---ma-	τυρός		n-s---ma-		oga_only
309	ὁ	l-s---fd-	ὁ		l-s---fd-		oga_only
310	ἕνος	a-s---fd-	ἕνος		a-s---fd-		oga_only
311	καί	c--------	καί		c--------		oga_only
312	νέος	a-p---na-	νέος		a-p---na-		oga_only
313	·	u--------	·		u--------		oga_only
314	οὗτος	a-s---fd-	οὗτος		a-s---fd-		oga_only
315	γάρ	d--------	γάρ		d--------		oga_only
316	ὁ	l-s---fd-	ὁ		l-s---fd-		oga_only
317	ἡμέρα	n-s---fd-	ἡμέρα		n-s---fd-		oga_only
318	ὁ	l-s---mg-	ὁ		l-s---mg-		oga_only
319	μείς	n-s---mg-	μείς		n-s---mg-		oga_only
320	ἕκαστος	a-s---mg-	ἕκαστος		a-s---mg-		oga_only
321	ἐκεῖσε	d--------	ἐκεῖσε		d--------		oga_only
322	συλλέγω	v--pne---	συλλέγω		v--pne---		oga_only
323	ὁ	l-p---ma-	ὁ		l-p---ma-		oga_only
324	πλαταιεύς	n-p---ma-	πλαταιεύς		n-p---ma-		oga_only
325	.	u--------	.		u--------		oga_only
326	ἔρχομαι	v-sapamn-	ἔρχομαι	ἔρχομαι	v-sapamn-	v-sapamn-	
327	οὖν	g--------	οὖν	οὖν	d--------	g--------	
328	εἰς	r--------	εἰς	εἰς	r--------	r--------	
329	ὁ	l-s---ma-	ὁ	ὁ	l-s---ma-	l-s---ma-	
330	τυρός	n-s---ma-	τυρός	τυρός	n-s---ma-	n-s---ma-	
331	οὗτος	p-s---fd-	οὗτος	οὗτος	a-s---fd-	p-s---fd-	
332	ὁ	l-s---fd-	ὁ	ὁ	l-s---fd-	l-s---fd-	
333	ἡμέρα	n-s---fd-	ἡμέρα	ἡμέρα	n-s---fd-	n-s---fd-	
334	πυνθάνομαι	v1siim---	πυνθάνομαι	πυνθάνομαι	v1siie---	v1siim---	
335	αὐτός	p-p---mg-	αὐτός	αὐτός	p-p---mg-	p-p---mg-	
336	,	u--------	,	,	u--------	u--------	
337	εἰ	c--------	εἰ	εἰ	c--------	c--------	
338	τις	p-s---ca-	τις	τις	a-s---ma-	p-s---ca-	
339	γιγνώσκω	v3ppoa---	γιγνώσκω	γιγνώσκω	v3ppoa---	v3ppoa---	
340	Παγκλέων	n-s---ma-	παγκλέων	Παγκλέων	n-s---ma-	n-s---ma-	
341	πολίτης	n-s---ma-	πολίτης	πολίτης	n-s---ma-	n-s---ma-	
342	σφέτερος	a-s---ma-	σφέτερος	σφέτερος	a-s---ma-	a-s---ma-	
343	.	u--------	.	.	u--------	u--------	
344	καί	b--------	καί	καί	d--------	b--------	
345	ὁ	l-p---mn-	ὁ	ὁ	l-p---mn-	l-p---mn-	
346	μέν	g--------	μέν	μέν	d--------	g--------	
347	ἄλλος	p-p---mn-	ἄλλος	ἄλλος	p-p---mn-	p-p---mn-	
348	οὐ	d--------	οὐ	οὐ	d--------	d--------	
349	φημί	v3paia---	φημί	φημί	v3piia---	v3paia---	
350	γιγνώσκω	v--pna---	γιγνώσκω	γιγνώσκω	v--pna---	v--pna---	
351	,	u--------	,	,	u--------	u--------	
352	εἷς	m-s---mn-	εἷς	εἷς	a-s---mn-	m-s---mn-	
353	δέ	b--------	δέ	δέ	c--------	b--------	
354	τις	p-s---cn-	τις	τις	p-s---mn-	p-s---cn-	
355	λέγω	v3saia---	λέγω	λέγω	v3saia---	v3saia---	
356	ὅτι	c--------	ὅτι	ὅτι	c--------	c--------	
357	ὁ	l-p---mg-	ὁ	ὁ	l-p---mg-	l-p---mg-	
358	μέν	g--------	μέν	μέν	d--------	g--------	
359	πολίτης	n-p---mg-	πολίτης	πολίτης	n-p---mg-	n-p---mg-	
360	οὐδείς	p-s---md-	οὐδείς	οὐδείς	p-s---md-	p-s---md-	
361	οἶδα	v3sroa---	οἶδα	οἶδα	v3sroa---	v3sroa---	
362	οὗτος	p-s---na-	οὗτος	οὗτος	a-s---na-	p-s---na-	
363	εἰμί	v-sppana-	εἰμί	εἰμί	p-p---mg-	v-sppana-	
364	ὁ	l-s---na-	ὁ	ὁ	l-s---nn-	l-s---na-	
365	ὄνομα	n-s---na-	ὄνομα	ὄνομα	n-s---na-	n-s---na-	
366	,	u--------	,	,	u--------	u--------	
367	δοῦλος	n-s---ma-	δοῦλος	δοῦλος	n-s---ma-	n-s---ma-	
368	μέντοι	b--------	μέντοι	μέντοι	d--------	b--------	
369	φημί	v3siia---	φημί	φημί	v3siia---	v3siia---	
370	ἑαυτοῦ	p-s---mg-	ἑαυτοῦ	ἑαυτοῦ	p-s---mg-	p-s---mg-	
371	ἀφίστημι	v-srpama-	ἀφεστήξω	ἀφίστημι	v-srpama-	v-srpama-	DISAGREE
