token_ref	lemma	postag	oga_lemma	glaux_lemma	oga_postag	glaux_postag	notes
68	ὁ	l-s---ng-	ὁ	ὁ	l-s---ng-	l-s---ng-	
69	ὑμέτερος	a-s---ng-	ὑμέτερος	ὑμέτερος	a-s---ng-	a-s---ng-	
70	πράσσω	v3saia---	πράσσω	πράσσω	v3saia---	v3saia---	
71	,	u--------	,	,	u--------	u--------	
72	πανταχοῦ	d--------	πανταχοῦ	πανταχοῦ	d--------	d--------	
73	φαίνω	v3sfip---	φαίνω	φαίνω	v3sfip---	v3sfip---	
74	πολύς	a-p---ng-	πολύς	πολύς	a-p---ng-	a-p---ng-	
75	μέν	g--------	μέν	μέν	d--------	g--------	
76	καί	c--------	καί	καί	c--------	c--------	
77	ἀγαθός	a-p---ng-	ἀγαθός	ἀγαθός	a-p---ng-	a-p---ng-	
78	αἴτιος	a-s---mn-	αἴτιος	αἴτιος	a-s---mn-	a-s---mn-	
79	ὁ	l-s---fd-	ὁ	ὁ	l-s---fd-	l-s---fd-	
80	πόλις	n-s---fd-	πόλις	πόλις	n-s---fd-	n-s---fd-	
81	γίγνομαι	v-srpmmn-	γίγνομαι	γίγνομαι	v-srpemn-	v-srpmmn-	
82	,	u--------	,	,	u--------	u--------	
83	πολύς	a-p---nas	πλεῖστος	πολύς	a-p---na-	a-p---nas	DISAGREE
84	δέ	c--------	δέ	δέ	c--------	c--------	
85	καί	c--------	καί	καί	c--------	c--------	
86	μέγας	a-p---nas	μέγας	μέγας	a-p---nas	a-p---nas	
87	κακός	a-p---na-	κακός	κακός	a-p---na-	a-p---na-	
88	ὁ	l-p---ma-	ὁ	ὁ	l-p---ma-	l-p---ma-	
89	πολέμιος	a-p---ma-	πολέμιος	πολέμιος	n-p---ma-	a-p---ma-	
90	ἐργάζομαι	v-srpmmn-	ἐργάζομαι	ἐργάζομαι	v-srpemn-	v-srpmmn-	
91	·	u--------	·	·	u--------	u--------	
92	ὅσος	p-p---na-	ὅσος	ὅσος	a-p---na-	p-p---na-	
93	δέ	c--------	δέ	δέ	d--------	c--------	
94	οὐ	d--------	οὐ	οὐ	d--------	d--------	
95	βούλομαι	v-sppmmn-	βούλομαι	βούλομαι	v-sppemn-	v-sppmmn-	
96	ἀλλά	c--------	ἀλλά	ἀλλά	c--------	c--------	
97	ἄκων	a-s---mn-	ἀέκων	ἄκων	a-s---mn-	a-s---mn-	DISAGREE
98	ἀναγκάζω	v3saip---	ἀναγκάζω	ἀναγκάζω	v3saip---	v3saip---	
99	ποιέω	v--ana---	ποιέω	ποιέω	v--ana---	v--ana---	
100	,	u--------	,	,	u--------	u--------	
101	ὁ	l-p---ng-	ὁ	ὁ	l-p---ng-	l-p---ng-	
102	μέν	g--------	μέν	μέν	d--------	g--------	
103	κακός	a-p---ng-	κακός	κακός	a-p---ng-	a-p---ng-	
104	οὐ	d--------	οὐ	οὐ	d--------	d--------	
105	ἐλαχύς	a-s---nas	ἐλαχύς	ἐλαχύς	a-s---na-	a-s---nas	
106	αὐτός	p-s---mn-	αὐτός	αὐτός	p-s---mn-	p-s---mn-	
107	μετέχω	v3saia---	μετέχω	μετέχω	v3saia---	v3saia---	
108	μέρος	n-s---na-	μέρος	μέρος	n-s---na-	n-s---na-	
109	,	u--------	,	,	u--------	u--------	
110	ὁ	l-s---fa-	ὁ	ὁ	l-s---fa-	l-s---fa-	
111	δέ	c--------	δέ	δέ	c--------	c--------	
112	αἰτία	n-s---fa-	αἰτία	αἰτία	n-s---fa-	n-s---fa-	
113	ὁ	l-s---fg-	ὁ	ὁ	l-s---fg-	l-s---fg-	
114	συμφορά	n-s---fg-	συμφορά	συμφορά	n-s---fg-	n-s---fg-	
115	ὁ	l-p---mn-	ὁ	ὁ	l-p---mn-	l-p---mn-	
116	πείθω	v-papamn-	πείθω	πείθω	v-papamn-	v-papamn-	
117	σύ	p-p---ca-	σύ	σύ	p-p---ma-	p-p---ca-	
118	δίκαιος	d--------	δίκαιος	δίκαιος	d--------	d--------	
119	ἄν	g--------	ἄν	ἄν	d--------	g--------	
120	ἔχω	v3ppoa---	ἔχω	ἔχω	v3ppoa---	v3ppoa---	
121	,	u--------	,	,	u--------	u--------	
122	ἐπεί	c--------	ἐπεί	ἐπεί	c--------	c--------	
123	ὁ	l-s---fa-	ὁ	ὁ	l-s---fa-	l-s---fa-	
124	γε	g--------	γε	γε	d--------	g--------	
125	πρός	r--------	πρός	πρός	r--------	r--------	
126	σύ	p-p---ca-	σύ	σύ	p-p---ma-	p-p---ca-	
127	εὔνοια	n-s---fa-	εὔνοια	εὔνοια	n-s---fa-	n-s---fa-	
128	καί	c--------	καί	καί	c--------	c--------	
129	ὁ	l-s---fa-	ὁ	ὁ	l-s---fa-	l-s---fa-	
130	ἀρετή	n-s---fa-	ἀρετή	ἀρετή	n-s---fa-	n-s---fa-	
131	ὁ	l-s---fa-	ὁ	ὁ	l-s---fa-	l-s---fa-	
132	ἑαυτοῦ	p-s---mg-	ἑαυτοῦ	ἑαυτοῦ	p-s---mg-	p-s---mg-	
133	ἐν	r--------	ἐν	ἐν	r--------	r--------	
134	ὁ	l-p---fd-	ὁ	ὁ	l-p---fd-	l-p---fd-	
135	εὐτυχία	n-p---fd-	εὐτυχία	εὐτυχία	n-p---fd-	n-p---fd-	
136	ὁ	l-p---fd-	ὁ	ὁ	l-p---fd-	l-p---fd-	
137	ὑμέτερος	a-p---fd-	ὑμέτερος	ὑμέτερος	a-p---fd-	a-p---fd-	
138	καί	c--------	καί	καί	c--------	c--------	
139	ὁ	l-p---fd-	ὁ	ὁ	l-p---fd-	l-p---fd-	
140	δυστυχία	n-p---fd-	δυστυχία	δυστυχία	n-p---fd-	n-p---fd-	
141	ὁ	l-p---fd-	ὁ	ὁ	l-p---fd-	l-p---fd-	
142	ὁ	l-p---mg-	ὁ	ὁ	l-p---mg-	l-p---mg-	
143	ἐχθρός	a-p---mg-	ἐχθρός	ἐχθρός	n-p---mg-	a-p---mg-	
144	ἐπιδείκνυμι	v3saim---	ἐπιδείκνυμι	ἐπιδείκνυμι	v3saim---	v3saim---	
145	·	u--------	·	·	u--------	u--------	
146	στρατηγέω	v-sppamn-	στρατηγός	στρατηγέω	n-p---mg-	v-sppamn-	DISAGREE
147	γάρ	g--------	γάρ	γάρ	d--------	g--------	
148	πολύς	a-p---fa-	πολύς	πολύς	a-p---fa-	a-p---fa-	
149	μέν	g--------	μέν	μέν	d--------	g--------	
150	πόλις	n-p---fa-	πόλις	πόλις	n-p---fa-	n-p---fa-	
151	αἱρέω	v3saia---	αἱρέω	αἱρέω	v3saia---	v3saia---	
152	,	u--------	,	,	u--------	u--------	
153	πολύς	a-p---na-	πολύς	πολύς	a-p---na-	a-p---na-	
154	δέ	c--------	δέ	δέ	c--------	c--------	
155	καί	c--------	καί	καί	c--------	c--------	
156	καλός	a-p---na-	καλός	καλός	a-p---na-	a-p---na-	
157	κατά	r--------	κατά	κατά	r--------	r--------	
158	ὁ	l-p---mg-	ὁ	ὁ	l-p---mg-	l-p---mg-	
159	πολέμιος	a-p---mg-	πολέμιος	πολέμιος	n-p---mg-	a-p---mg-	
160	ἵστημι	v3saia---	ἵστημι	ἵστημι	v3saia---	v3saia---	
161	τρόπαιον	n-p---na-	τρόπαιον	τρόπαιον	n-p---na-	n-p---na-	
162	,	u--------	,	,	u--------	u--------	
163	ὅς	p-p---ng-	ὅς	ὅς	p-p---ng-	p-p---ng-	
164	κατά	r--------	κατά	κατά	r--------	r--------	
165	εἷς	m-s---na-	εἷς	εἷς	n-s---na-	m-s---na-	
166	ἕκατος	n-s---ma-	ἕκητι	ἕκατος	a-s---na-	n-s---ma-	DISAGREE
167	πολύς	a-s---nn-	πολύς	πολύς	a-s---nn-	a-s---nn-	
168	ἄν	g--------	ἄν	ἄν	d--------	g--------	
169	ἔργον	n-s---nn-	ἔργον	ἔργον	n-s---na-	n-s---nn-	
170	εἰμί	v3spoa---	εἰμί	εἰμί	v3spoa---	v3spoa---	
171	λέγω	v--pna---	λέγω3	λέγω	v--pna---	v--pna---	
172	.	u--------	.	.	u--------	u--------	
173	Εὐκράτης	n-s---mn-	εὐκράτης	Εὐκράτης	n-s---mn-	n-s---mn-	
174	τοίνυν	g--------	τοίνυν	τοίνυν	d--------	g--------	
175	,	u--------	,	,	u--------	u--------	
176	ἀδελφός	n-s---mn-	ἀδελφός	ἀδελφός	n-s---mn-	n-s---mn-	
177	μέν	g--------	μέν	μέν	d--------	g--------	
178	εἰμί	v-sppamn-	εἰμί	εἰμί	v-sppamn-	v-sppamn-	
179	ἐκεῖνος	p-s---ma-	ἐκεῖνος	ἐκεῖνος	p-s---ma-	p-s---ma-	
180	,	u--------	,	,	u--------	u--------	
181	πατήρ	n-s---mn-	πατήρ	πατήρ	n-s---mn-	n-s---mn-	
182	δέ	c--------	δέ	δέ	c--------	c--------	
183	ἐμός	a-s---mn-	ἐμός	ἐμός	a-s---mn-	a-s---mn-	
184	,	u--------	,	,	u--------	u--------	
185	ἤδη	d--------	ἤδη	ἤδη	d--------	d--------	
186	ὁ	l-s---fg-	ὁ	ὁ	l-s---fg-	l-s---fg-	
187	τελευταῖος	a-s---fg-	τελευταῖος	τελευταῖος	a-s---fg-	a-s---fg-	
188	ναυμαχία	n-s---fg-	ναυμαχία	ναυμαχία	n-s---fg-	n-s---fg-	
189	γίγνομαι	v-srpmfg-	γίγνομαι	γίγνομαι	v-srpefg-	v-srpmfg-	
190	φανερός	a-s---fa-	φανερός	φανερός	a-s---fa-	a-s---fa-	
191	ἐπιδείκνυμι	v3saim---	ἐπιδείκνυμι	ἐπιδείκνυμι	v3saim---	v3saim---	
192	ὁ	l-s---fa-	ὁ	ὁ	l-s---fa-	l-s---fa-	
193	εὔνοια	n-s---fa-	εὔνοια	εὔνοια	n-s---fa-	n-s---fa-	
194	ὅς	p-s---fa-	ὅς	ὅς	p-s---fa-	p-s---fa-	
195	ἔχω	v3siia---	ἔχω	ἔχω	v3siia---	v3siia---	
196	περί	r--------	περί	περί	r--------	r--------	
197	ὁ	l-s---na-	ὁ	ὁ	l-s---na-	l-s---na-	
198	πλῆθος	n-s---na-	πλῆθος	πλῆθος	n-s---na-	n-s---na-	
199	ὁ	l-s---na-	ὁ	ὁ	l-s---na-	l-s---na-	
200	ὑμέτερος	a-s---na-	ὑμέτερος	ὑμέτερος	a-s---na-	a-s---na-	
201	·	u--------	·	·	u--------	u--------	
202	ἡσσάομαι	v-pppmmg-	ἡττάω	ἡσσάομαι	v-prpeng-	v-pppmmg-	DISAGREE
203	γάρ	g--------	γάρ	γάρ	d--------	g--------	
204	ἐν	r--------	ἐν	ἐν	r--------	r--------	
205	ὁ	l-s---fd-	ὁ	ὁ	l-s---fd-	l-s---fd-	
206	ναυμαχία	n-s---fd-	ναυμαχία	ναυμαχία	n-s---fd-	n-s---fd-	
207	στρατηγός	n-s---mn-	στρατηγός	στρατηγός	n-s---mn-	n-s---mn-	
208	ὑπό	r--------	ὑπό	ὑπό	r--------	r--------	
209	σύ	p-p---cg-	σύ	σύ	p-p---mg-	p-p---cg-	
210	αἱρέω	v-srpmmn-	αἱρέω	αἱρέω	v-srpemn-	v-srpmmn-	
211	καί	c--------	καί	καί	c--------	c--------	
212	παρακαλέω	v-sppmmn-	παρακαλέω	παρακαλέω	v-sppemn-	v-sppmmn-	
213	μετέχω	v--pna---	μετέχω	μετέχω	v--pna---	v--pna---	
214	ὁ	l-s---fg-	ὁ	ὁ	l-s---fg-	l-s---fg-	
215	ὀλιγαρχία	n-s---fg-	ὀλιγαρχία	ὀλιγαρχία	n-s---fg-	n-s---fg-	
216	ὑπό	r--------	ὑπό	ὑπό	r--------	r--------	
217	ὁ	l-p---mg-	ὁ	ὁ	l-p---mg-	l-p---mg-	
218	ἐπιβουλεύω	v-pppamg-	ἐπιβουλεύω	ἐπιβουλεύω	v-pppamg-	v-pppamg-	
219	ὁ	l-s---nd-	ὁ	ὁ	l-s---nd-	l-s---nd-	
220	πλῆθος	n-s---nd-	πλῆθος	πλῆθος	n-s---nd-	n-s---nd-	
221	,	u--------	,	,	u--------	u--------	
222	οὐ	d--------	οὐ	οὐ	d--------	d--------	
223	ἐθέλω	v3saia---	ἐθέλω	ἐθέλω	v3saia---	v3saia---	
224	αὐτός	p-p---md-	αὐτός	αὐτός	p-p---md-	p-p---md-	
225	πείθω	v--pnm---	πείθω	πείθω	v--pne---	v--pnm---	
226	,	u--------	,	,	u--------	u--------	
227	ἐν	r--------	ἐν	ἐν	r--------	r--------	
228	τοιοῦτος	p-s---md-	τοιοῦτος	τοιοῦτος	a-s---md-	p-s---md-	
229	καιρός	n-s---md-	καιρός	καιρός	n-s---md-	n-s---md-	
230	λαμβάνω	v-sappmn-	λαμβάνω	λαμβάνω	v-sappmn-	v-sappmn-	
231	ἐν	r--------	ἐν	ἐν	r--------	r--------	
232	ὅς	p-s---md-	ὅς	ὅς	p-s---md-	p-s---md-	
233	ὁ	l-p---mn-	ὁ	ὁ	l-p---mn-	l-p---mn-	
234	πολύς	a-p---mns	πολύς	πολύς	a-p---mn-	a-p---mns	
235	ὁ	l-p---mg-	ὁ	ὁ	l-p---mg-	l-p---mg-	
236	ἄνθρωπος	n-p---mg-	ἄνθρωπος	ἄνθρωπος	n-p---mg-	n-p---mg-	
237	καί	c--------	καί	καί	d--------	c--------	
238	μεταβάλλω	v3ppim---	μεταβάλλω	μεταβάλλω	v3ppie---	v3ppim---	
239	πρός	r--------	πρός	πρός	r--------	r--------	
240	ὁ	l-p---na-	ὁ	ὁ	l-p---na-	l-p---na-	
241	πάρειμι	v-pppana-	πάρειμι1	πάρειμι	v-pppana-	v-pppana-	
242	καί	c--------	καί	καί	c--------	c--------	
243	ὁ	l-p---fd-	ὁ	ὁ	l-p---fd-	l-p---fd-	
244	τύχη	n-p---fd-	τύχη	τύχη	n-p---fd-	n-p---fd-	
245	ἐικάνω	v3pria---	ἐίσκω	ἐικάνω	v3ppia---	v3pria---	DISAGREE
246	,	u--------	,	,	u--------	u--------	
247	δυστυχέω	v-sppamg-	δυστυχέω	δυστυχέω	v-sppamg-	v-sppamg-	
248	ὁ	l-s---mg-	ὁ	ὁ	l-s---mg-	l-s---mg-	
249	δῆμος	n-s---mg-	δῆμος	δῆμος	n-s---mg-	n-s---mg-	
250	,	u--------	,	,	u--------	u--------	
251	οὐ	d--------	οὐ	οὐ	d--------	d--------	
252	ἀπελαύνω	v-sppmmn-	ἀπελαύνω	ἀπελαύνω	v-sppemn-	v-sppmmn-	
253	ὁ	l-s---fg-	ὁ	ὁ	l-s---fg-	l-s---fg-	
254	πολιτεία	n-s---fg-	πολιτεία	πολιτεία	n-s---fg-	n-s---fg-	
255							unmatched
256	ἴδιος	a-s---fg-	ἴδιος	ἴδιος	a-s---fg-	a-s---fg-	
257	ἔχθρα	n-s---fg-	ἔχθρα	ἔχθρα	n-s---fg-	n-s---fg-	
258	ὑπάρχω	v-sppafg-	ὑπάρχω	ὑπάρχω	v-sppafg-	v-sppafg-	
259	πρός	r--------	πρός	πρός	r--------	r--------	
260	ἄρχω	v--fna---	ἄρχω	ἄρχω	v--fna---	v--fna---	
261	μέλλω	v-pppama-	μέλλω	μέλλω	v-pppama-	v-pppama-	
262	,	u--------	,	,	u--------	u--------	
263	ἀλλά	c--------	ἀλλά	ἀλλά	c--------	c--------	
264	ἔξεστι	v-sppana-	ἔξεστι	ἔξεστι	v-sppana-	v-sppana-	
265	αὐτός	p-s---md-	αὐτός	αὐτός	p-s---md-	p-s---md-	
266	καί	c--------	καί	καί	d--------	c--------	
267	ὁ	l-p---mg-	ὁ	ὁ	l-p---mg-	l-p---mg-	
268	τριάκοντα	m--------	τριάκοντα	τριάκοντα	a--------	m--------	
269	γίγνομαι	v--anm---	γίγνομαι	γίγνομαι	v--anm---	v--anm---	
270	καί	c--------	καί	καί	c--------	c--------	
271	μηδείς	p-s---ng-	μηδείς	μηδείς	p-s---mg-	p-s---ng-	
272	ἐλαχύς	a-s---nac	ἐλάσσων	ἐλαχύς	a-s---nac	a-s---nac	DISAGREE
273	δύναμαι	v--pnm---	δύναμαι	δύναμαι	v--pne---	v--pnm---	
274	,	u--------	,	,	u--------	u--------	
275	μάλα	d-------c	μᾶλλον	μάλα	d--------	d-------c	DISAGREE
276	αἱρέω	v3saim---	αἱρέω	αἱρέω	v3saim---	v3saim---	
277	πράσσω	v-sppamn-	πράσσω	πράσσω	v-sppamn-	v-sppamn-	
278	ὑπέρ	r--------	ὑπέρ	ὑπέρ	r--------	r--------	
279	ὁ	l-s---fg-	ὁ	ὁ	l-s---fg-	l-s---fg-	
280	ὑμέτερος	a-s---fg-	ὑμέτερος	ὑμέτερος	a-s---fg-	a-s---fg-	
281	σωτηρία	n-s---fg-	σωτηρία	σωτηρία	n-s---fg-	n-s---fg-	
282	ἀπόλλυμι	v--anm---	ἀπόλλυμι	ἀπόλλυμι	v--anm---	v--anm---	
283	ἤ	c--------	ἤ1	ἤ	c--------	c--------	
284	ἐφοράω	v--pna---	ἐφοράω	ἐφοράω	v--pna---	v--pna---	
285	ὁ	l-p---na-	ὁ	ὁ	l-p---na-	l-p---na-	
286	τεῖχος	n-p---na-	τεῖχος	τεῖχος	n-p---na-	n-p---na-	
287	καθαιρέω	v-pppmna-	καθαιρέω	καθαιρέω	v-pppena-	v-pppmna-	
288	καί	c--------	καί	καί	c--------	c--------	
289	ὁ	l-p---fa-	ὁ	ὁ	l-p---fa-	l-p---fa-	
290	ναῦς	n-p---fa-	ναῦς	ναῦς	n-p---fa-	n-p---fa-	
291	ὁ	l-p---md-	ὁ	ὁ	l-p---md-	l-p---md-	
292	πολέμιος	a-p---md-	πολέμιος	πολέμιος	n-p---md-	a-p---md-	
293	παραδίδωμι	v-pppmfa-	παραδίδωμι	παραδίδωμι	v-pppefa-	v-pppmfa-	
294	καί	c--------	καί	καί	c--------	c--------	
295	ὁ	l-s---na-	ὁ	ὁ	l-s---na-	l-s---na-	
296	ὑμέτερος	a-s---na-	ὑμέτερος	ὑμέτερος	a-s---na-	a-s---na-	
297	πλῆθος	n-s---na-	πλῆθος	πλῆθος	n-s---na-	n-s---na-	
298	καταδουλόω	v-srpmna-	καταδουλόω	καταδουλόω	v-srpena-	v-srpmna-	
299	.	u--------	.	.	u--------	u--------	
300	καί	c--------	καί	καί	d--------	c--------	
301	οὐ	d--------	οὐ	οὐ	d--------	d--------	
302	πολύς	a-s---md-	πολύς	πολύς	a-s---md-	a-s---md-	
303	χρόνος	n-s---md-	χρόνος	χρόνος	n-s---md-	n-s---md-	
304	ὕστερον	d-------c	ὕστερος	ὕστερον	a-s---na-	d-------c	DISAGREE
305	Νικήρατος	n-s---mn-	νικήρατος	Νικήρατος	n-s---mn-	n-s---mn-	
306	,	u--------	,	,	u--------	u--------	
307	ἀνεψιός	n-s---mn-	ἀνεψιός	ἀνεψιός	n-s---mn-	n-s---mn-	
308	εἰμί	v-sppamn-	εἰμί	εἰμί	v-sppamn-	v-sppamn-	
309	ἐμός	a-s---mn-	ἐμός	ἐμός	a-s---mn-	a-s---mn-	
310	καί	c--------	καί	καί	c--------	c--------	
311	ὗς	n-s---mn-	ὗς	ὗς	n-s---mn-	n-s---mn-	
312	Νικίας	n-s---mg-	νικίας	Νικίας	n-s---mg-	n-s---mg-	
313	,	u--------	,	,	u--------	u--------	
314	εὔνους	a-s---mn-	εὔνους	εὔνους	a-s---mn-	a-s---mn-	
315	εἰμί	v-sppamn-	εἰμί	εἰμί	v-sppamn-	v-sppamn-	
316	ὁ	l-s---nd-	ὁ	ὁ	l-s---nd-	l-s---nd-	
317	ὑμέτερος	a-s---nd-	ὑμέτερος	ὑμέτερος	a-s---nd-	a-s---nd-	
318	πλῆθος	n-s---nd-	πλῆθος	πλῆθος	n-s---nd-	n-s---nd-	
319	,	u--------	,	,	u--------	u--------	
320	συλλαμβάνω	v-sappmn-	συλλαμβάνω	συλλαμβάνω	v-sappmn-	v-sappmn-	
321	ὑπό	r--------	ὑπό	ὑπό	r--------	r--------	
322	ὁ	l-p---mg-	ὁ	ὁ	l-p---mg-	l-p---mg-	
323	τριάκοντα	m--------	τριάκοντα	τριάκοντα	a--------	m--------	
324	ἀποθνῄσκω	v3saia---	ἀποθνῄσκω	ἀποθνῄσκω	v3saia---	v3saia---	
325	,	u--------	,	,	u--------	u--------	
326	οὐ	d--------	οὐ	οὐ	d--------	d--------	
327	τε	d--------	τε		d--------		oga_only
328	γένος	n-s---nd-	γένος		n-s---nd-		oga_only
329	οὐ	d--------	οὐ	οὐ	d--------	d--------	
330	τε	d--------	τε		d--------		oga_only
331	οὐσία	n-s---fd-	οὐσία		n-s---fd-		oga_only
332							unmatched
333	ἡλικία	n-s---fd-	ἡλικία		n-s---fd-		oga_only
334	δοκέω	v-sppamn-	δοκέω		v-sppamn-		oga_only
335	ἀνάξιος	a-s---mn-	ἀνάξιος		a-s---mn-		oga_only
336	εἰμί	v--pna---	εἰμί		v--pna---		oga_only
337	ὁ	l-s---fg-	ὁ		l-s---fg-		oga_only
338	πολιτεία	n-s---fg-	πολιτεία		n-s---fg-		oga_only
339	μετέχω	v--ana---	μετέχω		v--ana---		oga_only
340	·	u--------	·		u--------		oga_only
341	ἀλλά	d--------	ἀλλά		d--------		oga_only
342	τοιοῦτος	a-p---nn-	τοιοῦτος		a-p---nn-		oga_only
343	νομίζω	v3siie---	νομίζω		v3siie---		oga_only
344	ὁ	l-p---nn-	ὁ		l-p---nn-		oga_only
345	ὑπάρχω	v-pppana-	ὑπάρχω		v-pppana-		oga_only
346	αὐτός	p-s---md-	αὐτός		p-s---md-		oga_only
347	πρός	r--------	πρός		r--------		oga_only
348	ὁ	l-s---na-	ὁ		l-s---na-		oga_only
349	ὑμέτερος	a-s---na-	ὑμέτερος		a-s---na-		oga_only
350	πλῆθος	n-s---na-	πλῆθος		n-s---na-		oga_only
351	εἰμί	v--pna---	εἰμί		v--pna---		oga_only
352	καί	c--------	καί	καί	c--------	c--------	
353	διά	r--------	διά		r--------		oga_only
354	ὁ	l-p---ma-	ὁ		l-p---ma-		oga_only
355	πρόγονος	n-p---ma-	πρόγονος		n-p---ma-		oga_only
356	καί	c--------	καί		c--------		oga_only
357	αὐτός	p-s---ma-	αὐτός		p-s---ma-		oga_only
358	,	u--------	,		u--------		oga_only
359	ὥστε	c--------	ὥστε		c--------		oga_only
360	οὐ	d--------	οὐ		d--------		oga_only
361	ἄν	d--------	ἄν		d--------		oga_only
362	ποτέ	d--------	ποτέ		d--------		oga_only
