0010	008	-	-	1	t_1	εἰ	c	-	-	c--------	_	εἰ
0010	008	-	-	2	t_2	πάντες	a	-	-	a-p---mn-	Case=n|Gender=m|Number=p	πᾶς
0010	008	-	-	3	t_3	ἤθελον	v	-	-	v3piia---	Mood=i|Number=p|Person=3|Tense=i|Voice=a	ἐθέλω
0010	008	-	-	4	t_4	οἱ	l	-	-	l-p---mn-	Case=n|Gender=m|Number=p	ὁ
0010	008	-	-	5	t_5	παιδεύειν	v	-	-	v--pna---	Mood=n|Tense=p|Voice=a	παιδεύω
0010	008	-	-	6	t_6	ἐπιχειροῦντες	v	-	-	v-pppamn-	Case=n|Gender=m|Mood=p|Number=p|Tense=p|Voice=a	ἐπιχειρέω
0010	008	-	-	7	t_7	ἀληθῆ	a	-	-	a-p---na-	Case=a|Gender=n|Number=p	ἀληθής
0010	008	-	-	8	t_8	λέγειν	v	-	-	v--pna---	Mood=n|Tense=p|Voice=a	λέγω3
0010	008	-	-	9	t_9	,	u	-	-	u--------	_	,
0010	008	-	-	10	t_10	καὶ	c	-	-	c--------	_	καί
0010	008	-	-	11	t_11	μὴ	d	-	-	d--------	_	μή
0010	008	-	-	12	t_12	μείζους	a	-	-	a-p---fac	Case=a|Degree=c|Gender=f|Number=p	μέγας
0010	008	-	-	13	t_13	ποιεῖσθαι	v	-	-	v--pne---	Mood=n|Tense=p|Voice=e	ποιέω
0010	008	-	-	14	t_14	τὰς	l	-	-	l-p---fa-	Case=a|Gender=f|Number=p	ὁ
0010	008	-	-	15	t_15	ὑποσχέσεις	n	-	-	n-p---fa-	Case=a|Gender=f|Number=p	ὑπόσχεσις
0010	008	-	-	16	t_16	ὧν	p	-	-	p-p---fg-	Case=g|Gender=f|Number=p	ὅς
0010	008	-	-	17	t_17	ἔμελλον	v	-	-	v3piia---	Mood=i|Number=p|Person=3|Tense=i|Voice=a	μέλλω
0010	008	-	-	18	t_18	ἐπιτελεῖν	v	-	-	v--pna---	Mood=n|Tense=p|Voice=a	ἐπιτελέω
0010	008	-	-	19	t_19	,	u	-	-	u--------	_	,
0010	008	-	-	20	t_20	οὐκ	d	-	-	d--------	_	οὐ
0010	008	-	-	21	t_21	ἂν	d	-	-	d--------	_	ἄν
0010	008	-	-	22	t_22	κακῶς	d	-	-	d--------	_	κακός
0010	008	-	-	23	t_23	ἤκουον	v	-	-	v3piia---	Mood=i|Number=p|Person=3|Tense=i|Voice=a	ἀκούω
0010	008	-	-	24	t_24	ὑπὸ	r	-	-	r--------	_	ὑπό
0010	008	-	-	25	t_25	τῶν	l	-	-	l-p---mg-	Case=g|Gender=m|Number=p	ὁ
0010	008	-	-	26	t_26	ἰδιωτῶν	n	-	-	n-p---mg-	Case=g|Gender=m|Number=p	ἰδιώτης
0010	008	-	-	27	t_27	·	u	-	-	u--------	_	·
0010	008	-	-	1	t_28	νῦν	d	-	-	d--------	_	νῦν
0010	008	-	-	2	t_29	δʼ	d	-	-	d--------	_	δέ
0010	008	-	-	3	t_30	οἱ	l	-	-	l-p---mn-	Case=n|Gender=m|Number=p	ὁ
0010	008	-	-	4	t_31	τολμῶντες	v	-	-	v-pppamn-	Case=n|Gender=m|Mood=p|Number=p|Tense=p|Voice=a	τολμάω
0010	008	-	-	5	t_32	λίαν	d	-	-	d--------	_	λίαν
0010	008	-	-	6	t_33	ἀπερισκέπτως	d	-	-	d--------	_	ἀπερισκέπτως
0010	008	-	-	7	t_34	ἀλαζονεύεσθαι	v	-	-	v--pne---	Mood=n|Tense=p|Voice=e	ἀλαζονεύομαι
0010	008	-	-	8	t_35	πεποιήκασιν	v	-	-	v3pria---	Mood=i|Number=p|Person=3|Tense=r|Voice=a	ποιέω
0010	008	-	-	9	t_36	ὥστε	c	-	-	c--------	_	ὥστε
0010	008	-	-	10	t_37	δοκεῖν	v	-	-	v--pna---	Mood=n|Tense=p|Voice=a	δοκέω
0010	008	-	-	11	t_38	ἄμεινον	a	-	-	a-s---nac	Case=a|Degree=c|Gender=n|Number=s	ἀμείνων
0010	008	-	-	12	t_39	βουλεύεσθαι	v	-	-	v--pne---	Mood=n|Tense=p|Voice=e	βουλεύω
0010	008	-	-	13	t_40	τοὺς	l	-	-	l-p---ma-	Case=a|Gender=m|Number=p	ὁ
0010	008	-	-	14	t_41	ῥᾳθυμεῖν	v	-	-	v--pna---	Mood=n|Tense=p|Voice=a	ῥᾳθυμέω
0010	008	-	-	15	t_42	αἱρουμένους	v	-	-	v-pppema-	Case=a|Gender=m|Mood=p|Number=p|Tense=p|Voice=e	αἱρέω
0010	008	-	-	16	t_43	τῶν	l	-	-	l-p---mg-	Case=g|Gender=m|Number=p	ὁ
0010	008	-	-	17	t_44	περὶ	r	-	-	r--------	_	περί
0010	008	-	-	18	t_45	τὴν	l	-	-	l-s---fa-	Case=a|Gender=f|Number=s	ὁ
0010	008	-	-	19	t_46	φιλοσοφίαν	n	-	-	n-s---fa-	Case=a|Gender=f|Number=s	φιλοσοφία
0010	008	-	-	20	t_47	διατριβόντων	v	-	-	v-pppamg-	Case=g|Gender=m|Mood=p|Number=p|Tense=p|Voice=a	διατρίβω
0010	008	-	-	21	t_48	.	u	-	-	u--------	_	.
0010	008	-	-	1	t_49	τίς	p	-	-	p-s---mn-	Case=n|Gender=m|Number=s	τις
0010	008	-	-	2	t_50	γὰρ	d	-	-	d--------	_	γάρ
0010	008	-	-	3	t_51	οὐκ	d	-	-	d--------	_	οὐ
