ref	idx	token	oga_id	glaux_id	oga_postag	glaux_postag	gorman_postag	oga_lemma	glaux_lemma	gorman_lemma	mismatch_oga_gorman|mismatch_glaux_gorman|mismatch_oga_glaux
2	7	οὐκ	t_46	102475131	d--------	d--------		οὐ	οὐ		m|m|
2	8	ἐπαύετο	t_47	102475132	v3siie---	v3siim---		παύω	παύω		m|m|
2	9	,	t_48	102475133	u--------	u--------		,	,		m|m|
2	10	ἐλθὼν	t_49	102475134	v-sapamn-	v-sapamn-		ἔρχομαι	ἔρχομαι		m|m|
2	11	ἐπὶ	t_50	102475135	r--------	r--------		ἐπί	ἐπί		m|m|
2	12	τὸ	t_51	102475136	l-s---na-	l-s---na-		ὁ	ὁ		m|m|
2	13	γναφεῖον	t_52	102475137	n-s---na-	n-s---na-		κναφεῖον	κναφεῖον		m|m|
2	14	,	t_53	102475138	u--------	u--------		,	,		m|m|
2	15	ἐν	t_54	102475139	r--------	r--------		ἐν	ἐν		m|m|
2	16	ᾧ	t_55	102475140	p-s---nd-	p-s---nd-		ὅς	ὅς		m|m|
2	17	εἰργάζετο	t_56	102475141	v3siie---	v3siim---		ἐργάζομαι	ἐργάζομαι		m|m|
2	18	,	t_57	102475142	u--------	u--------		,	,		m|m|
2	19	προσεκαλεσάμην	t_58	102475143	v1saim---	v1saim---		προσκαλέω	προσκαλέω		m|m|
2	20	αὐτὸν	t_59	102475144	p-s---ma-	p-s---ma-		αὐτός	αὐτός		m|m|
2	21	πρὸς	t_60	102475145	r--------	r--------		πρός	πρός		m|m|
2	22	τὸν	t_61	102475146	l-s---ma-	l-s---ma-		ὁ	ὁ		m|m|
2	23	πολέμαρχον	t_62	102475147	n-s---ma-	n-s---ma-		πολέμαρχος	πολέμαρχος		m|m|
2	24	,	t_63	102475148	u--------	u--------		,	,		m|m|
2	25	νομίζων	t_64	102475149	v-sppamn-	v-sppamn-		νομίζω	νομίζω		m|m|
2	26	μέτοικον	t_65	102475150	n-s---ma-	n-s---ma-		μέτοικος	μέτοικος		m|m|
2	27	εἶναι	t_66	102475151	v--pna---	v--pna---		εἰμί	εἰμί		m|m|
2	28	.	t_67	102475152	u--------	u--------		.	.		m|m|
2	29	εἰπόντος	t_68	102475153	v-sapamg-	v-sapamg-		εἶπον	λέγω		m|m|@
2	30	δὲ	t_69	102475154	d--------	b--------		δέ	δέ		m|m|
2	31	τούτου	t_70	102475155	p-s---mg-	p-s---mg-		οὗτος	οὗτος		m|m|
2	32	ὅτι	t_71	102475156	c--------	c--------		ὅτι	ὅτι		m|m|
2	33	Πλαταιεὺς	t_72	102475157	n-s---mn-	n-s---mn-		πλαταιεύς	Πλαταιεύς		m|m|
2	34	εἴη	t_73	102475158	v3spoa---	v3spoa---		εἰμί	εἰμί		m|m|
2	35	,	t_74	102475159	u--------	u--------		,	,		m|m|
2	36	ἠρόμην	t_75	102475160	v1saim---	v1saim---		ἔρομαι	ἔρομαι		m|m|
2	37	ὁπόθεν	t_76	102475161	d--------	d--------		ὁπόθεν	ὁπόθεν		m|m|
