ref	idx	token	oga_id	glaux_id	oga_postag	glaux_postag	gorman_postag	oga_lemma	glaux_lemma	gorman_lemma	mismatch_oga_gorman|mismatch_glaux_gorman|mismatch_oga_glaux
2	22	ποιοῦντας	t_85	100736171	v-pppama-	v-pppama-		ποιέω	ποιέω		m|m|
2	23	ὥσπερ	t_86	100736172	c--------	c--------		ὥσπερ	ὥσπερ		m|m|
2	24	ἂν	t_87	100736173	d--------	g--------		ἄν	ἄν		m|m|
2	25	εἴ	t_88	100736174	c--------	c--------		εἰ	εἰ		m|m|
2	26	τις	t_89	100736175	p-s---mn-	p-s---cn-		τις	τις		m|m|
2	27	Φειδίαν	t_90	100736176	n-s---ma-	n-s---ma-		φειδίας	Φειδίας		m|m|
2	28	τὸν	t_91	100736177	l-s---ma-	l-s---ma-		ὁ	ὁ		m|m|
2	29	τὸ	t_92	100736178	l-s---na-	l-s---na-		ὁ	ὁ		m|m|
2	30	τῆς	t_93	100736179	l-s---fg-	l-s---fg-		ὁ	ὁ		m|m|
2	31	Ἀθηνᾶς	t_94	100736180	n-s---fg-	n-s---fg-		ἀθήνη	Ἀθήνη		m|m|
2	32	ἕδος	t_95	100736181	n-s---na-	n-s---na-		ἕδος	ἕδος		m|m|
2	33	ἐργασάμενον	t_96	100736182	v-sapmma-	v-sapmma-		ἐργάζομαι	ἐργάζομαι		m|m|
2	34	τολμῴη	t_97	100736183	v3spoa---	v3spoa---		τολμάω	τολμάω		m|m|
2	35	καλεῖν	t_98	100736184	v--pna---	v--pna---		καλέω	καλέω		m|m|
2	36	κοροπλάθον	t_99	100736185	n-s---ma-	n-s---ma-		κοροπλάθος	κοροπλάθος		m|m|
2	37	,	t_100	100736186	u--------	u--------		,	,		m|m|
2	38	ἢ	t_101	100736187	c--------	c--------		ἤ1	ἤ		m|m|
2	39	Ζεῦξιν	t_102	100736188	n-s---fa-	n-s---ma-		ζεῦξις	Ζεῦξις		m|m|
2	40	καὶ	t_103	100736189	c--------	c--------		καί	καί		m|m|
2	41	Παρράσιον	t_104	100736190	n-s---na-	n-s---ma-		παρράσιος	Παρράσιος		m|m|
2	42	τὴν	t_105	100736191	l-s---fa-	l-s---fa-		ὁ	ὁ		m|m|
2	43	αὐτὴν	t_106	100736192	a-s---fa-	p-s---fa-		αὐτός	αὐτός		m|m|
2	44	ἔχειν	t_107	100736193	v--pna---	v--pna---		ἔχω	ἔχω		m|m|
2	45	φαίη	t_108	100736194	v3spoa---	v3spoa---		φημί	φημί		m|m|
2	46	τέχνην	t_109	100736195	n-s---fa-	n-s---fa-		τέχνη	τέχνη		m|m|
2	47	τοῖς	t_110	100736196	l-p---md-	l-p---md-		ὁ	ὁ		m|m|
2	48	τὰ	t_111	100736197	l-p---na-	l-p---na-		ὁ	ὁ		m|m|
2	49	πινάκια	t_112	100736198	n-p---na-	n-p---na-		πινάκιον	πινάκιον		m|m|
2	50	γράφουσιν	t_113	100736199	v-pppamd-	v-pppamd-		γράφω	γράφω		m|m|
2	51	,	t_114	100736200	u--------	u--------		,	,		m|m|
2	52	ὅμως	t_115	100736201	d--------	d--------		ὅμως	ὅμως		m|m|
2	53	οὐ	t_116	100736202	d--------	d--------		οὐ	οὐ		m|m|
2	54	δὲ	t_117	100736203	d--------	c--------		δέ	δέ		m|m|
2	55	πώποτε	t_118	100736204	d--------	d--------		πώποτε	πώποτε		m|m|
2	56	τὴν	t_119	100736205	l-s---fa-	l-s---fa-		ὁ	ὁ		m|m|
2	57	μικρολογίαν	t_120	100736206	n-s---fa-	n-s---fa-		μικρολογία	μικρολογία		m|m|
2	58	ταύτην	t_121	100736207	a-s---fa-	p-s---fa-		οὗτος	οὗτος		m|m|
2	59	ἠμυνάμην	t_122	100736208	v1saim---	v1saim---		ἀμύνω	ἀμύνω		m|m|
2	60	αὐτῶν	t_123	100736209	p-p---mg-	p-p---mg-		αὐτός	αὐτός		m|m|
2	61	,	t_124	100736210	u--------	u--------		,	,		m|m|
3	1	ἡγούμενος	t_125	100736211	v-sppemn-	v-sppmmn-		ἡγέομαι	ἡγέομαι		m|m|
3	2	τὰς	t_126	100736212	l-p---fa-	l-p---fa-		ὁ	ὁ		m|m|
3	3	μὲν	t_127	100736213	d--------	g--------		μέν	μέν		m|m|
3	4	ἐκείνων	t_128	100736214	p-p---fg-	p-p---mg-		ἐκεῖνος	ἐκεῖνος		m|m|
3	5	φλυαρίας	t_129	100736215	n-p---fa-	n-p---fa-		φλυαρία	φλυαρία		m|m|
3	6	οὐδεμίαν	t_130	100736216	a-s---fa-	p-s---fa-		οὐδείς	οὐδείς		m|m|
3	7	δύναμιν	t_131	100736217	n-s---fa-	n-s---fa-		δύναμις	δύναμις		m|m|
3	8	ἔχειν	t_132	100736218	v--pna---	v--pna---		ἔχω	ἔχω		m|m|
3	9	,	t_133	100736219	u--------	u--------		,	,		m|m|
3	10	αὐτὸς	t_134	100736220	p-s---mn-	p-s---mn-		αὐτός	αὐτός		m|m|
3	11	δὲ	t_135	100736221	c--------	c--------		δέ	δέ		m|m|
3	12	πᾶσι	t_136	100736222	a-p---md-	p-p---md-		πᾶς	πᾶς		m|m|
3	13	τοῦτο	t_137	100736223	p-s---na-	p-s---na-		οὗτος	οὗτος		m|m|
3	14	πεποιηκέναι	t_138	100736224	v--rna---	v--rna---		ποιέω	ποιέω		m|m|
3	15	φανερόν	t_139	100736225	a-s---na-	a-s---na-		φανερός	φανερός		m|m|
3	16	,	t_140	100736226	u--------	u--------		,	,		m|m|
3	17	ὅτι	t_141	100736227	c--------	c--------		ὅτι	ὅτι		m|m|
3	18	προῄρημαι	t_142	100736228	v1srie---	v1srim---		προαιρέω	προαιρέω		m|m|
3	19	καὶ	t_143	100736229	d--------	c--------		καί	καί		m|m|
3	20	λέγειν	t_144	100736230	v--pna---	v--pna---		λέγω3	λέγω		m|m|
3	21	καὶ	t_145	100736231	c--------	c--------		καί	καί		m|m|
3	22	γράφειν	t_146	100736232	v--pna---	v--pna---		γράφω	γράφω		m|m|
3	23	οὐ	t_147	100736233	d--------	d--------		οὐ	οὐ		m|m|
3	24	περὶ	t_148	100736234	r--------	r--------		περί	περί		m|m|
3	25	τῶν	t_149	100736235	l-p---ng-	l-p---ng-		ὁ	ὁ		m|m|
3	26	ἰδίων	t_150	100736236	a-p---ng-	a-p---ng-		ἴδιος	ἴδιος		m|m|
3	27	συμβολαίων	t_151	100736237	a-p---ng-	n-p---ng-		συμβόλαιον	συμβόλαιον		m|m|
3	28	,	t_152	100736238	u--------	u--------		,	,		m|m|
3	29	ἀλλʼ	t_153	100736239	c--------	c--------		ἀλλά	ἀλλά		m|m|
3	30	ὑπὲρ	t_154	100736240	r--------	r--------		ὑπέρ	ὑπέρ		m|m|
3	31	τηλικούτων	t_155	100736241	a-p---ng-	p-p---ng-		τηλικοῦτος	τηλικοῦτος		m|m|
3	32	τὸ	t_156	100736242	l-s---na-	l-s---na-		ὁ	ὁ		m|m|
3	33	μέγεθος	t_157	100736243	n-s---na-	n-s---na-		μέγεθος	μέγεθος		m|m|
3	34	καὶ	t_158	100736244	c--------	c--------		καί	καί		m|m|
3	35	τοιούτων	t_159	100736245	a-p---ng-	p-p---ng-		τοιοῦτος	τοιοῦτος		m|m|
3	36	πραγμάτων	t_160	100736246	n-p---ng-	n-p---ng-		πρᾶγμα	πρᾶγμα		m|m|
3	37	,	t_161	100736247	u--------	u--------		,	,		m|m|
3	38	ὑπὲρ	t_162	100736248	r--------	r--------		ὑπέρ	ὑπέρ		m|m|
3	39	ὧν	t_163	100736249	p-p---ng-	p-p---ng-		ὅς	ὅς		m|m|
3	40	οὐδεὶς	t_164	100736250	p-s---mn-	p-s---mn-		οὐδείς	οὐδείς		m|m|
3	41	ἂν	t_165	100736251	d--------	g--------		ἄν	ἄν		m|m|
3	42	ἄλλος	t_166	100736252	a-s---mn-	p-s---mn-		ἄλλος	ἄλλος		m|m|
3	43	ἐπιχειρήσειε	t_167	100736253	v3saoa---	v3saoa---		ἐπιχειρέω	ἐπιχειρέω		m|m|
3	44	,	t_168	100736254	u--------	u--------		,	,		m|m|
3	45	πλὴν	t_169	100736255	r--------	r--------		πλήν	πλήν		m|m|
3	46	τῶν	t_170	100736256	l-p---mg-	l-p---ng-		ὁ	ὁ		m|m|
3	47	ἐμοὶ	t_171	100736257	p-s---md-	p-s---cd-		ἐγώ	ἐγώ		m|m|
3	48	πεπλησιακότων	t_172	100736258	v-prpamg-	v-prpamg-		πλησιάζω	πλησιάζω		m|m|
3	49	ἢ	t_173	100736259	c--------	c--------		ἤ1	ἤ		m|m|
3	50	τῶν	t_174	100736260	l-p---mg-	l-p---mg-		ὁ	ὁ		m|m|
3	51	τούτους	t_175	100736261	p-p---ma-	p-p---ma-		οὗτος	οὗτος		m|m|
3	52	μιμεῖσθαι	t_176	100736262	v--pne---	v--pnm---		μιμέομαι	μιμέομαι		m|m|
3	53	βουλομένων	t_177	100736263	v-pppemg-	v-pppmmg-		βούλομαι	βούλομαι		m|m|
3	54	.	t_178	100736264	u--------	u--------		.	.		m|m|
4	1	μέχρι	t_179	100736265	r--------	r--------		μέχρι	μέχρι		m|m|
4	2	μὲν	t_180	100736266	d--------	g--------		μέν	μέν		m|m|
4	3	οὖν	t_181	100736267	d--------	g--------		οὖν	οὖν		m|m|
4	4	πόρρω	t_182	100736268	d--------	d--------		πρόσω	πρόσω		m|m|
4	5	τῆς	t_183	100736269	l-s---fg-	l-s---fg-		ὁ	ὁ		m|m|
4	6	ἡλικίας	t_184	100736270	n-s---fg-	n-s---fg-		ἡλικία	ἡλικία		m|m|
4	7	ᾠόμην	t_185	100736271	v1siie---	v1siim---		οἴομαι	οἴομαι		m|m|
4	8	καὶ	t_186	100736272	d--------	c--------		καί	καί		m|m|
4	9	διὰ	t_187	100736273	r--------	r--------		διά	διά		m|m|
4	10	τὴν	t_188	100736274	l-s---fa-	l-s---fa-		ὁ	ὁ		m|m|
4	11	προαίρεσιν	t_189	100736275	n-s---fa-	n-s---fa-		προαίρεσις	προαίρεσις		m|m|
4	12	ταύτην	t_190	100736276	a-s---fa-	p-s---fa-		οὗτος	οὗτος		m|m|
4	13	καὶ	t_191	100736277	c--------	c--------		καί	καί		m|m|
4	14	διὰ	t_192	100736278	r--------	r--------		διά	διά		m|m|
4	15	τὴν	t_193	100736279	l-s---fa-	l-s---fa-		ὁ	ὁ		m|m|
4	16	ἄλλην	t_194	100736280	a-s---fa-	p-s---fa-		ἄλλος	ἄλλος		m|m|
4	17	ἀπραγμοσύνην	t_195	100736281	n-s---fa-	n-s---fa-		ἀπραγμοσύνη	ἀπραγμοσύνη		m|m|
4	18	ἐπιεικῶς	t_196	100736282	d--------	d--------		ἐπιεικής	ἐπιεικής		m|m|
4	19	ἔχειν	t_197	100736283	v--pna---	v--pna---		ἔχω	ἔχω		m|m|
4	20	πρὸς	t_198	100736284	r--------	r--------		πρός	πρός		m|m|
4	21	ἅπαντας	t_199	100736285	a-p---ma-	p-p---ma-		ἅπας	ἅπας		m|m|
4	22	τοὺς	t_200	100736286	l-p---ma-	l-p---ma-		ὁ	ὁ		m|m|
4	23	ἰδιώτας	t_201	100736287	n-p---ma-	n-p---ma-		ἰδιώτης	ἰδιώτης		m|m|
4	24	·	t_202	100736288	u--------	u--------		·	·		m|m|
4	25	ἤδη	t_203	100736289	d--------	d--------		ἤδη	ἤδη		m|m|
4	26	δʼ	t_204	100736290	d--------	c--------		δέ	δέ		m|m|
4	27	ὑπογυίου	t_205	100736291	a-s---fg-	a-s---fg-		ὑπόγυιος	ὑπόγυιος		m|m|
4	28	μοι	t_206	100736292	p1s---md-	p-s---cd-		ἐγώ	ἐγώ		m|m|
4	29	τῆς	t_207	100736293	l-s---fg-	l-s---fg-		ὁ	ὁ		m|m|
4	30	τοῦ	t_208	100736294	l-s---mg-	l-s---mg-		ὁ	ὁ		m|m|
4	31	βίου	t_209	100736295	n-s---mg-	n-s---mg-		βίος	βίος		m|m|
4	32	τελευτῆς	t_210	100736296	n-s---fg-	n-s---fg-		τελευτή	τελευτή		m|m|
4	33	οὔσης	t_211	100736297	v-sppafg-	v-sppafg-		εἰμί	εἰμί		m|m|
4	34	,	t_212	100736298	u--------	u--------		,	,		m|m|
4	35	ἀντιδόσεως	t_213	100736299	n-s---fg-	n-s---fg-		ἀντίδοσις	ἀντίδοσις		m|m|
4	36	γενομένης	t_214	100736300	v-sapmfg-	v-sapmfg-		γίγνομαι	γίγνομαι		m|m|
4	37	περὶ	t_215	100736301	r--------	r--------		περί	περί		m|m|
4	38	τριηραρχίας	t_216	100736302	n-s---fg-	n-s---fg-		τριηραρχία	τριηραρχία		m|m|
4	39	καὶ	t_217	100736303	c--------	c--------		καί	καί		m|m|
4	40	περὶ	t_218	100736304	r--------	r--------		περί	περί		m|m|
4	41	ταύτης	t_219	100736305	p-s---fg-	p-s---fg-		οὗτος	οὗτος		m|m|
4	42	ἀγῶνος	t_220	100736306	n-s---mg-	n-s---mg-		ἀγών	ἀγών		m|m|
4	43	ἔγνων	t_221	100736307	v1saia---	v1saia---		γιγνώσκω	γιγνώσκω		m|m|
4	44	καὶ	t_222	100736308	c--------	c--------		καί	καί		m|m|
4	45	τούτων	t_223	100736309	p-p---mg-	p-p---mg-		οὗτος	οὗτος		m|m|
4	46	τινὰς	t_224	100736310	p-p---ma-	p-p---ca-		τις	τις		m|m|
4	47	οὐχ	t_225	100736311	d--------	d--------		οὐ	οὐ		m|m|
4	48	οὕτω	t_226	100736312	d--------	d--------		οὕτως	οὕτως		m|m|
4	49	πρός	t_227	100736313	r--------	r--------		πρός	πρός		m|m|
4	50	με	t_228	100736314	p1s---ma-	p-s---ca-		ἐγώ	ἐγώ		m|m|
4	51	διακειμένους	t_229	100736315	v-prpema-	v-prpmma-		διάκειμαι	διάκειμαι		m|m|
4	52	ὥσπερ	t_230	100736316	c--------	c--------		ὥσπερ	ὥσπερ		m|m|
4	53	ἤλπιζον	t_231	100736317	v1siia---	v1siia---		ἐλπίζω	ἐλπίζω		m|m|
4	54	,	t_232	100736318	u--------	u--------		,	,		m|m|
4	55	ἀλλὰ	t_233	100736319	c--------	c--------		ἀλλά	ἀλλά		m|m|
4	56	τοὺς	t_234	100736320	l-p---ma-	l-p---ma-		ὁ	ὁ		m|m|
4	57	μὲν	t_235	100736321	d--------	g--------		μέν	μέν		m|m|
4	58	πολὺ	t_236	100736322	a-s---na-	a-s---na-		πολύς	πολύς		m|m|
4	59	διεΨευσμένους	t_237	100736323	v-prpema-	v-prpmma-		ψεύδω	διαψεύδω		m|m|@
4	60	τῶν	t_238	100736324	l-p---ng-	l-p---ng-		ὁ	ὁ		m|m|
4	61	ἐμῶν	t_239	100736325	a-p---ng-	a-p---ng-		ἐμός	ἐμός		m|m|
4	62	ἐπιτηδευμάτων	t_240	100736326	n-p---ng-	n-p---ng-		ἐπιτήδευμα	ἐπιτήδευμα		m|m|
4	63	καὶ	t_241	100736327	c--------	c--------		καί	καί		m|m|
4	64	ῥέποντας	t_242	100736328	v-pppama-	v-pppama-		ῥέπω	ῥέπω		m|m|
4	65	ἐπὶ	t_243	100736329	r--------	r--------		ἐπί	ἐπί		m|m|
4	66	τὸ	t_244	100736330	l-s---na-	l-s---na-		ὁ	ὁ		m|m|
4	67	πείθεσθαι	t_245	100736331	v--pne---	v--pnm---		πείθω	πείθω		m|m|
4	68	τοῖς	t_246	100736332	l-p---md-	l-p---md-		ὁ	ὁ		m|m|
4	69	ἀνεπιτήδειόν	t_247	100736333	a-s---na-	a-s---na-		ἀνεπιτήδειος	ἀνεπιτήδειος		m|m|
4	70	τι	t_248	100736334	p-s---na-	p-s---na-		τις	τις		m|m|
4	71	λέγουσι	t_249	100736335	v-pppamd-	v-pppamd-		λέγω3	λέγω		m|m|
4	72	,	t_250	100736336	u--------	u--------		,	,		m|m|
4	73	τοὺς	t_251	100736337	l-p---ma-	l-p---ma-		ὁ	ὁ		m|m|
4	74	δὲ	t_252	100736338	c--------	c--------		δέ	δέ		m|m|
4	75	σαφῶς	t_253	100736339	d--------	d--------		σαφής	σαφής		m|m|
4	76	μὲν	t_254	100736340	d--------	g--------		μέν	μέν		m|m|
4	77	εἰδότας	t_255	100736341	v-prpama-	v-prpama-		οἶδα	οἶδα		m|m|
4	78	περὶ	t_256	100736342	r--------	r--------		περί	περί		m|m|
4	79	ἃ	t_257	100736343	p-p---na-	p-p---na-		ὅς	ὅς		m|m|
4	80	τυγχάνω	t_258	100736344	v1spia---	v1spia---		τυγχάνω	τυγχάνω		m|m|
4	81	διατρίβων	t_259	100736345	v-sppamn-	v-sppamn-		διατρίβω	διατρίβω		m|m|
4	82	,	t_260	100736346	u--------	u--------		,	,		m|m|
4	83	φθονοῦντας	t_261	100736347	v-pppama-	v-pppama-		φθονέω	φθονέω		m|m|
4	84	δὲ	t_262	100736348	c--------	c--------		δέ	δέ		m|m|
4	85	καὶ	t_263	100736349	d--------	c--------		καί	καί		m|m|
4	86	τ	t_264	100736350	l-s---na-	l-s---na-		ὁ	ὁ		m|m|
4	87	αὐτὸν	t_265	100736351	p-s---na-	p-s---na-		αὐτός	αὐτός		m|m|
4	88	πεπονθότας	t_266	100736352	v-prpama-	v-prpama-		πάσχω	πάσχω		m|m|
4	89	τοῖς	t_267	100736353	l-p---md-	l-p---md-		ὁ	ὁ		m|m|
4	90	σοφισταῖς	t_268	100736354	n-p---md-	n-p---md-		σοφιστής	σοφιστής		m|m|
4	91	καὶ	t_269	100736355	c--------	c--------		καί	καί		m|m|
4	92	χαίροντας	t_270	100736356	v-pppama-	v-pppama-		χαίρω	χαίρω		m|m|
4	93	ἐπὶ	t_271	100736357	r--------	r--------		ἐπί	ἐπί		m|m|
4	94	τοῖς	t_272	100736358	l-p---md-	l-p---md-		ὁ	ὁ		m|m|
4	95	Ψευδῆ	t_273	100736359	n-s---ma-	a-s---fa-		ψευδής	ψευδής		m|m|
4	96	περί	t_274	100736360	r--------	r--------		περί	περί		m|m|
4	97	μου	t_275	100736361	p1s---mg-	p-s---cg-		ἐγώ	ἐγώ		m|m|
4	98	δόξαν	t_276	100736362	n-s---fa-	n-s---fa-		δόξα	δόξα		m|m|
4	99	ἔχουσιν	t_277	100736363	v3ppia---	v-pppamd-		ἔχω	ἔχω		m|m|
4	100	.	t_278	100736364	u--------	u--------		.	.		m|m|
5	1	ἐδήλωσαν	t_279	100736365	v3paia---	v3paia---		δηλόω	δηλόω		m|m|
5	2	δʼ	t_280	100736366	d--------	c--------		δέ	δέ		m|m|
5	3	οὕτω	t_281	100736367	d--------	d--------		οὕτως	οὕτως		m|m|
5	4	διακείμενοι	t_282	100736368	v-prpemn-	v-prpmmn-		διάκειμαι	διάκειμαι		m|m|
5	5	·	t_283	100736369	u--------	u--------		·	·		m|m|
5	6	τοῦ	t_284	100736370	l-s---mg-	l-s---mg-		ὁ	ὁ		m|m|
5	7	γὰρ	t_285	100736371	d--------	g--------		γάρ	γάρ		m|m|
5	8	ἀντιδίκου	t_286	100736372	a-s---mg-	n-s---mg-		ἀντίδικος	ἀντίδικος		m|m|
5	9	περὶ	t_287	100736373	r--------	r--------		περί	περί		m|m|
5	10	μὲν	t_288	100736374	d--------	g--------		μέν	μέν		m|m|
5	11	ὧν	t_289	100736375	p-p---ng-	p-p---ng-		ὅς	ὅς		m|m|
5	12	ἡ	t_290	100736376	l-s---fn-	l-s---fn-		ὁ	ὁ		m|m|
5	13	κρίσις	t_291	100736377	n-s---fn-	n-s---fn-		κρίσις	κρίσις		m|m|
5	14	ἦν	t_292	100736378	v3siia---	v3siia---		εἰμί	εἰμί		m|m|
5	15	οὐδὲν	t_293	100736379	p-s---na-	p-s---na-		οὐδείς	οὐδείς		m|m|
