token_ref	lemma	postag	oga_lemma	glaux_lemma	oga_postag	glaux_postag	notes
86	δίκαιος	a-p---ng-	δίκαιος	δίκαιος	a-p---ng-	a-p---ng-	
87	τυγχάνω	v--fnm---	τυγχάνω	τυγχάνω	v--fnm---	v--fnm---	
88	.	u--------	.	.	u--------	u--------	
89	μάλα	d-------s	μάλιστα	μάλα	d--------	d-------s	DISAGREE
90	δέ	c--------	δέ	δέ	d--------	c--------	
91	ἀγανακτέω	v1spia---	ἀγανακτέω	ἀγανακτέω	v1spia---	v1spia---	
92	,	u--------	,	,	u--------	u--------	
93	ὦ	i--------	ὦ	ὦ	i--------	i--------	
94	βουλή	n-s---fv-	βουλή	βουλή	n-s---fv-	n-s---fv-	
95	,	u--------	,	,	u--------	u--------	
96	ὅτι	c--------	ὅτι	ὅτι	c--------	c--------	
97	περί	r--------	περί	περί	r--------	r--------	
98	ὁ	l-p---ng-	ὁ	ὁ	l-p---ng-	l-p---ng-	
99	πρᾶγμα	n-p---ng-	πρᾶγμα	πρᾶγμα	n-p---ng-	n-p---ng-	
100	λέγω	v--ana---	εἶπον	λέγω	v--ana---	v--ana---	DISAGREE
101	ἀναγκάζω	v1sfip---	ἀναγκάζω	ἀναγκάζω	v1sfip---	v1sfip---	
102	πρός	r--------	πρός	πρός	r--------	r--------	
103	σύ	p-p---ca-	σύ	σύ	p-p---ma-	p-p---ca-	
104	,	u--------	,	,	u--------	u--------	
105	ὑπέρ	r--------	ὑπέρ	ὑπέρ	r--------	r--------	
106	ὅς	p-p---ng-	ὅς	ὅς	p-p---ng-	p-p---ng-	
107	ἐγώ	p-s---cn-	ἐγώ	ἐγώ	p1s---mn-	p-s---cn-	
108	αἰσχύνω	v-sppmmn-	αἰσχύνω	αἰσχύνω	v-sppemn-	v-sppmmn-	
109	,	u--------	,	,	u--------	u--------	
110	εἰ	c--------	εἰ	εἰ	c--------	c--------	
111	μέλλω	v3ppoa---	μέλλω	μέλλω	v3ppoa---	v3ppoa---	
112	πολύς	a-p---mn-	πολύς	πολύς	a-p---mn-	a-p---mn-	
113	ἐγώ	p-s---cd-	ἐγώ	ἐγώ	p1s---md-	p-s---cd-	
114	συνέρχομαι	v--fnm---	σύνειμι	συνέρχομαι	v--fnm---	v--fnm---	DISAGREE
115	,	u--------	,	,	u--------	u--------	
116	ἀνέχω	v1saim---	ἀνέχω	ἀνέχω	v1siie---	v1saim---	
117	ἀδικέω	v-sppmmn-	ἀδικέω	ἀδικέω	v-sppemn-	v-sppmmn-	
118	.	u--------	.	.	u--------	u--------	
119	ἐπειδή	c--------	ἐπεί	ἐπειδή	c--------	c--------	DISAGREE
120	δέ	c--------	δέ	δέ	d--------	c--------	
121	Σίμων	n-s---mn-	σίμων	Σίμων	n-s---mn-	n-s---mn-	
122	ἐγώ	p-s---ca-	ἐγώ	ἐγώ	p1s---ma-	p-s---ca-	
123	εἰς	r--------	εἰς	εἰς	r--------	r--------	
124	τοιοῦτος	p-s---fa-	τοιοῦτος	τοιοῦτος	a-s---fa-	p-s---fa-	
125	ἀνάγκη	n-s---fa-	ἀνάγκη	ἀνάγκη	n-s---fa-	n-s---fa-	
126	καθίστημι	v3saia---	καθίστημι	καθίστημι	v3saia---	v3saia---	
127	,	u--------	,	,	u--------	u--------	
128	οὐδείς	p-s---na-	οὐδείς	οὐδείς	p-s---na-	p-s---na-	
129	ἀποκρύπτω	v-sapmmn-	ἀποκρύπτω	ἀποκρύπτω	v-sapmmn-	v-sapmmn-	
130	ἅπας	p-p---na-	ἅπας	ἅπας	a-p---na-	p-p---na-	
131	διηγέομαι	v1sfim---	διηγέομαι	διηγέομαι	v1sfim---	v1sfim---	
132	πρός	r--------	πρός	πρός	r--------	r--------	
133	σύ	p-p---ca-	σύ	σύ	p-p---ma-	p-p---ca-	
134	ὁ	l-p---na-	ὁ	ὁ	l-p---na-	l-p---na-	
135	πράσσω	v-prpmna-	πράσσω	πράσσω	v-prpena-	v-prpmna-	
136	.	u--------	.	.	u--------	u--------	
137	ἀξιόω	v1spia---	ἀξιόω	ἀξιόω	v1spia---	v1spia---	
138	δέ	c--------	δέ	δέ	d--------	c--------	
139	,	u--------	,	,	u--------	u--------	
140	ὦ	i--------	ὦ	ὦ	i--------	i--------	
141	βουλή	n-s---fv-	βουλή	βουλή	n-s---fv-	n-s---fv-	
142	,	u--------	,	,	u--------	u--------	
143	εἰ	c--------	εἰ	εἰ	c--------	c--------	
144	μέν	g--------	μέν	μέν	d--------	g--------	
145	ἀδικέω	v1spia---	ἀδικέω	ἀδικέω	v1spia---	v1spia---	
146	,	u--------	,	,	u--------	u--------	
147	μηδείς	p-s---fg-	μηδείς	μηδείς	a-s---fg-	p-s---fg-	
148	συγγνώμη	n-s---fg-	συγγνώμη	συγγνώμη	n-s---fg-	n-s---fg-	
149	τυγχάνω	v--pna---	τυγχάνω	τυγχάνω	v--pna---	v--pna---	
150	·	u--------	·	·	u--------	u--------	
151	ἐάν	c--------	ἐάν	ἐάν	c--------	c--------	
152	δέ	c--------	δέ	δέ	d--------	c--------	
153	περί	r--------	περί	περί	r--------	r--------	
154	οὗτος	p-p---ng-	οὗτος	οὗτος	p-p---ng-	p-p---ng-	
155	ἀποδείκνυμι	v1sasa---	ἀποδείκνυμι	ἀποδείκνυμι	v1sasa---	v1sasa---	
156	ὡς	c--------	ὡς	ὡς	c--------	c--------	
157	οὐ	d--------	οὐ	οὐ	d--------	d--------	
158	ἔνοχος	a-s---mn-	ἔνοχος	ἔνοχος	a-s---mn-	a-s---mn-	
159	εἰμί	v1spia---	εἰμί	εἰμί	v1spia---	v1spia---	
160	ὅς	p-p---nd-	ὅς	ὅς	p-p---nd-	p-p---nd-	
161	Σίμων	n-s---mn-	σίμων	Σίμων	n-s---mn-	n-s---mn-	
162	διόμνυμι	v3saim---	διωμόω	διόμνυμι	v3saim---	v3saim---	DISAGREE
163	,	u--------	,	,	u--------	u--------	
164	ἄλλος	d--------	ἄλλως	ἄλλος	d--------	d--------	DISAGREE
165	δέ	c--------	δέ	δέ	c--------	c--------	
166	σύ	p-p---cd-	σύ	σύ	p-p---md-	p-p---cd-	
167	φαίνω	v1spsm---	φαίνω	φαίνω	v1spie---	v1spsm---	
168	παρά	r--------	παρά	παρά	r--------	r--------	
169	ὁ	l-s---fa-	ὁ	ὁ	l-s---fa-	l-s---fa-	
170	ἡλικία	n-s---fa-	ἡλικία	ἡλικία	n-s---fa-	n-s---fa-	
171	ὁ	l-s---fa-	ὁ	ὁ	l-s---fa-	l-s---fa-	
172	ἐμαυτοῦ	p-s---mg-	ἐμαυτοῦ	ἐμαυτοῦ	p-s---mg-	p-s---mg-	
173	ἀνόητος	a-s---nac	ἀνόητος	ἀνόητος	a-s---nac	a-s---nac	
174	πρός	r--------	πρός	πρός	r--------	r--------	
175	ὁ	l-s---na-	ὁ	ὁ	l-s---na-	l-s---na-	
176	μειράκιον	n-s---na-	μειράκιον	μειράκιον	n-s---na-	n-s---na-	
177	διατίθημι	v-sappmn-	διατίθημι	διατίθημι	v-sapamn-	v-sappmn-	
178	,	u--------	,	,	u--------	u--------	
179	αἰτέω	v1spim---	αἰτέω	αἰτέω	v1spie---	v1spim---	
180	σύ	p-p---ca-	σύ	σύ	p-p---ma-	p-p---ca-	
181	μηδείς	p-s---na-	μηδείς	μηδείς	p-s---na-	p-s---na-	
182	ἐγώ	p-s---ca-	ἐγώ	ἐγώ	p1s---ma-	p-s---ca-	
183	κακός	a-s---mac	χείρων	κακός	a-s---mac	a-s---mac	DISAGREE
184	νομίζω	v--pna---	νομίζω	νομίζω	v--pna---	v--pna---	
185	,	u--------	,	,	u--------	u--------	
186	οἶδα	v-prpama-	οἶδα	οἶδα	v-prpama-	v-prpama-	
187	ὅτι	c--------	ὅτι	ὅτι	c--------	c--------	
188	ἐπιθυμέω	v--ana---	ἐπιθυμέω	ἐπιθυμέω	v--ana---	v--ana---	
189	μέν	g--------	μέν	μέν	d--------	g--------	
190	ἅπας	p-p---md-	ἅπας	ἅπας	a-p---md-	p-p---md-	
191	ἄνθρωπος	n-p---md-	ἄνθρωπος	ἄνθρωπος	n-p---md-	n-p---md-	
192	ἔνειμι	v3spia---	ἔνειμι	ἔνειμι	v3spia---	v3spia---	
193	,	u--------	,	,	u--------	u--------	
194	οὗτος	p-s---mn-	οὗτος	οὗτος	p-s---mn-	p-s---mn-	
195	δέ	c--------	δέ	δέ	c--------	c--------	
196	ἀγαθός	a-s---mns	βέλτιστος	ἀγαθός	a-s---mns	a-s---mns	DISAGREE
197	ἄν	g--------	ἄν	ἄν	d--------	g--------	
198	εἰμί	v3spoa---	εἰμί	εἰμί	v3spoa---	v3spoa---	
199	καί	c--------	καί	καί	c--------	c--------	
200	σώφρων	a-s---mns	σώφρων	σώφρων	a-s---mns	a-s---mns	
201	,	u--------	,	,	u--------	u--------	
202	ὅστις	p-s---mn-	ὅστις	ὅστις	p-s---mn-	p-s---mn-	
203	κόσμιος	a-p---nas	κόσμιος	κόσμιος	a-p---nas	a-p---nas	
204	ὁ	l-p---fa-	ὁ	ὁ	l-p---fa-	l-p---fa-	
205	συμφορά	n-p---fa-	συμφορά	συμφορά	n-p---fa-	n-p---fa-	
206	φέρω	v--pna---	φέρω	φέρω	v--pna---	v--pna---	
207	δύναμαι	v3spim---	δύναμαι	δύναμαι	v3spie---	v3spim---	
208	.	u--------	.	.	u--------	u--------	
209	ὅς	p-p---nd-	ὅς	ὅς	p-p---md-	p-p---nd-	
210	ἅπας	p-p---nd-	ἅπας	ἅπας	a-p---md-	p-p---nd-	
211	ἐμποδών	d--------	ἐμποδών	ἐμποδών	d--------	d--------	
212	ἐγώ	p-s---cd-	ἐγώ	ἐγώ	p1s---md-	p-s---cd-	
213	γίγνομαι	v3srim---	γίγνομαι	γίγνομαι	v3srie---	v3srim---	
214	Σίμων	n-s---mn-	σίμων	Σίμων	n-s---mn-	n-s---mn-	
215	οὗτος	p-s---mn-	οὗτος	οὗτος	a-s---mn-	p-s---mn-	
216	,	u--------	,	,	u--------	u--------	
217	ὡς	c--------	ὡς	ὡς	c--------	c--------	
218	ἐγώ	p-s---cn-	ἐγώ	ἐγώ	p-s---mn-	p-s---cn-	
219	σύ	p-p---cd-	σύ	σύ	p-p---md-	p-p---cd-	
220	ἐπιδείκνυμι	v1sfia---	ἐπιδείκνυμι	ἐπιδείκνυμι	v1sfia---	v1sfia---	
221	.	u--------	.	.	u--------	u--------	
222	ἐγώ	p-p---cn-	ἐγώ	ἐγώ	p-p---mn-	p-p---cn-	
223	γάρ	g--------	γάρ	γάρ	d--------	g--------	
224	ἐπιθυμέω	v1paia---	ἐπιθυμέω	ἐπιθυμέω	v1paia---	v1paia---	
225	,	u--------	,	,	u--------	u--------	
226	ὦ	i--------	ὦ	ὦ	i--------	i--------	
227	βουλή	n-s---fv-	βουλή	βουλή	n-s---fv-	n-s---fv-	
228	,	u--------	,	,	u--------	u--------	
229	Θεόδοτος	n-s---mg-	θεόδοτος	Θεόδοτος	n-s---mg-	n-s---mg-	
230	,	u--------	,	,	u--------	u--------	
231	Πλαταϊκός	a-s---ng-	πλαταικός	Πλαταϊκός	a-s---ng-	a-s---ng-	
232	μειράκιον	n-s---ng-	μειράκιον	μειράκιον	n-s---ng-	n-s---ng-	
233	,	u--------	,	,	u--------	u--------	
234	καί	c--------	καί	καί	c--------	c--------	
235	ἐγώ	p-s---cn-	ἐγώ	ἐγώ	p1s---mn-	p-s---cn-	
236	μέν	g--------	μέν	μέν	d--------	g--------	
237	εὖ	d--------	εὖ	εὖ	d--------	d--------	
238	ποιέω	v-sppamn-	ποιέω	ποιέω	v-sppamn-	v-sppamn-	
239	αὐτός	p-s---ma-	αὐτός	αὐτός	p-s---ma-	p-s---ma-	
240	ἀξιόω	v1siia---	ἀξιόω	ἀξιόω	v1siia---	v1siia---	
241	εἰμί	v--pna---	εἰμί	εἰμί	v--pna---	v--pna---	
242	ἐγώ	p-s---cd-	ἐγώ	ἐγώ	p1s---md-	p-s---cd-	
243	φίλος	a-s---ma-	φίλος	φίλος	n-s---ma-	a-s---ma-	
244	,	u--------	,	,	u--------	u--------	
245	οὗτος	p-s---mn-	οὗτος	οὗτος	p-s---mn-	p-s---mn-	
246	δέ	c--------	δέ	δέ	c--------	c--------	
247	ὑβρίζω	v-sppamn-	ὑβρίζω	ὑβρίζω	v-sppamn-	v-sppamn-	
248	καί	c--------	καί	καί	c--------	c--------	
249	παρανομέω	v-sppamn-	παρανομέω	παρανομέω	v-sppamn-	v-sppamn-	
250	οἴομαι	v3siim---	οἴομαι	οἴομαι	v3siie---	v3siim---	
251	ἀναγκάζω	v--fna---	ἀναγκάζω	ἀναγκάζω	v--fna---	v--fna---	
252	αὐτός	p-s---ma-	αὐτός	αὐτός	p-s---ma-	p-s---ma-	
253	ποιέω	v--pna---	ποιέω	ποιέω	v--pna---	v--pna---	
254	ὅς	p-s---na-	ὅς	ὅς	p-s---na-	p-s---na-	
255	τις	p-s---na-	τις	τις	a-s---na-	p-s---na-	
256	βούλομαι	v3spom---	βούλομαι	βούλομαι	v3spoe---	v3spom---	
257	.	u--------	.	.	u--------	u--------	
258	ὅσος	p-p---na-	ὅσος	ὅσος	a-p---na-	p-p---na-	
259	μέν	g--------	μέν	μέν	d--------	g--------	
260	οὖν	g--------	οὖν	οὖν	d--------	g--------	
261	ἐκεῖνος	p-s---mn-	ἐκεῖνος	ἐκεῖνος	p-s---mn-	p-s---mn-	
262	κακός	a-p---na-	κακός	κακός	a-p---na-	a-p---na-	
263	ὑπό	r--------	ὑπό	ὑπό	r--------	r--------	
264	αὐτός	p-s---mg-	αὐτός	αὐτός	p-s---mg-	p-s---mg-	
265	πάσχω	v3sria---	πάσχω	πάσχω	v3sria---	v3sria---	
266	,	u--------	,	,	u--------	u--------	
267	πολύς	a-s---na-	πολύς	πολύς	a-s---nn-	a-s---na-	
268	ἄν	g--------	ἄν	ἄν	d--------	g--------	
269	ἔργον	n-s---nn-	ἔργον	ἔργον	n-s---nn-	n-s---nn-	
270	εἰμί	v3spoa---	εἰμί	εἰμί	v3spoa---	v3spoa---	
271	λέγω	v--pna---	λέγω3	λέγω	v--pna---	v--pna---	
272	·	u--------	·	·	u--------	u--------	
273	ὅσος	p-p---na-	ὅσος	ὅσος	a-p---nn-	p-p---na-	
274	δέ	c--------	δέ	δέ	d--------	c--------	
275	εἰς	r--------	εἰς	εἰς	r--------	r--------	
276	ἐγώ	p-s---ca-	ἐγώ	ἐγώ	p1s---ma-	p-s---ca-	
277	αὐτός	p-s---ma-	αὐτός	αὐτός	a-s---ma-	p-s---ma-	
278	ἐξαμαρτάνω	v3sria---	ἐξαμαρτάνω	ἐξαμαρτάνω	v3sria---	v3sria---	
279	,	u--------	,	,	u--------	u--------	
280	ἡγέομαι	v1spim---	ἡγέομαι	ἡγέομαι	v1spim---	v1spim---	
281	οὗτος	p-p---na-	οὗτος	οὗτος	p-p---na-	p-p---na-	
282	σύ	p-p---cd-	σύ	σύ	p-p---md-	p-p---cd-	
283	προσήκω	v--pna---	προσήκω	προσήκω	v--pna---	v--pna---	
284	ἀκούω	v--ana---	ἀκούω	ἀκούω	v--ana---	v--ana---	
285	.	u--------	.	.	u--------	u--------	
286	πυνθάνομαι	v-sapmmn-	πυνθάνομαι	πυνθάνομαι	v-sapmmn-	v-sapmmn-	
287	γάρ	g--------	γάρ	γάρ	d--------	g--------	
288	ὅτι	c--------	ὅτι	ὅτι	c--------	c--------	
289	ὁ	l-s---nn-	ὁ	ὁ	l-s---nn-	l-s---nn-	
290	μειράκιον	n-s---nn-	μειράκιον	μειράκιον	n-s---nn-	n-s---nn-	
291	εἰμί	v3siia---	εἰμί	εἰμί	v3siia---	v3siia---	
292	παρά	r--------	παρά	παρά	r--------	r--------	
293	ἐγώ	p-s---cd-	ἐγώ	ἐγώ	p1s---md-	p-s---cd-	
294	,	u--------	,	,	u--------	u--------	
295	ἔρχομαι	v-sapamn-	ἔρχομαι	ἔρχομαι	v-sapamn-	v-sapamn-	
296	ἐπί	r--------	ἐπί	ἐπί	r--------	r--------	
297	ὁ	l-s---fa-	ὁ	ὁ	l-s---fa-	l-s---fa-	
298	οἰκία	n-s---fa-	οἰκία	οἰκία	n-s---fa-	n-s---fa-	
299	ὁ	l-s---fa-	ὁ	ὁ	l-s---fa-	l-s---fa-	
300	ἐμός	a-s---fa-	ἐμός	ἐμός	a-s---fa-	a-s---fa-	
301	νύκτωρ	d--------	νύκτωρ	νύκτωρ	d--------	d--------	
302	μεθύω	v-sppamn-	μεθύω	μεθύω	v-sppamn-	v-sppamn-	
303	,	u--------	,	,	u--------	u--------	
304	ἐκκόπτω	v-sapamn-	ἐκκόπτω	ἐκκόπτω	v-sapamn-	v-sapamn-	
305	ὁ	l-p---fa-	ὁ	ὁ	l-p---fa-	l-p---fa-	
306	θύρα	n-p---fa-	θύρα	θύρα	n-p---fa-	n-p---fa-	
307	εἰσέρχομαι	v3saia---	εἰσέρχομαι	εἰσέρχομαι	v3saia---	v3saia---	
308	εἰς	r--------	εἰς	εἰς	r--------	r--------	
309	ὁ	l-s---fa-	ὁ	ὁ	l-s---fa-	l-s---fa-	
310	γυναικωνῖτις	n-s---fa-	γυναικωνῖτις	γυναικωνῖτις	n-s---fa-	n-s---fa-	
311	,	u--------	,	,	u--------	u--------	
312	ἔνδον	d--------	ἔνδον	ἔνδον	d--------	d--------	
313	εἰμί	v-pppafg-	εἰμί	εἰμί	v-pppafg-	v-pppafg-	
314	ὁ	l-s---fg-	ὁ	ὁ	l-s---fg-	l-s---fg-	
315	τε	c--------	τε	τε	d--------	c--------	
316	ἀδελφή	n-s---fg-	ἀδελφή	ἀδελφή	n-s---fg-	n-s---fg-	
317	ὁ	l-s---fg-	ὁ	ὁ	l-s---fg-	l-s---fg-	
318	ἐμός	a-s---fg-	ἐμός	ἐμός	a-s---fg-	a-s---fg-	
319	καί	c--------	καί	καί	c--------	c--------	
320	ὁ	l-p---fg-	ὁ	ὁ	l-p---fg-	l-p---fg-	
321	ἀδελφιδέος	n-p---mg-	ἀδελφιδέος	ἀδελφιδέος	n-p---fg-	n-p---mg-	
322	,	u--------	,	,	u--------	u--------	
323	ὅς	p-p---fn-	ὅς	ὅς	p-p---fn-	p-p---fn-	
324	οὕτως	d--------	οὕτως	οὕτως	d--------	d--------	
325	κόσμιος	d--------	κόσμιος	κόσμιος	d--------	d--------	
326	βιόω	v3pria---	βιώσκομαι	βιόω	v3pria---	v3pria---	DISAGREE
327	ὥστε	c--------	ὥστε	ὥστε	c--------	c--------	
328	καί	c--------	καί	καί	d--------	c--------	
329	ὑπό	r--------	ὑπό	ὑπό	r--------	r--------	
330	ὁ	l-p---mg-	ὁ	ὁ	l-p---mg-	l-p---mg-	
331	οἰκεῖος	a-p---fg-	οἰκεῖος	οἰκεῖος	a-p---mg-	a-p---fg-	
332	ὁράω	v-pppmfn-	ὁράω	ὁράω	v-pppefn-	v-pppmfn-	
333	αἰσχύνω	v--pnm---	αἰσχύνω	αἰσχύνω	v--pne---	v--pnm---	
334	.	u--------	.	.	u--------	u--------	
335	οὗτος	p-s---mn-	οὗτος	οὗτος	p-s---mn-	p-s---mn-	
336	τοίνυν	g--------	τοίνυν	τοίνυν	d--------	g--------	
337	εἰς	r--------	εἰς	εἰς	r--------	r--------	
338	οὗτος	p-s---na-	οὗτος	οὗτος	p-s---na-	p-s---na-	
339	ἔρχομαι	v3saia---	ἔρχομαι	ἔρχομαι	v3saia---	v3saia---	
340	ὕβρις	n-s---fg-	ὕβρις	ὕβρις	n-s---fg-	n-s---fg-	
341	ὥστε	c--------	ὥστε	ὥστε	c--------	c--------	
342	οὐ	d--------	οὐ	οὐ	d--------	d--------	
343	πρότερος	d-------c	πρότερος	πρότερος	d-------c	d-------c	
344	ἐθέλω	v3saia---	ἐθέλω	ἐθέλω	v3saia---	v3saia---	
345	ἀπέρχομαι	v--ana---	ἀπέρχομαι	ἀπέρχομαι	v--ana---	v--ana---	
346	,	u--------	,	,	u--------	u--------	
347	πρίν	c--------	πρίν	πρίν	c--------	c--------	
348	αὐτός	p-s---ma-	αὐτός	αὐτός	p-s---ma-	p-s---ma-	
349	ἡγέομαι	v-pppmmn-	ἡγέομαι	ἡγέομαι	v-pppmmn-	v-pppmmn-	
350	δεινός	a-p---na-	δεινός	δεινός	a-p---na-	a-p---na-	
351	ποιέω	v--pna---	ποιέω	ποιέω	v--pna---	v--pna---	
352	ὁ	l-p---mn-	ὁ	ὁ	l-p---mn-	l-p---mn-	
353	παραγίγνομαι	v-papmmn-	παραγίγνομαι	παραγίγνομαι	v-papmmn-	v-papmmn-	
354	καί	c--------	καί	καί	c--------	c--------	
355	ὁ	l-p---mn-	ὁ	ὁ	l-p---mn-	l-p---mn-	
356	μετά	r--------	μετά	μετά	r--------	r--------	
357	αὐτός	p-s---mg-	αὐτός	αὐτός	p-s---mg-	p-s---mg-	
358	ἔρχομαι	v-papamn-	ἔρχομαι	ἔρχομαι	v-papamn-	v-papamn-	
359	,	u--------	,	,	u--------	u--------	
360	ἐπί	r--------	ἐπί	ἐπί	r--------	r--------	
361	παῖς	n-p---ca-	παῖς	παῖς	n-p----a-	n-p---ca-	
362	κόρη	n-p---fa-	κόρη	κόρη	n-p---fa-	n-p---fa-	
