0059	002	17a	-	101678700	-	ὅτι	-	-	-	p-s---na-	-	ὅστις
0059	002	17a	-	101678701	-	μὲν	-	-	-	g--------	-	μέν
0059	002	17a	-	101678702	-	ὑμεῖς	-	-	-	p2p---cn-	-	σύ
0059	002	17a	-	101678703	-	,	-	-	-	u--------	-	,
0059	002	17a	-	101678704	-	ὦ	-	-	-	i--------	-	ὦ
0059	002	17a	-	101678705	-	ἄνδρες	-	-	-	n-p---mv-	-	ἀνήρ
0059	002	17a	-	101678706	-	Ἀθηναῖοι	-	-	-	a-p---mv-	-	Ἀθηναῖος
0059	002	17a	-	101678707	-	,	-	-	-	u--------	-	,
0059	002	17a	-	101678708	-	πεπόνθατε	-	-	-	v2pria---	-	πάσχω
0059	002	17a	-	101678709	-	ὑπὸ	-	-	-	r--------	-	ὑπό
0059	002	17a	-	101678710	-	τῶν	-	-	-	l-p---mg-	-	ὁ
0059	002	17a	-	101678711	-	ἐμῶν	-	-	-	a-p---mg-	-	ἐμός
0059	002	17a	-	101678712	-	κατηγόρων	-	-	-	a-p---fg-	-	κατήγορος
0059	002	17a	-	101678713	-	,	-	-	-	u--------	-	,
0059	002	17a	-	101678714	-	οὐκ	-	-	-	d--------	-	οὐ
0059	002	17a	-	101678715	-	οἶδα	-	-	-	v1sria---	-	οἶδα
0059	002	17a	-	101678716	-	·	-	-	-	u--------	-	·
0059	002	17a	-	101678717	-	ἐγὼ	-	-	-	p1s---cn-	-	ἐγώ
0059	002	17a	-	101678718	-	δ’	-	-	-	b--------	-	δέ
0059	002	17a	-	101678719	-	οὖν	-	-	-	g--------	-	οὖν
0059	002	17a	-	101678720	-	καὶ	-	-	-	d--------	-	καί
0059	002	17a	-	101678721	-	αὐτὸς	-	-	-	p-s---mn-	-	αὐτός
0059	002	17a	-	101678722	-	ὑπ’	-	-	-	r--------	-	ὑπό
0059	002	17a	-	101678723	-	αὐτῶν	-	-	-	p-p---mg-	-	αὐτός
0059	002	17a	-	101678724	-	ὀλίγου	-	-	-	a-s---mg-	-	ὀλίγος
0059	002	17a	-	101678725	-	ἐμαυτοῦ	-	-	-	p-s---mg-	-	ἐμαυτοῦ
0059	002	17a	-	101678726	-	ἐπελαθόμην	-	-	-	v1saim---	-	ἐπιλανθάνω
0059	002	17a	-	101678727	-	,	-	-	-	u--------	-	,
0059	002	17a	-	101678728	-	οὕτω	-	-	-	d--------	-	οὕτως
0059	002	17a	-	101678729	-	πιθανῶς	-	-	-	d--------	-	πιθανός
0059	002	17a	-	101678730	-	ἔλεγον	-	-	-	v3piia---	-	λέγω
0059	002	17a	-	101678731	-	.	-	-	-	u--------	-	.
0059	002	17a	-	101678732	-	καίτοι	-	-	-	g--------	-	καίτοι
0059	002	17a	-	101678733	-	ἀληθές	-	-	-	a-s---na-	-	ἀληθής
0059	002	17a	-	101678734	-	γε	-	-	-	d--------	-	γε
0059	002	17a	-	101678735	-	ὡς	-	-	-	c--------	-	ὡς
0059	002	17a	-	101678736	-	ἔπος	-	-	-	n-s---na-	-	ἔπος
0059	002	17a	-	101678737	-	εἰπεῖν	-	-	-	v--ana---	-	λέγω
0059	002	17a	-	101678738	-	οὐδὲν	-	-	-	p-s---na-	-	οὐδείς
0059	002	17a	-	101678739	-	εἰρήκασιν	-	-	-	v3pria---	-	λέγω
0059	002	17a	-	101678740	-	.	-	-	-	u--------	-	.
0059	002	17a	-	101678741	-	μάλιστα	-	-	-	d-------s	-	μάλα
0059	002	17a	-	101678742	-	δὲ	-	-	-	b--------	-	δέ
0059	002	17a	-	101678743	-	αὐτῶν	-	-	-	p-p---ng-	-	αὐτός
0059	002	17a	-	101678744	-	ἓν	-	-	-	m-s---na-	-	εἷς
0059	002	17a	-	101678745	-	ἐθαύμασα	-	-	-	v1saia---	-	θαυμάζω
0059	002	17a	-	101678746	-	τῶν	-	-	-	l-p---ng-	-	ὁ
0059	002	17a	-	101678747	-	πολλῶν	-	-	-	a-p---ng-	-	πολύς
0059	002	17a	-	101678748	-	ὧν	-	-	-	p-p---ng-	-	ὅς
0059	002	17a	-	101678749	-	ἐψεύσαντο	-	-	-	v3paim---	-	ψεύδω
0059	002	17a	-	101678750	-	,	-	-	-	u--------	-	,
0059	002	17a	-	101678751	-	τοῦτο	-	-	-	p-s---na-	-	οὗτος
0059	002	17a	-	101678752	-	ἐν	-	-	-	r--------	-	ἐν
0059	002	17a	-	101678753	-	ᾧ	-	-	-	p-s---nd-	-	ὅς
0059	002	17a	-	101678754	-	ἔλεγον	-	-	-	v3piia---	-	λέγω
0059	002	17a	-	101678755	-	ὡς	-	-	-	c--------	-	ὡς
0059	002	17a	-	101678756	-	χρῆν	-	-	-	v3siia---	-	χρή
0059	002	17a	-	101678757	-	ὑμᾶς	-	-	-	p2p---ca-	-	σύ
0059	002	17a	-	101678758	-	εὐλαβεῖσθαι	-	-	-	v--pnm---	-	εὐλαβέομαι
0059	002	17a	-	101678759	-	μὴ	-	-	-	c--------	-	μή
0059	002	17a	-	101678760	-	ὑπ’	-	-	-	r--------	-	ὑπό
0059	002	17a	-	101678761	-	ἐμοῦ	-	-	-	p1s---cg-	-	ἐγώ
0059	002	17a	-	101678762	-	ἐξαπατηθῆτε	-	-	-	v2pasp---	-	ἐξαπατάω
0059	002	17b	-	101678763	-	ὡς	-	-	-	d--------	-	ὡς
0059	002	17b	-	101678764	-	δεινοῦ	-	-	-	a-s---mg-	-	δεινός
0059	002	17b	-	101678765	-	ὄντος	-	-	-	v-sppamg-	-	εἰμί
0059	002	17b	-	101678766	-	λέγειν	-	-	-	v--pna---	-	λέγω
0059	002	17b	-	101678767	-	.	-	-	-	u--------	-	.
0059	002	17b	-	101678768	-	τὸ	-	-	-	l-s---na-	-	ὁ
0059	002	17b	-	101678769	-	γὰρ	-	-	-	g--------	-	γάρ
0059	002	17b	-	101678770	-	μὴ	-	-	-	d--------	-	μή
0059	002	17b	-	101678771	-	αἰσχυνθῆναι	-	-	-	v--anp---	-	αἰσχύνω
0059	002	17b	-	101678772	-	ὅτι	-	-	-	c--------	-	ὅτι
0059	002	17b	-	101678773	-	αὐτίκα	-	-	-	d--------	-	αὐτίκα
0059	002	17b	-	101678774	-	ὑπ’	-	-	-	r--------	-	ὑπό
0059	002	17b	-	101678775	-	ἐμοῦ	-	-	-	p1s---cg-	-	ἐγώ
0059	002	17b	-	101678776	-	ἐξελεγχθήσονται	-	-	-	v3pfip---	-	ἐξελέγχω
