token_id	text
1	πολλάκις
2	ἐθαύμασα
3	τῶν
4	τὰς
5	πανηγύρεις
6	συναγαγόντων
7	καὶ
8	τοὺς
9	γυμνικοὺς
10	ἀγῶνας
11	καταστησάντων
12	,
13	ὅτι
14	τὰς
15	μὲν
16	τῶν
17	σωμάτων
18	εὐτυχίας
19	οὕτω
20	μεγάλων
21	δωρεῶν
22	ἠξίωσαν
23	,
24	τοῖς
25	δ’
26	ὑπὲρ
27	τῶν
28	κοινῶν
29	ἰδίᾳ
30	πονήσασι
31	καὶ
32	τὰς
33	ἑαυτῶν
34	ψυχὰς
35	οὕτω
36	παρασκευάσασιν
37	ὥστε
38	καὶ
39	τοὺς
40	ἄλλους
41	ὠφελεῖν
42	δύνασθαι
43	,
44	τούτοις
45	δ’
46	οὐδεμίαν
47	τιμὴν
48	ἀπένειμαν
49	·
50	ὧν
51	εἰκὸς
52	ἦν
53	αὐτοὺς
54	μᾶλλον
55	ποιήσασθαι
56	πρόνοιαν
57	·
58	τῶν
59	μὲν
60	γὰρ
61	ἀθλητῶν
62	δὶς
63	τοσαύτην
64	ῥώμην
65	λαβόντων
66	οὐδὲν
67	ἂν
68	πλέον
69	γένοιτο
70	τοῖς
71	ἄλλοις
72	,
73	ἑνὸς
74	δὲ
75	ἀνδρὸς
76	εὖ
77	φρονήσαντος
78	ἅπαντες
79	ἂν
80	ἀπολαύσειαν
81	οἱ
82	βουλόμενοι
83	κοινωνεῖν
84	τῆς
85	ἐκείνου
86	διανοίας
87	.
88	οὐ
89	μὴν
90	ἐπὶ
91	τούτοις
92	ἀθυμήσας
93	εἱλόμην
94	ῥᾳθυμεῖν
95	,
96	ἀλλ’
97	ἱκανὸν
98	νομίσας
99	ἆθλον
100	ἔσεσθαί
101	μοι
102	τὴν
103	δόξαν
104	τὴν
105	ἀπ’
106	αὐτοῦ
107	λόγου
108	γενησομένην
109	ἥκω
110	συμβουλεύσων
111	περί
112	τε
113	τοῦ
114	πολέμου
115	τοῦ
116	πρὸς
117	τοὺς
118	βαρβάρους
119	καὶ
120	τῆς
121	ὁμονοίας
122	τῆς
123	πρὸς
124	ἡμᾶς
125	αὐτούς
126	,
127	οὐκ
128	ἀγνοῶν
129	ὅτι
130	πολλοὶ
131	τῶν
132	προσποιησαμένων
133	εἶναι
134	σοφιστῶν
135	ἐπὶ
136	τοῦτον
137	τὸν
138	λόγον
139	ὥρμησαν
140	,
141	ἀλλ’
142	ἅμα
143	μὲν
144	ἐλπίζων
145	τοσοῦτον
146	διοίσειν
147	ὥστε
148	τοῖς
149	ἄλλοις
150	μηδὲν
151	πώποτε
152	δοκεῖν
153	εἰρῆσθαι
154	περὶ
155	αὐτῶν
156	,
157	ἅμα
158	δὲ
159	προκρίνας
160	τούτους
161	καλλίστους
162	εἶναι
163	τῶν
164	λόγων
165	,
166	οἵτινες
167	περὶ
168	μεγίστων
169	τυγχάνουσιν
170	ὄντες
171	καὶ
172	τούς
173	τε
174	λέγοντας
175	μάλιστ’
176	ἐπιδεικνύουσι
177	καὶ
178	τοὺς
179	ἀκούοντας
180	πλεῖστ’
181	ὠφελοῦσιν
182	,
183	ὧν
184	εἷς
185	οὗτός
186	ἐστιν
187	.
188	ἔπειτ’
189	οὐδ’
190	οἱ
191	καιροί
192	πω
193	παρεληλύθασιν
194	,
195	ὥστ’
196	ἤδη
197	μάτην
198	εἶναι
199	τὸ
200	μεμνῆσθαι
201	περὶ
202	τούτων
203	.
204	τότε
205	γὰρ
206	χρὴ
207	παύεσθαι
208	λέγοντας
209	,
210	ὅταν
211	ἢ
212	τὰ
213	πράγματα
214	λάβῃ
215	τέλος
216	καὶ
217	μηκέτι
218	δέῃ
219	βουλεύεσθαι
220	περὶ
221	αὐτῶν
222	,
223	ἢ
224	τὸν
225	λόγον
226	ἴδῃ
227	τις
228	ἔχοντα
229	πέρας
230	,
231	ὥστε
232	μηδεμίαν
233	λελεῖφθαι
234	τοῖς
235	ἄλλοις
236	ὑπερβολήν
237	.
238	ἕως
239	δ’
240	τὰ
241	μὲν
242	ὁμοίως
243	ὥσπερ
244	πρότερον
245	φέρηται
246	,
247	τὰ
248	δ’
249	εἰρημένα
250	φαύλως
251	ἔχοντα
252	τυγχάνῃ
253	,
254	πῶς
255	οὐ
256	χρὴ
257	σκοπεῖν
258	καὶ
259	φιλοσοφεῖν
260	τοῦτον
261	τὸν
262	λόγον
263	,
264	ὃς
265	ἢν
266	κατορθωθῇ
267	,
268	καὶ
269	τοῦ
270	πολέμου
271	τοῦ
272	πρὸς
273	ἀλλήλους
274	καὶ
275	τῆς
276	ταραχῆς
277	τῆς
278	παρούσης
279	καὶ
280	τῶν
281	μεγίστων
282	κακῶν
283	ἡμᾶς
284	ἀπαλλάξει
285	;
286	πρὸς
287	δὲ
288	τούτοις
289	,
290	εἰ
291	μὲν
292	μηδαμῶς
293	ἄλλως
294	οἷόν
295	τ’
296	ἦν
297	δηλοῦν
298	τὰς
299	αὐτὰς
300	πράξεις
301	ἀλλ’
302	ἢ
303	διὰ
304	μιᾶς
305	ἰδέας
306	,
307	εἶχεν
308	ἄν
309	τις
310	ὑπολαβεῖν
311	ὡς
312	περίεργόν
313	ἐστι
314	τὸν
315	αὐτὸν
316	τρόπον
317	ἐκείνοις
318	λέγοντα
319	πάλιν
320	ἐνοχλεῖν
321	τοῖς
322	ἀκούουσιν
323	·
324	ἐπειδὴ
325	δ’
326	οἱ
327	λόγοι
328	τοιαύτην
329	ἔχουσι
330	τὴν
331	φύσιν
332	,
333	ὥσθ’
334	οἷόν
335	τ’
336	εἶναι
337	περὶ
338	τῶν
339	αὐτῶν
340	πολλαχῶς
341	ἐξηγήσασθαι
342	,
343	καὶ
344	τά
345	τε
346	μεγάλα
347	ταπεινὰ
348	ποιῆσαι
349	καὶ
350	τοῖς
351	μικροῖς
352	μέγεθος
353	περιθεῖναι
354	,
355	καὶ
356	τά
357	τε
358	παλαιὰ
359	καινῶς
360	διελθεῖν
361	καὶ
362	περὶ
363	τῶν
364	νεωστὶ
365	γεγενημένων
366	ἀρχαίως
367	εἰπεῖν
368	,
369	οὐκέτι
370	φευκτέον
371	ταῦτ’
372	ἐστὶ
373	περὶ
374	ὧν
375	ἕτεροι
376	πρότερον
377	εἰρήκασιν
378	,
379	ἀλλ’
380	ἄμεινον
381	ἐκείνων
382	εἰπεῖν
383	πειρατέον
384	.
385	αἱ
386	μὲν
387	γὰρ
388	πράξεις
389	αἱ
390	προγεγενημέναι
391	κοιναὶ
392	πᾶσιν
393	ἡμῖν
394	κατελείφθησαν
395	,
396	τὸ
397	δ’
398	ἐν
399	καιρῷ
400	ταύταις
401	καταχρήσασθαι
402	καὶ
403	τὰ
404	προσήκοντα
405	περὶ
406	ἑκάστης
407	ἐνθυμηθῆναι
408	καὶ
409	τοῖς
410	ὀνόμασιν
411	εὖ
412	διαθέσθαι
413	τῶν
414	εὖ
415	φρονούντων
416	ἴδιόν
417	ἐστιν
418	.
419	ἡγοῦμαι
420	δ’
421	οὕτως
422	ἂν
423	μεγίστην
424	ἐπίδοσιν
425	λαμβάνειν
426	καὶ
427	τὰς
428	ἄλλας
429	τέχνας
430	καὶ
431	τὴν
432	περὶ
433	τοὺς
434	λόγους
435	φιλοσοφίαν
436	,
437	εἴ
438	τις
439	θαυμάζοι
440	καὶ
441	τιμῴη
442	μὴ
443	τοὺς
444	πρώτους
445	τῶν
446	ἔργων
447	ἀρχομένους
448	,
449	ἀλλὰ
450	τοὺς
451	ἄρισθ’
452	ἕκαστον
453	αὐτῶν
454	ἐξεργαζομένους
455	,
456	μη
457	δὲ
458	τοὺς
459	περὶ
460	τούτων
461	ζητοῦντας
462	λέγειν
463	περὶ
464	ὧν
465	μηδεὶς
466	πρότερον
467	εἴρηκεν
468	,
469	ἀλλὰ
470	τοὺς
471	οὕτως
472	ἐπισταμένους
473	εἰπεῖν
474	ὡς
475	οὐδεὶς
476	ἂν
477	ἄλλος
478	δύναιτο
479	.
480	καίτοι
481	τινὲς
482	ἐπιτιμῶσι
483	τῶν
484	λόγων
485	τοῖς
486	ὑπὲρ
487	τοὺς
488	ἰδιώτας
489	ἔχουσι
490	καὶ
491	λίαν
492	ἀπηκριβωμένοις
493	,
494	καὶ
495	τοσοῦτον
496	διημαρτήκασιν
497	ὥστε
498	τοὺς
499	πρὸς
500	ὑπερβολὴν
501	πεποιημένους
502	πρὸς
503	τοὺς
504	ἀγῶνας
505	τοὺς
506	περὶ
507	τῶν
508	ἰδίων
509	συμβολαίων
510	σκοποῦσιν
511	,
512	ὥσπερ
513	ὁμοίως
514	δέον
515	ἀμφοτέρους
516	ἔχειν
517	,
518	ἀλλ’
519	οὐ
520	τοὺς
521	μὲν
522	ἀσφαλῶς
523	τοὺς
524	δ’
525	ἐπιδεικτικῶς
526	,
527	ἢ
528	σφᾶς
529	μὲν
530	διορῶντας
531	τὰς
532	μετριότητας
533	,
534	τὸν
535	δ’
536	ἀκριβῶς
537	ἐπιστάμενον
538	λέγειν
539	ἁπλῶς
540	οὐκ
541	ἂν
542	δυνάμενον
543	εἰπεῖν
544	.
545	μὲν
546	οὖν
547	οὐ
548	λελήθασιν
549	ὅτι
550	τούτους
551	ἐπαινοῦσιν
552	ὧν
553	ἐγγὺς
554	αὐτοὶ
555	τυγχάνουσιν
556	ὄντες
557	·
558	ἐμοὶ
559	δ’
560	οὐδὲν
561	πρὸς
562	τοὺς
563	τοιούτους
564	ἀλλὰ
565	πρὸς
566	ἐκείνους
567	ἐστί
568	,
569	τοὺς
570	οὐδὲν
571	ἀποδεξομένους
572	τῶν
573	εἰκῇ
574	λεγομένων
575	,
576	ἀλλὰ
577	δυσχερανοῦντας
578	καὶ
579	ζητήσοντας
580	ἰδεῖν
581	τι
582	τοιοῦτον
583	ἐν
584	τοῖς
585	ἐμοῖς
586	,
587	οἷον
588	παρὰ
589	τοῖς
590	ἄλλοις
591	οὐχ
592	εὑρήσουσιν
593	.
594	πρὸς
595	οὓς
596	ἔτι
597	μικρὸν
598	ὑπὲρ
599	ἐμαυτοῦ
600	θρασυνάμενος
601	,
602	ἤδη
603	περὶ
604	τοῦ
605	πράγματος
606	ποιήσομαι
607	τοὺς
608	λόγους
609	.
610	τοὺς
611	μὲν
612	γὰρ
613	ἄλλους
614	ἐν
615	τοῖς
616	προοιμίοις
617	ὁρῶ
618	καταπραΰνοντας
619	τοὺς
620	ἀκροατάς
621	,
622	καὶ
623	προφασιζομένους
624	ὑπὲρ
625	τῶν
626	μελλόντων
627	ῥηθήσεσθαι
628	,
629	καὶ
630	λέγοντας
631	τοὺς
632	μὲν
633	ὡς
634	ἐξ
635	ὑπογυίου
636	γέγονεν
637	αὐτοῖς
638	ἡ
639	παρασκευή
640	,
641	τοὺς
642	δ’
643	ὡς
644	χαλεπόν
645	ἐστιν
646	ἴσους
647	τοὺς
648	λόγους
649	τῷ
650	μεγέθει
651	τῶν
652	ἔργων
653	ἐξευρεῖν
654	.
655	ἐγὼ
656	δ’
657	ἢν
658	μὴ
659	καὶ
660	τοῦ
661	πράγματος
662	ἀξίως
663	εἴπω
664	καὶ
665	τῆς
666	δόξης
667	τῆς
668	ἐμαυτοῦ
669	καὶ
670	τοῦ
671	χρόνου
672	,
673	μὴ
674	μόνον
675	τοῦ
676	περὶ
677	τὸν
678	λόγον
679	ἡμῖν
680	διατριφθέντος
681	ἀλλὰ
682	καὶ
683	σύμπαντος
684	οὗ
685	βεβίωκα
686	,
687	παρακελεύομαι
688	μηδεμίαν
689	συγγνώμην
690	ἔχειν
691	,
692	ἀλλὰ
693	καταγελᾶν
694	καὶ
695	καταφρονεῖν
696	·
697	οὐδὲν
698	γὰρ
699	ὅ
700	τι
701	τῶν
