0010	021	-	-	1	t_1	νεώτερος	a	-	-	a-s---mnc	Case=n|Degree=c|Gender=m|Number=s	νέος
0010	021	-	-	2	t_2	μὲν	d	-	-	d--------	_	μέν
0010	021	-	-	3	t_3	ὢν	v	-	-	v-sppamn-	Case=n|Gender=m|Mood=p|Number=s|Tense=p|Voice=a	εἰμί
0010	021	-	-	4	t_4	προῃρούμην	v	-	-	v1siie---	Mood=i|Number=s|Person=1|Tense=i|Voice=e	προαιρέω
0010	021	-	-	5	t_5	γράφειν	v	-	-	v--pna---	Mood=n|Tense=p|Voice=a	γράφω
0010	021	-	-	6	t_6	τῶν	l	-	-	l-p---mg-	Case=g|Gender=m|Number=p	ὁ
0010	021	-	-	7	t_7	λόγων	n	-	-	n-p---mg-	Case=g|Gender=m|Number=p	λόγος
0010	021	-	-	8	t_8	οὐ	d	-	-	d--------	_	οὐ
0010	021	-	-	9	t_9	τοὺς	l	-	-	l-p---ma-	Case=a|Gender=m|Number=p	ὁ
0010	021	-	-	10	t_10	μυθώδεις	a	-	-	a-p---ma-	Case=a|Gender=m|Number=p	μυθώδης
0010	021	-	-	11	t_11	οὐ	d	-	-	d--------	_	οὐ
0010	021	-	-	12	t_12	δὲ	c	-	-	c--------	_	δέ
0010	021	-	-	13	t_13	τοὺς	l	-	-	l-p---ma-	Case=a|Gender=m|Number=p	ὁ
0010	021	-	-	14	t_14	τερατείας	a	-	-	a-s---fg-	Case=g|Gender=f|Number=s	τερατεία
0010	021	-	-	15	t_15	καὶ	c	-	-	c--------	_	καί
0010	021	-	-	16	t_16	ψευδολογίας	n	-	-	n-s---fg-	Case=g|Gender=f|Number=s	ψευδολογία
0010	021	-	-	17	t_17	μεστούς	a	-	-	a-p---ma-	Case=a|Gender=m|Number=p	μεστός
0010	021	-	-	18	t_18	,	u	-	-	u--------	_	,
0010	021	-	-	19	t_19	οἷς	p	-	-	p-p---md-	Case=d|Gender=m|Number=p	ὅς
0010	021	-	-	20	t_20	οἱ	l	-	-	l-p---mn-	Case=n|Gender=m|Number=p	ὁ
0010	021	-	-	21	t_21	πολλοὶ	a	-	-	a-p---mn-	Case=n|Gender=m|Number=p	πολύς
0010	021	-	-	22	t_22	μᾶλλον	d	-	-	d-------c	Degree=c	μᾶλλον
0010	021	-	-	23	t_23	χαίρουσιν	v	-	-	v3ppia---	Mood=i|Number=p|Person=3|Tense=p|Voice=a	χαίρω
0010	021	-	-	24	t_24	ἢ	c	-	-	c--------	_	ἤ1
0010	021	-	-	25	t_25	τοῖς	l	-	-	l-p---md-	Case=d|Gender=m|Number=p	ὁ
0010	021	-	-	26	t_26	περὶ	r	-	-	r--------	_	περί
0010	021	-	-	27	t_27	τῆς	l	-	-	l-s---fg-	Case=g|Gender=f|Number=s	ὁ
0010	021	-	-	28	t_28	αὑτῶν	p	-	-	p-p---mg-	Case=g|Gender=m|Number=p	ἑαυτοῦ
0010	021	-	-	29	t_29	σωτηρίας	n	-	-	n-s---fg-	Case=g|Gender=f|Number=s	σωτηρία
0010	021	-	-	30	t_30	λεγομένοις	v	-	-	v-pppemd-	Case=d|Gender=m|Mood=p|Number=p|Tense=p|Voice=e	λέγω3
0010	021	-	-	31	t_31	,	u	-	-	u--------	_	,
0010	021	-	-	32	t_32	οὐ	d	-	-	d--------	_	οὐ
0010	021	-	-	33	t_33	δὲ	c	-	-	c--------	_	δέ
0010	021	-	-	34	t_34	τοὺς	l	-	-	l-p---ma-	Case=a|Gender=m|Number=p	ὁ
0010	021	-	-	35	t_35	τὰς	l	-	-	l-p---fa-	Case=a|Gender=f|Number=p	ὁ
0010	021	-	-	36	t_36	παλαιὰς	a	-	-	a-p---fa-	Case=a|Gender=f|Number=p	παλαιός
0010	021	-	-	37	t_37	πράξεις	n	-	-	n-p---fa-	Case=a|Gender=f|Number=p	πρᾶξις
0010	021	-	-	38	t_38	καὶ	c	-	-	c--------	_	καί
0010	021	-	-	39	t_39	τοὺς	l	-	-	l-p---ma-	Case=a|Gender=m|Number=p	ὁ
0010	021	-	-	40	t_40	πολέμους	n	-	-	n-p---ma-	Case=a|Gender=m|Number=p	πόλεμος
