token_ref	lemma	postag	oga_lemma	glaux_lemma	oga_postag	glaux_postag	notes
1	ἀνήρ	n-p---mv-	ἀνήρ	ἀνήρ	n-p---mv-	n-p---mv-	
2	δικαστής	n-p---mv-	δικαστής	δικαστής	n-p---mv-	n-p---mv-	
3	,	u--------	,	,	u--------	u--------	
4	μάλα	d-------s	μάλιστα	μάλα	d-------s	d-------s	DISAGREE
5	μέν	g--------	μέν	μέν	d--------	g--------	
6	ἕνεκα	r--------	ἕνεκα	ἕνεκα	r--------	r--------	
7	ὁ	l-s---ng-	ὁ	ὁ	l-s---ng-	l-s---ng-	
8	νομίζω	v--pna---	νομίζω	νομίζω	v--pna---	v--pna---	
9	συμφέρω	v--pna---	συμφέρω	συμφέρω	v--pna---	v--pna---	
10	ὁ	l-s---fd-	ὁ	ὁ	l-s---fd-	l-s---fd-	
11	πόλις	n-s---fd-	πόλις	πόλις	n-s---fd-	n-s---fd-	
12	λύω	v--rnm---	λύω	λύω	v--rne---	v--rnm---	
13	ὁ	l-s---ma-	ὁ	ὁ	l-s---ma-	l-s---ma-	
14	νόμος	n-s---ma-	νόμος	νόμος	n-s---ma-	n-s---ma-	
15	,	u--------	,	,	u--------	u--------	
16	εἶτα	d--------	εἶτα	εἶτα	d--------	d--------	
17	καί	c--------	καί	καί	d--------	c--------	
18	ὁ	l-s---mg-	ὁ	ὁ	l-s---mg-	l-s---mg-	
19	παῖς	n-s---cg-	παῖς	παῖς	n-s---mg-	n-s---cg-	
20	ἕνεκα	r--------	ἕνεκα	ἕνεκα	r--------	r--------	
21	ὁ	l-s---mg-	ὁ	ὁ	l-s---mg-	l-s---mg-	
22	Χαβρίας	n-s---mg-	χαβρίης	Χαβρίας	n-s---mg-	n-s---mg-	DISAGREE
23	ὁμολογέω	v1saia---	ὁμολογέω	ὁμολογέω	v1saia---	v1saia---	
24	οὗτος	p-p---md-	οὗτος	οὗτος	p-p---md-	p-p---md-	
25	,	u--------	,	,	u--------	u--------	
26	ὡς	c--------	ὡς	ὡς	c--------	c--------	
27	ἄν	g--------	ἄν	ἄν	d--------	g--------	
28	οἷος	p-s---mn-	οἷος	οἷος	a-s---mn-	p-s---mn-	
29	τε	c--------	τε	τε	d--------	c--------	
30	εἰμί	v1spsa---	ὦ	εἰμί	v1spsa---	v1spsa---	DISAGREE
31	,	u--------	,	,	u--------	u--------	
32	συνερέω	v--pna---	συνεράω	συνερέω	v--pna---	v--pna---	DISAGREE
33	.	u--------	.	.	u--------	u--------	
34	εἰμί	v3spia---	εἰμί	εἰμί	v3spia---	v3spia---	
35	δέ	c--------	δέ	δέ	d--------	c--------	
36	οὐ	d--------	οὐ	οὐ	d--------	d--------	
37	ἄδηλος	a-s---nn-	ἄδηλος	ἄδηλος	a-s---nn-	a-s---nn-	
38	,	u--------	,	,	u--------	u--------	
39	ὦ	i--------	ὦ	ὦ	i--------	i--------	
40	ἀνήρ	n-p---mv-	ἀνήρ	ἀνήρ	n-p---mv-	n-p---mv-	
41	Ἀθηναῖος	a-p---mv-	ἀθηναῖος	Ἀθηναῖος	a-p---mv-	a-p---mv-	
42	,	u--------	,	,	u--------	u--------	
43	οὗτος	p-s---nn-	οὗτος	οὗτος	p-s---nn-	p-s---nn-	
44	,	u--------	,	,	u--------	u--------	
45	ὅτι	c--------	ὅτι	ὅτι	c--------	c--------	
46	Λεπτίνης	n-s---mn-	λεπτίνης	Λεπτίνης	n-s---mn-	n-s---mn-	
47	,	u--------	,	,	u--------	u--------	
48	καί	d--------	καί		d--------		oga_only
49	ἄν	c--------	ἄν		c--------		oga_only
50	τις	p-s---cn-	τις	τις	p-s---mn-	p-s---cn-	
51	ἄλλος	p-s---mn-	ἄλλος	ἄλλος	a-s---mn-	p-s---mn-	
52	ὑπέρ	r--------	ὑπέρ	ὑπέρ	r--------	r--------	
53	ὁ	l-s---mg-	ὁ	ὁ	l-s---mg-	l-s---mg-	
54	νόμος	n-s---mg-	νόμος	νόμος	n-s---mg-	n-s---mg-	
55	λέγω	v3spsa---	λέγω3	λέγω	v3spsa---	v3spsa---	
56	,	u--------	,	,	u--------	u--------	
57	δίκαιος	a-s---na-	δίκαιος	δίκαιος	a-s---na-	a-s---na-	
58	μέν	g--------	μέν	μέν	d--------	g--------	
59	οὐδείς	p-s---na-	οὐδείς	οὐδείς	p-s---na-	p-s---na-	
60	λέγω	v3sfia---	ἐρῶ	λέγω	v3sfia---	v3sfia---	DISAGREE
61	περί	r--------	περί	περί	r--------	r--------	
62	αὐτός	p-s---mg-	αὐτός	αὐτός	p-s---mg-	p-s---mg-	
63	,	u--------	,	,	u--------	u--------	
64	φημί	v3sfia---	φημί	φημί	v3sfia---	v3sfia---	
65	δέ	c--------	δέ	δέ	c--------	c--------	
66	ἀνάξιος	a-p---ma-	ἀνάξιος	ἀνάξιος	a-p---ma-	a-p---ma-	
67	τις	p-p---ca-	τις	τις	a-p----a-	p-p---ca-	
68	ἄνθρωπος	n-p---ma-	ἄνθρωπος	ἄνθρωπος	n-p---ma-	n-p---ma-	
69	εὑρίσκω	v-papmma-	εὑρίσκω	εὑρίσκω	v-papmma-	v-papmma-	
70	ἀτέλεια	n-s---fa-	ἀτέλεια	ἀτέλεια	n-s---fa-	n-s---fa-	
71	ἐκδύω	v--rna---	ἐκδύω	ἐκδύω	v--rna---	v--rna---	
72	ὁ	l-p---fa-	ὁ	ὁ	l-p---fa-	l-p---fa-	
73	λειτουργία	n-p---fa-	λειτουργία	λειτουργία	n-p---fa-	n-p---fa-	
74	,	u--------	,	,	u--------	u--------	
75	καί	c--------	καί	καί	c--------	c--------	
76	οὗτος	p-s---md-	οὗτος	οὗτος	a-s---nd-	p-s---md-	
77	πολύς	a-s---mds	πλεῖστος	πολύς	a-s---md-	a-s---mds	DISAGREE
78	χράω	v3sfim---	χράω2	χράω	v3sfim---	v3sfim---	
79	ὁ	l-s---md-	ὁ	ὁ	l-s---md-	l-s---md-	
80	λόγος	n-s---md-	λόγος	λόγος	n-s---md-	n-s---md-	
81	.	u--------	.	.	u--------	u--------	
82	ἐγώ	p-s---cn-	ἐγώ	ἐγώ	p-s---mn-	p-s---cn-	
83	δέ	c--------	δέ	δέ	d--------	c--------	
84	ὅτι	c--------	ὅτι	ὅτι	c--------	c--------	
85	μέν	g--------	μέν	μέν	d--------	g--------	
86	τις	p-p---cg-	τις	τις	p-p---mg-	p-p---cg-	
87	κατηγορέω	v-sppama-	κατηγορέω	κατηγορέω	v-sppama-	v-sppama-	
88	πᾶς	p-p---ma-	πᾶς	πᾶς	a-p---ma-	p-p---ma-	
89	ἀφαιρέω	v--pnm---	ἀφαιρέω	ἀφαιρέω	v--pne---	v--pnm---	
90	ὁ	l-s---fa-	ὁ	ὁ	l-s---fa-	l-s---fa-	
91	δωρειά	n-s---fa-	δωρειά	δωρειά	n-s---fa-	n-s---fa-	
92	ὁ	l-p---mg-	ὁ	ὁ	l-p---mg-	l-p---mg-	
93	ἄδικος	a-p---mg-	ἄδικος	ἄδικος	a-p---mg-	a-p---mg-	
94	εἰμί	v3spia---	εἰμί	εἰμί	v3spia---	v3spia---	
95	,	u--------	,	,	u--------	u--------	
96	ἐάω	v1sfia---	ἐάω	ἐάω	v1sfia---	v1sfia---	
97	·	u--------	·	·	u--------	u--------	
98	καί	c--------	καί	καί	d--------	c--------	
99	γάρ	g--------	γάρ	γάρ	d--------	g--------	
100	λέγω	v3srim---	ἐρῶ	λέγω	v3srie---	v3srim---	DISAGREE
101	τρόπος	n-s---ma-	τρόπος	τρόπος	n-s---ma-	n-s---ma-	
102	τις	p-s---ca-	τις	τις	p-s---ca-	p-s---ca-	
103	καί	c--------	καί	καί	c--------	c--------	
104	ὑπό	r--------	ὑπό	ὑπό	r--------	r--------	
105	σύ	p-p---cg-	σύ	σύ	p-p---mg-	p-p---cg-	
106	ἴσως	d--------	ἴσως	ἴσως	d--------	d--------	
107	γιγνώσκω	v3spim---	γιγνώσκω	γιγνώσκω	v3spie---	v3spim---	
108	·	u--------	·	·	u--------	u--------	
109	ἀλλά	c--------	ἀλλά	ἀλλά	d--------	c--------	
110	ἐκεῖνος	p-s---na-	ἐκεῖνος	ἐκεῖνος	p-s---na-	p-s---na-	
111	ἄν	g--------	ἄν	ἄν	d--------	g--------	
112	λέγω	v1spom---	ἔρομαι	λέγω	v1spoe---	v1spom---	DISAGREE
113	ἡδύς	d--------	ἡδέως	ἡδύς	d--------	d--------	DISAGREE
114	αὐτός	p-s---ma-	αὐτός	αὐτός	p-s---ma-	p-s---ma-	
115	,	u--------	,	,	u--------	u--------	
116	τίς	p-s---ng-	τις	τίς	p-s---ng-	p-s---ng-	
117	ἕνεκα	r--------	ἕνεκα	ἕνεκα	r--------	r--------	
118	,	u--------	,	,	u--------	u--------	
119	εἰ	c--------	εἰ	εἰ	c--------	c--------	
120	ὁ	l-p---na-	ὁ	ὁ	l-p---na-	l-p---na-	
121	μάλα	d-------s	μάλιστα	μάλα	d--------	d-------s	DISAGREE
122	μή	d--------	μή	μή	d--------	d--------	
123	τις	p-p---cn-	τις	τις	p-p---mn-	p-p---cn-	
124	ἀλλά	c--------	ἀλλά	ἀλλά	c--------	c--------	
125	πᾶς	p-p---mn-	πᾶς	πᾶς	a-p---mn-	p-p---mn-	
126	εἰμί	v3piia---	εἰμί	εἰμί	v3piia---	v3piia---	
127	ἀνάξιος	a-p---mn-	ἀνάξιος	ἀνάξιος	a-p---mn-	a-p---mn-	
128	,	u--------	,	,	u--------	u--------	
129	ὁ	l-p---ng-	ὁ	ὁ	l-p---mg-	l-p---ng-	
130	αὐτός	p-p---ng-	αὐτός	αὐτός	a-p---mg-	p-p---ng-	
131	ἀξιόω	v3saia---	ἀξιόω	ἀξιόω	v3saia---	v3saia---	
132	σύ	p-p---ca-	σύ	σύ	p-p---ma-	p-p---ca-	
133	τε	c--------	τε	τε	d--------	c--------	
134	καί	c--------	καί	καί	c--------	c--------	
135	οὗτος	p-p---ma-	οὗτος	οὗτος	p-p---ma-	p-p---ma-	
136	.	u--------	.	.	u--------	u--------	
137	ἐν	r--------	ἐν	ἐν	r--------	r--------	
138	μέν	g--------	μέν	μέν	d--------	g--------	
139	γάρ	g--------	γάρ	γάρ	d--------	g--------	
140	ὁ	l-s---nd-	ὁ	ὁ	l-s---nd-	l-s---nd-	
141	γράφω	v--ana---	γράφω	γράφω	v--ana---	v--ana---	
142	μηδείς	p-s---ma-	μηδείς	μηδείς	p-s---ma-	p-s---ma-	
143	εἰμί	v--pna---	εἰμί	εἰμί	v--pna---	v--pna---	
144	ἀτελής	a-s---ma-	ἀτελής	ἀτελής	a-s---ma-	a-s---ma-	
145	,	u--------	,	,	u--------	u--------	
146	ὁ	l-p---ma-	ὁ	ὁ	l-p---ma-	l-p---ma-	
147	ἔχω	v-pppama-	ἔχω	ἔχω	v-pppama-	v-pppama-	
148	ἀφαιρέω	v3saim---	ἀφαιρέω	ἀφαιρέω	v3saim---	v3saim---	
149	ὁ	l-s---fa-	ὁ	ὁ	l-s---fa-	l-s---fa-	
150	ἀτέλεια	n-s---fa-	ἀτέλεια	ἀτέλεια	n-s---fa-	n-s---fa-	
151	,	u--------	,	,	u--------	u--------	
152	ἐν	r--------	ἐν	ἐν	r--------	r--------	
153	δέ	c--------	δέ	δέ	c--------	c--------	
154	ὁ	l-s---nd-	ὁ	ὁ	l-s---nd-	l-s---nd-	
155	προσγράφω	v--ana---	προσγράφω	προσγράφω	v--ana---	v--ana---	
156	μή	d--------	μη	μή	d--------	d--------	
