token_id	text
1	ἄνδρες
2	δικασταί
3	,
4	μάλιστα
5	μὲν
6	εἵνεκα
7	τοῦ
8	νομίζειν
9	συμφέρειν
10	τῇ
11	πόλει
12	λελύσθαι
13	τὸν
14	νόμον
15	,
16	εἶτα
17	καὶ
18	τοῦ
19	παιδὸς
20	εἵνεκα
21	τοῦ
22	Χαβρίου
23	ὡμολόγησα
24	τούτοις
25	,
26	ὡς
27	ἂν
28	οἷός
29	τ’
30	ὦ
31	,
32	συνερεῖν
33	.
34	ἔστι
35	δ’
36	οὐκ
37	ἄδηλον
38	,
39	ὦ
40	ἄνδρες
41	Ἀθηναῖοι
42	,
43	τοῦθ’
44	,
45	ὅτι
46	Λεπτίνης
47	,
48	κ
49	ἄν
50	τις
51	ἄλλος
52	ὑπὲρ
53	τοῦ
54	νόμου
55	λέγῃ
56	,
57	δίκαιον
58	μὲν
59	οὐδὲν
60	ἐρεῖ
61	περὶ
62	αὐτοῦ
63	,
64	φήσει
65	δ’
66	ἀναξίους
67	τινὰς
68	ἀνθρώπους
69	εὑρομένους
70	ἀτέλειαν
71	ἐκδεδυκέναι
72	τὰς
73	λῃτουργίας
74	,
75	καὶ
76	τούτῳ
77	πλείστῳ
78	χρήσεται
79	τῷ
80	λόγῳ
81	.
82	ἐγὼ
83	δ’
84	ὅτι
85	μὲν
86	τινῶν
87	κατηγοροῦντα
88	πάντας
89	ἀφαιρεῖσθαι
90	τὴν
91	δωρειὰν
92	τῶν
93	ἀδίκων
94	ἐστίν
95	,
96	ἐάσω
97	·
98	καὶ
99	γὰρ
100	εἴρηται
101	τρόπον
102	τινὰ
103	καὶ
104	ὑφ’
105	ὑμῶν
106	ἴσως
107	γιγνώσκεται
108	·
109	ἀλλ’
110	ἐκεῖν’
111	ἂν
112	ἐροίμην
113	ἡδέως
114	αὐτόν
115	,
116	τίνος
117	εἵνεκα
118	,
119	εἰ
120	τὰ
121	μάλιστα
122	μὴ
123	τινὲς
124	ἀλλὰ
125	πάντες
126	ἦσαν
127	ἀνάξιοι
128	,
129	τῶν
130	αὐτῶν
131	ἠξίωσεν
132	ὑμᾶς
133	τε
134	καὶ
135	τούτους
136	.
137	ἐν
138	μὲν
139	γὰρ
140	τῷ
141	γράψαι
142	μηδέν’
143	εἶναι
144	ἀτελῆ
145	,
146	τοὺς
147	ἔχοντας
148	ἀφείλετο
149	τὴν
150	ἀτέλειαν
151	,
152	ἐν
153	δὲ
154	τῷ
155	προσγράψαι
156	μη
157	δὲ
158	τὸ
159	λοιπὸν
160	ἐξεῖναι
161	δοῦναι
162	,
163	ὑμᾶς
164	τὸ
165	δοῦναι
166	ὑμῖν
167	ἐξεῖναι
168	.
169	οὐ
170	γὰρ
171	ἐκεῖνό
172	γ’
173	ἔνεστιν
174	εἰπεῖν
175	,
176	ὡς
177	τὸν
178	αὐτὸν
179	τρόπον
180	,
181	ὅνπερ
182	τοὺς
183	ἔχοντας
184	τὴν
185	δωρειὰν
186	ἀναξίους
187	ἐνόμιζεν
188	,
189	οὕτω
190	καὶ
191	τὸν
192	δῆμον
193	ἀνάξιον
194	ἡγεῖτο
195	κύριον
196	εἶναι
197	τοῦ
198	δοῦναι
199	,
200	ἐάν
201	τῳ
202	βούληται
203	.
204	ἀλλὰ
205	νὴ
206	Δι’
207	ἐκεῖν’
208	ἂν
209	ἴσως
210	εἴποι
211	πρὸς
212	ταῦτα
213	,
214	ὅτι
215	διὰ
216	τὸ
217	ῥᾳδίως
218	ἐξαπατᾶσθαι
219	τὸν
220	δῆμον
221	,
222	διὰ
223	τοῦθ’
224	οὕτως
225	ἔθηκε
226	τὸν
227	νόμον
228	.
229	τί
230	οὖν
231	κωλύει
232	πάντ’
233	ἀφῃρῆσθαι
234	καὶ
235	ὅλως
236	τὴν
237	πολιτείαν
238	ὑμᾶς
239	κατὰ
240	τοῦτον
241	τὸν
242	λόγον
243	;
244	οὐ
245	γὰρ
246	ἔστ’
247	ἐφ’
248	ὅτου
249	τοῦτ’
250	οὐ
251	πεπόνθατε
252	τῶν
253	πάντων
254	,
255	ἀλλὰ
256	καὶ
257	ψηφίσματα
258	πολλὰ
259	πολλάκις
260	ἐξαπατηθέντες
261	κεχειροτονήκατε
262	,
263	καὶ
264	συμμάχους
265	ἤδη
266	τινὰς
267	ἥττους
268	ἀντὶ
269	κρειττόνων
270	ἐπείσθηθ’
271	ἑλέσθαι
272	,
273	καὶ
274	ὅλως
275	ἐν
276	οἶμαι
277	πολλοῖς
278	οἷς
279	πράττετε
280	καὶ
281	τοιοῦτόν
282	τι
283	συμβαίνειν
284	ἀνάγκη
285	.
286	ἆρ’
287	οὖν
288	θησόμεθα
289	νόμον
290	διὰ
291	ταῦτα
292	μη
293	δὲ
294	τὸ
295	λοιπὸν
296	ἐξεῖναι
297	τῇ
298	βουλῇ
299	μη
300	δὲ
301	τῷ
302	δήμῳ
303	μή
304	τε
305	προβουλεύειν
306	μή
307	τε
308	χειροτονεῖν
309	μηδέν
310	;
311	ἐγὼ
312	μὲν
313	οὐκ
314	οἶμαι
315	·
316	οὐ
317	γάρ
318	ἐσμεν
319	ἀφαιρεθῆναι
320	δίκαιοι
321	περὶ
322	ὧν
323	ἂν
324	ἐξαπατηθῶμεν
325	,
326	ἀλλὰ
327	διδαχθῆναι
328	πῶς
329	τοῦτο
330	μὴ
331	πεισόμεθα
332	,
333	καὶ
334	θέσθαι
335	νόμον
336	οὐχ
337	ὃς
338	ἀφαιρήσεται
339	τὸ
340	κυρίους
341	ἡμᾶς
342	εἶναι
343	,
344	ἀλλὰ
345	δι’
346	οὗ
347	τὸν
348	ἐξαπατῶντα
349	τιμωρησόμεθα
350	.
351	εἰ
352	τοίνυν
353	τις
354	ἐάσας
355	ταῦτ’
356	αὐτὸ
357	καθ’
358	αὕτ’
359	ἐξετάσειεν
360	,
361	πότερόν
362	ποτε
363	λυσιτελέστερόν
364	ἐστι
365	κυρίους
366	μὲν
367	ὑμᾶς
368	εἶναι
369	τῆς
370	δωρειᾶς
371	,
372	ἐξαπατηθέντας
373	δέ
374	τι
375	καὶ
376	φαύλῳ
377	τινὶ
378	δοῦναι
379	,
380	ἢ
381	διὰ
382	τοῦ
383	παντελῶς
384	ἀκύρους
385	γενέσθαι
386	μηδ’
387	ἂν
388	ἄξιόν
389	τιν’
390	εἰδῆτ’
391	ἐξεῖναι
392	τιμῆσαι
393	,
394	εὕροιτ’
395	ἂν
396	μᾶλλον
397	ἐκεῖνο
398	λυσιτελοῦν
399	.
400	διὰ
401	τί
402	;
403	ὅτι
404	ἐκ
405	μὲν
406	τοῦ
407	πλείονας
408	ἢ
409	προσήκει
410	τιμᾶν
411	πολλοὺς
412	εὖ
413	ποιεῖν
414	προκαλεῖσθ’
415	ὑμᾶς
416	,
417	ἐκ
418	δὲ
419	τοῦ
420	μηδενὶ
421	μηδέν
422	,
423	μηδ’
424	ἂν
425	ἄξιος
426	ᾖ
427	,
428	διδόναι
429	,
430	πάντας
431	ἀπείρξετε
432	τοῦ
433	φιλοτιμεῖσθαι
434	.
435	πρὸς
436	δὲ
437	τούτῳ
438	καὶ
439	δι’
440	ἐκεῖνο
441	,
442	ὅτι
443	οἱ
444	μὲν
445	ἀνάξιόν
446	τινα
447	τιμήσαντες
448	εὐηθείας
449	τινὰ
450	δόξαν
451	ἔχοιεν
452	ἄν
453	,
454	οἱ
455	δὲ
456	τοὺς
457	ἀγαθόν
458	τι
459	ποιοῦντας
460	ἑαυτοὺς
461	μὴ
462	τοῖς
463	ὁμοίοις
464	ἀμειβόμενοι
465	,
466	κακίας
467	.
468	ὅσῳ
469	δὴ
470	κρεῖττον
471	εὐήθη
472	δοκεῖν
473	ἢ
474	πονηρὸν
475	εἶναι
476	,
477	τοσούτῳ
478	λῦσαι
479	τὸν
480	νόμον
481	κάλλιον
482	ἢ
483	θέσθαι
484	.
485	οὐ
486	τοίνυν
487	ἔμοιγ’
488	οὐδ’
489	ἐκεῖν’
490	εὔλογον
