token_id	text
1	πολλοί
2	μοι
3	προσεληλύθασιν
4	,
5	ὦ
6	ἄνδρες
7	δικασταί
8	,
9	θαυμάζοντες
10	ὅτι
11	ἐγὼ
12	τῶν
13	σιτοπωλῶν
14	ἐν
15	τῇ
16	βουλῇ
17	κατηγόρουν
18	,
19	καὶ
20	λέγοντες
21	ὅτι
22	ὑμεῖς
23	,
24	εἰ
25	ὡς
26	μάλιστα
27	αὐτοὺς
28	ἀδικεῖν
29	ἡγεῖσθε
30	,
31	οὐδὲν
32	ἧττον
33	καὶ
34	τοὺς
35	περὶ
36	τούτων
37	λόγους
38	ποιουμένους
39	συκοφαντεῖν
40	νομίζετε
41	.
42	ὅθεν
43	οὖν
44	ἠνάγκασμαι
45	κατηγορεῖν
46	αὐτῶν
47	,
48	περὶ
49	τούτων
50	πρῶτον
51	εἰπεῖν
52	βούλομαι
53	.
54	ἐπειδὴ
55	γὰρ
56	οἱ
57	πρυτάνεις
58	ἀπέδοσαν
59	εἰς
60	τὴν
61	βουλὴν
62	περὶ
63	αὐτῶν
64	,
65	οὕτως
66	ὠργίσθησαν
67	αὐτοῖς
68	,
69	ὥστε
70	ἔλεγόν
71	τινες
72	τῶν
73	ῥητόρων
74	ὡς
75	ἀκρίτους
76	αὐτοὺς
77	χρὴ
78	τοῖς
79	ἕνδεκα
80	παραδοῦναι
81	θανάτῳ
82	ζημιῶσαι
83	.
84	ἡγούμενος
85	δὲ
86	ἐγὼ
87	δεινὸν
88	εἶναι
89	τοιαῦτα
90	ἐθίζεσθαι
91	ποιεῖν
92	τὴν
93	βουλήν
94	,
95	ἀναστὰς
96	εἶπον
97	ὅτι
98	μοι
99	δοκοίη
100	κρίνειν
101	τοὺς
102	σιτοπώλας
103	κατὰ
104	τὸν
105	νόμον
106	,
107	νομίζων
108	,
109	εἰ
110	μέν
111	εἰσιν
112	ἄξια
113	θανάτου
114	εἰργασμένοι
115	,
116	ὑμᾶς
117	οὐδὲν
118	ἧττον
119	ἡμῶν
120	γνώσεσθαι
121	τὰ
122	δίκαια
123	,
124	εἰ
125	δὲ
126	μηδὲν
127	ἀδικοῦσιν
128	,
129	οὐ
130	δεῖν
131	αὐτοὺς
132	ἀκρίτους
133	ἀπολωλέναι
134	.
135	πεισθείσης
136	δὲ
137	τῆς
138	βουλῆς
139	ταῦτα
140	,
141	διαβάλλειν
142	ἐπεχείρουν
143	με
144	λέγοντες
145	ὡς
146	ἐγὼ
147	σωτηρίας
148	ἕνεκα
149	τῆς
150	τῶν
151	σιτοπωλῶν
152	τοὺς
153	λόγους
154	τούτους
155	ἐποιούμην
156	.
157	πρὸς
158	μὲν
159	οὖν
160	βουλήν
161	,
162	ὅτ’
163	ἦν
164	αὐτοῖς
165	ἡ
166	κρίσις
167	,
168	ἔργῳ
169	ἀπελογησάμην
170	·
171	τῶν
172	γὰρ
173	ἄλλων
174	ἡσυχίαν
175	ἀγόντων
176	ἀναστὰς
177	αὐτῶν
178	κατηγόρουν
179	,
180	καὶ
181	πᾶσι
182	φανερὸν
183	ἐποίησα
184	ὅτι
185	οὐχ
186	ὑπὲρ
187	τούτων
188	ἔλεγον
189	,
190	ἀλλὰ
191	τοῖς
192	νόμοις
193	τοῖς
194	κειμένοις
195	ἐβοήθουν
196	.
197	ἠρξάμην
198	μὲν
199	οὖν
200	τούτων
201	ἕνεκα
202	,
203	δεδιὼς
204	τὰς
205	αἰτίας
206	·
207	αἰσχρὸν
208	δ’
209	ἡγοῦμαι
210	πρότερον
211	παύσασθαι
212	,
213	πρὶν
214	ἂν
215	ὑμεῖς
216	περὶ
217	αὐτῶν
218	ὅ
219	τι
220	ἂν
221	βούλησθε
222	ψηφίσησθε
223	.
224	καὶ
225	πρῶτον
226	μὲν
227	ἀνάβητε
228	.
229	εἰπὲ
230	σὺ
231	ἐμοί
232	,
233	μέτοικος
234	εἶ
235	;
236	ναί
237	.
238	μετοικεῖς
239	δὲ
240	πότερον
241	ὡς
242	πεισόμενος
243	τοῖς
244	νόμοις
245	τοῖς
246	τῆς
247	πόλεως
248	,
249	ἢ
250	ὡς
251	ποιήσων
252	ὅ
253	τι
254	ἂν
255	βούλῃ
256	;
257	ὡς
258	πεισόμενος
259	.
260	ἄλλο
261	τι
262	οὖν
263	ἢ
264	ἀξιοῖς
265	ἀποθανεῖν
266	,
267	εἴ
268	τι
269	πεποίηκας
270	παρὰ
271	τοὺς
272	νόμους
273	,
274	ἐφ’
275	οἷς
276	θάνατος
277	ἡ
278	ζημία
279	;
280	ἔγωγε
281	·
282	ἀπόκριναι
283	δή
284	μοι
285	,
286	εἰ
287	ὁμολογεῖς
288	πλείω
289	σῖτον
290	συμπρίασθαι
291	πεντήκοντα
292	φορμῶν
293	,
294	ὧν
295	ὁ
296	νόμος
297	ἐξεῖναι
298	κελεύει
299	.
300	ἐγὼ
301	τῶν
302	ἀρχόντων
303	κελευόντων
304	συνεπριάμην
305	.
306	ἐὰν
307	μὲν
308	τοίνυν
309	ἀποδείξῃ
310	,
311	ὦ
312	ἄνδρες
313	δικασταί
314	,
315	ὡς
316	ἔστι
317	νόμος
318	ὃς
319	κελεύει
320	τοὺς
321	σιτοπώλας
322	συνωνεῖσθαι
323	τὸν
324	σῖτον
325	,
326	ἐὰν
327	οἱ
328	ἄρχοντες
329	κελεύωσιν
330	,
331	ἀποψηφίσασθε
332	·
333	εἰ
334	δὲ
335	μή
336	,
337	δίκαιον
338	ὑμᾶς
339	καταψηφίσασθαι
340	.
341	ἡμεῖς
342	γὰρ
343	ὑμῖν
344	παρεσχόμεθα
345	τὸν
346	νόμον
347	,
348	ὃς
349	ἀπαγορεύει
350	μηδένα
351	τῶν
352	ἐν
353	τῇ
354	πόλει
355	πλείω
356	σῖτον
357	πεντήκοντα
358	φορμῶν
359	συνωνεῖσθαι
360	.
361	χρῆν
362	μὲν
363	τοίνυν
364	,
365	ὦ
366	ἄνδρες
367	δικασταί
368	,
369	ἱκανὴν
370	εἶναι
371	ταύτην
372	τὴν
373	κατηγορίαν
374	,
375	ἐπειδὴ
376	οὗτος
377	μὲν
378	ὁμολογεῖ
379	συμπρίασθαι
380	,
381	ὁ
382	δὲ
383	νόμος
384	ἀπαγορεύων
385	φαίνεται
386	,
387	ὑμεῖς
388	δὲ
389	κατὰ
390	τοὺς
391	νόμους
392	ὀμωμόκατε
393	ψηφιεῖσθαι
394	·
395	ὅμως
396	δ’
397	ἵνα
398	πεισθῆτε
399	ὅτι
400	καὶ
401	κατὰ
402	τῶν
403	ἀρχόντων
404	ψεύδονται
405	,
406	ἀνάγκη
407	καὶ
408	μακρότερον
409	εἰπεῖν
410	περὶ
411	αὐτῶν
412	.
413	ἐπειδὴ
414	γὰρ
415	οὗτοι
416	τὴν
417	αἰτίαν
418	εἰς
419	ἐκείνους
420	ἀνέφερον
421	,
422	παρακαλέσαντες
423	τοὺς
424	ἄρχοντας
425	ἠρωτῶμεν
426	.
427	καὶ
428	οἱ
429	μὲν
430	δύο
431	οὐδὲν
432	ἔφασαν
433	εἰδέναι
434	τοῦ
435	πράγματος
436	,
437	Ἄνυτος
438	δ’
439	ἔλεγεν
440	ὡς
441	τοῦ
442	προτέρου
443	χειμῶνος
444	,
445	ἐπειδὴ
446	τίμιος
447	ἦν
448	ὁ
449	σῖτος
450	,
451	τούτων
452	ὑπερβαλλόντων
453	ἀλλήλους
454	καὶ
455	πρὸς
456	σφᾶς
457	αὐτοὺς
458	μαχομένων
459	συμβουλεύσειεν
460	αὐτοῖς
461	παύσασθαι
462	φιλονικοῦσιν
463	,
464	ἡγούμενος
465	συμφέρειν
466	ὑμῖν
467	τοῖς
468	παρὰ
469	τούτων
470	ὠνουμένοις
471	ὡς
472	ἀξιώτατον
473	τούτους
474	πρίασθαι
475	·
476	δεῖν
477	γὰρ
478	αὐτοὺς
479	ὀβολῷ
480	μόνον
481	πωλεῖν
482	τιμιώτερον
483	.
484	ὡς
485	τοίνυν
486	οὐ
487	συμπριαμένους
488	καταθέσθαι
489	ἐκέλευεν
490	αὐτούς
491	,
492	ἀλλὰ
493	μὴ
494	ἀλλήλοις
495	ἀντωνεῖσθαι
496	συνεβούλευεν
497	,
498	αὐτὸν
499	ὑμῖν
500	Ἄνυτον
501	μάρτυρα
502	παρέξομαι
503	.
504	Μαρτυρία
505	καὶ
506	οὗτος
507	μὲν
508	ἐπὶ
509	τῆς
510	προτέρας
511	βουλῆς
512	τούτους
513	εἶπε
514	τοὺς
515	λόγους
516	,
517	οὗτοι
518	δ’
519	ἐπὶ
520	τῆσδε
521	συνωνούμενοι
522	φαίνονται
523	.
524	ὅτι
525	μὲν
526	τοίνυν
527	οὐχ
528	ὑπὸ
529	τῶν
530	ἀρχόντων
531	κελευσθέντες
532	συνεπρίαντο
533	τὸν
534	σῖτον
535	,
536	ἀκηκόατε
537	·
538	ἡγοῦμαι
539	δ’
540	,
541	ἐὰν
542	ὡς
543	μάλιστα
544	περὶ
545	τούτων
546	ἀληθῆ
547	λέγωσιν
548	,
549	οὐχ
550	ὑπὲρ
551	αὑτῶν
552	αὐτοὺς
553	ἀπολογήσεσθαι
554	,
555	ἀλλὰ
556	τούτων
557	κατηγορήσειν
558	·
559	περὶ
560	γὰρ
561	ὧν
562	εἰσι
563	νόμοι
564	διαρρήδην
565	γεγραμμένοι
566	,
567	πῶς
568	οὐ
569	χρὴ
570	διδόναι
571	δίκην
572	καὶ
573	τοὺς
574	μὴ
575	πειθομένους
576	καὶ
577	τοὺς
578	κελεύοντας
579	τούτοις
580	τ
581	ἀναντία
582	πράττειν
583	;
584	ἀλλὰ
585	γάρ
586	,
587	ὦ
588	ἄνδρες
589	δικασταί
590	,
591	οἴομαι
592	αὐτοὺς
593	ἐπὶ
594	μὲν
595	τοῦτον
596	τὸν
597	λόγον
598	οὐκ
599	ἐλεύσεσθαι
600	·
601	ἴσως
602	δ’
603	ἐροῦσιν
604	,
605	ὥσπερ
606	καὶ
607	ἐν
608	τῇ
609	βουλῇ
610	,
611	ὡς
612	ἐπ’
613	εὐνοίᾳ
614	τῆς
615	πόλεως
616	συνεωνοῦντο
617	τὸν
618	σῖτον
619	,
620	ἵν’
621	ὡς
622	ἀξιώτατον
623	ὑμῖν
624	πωλοῖεν
625	.
626	μέγιστον
627	δ’
628	ὑμῖν
629	ἐρῶ
630	καὶ
631	περιφανέστατον
632	τεκμήριον
633	ὅτι
634	ψεύδονται
635	·
636	ἐχρῆν
637	γὰρ
638	αὐτούς
639	,
640	εἴπερ
641	ὑμῶν
642	ἕνεκα
643	ἔπραττον
644	ταῦτα
645	,
646	φαίνεσθαι
647	τῆς
648	αὐτῆς
649	τιμῆς
650	πολλὰς
651	ἡμέρας
652	πωλοῦντας
653	,
654	ἕως
655	ὁ
656	συνεωνημένος
657	αὐτοὺς
658	ἐπέλιπε
659	·
660	νῦν
661	δ’
662	ἐνίοτε
663	τῆς
664	αὐτῆς
665	ἡμέρας
666	ἐπώλουν
667	δραχμῇ
668	τιμιώτερον
669	,
670	ὥσπερ
671	κατὰ
672	μέδιμνον
673	συνωνούμενοι
674	.
675	καὶ
676	τούτων
677	ὑμᾶς
678	μάρτυρας
679	παρέχομαι
680	.
681	δεινὸν
682	δέ
683	μοι
684	δοκεῖ
685	εἶναι
686	,
687	εἰ
688	ὅταν
689	μὲν
690	εἰσφορὰν
691	εἰσενεγκεῖν
692	δέη
693	,
