0010	019	-	-	1	t_1	εἰ	c	-	-	c--------	_	εἰ
0010	019	-	-	2	t_2	μὲν	d	-	-	d--------	_	μέν
0010	019	-	-	3	t_3	ὅμοιος	a	-	-	a-s---mn-	Case=n|Gender=m|Number=s	ὅμοιος
0010	019	-	-	4	t_4	ἦν	v	-	-	v3siia---	Mood=i|Number=s|Person=3|Tense=i|Voice=a	εἰμί
0010	019	-	-	5	t_5	ὁ	l	-	-	l-s---mn-	Case=n|Gender=m|Number=s	ὁ
0010	019	-	-	6	t_6	λόγος	n	-	-	n-s---mn-	Case=n|Gender=m|Number=s	λόγος
0010	019	-	-	7	t_7	ὁ	l	-	-	l-s---mn-	Case=n|Gender=m|Number=s	ὁ
0010	019	-	-	8	t_8	μέλλων	v	-	-	v-sppamn-	Case=n|Gender=m|Mood=p|Number=s|Tense=p|Voice=a	μέλλω
0010	019	-	-	9	t_9	ἀναγνωσθήσεσθαι	v	-	-	v--fnp---	Mood=n|Tense=f|Voice=p	ἀναγιγνώσκω
0010	019	-	-	10	t_10	τοῖς	l	-	-	l-p---md-	Case=d|Gender=m|Number=p	ὁ
0010	019	-	-	11	t_11	ἢ	d	-	-	d--------	_	ἤ1
0010	019	-	-	12	t_12	πρὸς	r	-	-	r--------	_	πρός
0010	019	-	-	13	t_13	τοὺς	l	-	-	l-p---ma-	Case=a|Gender=m|Number=p	ὁ
0010	019	-	-	14	t_14	ἀγῶνας	n	-	-	n-p---ma-	Case=a|Gender=m|Number=p	ἀγών
0010	019	-	-	15	t_15	ἢ	c	-	-	c--------	_	ἤ1
0010	019	-	-	16	t_16	πρὸς	r	-	-	r--------	_	πρός
0010	019	-	-	17	t_17	τὰς	l	-	-	l-p---fa-	Case=a|Gender=f|Number=p	ὁ
0010	019	-	-	18	t_18	ἐπιδείξεις	n	-	-	n-p---fa-	Case=a|Gender=f|Number=p	ἐπίδειξις
0010	019	-	-	19	t_19	γιγνομένοις	v	-	-	v-pppend-	Case=d|Gender=n|Mood=p|Number=p|Tense=p|Voice=e	γίγνομαι
0010	019	-	-	20	t_20	,	u	-	-	u--------	_	,
