0010	019	1	-	100736087	-	εἰ	-	-	-	c--------	-	εἰ
0010	019	1	-	100736088	-	μὲν	-	-	-	g--------	-	μέν
0010	019	1	-	100736089	-	ὅμοιος	-	-	-	a-s---mn-	-	ὅμοιος
0010	019	1	-	100736090	-	ἦν	-	-	-	v3siia---	-	εἰμί
0010	019	1	-	100736091	-	ὁ	-	-	-	l-s---mn-	-	ὁ
0010	019	1	-	100736092	-	λόγος	-	-	-	n-s---mn-	-	λόγος
0010	019	1	-	100736093	-	ὁ	-	-	-	l-s---mn-	-	ὁ
0010	019	1	-	100736094	-	μέλλων	-	-	-	v-sppamn-	-	μέλλω
0010	019	1	-	100736095	-	ἀναγνωσθήσεσθαι	-	-	-	v--fnp---	-	ἀναγιγνώσκω
0010	019	1	-	100736096	-	τοῖς	-	-	-	l-p---nd-	-	ὁ
0010	019	1	-	100736097	-	ἢ	-	-	-	c--------	-	ἤ
0010	019	1	-	100736098	-	πρὸς	-	-	-	r--------	-	πρός
0010	019	1	-	100736099	-	τοὺς	-	-	-	l-p---ma-	-	ὁ
0010	019	1	-	100736100	-	ἀγῶνας	-	-	-	n-p---ma-	-	ἀγών
0010	019	1	-	100736101	-	ἢ	-	-	-	c--------	-	ἤ
0010	019	1	-	100736102	-	πρὸς	-	-	-	r--------	-	πρός
0010	019	1	-	100736103	-	τὰς	-	-	-	l-p---fa-	-	ὁ
0010	019	1	-	100736104	-	ἐπιδείξεις	-	-	-	n-p---fa-	-	ἐπίδειξις
0010	019	1	-	100736105	-	γιγνομένοις	-	-	-	v-pppmnd-	-	γίγνομαι
0010	019	1	-	100736106	-	,	-	-	-	u--------	-	,
0010	019	1	-	100736107	-	οὐδὲν	-	-	-	p-s---na-	-	οὐδείς
0010	019	1	-	100736108	-	ἂν	-	-	-	g--------	-	ἄν
0010	019	1	-	100736109	-	οἶμαι	-	-	-	v1spim---	-	οἴομαι
0010	019	1	-	100736110	-	προδιαλεχθῆναι	-	-	-	v--anp---	-	προδιαλέγω
0010	019	1	-	100736111	-	περὶ	-	-	-	r--------	-	περί
0010	019	1	-	100736112	-	αὐτοῦ	-	-	-	p-s---mg-	-	αὐτός
0010	019	1	-	100736113	-	·	-	-	-	u--------	-	·
0010	019	1	-	100736114	-	νῦν	-	-	-	d--------	-	νῦν
0010	019	1	-	100736115	-	δὲ	-	-	-	c--------	-	δέ
0010	019	1	-	100736116	-	διὰ	-	-	-	r--------	-	διά
0010	019	1	-	100736117	-	τὴν	-	-	-	l-s---fa-	-	ὁ
