token_id	text
1	περὶ
2	πολλοῦ
3	ἂν
4	ποιησαίμην
5	,
6	ὦ
7	ἄνδρες
8	,
9	τὸ
10	τοιούτους
11	ὑμᾶς
12	ἐμοὶ
13	δικαστὰς
14	περὶ
15	τούτου
16	τοῦ
17	πράγματος
18	γενέσθαι
19	,
20	οἷοίπερ
21	ἂν
22	ὑμῖν
23	αὐτοῖς
24	εἴητε
25	τοιαῦτα
26	πεπονθότες
27	·
28	εὖ
29	γὰρ
30	οἶδ’
31	ὅτι
32	,
33	εἰ
34	τὴν
35	αὐτὴν
36	γνώμην
37	περὶ
38	τῶν
39	ἄλλων
40	ἔχοιτε
41	,
42	ἥνπερ
43	περὶ
44	ὑμῶν
45	αὐτῶν
46	,
47	οὐκ
48	ἂν
49	εἴη
50	ὅστις
51	οὐκ
52	ἐπὶ
53	τοῖς
54	γεγενημένοις
55	ἀγανακτοίη
56	,
57	ἀλλὰ
58	πάντες
59	ἂν
60	περὶ
61	τῶν
62	τὰ
63	τοιαῦτα
64	ἐπιτηδευόντων
65	τὰς
66	ζημίας
67	μικρὰς
68	ἡγοῖσθε
69	.
70	καὶ
71	ταῦτα
72	οὐκ
73	ἂν
74	εἴη
75	μόνον
76	παρ’
77	ὑμῖν
78	οὕτως
79	ἐγνωσμένα
80	,
81	ἀλλ’
82	ἐν
83	ἁπάσῃ
84	τῇ
85	Ἑλλάδι
86	·
87	περὶ
88	τούτου
89	γὰρ
90	μόνου
91	τοῦ
92	ἀδικήματος
93	καὶ
94	ἐν
95	δημοκρατίᾳ
96	καὶ
97	ὀλιγαρχίᾳ
98	ἡ
99	αὐτὴ
100	τιμωρία
101	τοῖς
102	ἀσθενεστάτοις
103	πρὸς
104	τοὺς
105	τὰ
106	μέγιστα
107	δυναμένους
108	ἀποδέδοται
109	,
110	ὥστε
111	τὸν
112	χείριστον
113	τῶν
114	αὐτῶν
115	τυγχάνειν
116	τῷ
117	βελτίστῳ
118	·
119	οὕτως
120	,
121	ὦ
122	ἄνδρες
123	,
124	ταύτην
125	τὴν
126	ὕβριν
127	ἅπαντες
128	ἄνθρωποι
129	δεινοτάτην
130	ἡγοῦνται
131	.
132	περὶ
133	μὲν
134	οὖν
135	τοῦ
136	μεγέθους
137	τῆς
138	ζημίας
139	ἅπαντας
140	ὑμᾶς
141	νομίζω
142	τὴν
143	αὐτὴν
144	διάνοιαν
145	ἔχειν
146	,
147	καὶ
148	οὐδένα
149	οὕτως
150	ὀλιγώρως
151	διακεῖσθαι
152	,
153	ὅστις
154	οἴεται
155	δεῖν
156	συγγνώμης
157	τυγχάνειν
158	ἢ
159	μικρᾶς
160	ζημίας
161	ἀξίους
162	ἡγεῖται
163	τοὺς
164	τῶν
165	τοιούτων
166	ἔργων
167	αἰτίους
168	·
169	ἡγοῦμαι
170	δέ
171	,
172	ὦ
173	ἄνδρες
174	,
175	τοῦτό
176	με
177	δεῖν
178	ἐπιδεῖξαι
179	,
180	ὡς
181	ἐμοίχευεν
182	Ἐρατοσθένης
183	τὴν
184	γυναῖκα
185	τὴν
186	ἐμὴν
187	καὶ
188	ἐκείνην
189	τε
190	διέφθειρε
