token_ref	lemma	postag	oga_lemma	glaux_lemma	oga_postag	glaux_postag	notes
49	εἰμί	v3spoa---	εἰμί	εἰμί	v3spoa---	v3spoa---	
50	ὅστις	p-s---mn-	ὅστις	ὅστις	p-s---mn-	p-s---mn-	
51	οὐ	d--------	οὐ	οὐ	d--------	d--------	
52	ἐπί	r--------	ἐπί	ἐπί	r--------	r--------	
53	ὁ	l-p---nd-	ὁ	ὁ	l-p---nd-	l-p---nd-	
54	γίγνομαι	v-prpmnd-	γίγνομαι	γίγνομαι	v-prpend-	v-prpmnd-	
55	ἀγανακτέω	v3spoa---	ἀγανακτέω	ἀγανακτέω	v3spoa---	v3spoa---	
56	,	u--------	,	,	u--------	u--------	
57	ἀλλά	b--------	ἀλλά	ἀλλά	c--------	b--------	
58	πᾶς	a-p---mn-	πᾶς	πᾶς	a-p---mn-	a-p---mn-	
59	ἄν	g--------	ἄν	ἄν	d--------	g--------	
60	περί	r--------	περί	περί	r--------	r--------	
61	ὁ	l-p---mg-	ὁ	ὁ	l-p---mg-	l-p---mg-	
62	ὁ	l-p---na-	ὁ	ὁ	l-p---na-	l-p---na-	
63	τοιοῦτος	p-p---na-	τοιοῦτος	τοιοῦτος	p-p---na-	p-p---na-	
64	ἐπιτηδεύω	v-pppamg-	ἐπιτηδεύω	ἐπιτηδεύω	v-pppamg-	v-pppamg-	
65	ὁ	l-p---fa-	ὁ	ὁ	l-p---fa-	l-p---fa-	
66	ζημία	n-p---fa-	ζημία	ζημία	n-p---fa-	n-p---fa-	
67	μικρός	a-p---fa-	μικρός	μικρός	a-p---fa-	a-p---fa-	
68	ἡγέομαι	v2ppom---	ἡγέομαι	ἡγέομαι	v2ppie---	v2ppom---	
69	.	u--------	.	.	u--------	u--------	
70	καί	b--------	καί	καί	d--------	b--------	
71	οὗτος	p-p---nn-	οὗτος	οὗτος	p-p---nn-	p-p---nn-	
72	οὐ	d--------	οὐ	οὐ	d--------	d--------	
73	ἄν	g--------	ἄν	ἄν	d--------	g--------	
74	εἰμί	v3spoa---	εἰμί	εἰμί	v3spoa---	v3spoa---	
75	μόνος	d--------	μόνος	μόνος	d--------	d--------	
76	παρά	r--------	παρά	παρά	r--------	r--------	
77	σύ	p2p---cd-	σύ	σύ	p-p---md-	p2p---cd-	
78	οὕτως	d--------	οὕτως	οὕτως	d--------	d--------	
79	γιγνώσκω	v-prpmnn-	γιγνώσκω	γιγνώσκω	v-prpenn-	v-prpmnn-	
80	,	u--------	,	,	u--------	u--------	
81	ἀλλά	b--------	ἀλλά	ἀλλά	c--------	b--------	
82	ἐν	r--------	ἐν	ἐν	r--------	r--------	
83	ἅπας	a-s---fd-	ἅπας	ἅπας	a-s---fd-	a-s---fd-	
84	ὁ	l-s---fd-	ὁ	ὁ	l-s---fd-	l-s---fd-	
85	Ἑλλάς	n-s---fd-	ἑλλάς	Ἑλλάς	n-s---fd-	n-s---fd-	
86	·	u--------	·	·	u--------	u--------	
87	περί	r--------	περί	περί	r--------	r--------	
88	οὗτος	p-s---ng-	οὗτος	οὗτος	a-s---ng-	p-s---ng-	
89	γάρ	g--------	γάρ	γάρ	d--------	g--------	
90	μόνος	a-s---ng-	μόνος	μόνος	a-s---ng-	a-s---ng-	
91	ὁ	l-s---ng-	ὁ	ὁ	l-s---ng-	l-s---ng-	
92	ἀδίκημα	n-s---ng-	ἀδίκημα	ἀδίκημα	n-s---ng-	n-s---ng-	
93	καί	b--------	καί	καί	d--------	b--------	
94	ἐν	r--------	ἐν	ἐν	r--------	r--------	
95	δημοκρατία	n-s---fd-	δημοκρατία	δημοκρατία	n-s---fd-	n-s---fd-	
96	καί	b--------	καί	καί	c--------	b--------	
97	ὀλιγαρχία	n-s---fd-	ὀλιγαρχία	ὀλιγαρχία	n-s---fd-	n-s---fd-	
98	ὁ	l-s---fn-	ὁ	ὁ	l-s---fn-	l-s---fn-	
99	αὐτός	p-s---fn-	αὐτός	αὐτός	a-s---fn-	p-s---fn-	
100	τιμωρία	n-s---fn-	τιμωρία	τιμωρία	n-s---fn-	n-s---fn-	
101	ὁ	l-p---md-	ὁ	ὁ	l-p---md-	l-p---md-	
102	ἀσθενής	a-p---mds	ἀσθενής	ἀσθενής	a-p---mds	a-p---mds	
103	πρός	r--------	πρός	πρός	r--------	r--------	
104	ὁ	l-p---ma-	ὁ	ὁ	l-p---ma-	l-p---ma-	
105	ὁ	l-p---na-	ὁ	ὁ	l-p---na-	l-p---na-	
106	μέγας	a-p---nas	μέγας	μέγας	a-p---nas	a-p---nas	
107	δύναμαι	v-pppmma-	δύναμαι	δύναμαι	v-pppema-	v-pppmma-	
108	ἀποδίδωμι	v3srim---	ἀποδίδωμι	ἀποδίδωμι	v3srie---	v3srim---	
109	,	u--------	,	,	u--------	u--------	
110	ὥστε	c--------	ὥστε	ὥστε	c--------	c--------	
111	ὁ	l-s---ma-	ὁ	ὁ	l-s---ma-	l-s---ma-	
112	κακός	a-s---mas	χείρων	κακός	a-s---ma-	a-s---mas	DISAGREE
113	ὁ	l-p---ng-	ὁ	ὁ	l-p---ng-	l-p---ng-	
114	αὐτός	p-p---ng-	αὐτός	αὐτός	p-p---ng-	p-p---ng-	
115	τυγχάνω	v--pna---	τυγχάνω	τυγχάνω	v--pna---	v--pna---	
116	ὁ	l-s---md-	ὁ	ὁ	l-s---md-	l-s---md-	
117	ἀγαθός	a-s---mds	βέλτιστος	ἀγαθός	a-s---nd-	a-s---mds	DISAGREE
118	·	u--------	·	·	u--------	u--------	
119	οὕτως	d--------	οὕτως	οὕτως	d--------	d--------	
120	,	u--------	,	,	u--------	u--------	
121	ὦ	i--------	ὦ	ὦ	i--------	i--------	
122	ἀνήρ	n-p---mv-	ἀνήρ	ἀνήρ	n-p---mv-	n-p---mv-	
123	,	u--------	,	,	u--------	u--------	
124	οὗτος	p-s---fa-	οὗτος	οὗτος	a-s---fa-	p-s---fa-	
125	ὁ	l-s---fa-	ὁ	ὁ	l-s---fa-	l-s---fa-	
126	ὕβρις	n-s---fa-	ὕβρις	ὕβρις	n-s---fa-	n-s---fa-	
127	ἅπας	a-p---mn-	ἅπας	ἅπας	a-p---mn-	a-p---mn-	
128	ἄνθρωπος	n-p---mn-	ἄνθρωπος	ἄνθρωπος	n-p---mn-	n-p---mn-	
129	δεινός	a-s---fas	δεινός	δεινός	a-s---fas	a-s---fas	
130	ἡγέομαι	v3ppim---	ἡγέομαι	ἡγέομαι	v3ppim---	v3ppim---	
131	.	u--------	.	.	u--------	u--------	
132	περί	r--------	περί	περί	r--------	r--------	
133	μέν	g--------	μέν	μέν	d--------	g--------	
134	οὖν	g--------	οὖν	οὖν	d--------	g--------	
135	ὁ	l-s---ng-	ὁ	ὁ	l-s---ng-	l-s---ng-	
136	μέγεθος	n-s---ng-	μέγεθος	μέγεθος	n-s---ng-	n-s---ng-	
137	ὁ	l-s---fg-	ὁ	ὁ	l-s---fg-	l-s---fg-	
138	ζημία	n-s---fg-	ζημία	ζημία	n-s---fg-	n-s---fg-	
139	ἅπας	a-p---ma-	ἅπας	ἅπας	a-p---ma-	a-p---ma-	
140	σύ	p2p---ca-	σύ	σύ	p-p---ma-	p2p---ca-	
141	νομίζω	v1spia---	νομίζω	νομίζω	v1spia---	v1spia---	
142	ὁ	l-s---fa-	ὁ	ὁ	l-s---fa-	l-s---fa-	
143	αὐτός	p-s---fa-	αὐτός	αὐτός	a-s---fa-	p-s---fa-	
144	διάνοια	n-s---fa-	διάνοια	διάνοια	n-s---fa-	n-s---fa-	
145	ἔχω	v--pna---	ἔχω	ἔχω	v--pna---	v--pna---	
146	,	u--------	,	,	u--------	u--------	
147	καί	b--------	καί	καί	c--------	b--------	
148	οὐδείς	p-s---ma-	οὐδείς	οὐδείς	p-s---ma-	p-s---ma-	
149	οὕτως	d--------	οὕτως	οὕτως	d--------	d--------	
150	ὀλίγωρος	d--------	ὀλίγωρος	ὀλίγωρος	d--------	d--------	
151	διάκειμαι	v--pnm---	διάκειμαι	διάκειμαι	v--pne---	v--pnm---	
152	,	u--------	,	,	u--------	u--------	
153	ὅστις	p-s---mn-	ὅστις	ὅστις	p-s---mn-	p-s---mn-	
154	οἴομαι	v3spim---	οἴομαι	οἴομαι	v3spie---	v3spim---	
155	δέω	v--pna---	δεῖ	δέω	v--pna---	v--pna---	DISAGREE
156	συγγνώμη	n-s---fg-	συγγνώμη	συγγνώμη	n-s---fg-	n-s---fg-	
157	τυγχάνω	v--pna---	τυγχάνω	τυγχάνω	v--pna---	v--pna---	
158	ἤ	b--------	ἤ1	ἤ	c--------	b--------	
159	μικρός	a-s---fg-	μικρός	μικρός	a-s---fg-	a-s---fg-	
160	ζημία	n-s---fg-	ζημία	ζημία	n-s---fg-	n-s---fg-	
161	ἄξιος	a-p---ma-	ἄξιος	ἄξιος	a-p---ma-	a-p---ma-	
162	ἡγέομαι	v3spim---	ἡγέομαι	ἡγέομαι	v3spie---	v3spim---	
163	ὁ	l-p---ma-	ὁ	ὁ	l-p---ma-	l-p---ma-	
164	ὁ	l-p---ng-	ὁ	ὁ	l-p---ng-	l-p---ng-	
165	τοιοῦτος	p-p---ng-	τοιοῦτος	τοιοῦτος	a-p---ng-	p-p---ng-	
166	ἔργον	n-p---ng-	ἔργον	ἔργον	n-p---ng-	n-p---ng-	
167	αἴτιος	a-p---ma-	αἴτιος	αἴτιος	a-p---ma-	a-p---ma-	
168	·	u--------	·	·	u--------	u--------	
169	ἡγέομαι	v1spim---	ἡγέομαι	ἡγέομαι	v1spie---	v1spim---	
170	δέ	b--------	δέ	δέ	d--------	b--------	
171	,	u--------	,	,	u--------	u--------	
172	ὦ	i--------	ὦ	ὦ	i--------	i--------	
173	ἀνήρ	n-p---mv-	ἀνήρ	ἀνήρ	n-p---mv-	n-p---mv-	
174	,	u--------	,	,	u--------	u--------	
175	οὗτος	p-s---na-	οὗτος	οὗτος	p-s---na-	p-s---na-	
176	ἐγώ	p1s---ca-	ἐγώ	ἐγώ	p1s---ma-	p1s---ca-	
177	δέω	v--pna---	δεῖ	δέω	v--pna---	v--pna---	DISAGREE
178	ἐπιδείκνυμι	v--ana---	ἐπιδείκνυμι	ἐπιδείκνυμι	v--ana---	v--ana---	
179	,	u--------	,	,	u--------	u--------	
180	ὡς	c--------	ὡς	ὡς	c--------	c--------	
181	μοιχεύω	v3siia---	ἀμέλγω	μοιχεύω	v3siia---	v3siia---	DISAGREE
182	Ἐρατοσθένης	n-s---mn-	ἐρατοσθένης	Ἐρατοσθένης	n-s---mn-	n-s---mn-	
183	ὁ	l-s---fa-	ὁ	ὁ	l-s---fa-	l-s---fa-	
184	γυνή	n-s---fa-	γυνή	γυνή	n-s---fa-	n-s---fa-	
185	ὁ	l-s---fa-	ὁ	ὁ	l-s---fa-	l-s---fa-	
186	ἐμός	a-s---fa-	ἐμός	ἐμός	a-s---fa-	a-s---fa-	
187	καί	b--------	καί	καί	d--------	b--------	
188	ἐκεῖνος	p-s---fa-	ἐκεῖνος	ἐκεῖνος	p-s---fa-	p-s---fa-	
189	τε	b--------	τε	τε	d--------	b--------	
190	διαφθείρω	v3saia---	διαφθείρω	διαφθείρω	v3saia---	v3saia---	
191	καί	b--------	καί	καί	d--------	b--------	
192	ὁ	l-p---ma-	ὁ	ὁ	l-p---ma-	l-p---ma-	
193	παῖς	n-p---ca-	παῖς	παῖς	n-p---ma-	n-p---ca-	
194	ὁ	l-p---ma-	ὁ	ὁ	l-p---ma-	l-p---ma-	
195	ἐμός	a-p---ma-	ἐμός	ἐμός	a-p---ma-	a-p---ma-	
196	αἰσχύνω	v3saia---	αἰσχύνω	αἰσχύνω	v3saia---	v3saia---	
197	καί	b--------	καί	καί	d--------	b--------	
198	ἐγώ	p1s---ca-	ἐγώ	ἐγώ	p-s---ma-	p1s---ca-	
199	αὐτός	p-s---ma-	αὐτός	αὐτός	a-s---ma-	p-s---ma-	
200	ὑβρίζω	v3saia---	ὑβρίζω	ὑβρίζω	v3saia---	v3saia---	
201	εἰς	r--------	εἰς	εἰς	r--------	r--------	
202	ὁ	l-s---fa-	ὁ	ὁ	l-s---fa-	l-s---fa-	
203	οἰκία	n-s---fa-	οἰκία	οἰκία	n-s---fa-	n-s---fa-	
204	ὁ	l-s---fa-	ὁ	ὁ	l-s---fa-	l-s---fa-	
205	ἐμός	a-s---fa-	ἐμός	ἐμός	a-s---fa-	a-s---fa-	
206	εἰσέρχομαι	v-sppamn-	εἴσειμι	εἰσέρχομαι	v-sppamn-	v-sppamn-	DISAGREE
207	,	u--------	,	,	u--------	u--------	
208	καί	b--------	καί	καί	c--------	b--------	
209	οὐ	d--------	οὐ	οὐ	d--------	d--------	
210	τε	d--------	τε		d--------		oga_only
211	ἔχθρα	n-s---fn-	ἔχθρα		n-s---fn-		oga_only
212	ἐγώ	p-s---md-	ἐγώ		p-s---md-		oga_only
213	καί	c--------	καί		c--------		oga_only
214	ἐκεῖνος	p-s---md-	ἐκεῖνος		p-s---md-		oga_only
215	οὐδείς	a-s---fn-	οὐδείς		a-s---fn-		oga_only
216	εἰμί	v3siia---	εἰμί		v3siia---		oga_only
217	πλήν	r--------	πλήν		r--------		oga_only
218	οὗτος	p-s---fg-	οὗτος		p-s---fg-		oga_only
219	,	u--------	,		u--------		oga_only
220	οὐ	d--------	οὐ		d--------		oga_only
221	τε	d--------	τε		d--------		oga_only
222	χρῆμα	n-p---ng-	χρῆμα		n-p---ng-		oga_only
223	ἕνεκα	r--------	ἕνεκα		r--------		oga_only
224	πράσσω	v1saia---	πράσσω		v1saia---		oga_only
225	οὗτος	p-p---na-	οὗτος		p-p---na-		oga_only
226	,	u--------	,		u--------		oga_only
227	ἵνα	c--------	ἵνα		c--------		oga_only
228	πλούσιος	a-s---mn-	πλούσιος		a-s---mn-		oga_only
229	ἐκ	r--------	ἐκ		r--------		oga_only
230	πένης	n-s---mg-	πένης		n-s---mg-		oga_only
231	γίγνομαι	v1sasm---	γίγνομαι		v1sasm---		oga_only
232	,	u--------	,		u--------		oga_only
233	οὐ	d--------	οὐ		d--------		oga_only
234	τε	c--------	τε		c--------		oga_only
235	ἄλλος	a-s---ng-	ἄλλος		a-s---ng-		oga_only
236	κέρδος	n-s---ng-	κέρδος		n-s---ng-		oga_only
237	οὐδείς	a-s---ng-	οὐδείς		a-s---ng-		oga_only
238	πλήν	r--------	πλήν		r--------		oga_only
239	ὁ	l-s---fg-	ὁ		l-s---fg-		oga_only
240	κατά	r--------	κατά		r--------		oga_only
241	ὁ	l-p---ma-	ὁ		l-p---ma-		oga_only
242	νόμος	n-p---ma-	νόμος		n-p---ma-		oga_only
243	τιμωρία	n-s---fg-	τιμωρία		n-s---fg-		oga_only
244	.	u--------	.		u--------		oga_only
245	ἐγώ	p1s---cn-	ἐγώ	ἐγώ	p1s---mn-	p1s---cn-	
246	τοίνυν	g--------	τοίνυν	τοίνυν	d--------	g--------	
247	ἐκ	r--------	ἐκ	ἐκ	r--------	r--------	
248	ἀρχή	n-s---fg-	ἀρχή	ἀρχή	n-s---fg-	n-s---fg-	
249	σύ	p2p---cd-	σύ	σύ	p-p---md-	p2p---cd-	
250	ἅπας	a-p---na-	ἅπας	ἅπας	a-p---na-	a-p---na-	
251	ἐπιδείκνυμι	v1sfia---	ἐπιδείκνυμι	ἐπιδείκνυμι	v1sfia---	v1sfia---	
252	ὁ	l-p---na-	ὁ	ὁ	l-p---na-	l-p---na-	
253	ἐμαυτοῦ	p1s---mg-	ἐμαυτοῦ	ἐμαυτοῦ	p-s---mg-	p1s---mg-	
254	πρᾶγμα	n-p---na-	πρᾶγμα	πρᾶγμα	n-p---na-	n-p---na-	
255	,	u--------	,	,	u--------	u--------	
256	οὐδείς	p-s---na-	οὐδείς	οὐδείς	p-s---na-	p-s---na-	
257	παραλείπω	v-sppamn-	παραλείπω	παραλείπω	v-sppamn-	v-sppamn-	
258	,	u--------	,	,	u--------	u--------	
259	ἀλλά	b--------	ἀλλά	ἀλλά	c--------	b--------	
260	λέγω	v-sppamn-	λέγω3	λέγω	v-sppamn-	v-sppamn-	
261	ὁ	l-p---na-	ὁ		l-p---na-		oga_only
262	ἀληθής	a-p---na-	ἀληθής		a-p---na-		oga_only
263	·	u--------	·	·	u--------	u--------	
264	οὗτος	p-s---fa-	οὗτος	οὗτος	a-s---fa-	p-s---fa-	
265	γάρ	g--------	γάρ	γάρ	d--------	g--------	
266	ἐμαυτοῦ	p-s---md-	ἐμαυτοῦ	ἐμαυτοῦ	p-s---md-	p-s---md-	
267	μόνος	a-s---fa-	μόνος	μόνος	a-s---fa-	a-s---fa-	
268	ἡγέομαι	v1spim---	ἡγέομαι	ἡγέομαι	v1spim---	v1spim---	
269	σωτηρία	n-s---fa-	σωτηρία	σωτηρία	n-s---fa-	n-s---fa-	
270	,	u--------	,	,	u--------	u--------	
271	ἐάν	c--------	ἐάν	ἐάν	c--------	c--------	
272	σύ	p2p---cd-	σύ	σύ	p-p---md-	p2p---cd-	
273	λέγω	v--ana---	εἶπον	λέγω	v--ana---	v--ana---	DISAGREE
274	ἅπας	a-p---na-	ἅπας	ἅπας	a-p---na-	a-p---na-	
275	δύναμαι	v1sasp---	δύναμαι	δύναμαι	v1sasp---	v1sasp---	
276	ὁ	l-p---na-	ὁ	ὁ	l-p---na-	l-p---na-	
277	πράσσω	v-prpmna-	πράσσω	πράσσω	v-prpena-	v-prpmna-	
278	.	u--------	.	.	u--------	u--------	
279	ἐγώ	p1s---cn-	ἐγώ	ἐγώ	p1s---mn-	p1s---cn-	
280	γάρ	g--------	γάρ	γάρ	d--------	g--------	
281	,	u--------	,	,	u--------	u--------	
282	ὦ	i--------	ὦ	ὦ	i--------	i--------	
283	Ἀθηναῖος	a-p---mv-	ἀθηναῖος	Ἀθηναῖος	n-p---mv-	a-p---mv-	
284	,	u--------	,	,	u--------	u--------	
285	ἐπειδή	c--------	ἐπεί	ἐπειδή	c--------	c--------	DISAGREE
286	δοκέω	v3saia---	δοκέω	δοκέω	v3saia---	v3saia---	
287	ἐγώ	p1s---cd-	ἐγώ	ἐγώ	p-s---md-	p1s---cd-	
288	γαμέω	v--ana---	γαμέω	γαμέω	v--ana---	v--ana---	
289	καί	b--------	καί	καί	c--------	b--------	
290	γυνή	n-s---fa-	γυνή	γυνή	n-s---fa-	n-s---fa-	
291	ἄγω	v1saim---	ἄγω	ἄγω	v1saim---	v1saim---	
292	εἰς	r--------	εἰς	εἰς	r--------	r--------	
293	ὁ	l-s---fa-	ὁ	ὁ	l-s---fa-	l-s---fa-	
294	οἰκία	n-s---fa-	οἰκία	οἰκία	n-s---fa-	n-s---fa-	
295	,	u--------	,	,	u--------	u--------	
296	ὁ	l-s---ma-	ὁ	ὁ	l-s---ma-	l-s---ma-	
297	μέν	g--------	μέν	μέν	d--------	g--------	
298	ἄλλος	p-s---ma-	ἄλλος	ἄλλος	a-s---ma-	p-s---ma-	
299	χρόνος	n-s---ma-	χρόνος	χρόνος	n-s---ma-	n-s---ma-	
300	οὕτως	d--------	οὕτως	οὕτως	d--------	d--------	
301	διάκειμαι	v1siim---	διάκειμαι	διάκειμαι	v1siie---	v1siim---	
302	ὥστε	c--------	ὥστε	ὥστε	c--------	c--------	
303	μή	d--------	μή	μή	d--------	d--------	
304	τε	d--------	τε		d--------		oga_only
305	λυπέω	v--pna---	λυπέω		v--pna---		oga_only
306	μή	d--------	μή		d--------		oga_only
307	τε	c--------	τε		c--------		oga_only
308	λίαν	d--------	λίαν		d--------		oga_only
309	ἐπί	r--------	ἐπί		r--------		oga_only
310	ἐκεῖνος	p-s---fd-	ἐκεῖνος		p-s---fd-		oga_only
311	εἰμί	v--pna---	εἰμί		v--pna---		oga_only
312	ὅς	p-s---na-	ὅς		p-s---na-		oga_only
313	τις	a-s---na-	τις		a-s---na-		oga_only
314	ἄν	d--------	ἄν		d--------		oga_only
315	ἐθέλω	v3spsa---	ἐθέλω		v3spsa---		oga_only
316	ποιέω	v--pna---	ποιέω		v--pna---		oga_only
317	,	u--------	,		u--------		oga_only
318	φυλάσσω	v1siia---	φυλάσσω		v1siia---		oga_only
319	τε	c--------	τε	τε	d--------	c--------	
320	ὡς	c--------	ὡς		c--------		oga_only
321	οἷος	a-s---nn-	οἷος		a-s---nn-		oga_only
322	τε	d--------	τε		d--------		oga_only
323	εἰμί	v3siia---	εἰμί	εἰμί	v3siia---	v3siia---	
324	,	u--------	,		u--------		oga_only
325	καί	b--------	καί	καί	c--------	b--------	
326	προσέχω	v3piia---	προσέχω		v3piia---		oga_only
327	ὁ	l-s---ma-	ὁ		l-s---ma-		oga_only
328	νόος	n-s---ma-	νόος		n-s---ma-		oga_only
329	ὥσπερ	c--------	ὥσπερ		c--------		oga_only
330	ἔοικα	v-srpann-	ἔοικα		v-srpann-		oga_only
331	εἰμί	v3siia---	εἰμί		v3siia---		oga_only
332	.	u--------	.		u--------		oga_only
333	ἐπεί	c--------	ἐπεί		c--------		oga_only
334	δέ	d--------	δέ		d--------		oga_only
335	ἐγώ	p1s---cd-	ἐγώ		p1s---cd-		oga_only
336	παιδίον	n-s---nn-	παιδίον		n-s---nn-		oga_only
337	γίγνομαι	v3spie---	γίγνομαι		v3spie---		oga_only
338	,	u--------	,		u--------		oga_only
339	πιστεύω	v1siia---	πιστεύω		v1siia---		oga_only
340	ἤδη	d--------	ἤδη		d--------		oga_only
341	καί	c--------	καί		c--------		oga_only
342	πᾶς	a-p---na-	πᾶς		a-p---na-		oga_only
343	ὁ	l-p---na-	ὁ		l-p---na-		oga_only
344	ἐμαυτοῦ	p-s---mg-	ἐμαυτοῦ		p-s---mg-		oga_only
345	ἐκεῖνος	p-s---fd-	ἐκεῖνος		p-s---fd-		oga_only
346	παραδίδωμι	v1saia---	παραδίδωμι		v1saia---		oga_only
347	,	u--------	,		u--------		oga_only
348	ἡγέομαι	v-sppemn-	ἡγέομαι		v-sppemn-		oga_only
349	οὗτος	p-s---fa-	οὗτος		p-s---fa-		oga_only
350	οἰκειότης	n-s---fa-	οἰκειότης		n-s---fa-		oga_only
351	μέγας	a-s---fas	μέγας		a-s---fas		oga_only
352	εἰμί	v--pna---	εἰμί		v--pna---		oga_only
353	·	u--------	·		u--------		oga_only
354	ἐν	r--------	ἐν		r--------		oga_only
355	μέν	d--------	μέν		d--------		oga_only
356	οὖν	d--------	οὖν		d--------		oga_only
357	ὁ	l-s---md-	ὁ		l-s---md-		oga_only
358	πρῶτος	a-s---md-	πρῶτος		a-s---md-		oga_only
359	χρόνος	n-s---md-	χρόνος		n-s---md-		oga_only
360	,	u--------	,		u--------		oga_only
361	ὦ	i--------	ὦ	ὦ	i--------	i--------	
362	Ἀθηναῖος	a-p---mv-	ἀθηναῖος	Ἀθηναῖος	n-p---mv-	a-p---mv-	
363	,	u--------	,	,	u--------	u--------	
364	πᾶς	a-p---fg-	πᾶς	πᾶς	a-p---fg-	a-p---fg-	
365	εἰμί	v3siia---	εἰμί	εἰμί	v3siia---	v3siia---	
366	ἀγαθός	a-s---fns	βέλτιστος	ἀγαθός	a-s---fn-	a-s---fns	DISAGREE
367	·	u--------	·	·	u--------	u--------	
368	καί	d--------	καί	καί	d--------	d--------	
369	γάρ	g--------	γάρ	γάρ	d--------	g--------	
370	οἰκονόμος	n-s---mn-	οἰκονόμος	οἰκονόμος	n-s---mn-	n-s---mn-	
371	δεινός	a-s---fn-	δεινός	δεινός	a-s---fn-	a-s---fn-	
372	καί	b--------	καί	καί	c--------	b--------	
373	φειδωλός	a-s---fn-	φειδωλός	φειδωλός	a-s---fn-	a-s---fn-	
374	καί	b--------	καί	καί	c--------	b--------	
375	ἀκριβής	d--------	ἀκριβής	ἀκριβής	d--------	d--------	
376	πᾶς	a-p---na-	πᾶς	πᾶς	a-p---na-	a-p---na-	
377	διοικέω	v-sppafn-	διοικέω	διοικέω	v-sppafn-	v-sppafn-	
378	·	u--------		·		u--------	glaux_only
379	ἐπειδή	c--------	ἐπεί	ἐπειδή	c--------	c--------	DISAGREE
380	δέ	b--------	δέ	δέ	d--------	b--------	
381	ἐγώ	p1s---cd-	ἐγώ	ἐγώ	p1s---cd-	p1s---cd-	
382	ὁ	l-s---fn-	ὁ	ὁ	l-s---fn-	l-s---fn-	
