token_ref	lemma	postag	oga_lemma	glaux_lemma	oga_postag	glaux_postag	notes
1	ἀλλά	d--------	ἀλλά	ἀλλά	d--------	d--------	
2	ἐγώ	p1s---cd-	ἐγώ	ἐγώ	p-s---md-	p1s---cd-	
3	δοκέω	v3spia---	δοκέω	δοκέω	v3spia---	v3spia---	
4	ὁ	l-p---mg-	ὁ	ὁ	l-p---mg-	l-p---mg-	
5	καλός	a-p---mg-	καλός	καλός	a-p---mg-	a-p---mg-	
6	καί	c--------	καί		c--------		oga_only
7	ἀγαθός	a-p---mg-	ἀγαθός		a-p---mg-		oga_only
8	ἀνήρ	n-p---mg-	ἀνήρ	ἀνήρ	n-p---mg-	n-p---mg-	
9	ἔργον	n-p---nn-	ἔργον	ἔργον	n-p---nn-	n-p---nn-	
10	οὐ	d--------	οὐ	οὐ	d--------	d--------	
11	μόνος	a-s---na-	μόνος	μόνος	a-s---na-	a-s---na-	
12	ὁ	l-p---nn-	ὁ	ὁ	l-p---nn-	l-p---nn-	
13	μετά	r--------	μετά	μετά	r--------	r--------	
14	σπουδή	n-s---fg-	σπουδή	σπουδή	n-s---fg-	n-s---fg-	
15	πράσσω	v-pppmnn-	πράσσω	πράσσω	v-pppenn-	v-pppmnn-	
16	ἀξιομνημόνευτος	a-p---nn-	ἀξιομνημόνευτος	ἀξιομνημόνευτος	a-p---nn-	a-p---nn-	
17	εἰμί	v--pna---	εἰμί	εἰμί	v--pna---	v--pna---	
18	,	u--------	,	,	u--------	u--------	
19	ἀλλά	b--------	ἀλλά	ἀλλά	c--------	b--------	
20	καί	d--------	καί	καί	d--------	d--------	
21	ὁ	l-p---nn-	ὁ	ὁ	l-p---nn-	l-p---nn-	
22	ἐν	r--------	ἐν	ἐν	r--------	r--------	
23	ὁ	l-p---fd-	ὁ	ὁ	l-p---fd-	l-p---fd-	
24	παιδιά	n-p---fd-	παιδιή	παιδιά	n-p---fd-	n-p---fd-	DISAGREE
25	.	u--------	.	.	u--------	u--------	
26	ὅς	p-p---nd-	ὅς	ὅς	p-p---nd-	p-p---nd-	
27	δέ	b--------	δέ	δέ	d--------	b--------	
28	παραγίγνομαι	v-sapmmn-	παραγίγνομαι	παραγίγνομαι	v-sapmmn-	v-sapmmn-	
29	οὗτος	p-p---na-	οὗτος	οὗτος	p-p---na-	p-p---na-	
30	γιγνώσκω	v1spia---	γιγνώσκω	γιγνώσκω	v1spia---	v1spia---	
31	δηλόω	v--ana---	δηλόω	δηλόω	v--ana---	v--ana---	
32	βούλομαι	v1spim---	βούλομαι	βούλομαι	v1spie---	v1spim---	
33	.	u--------	.	.	u--------	u--------	
34	εἰμί	v3siia---	εἰμί	εἰμί	v3siia---	v3siia---	
35	μέν	g--------	μέν	μέν	d--------	g--------	
36	γάρ	g--------	γάρ	γάρ	d--------	g--------	
37	Παναθήναια	a-p---ng-	παναθήναια	Παναθήναια	a-p---ng-	a-p---ng-	
38	ὁ	l-p---ng-	ὁ	ὁ	l-p---ng-	l-p---ng-	
39	μέγας	a-p---ng-	μέγας	μέγας	a-p---ng-	a-p---ng-	
40	ἱπποδρομία	n-s---fn-	ἱπποδρομία	ἱπποδρομία	n-s---fn-	n-s---fn-	
41	,	u--------	,	,	u--------	u--------	
42	Καλλίας	n-s---mn-	καλλίας	Καλλίας	n-s---mn-	n-s---mn-	
43	δέ	b--------	δέ	δέ	c--------	b--------	
44	ὁ	l-s---mn-	ὁ	ὁ	l-s---mn-	l-s---mn-	
45	Ἱππόνικος	n-s---mg-	ἱππόνικος	Ἱππόνικος	n-s---mg-	n-s---mg-	
46	ἐράω	v-sppamn-	ἐράω1	ἐράω	v-sppamn-	v-sppamn-	
47	τυγχάνω	v3siia---	τυγχάνω	τυγχάνω	v3siia---	v3siia---	
48	Αὐτόλυκος	n-s---mg-	αὐτόλυκος	Αὐτόλυκος	n-s---mg-	n-s---mg-	
49	παῖς	n-s---mg-	παῖς	παῖς	n-s---mg-	n-s---mg-	
50	εἰμί	v-sppamg-	εἰμί	εἰμί	v-sppamg-	v-sppamg-	
51	,	u--------	,	,	u--------	u--------	
52	καί	b--------	καί	καί	c--------	b--------	
53	νικάω	v-srpama-	νικάω	νικάω	v-srpama-	v-srpama-	
54	αὐτός	p-s---ma-	αὐτός	αὐτός	p-s---ma-	p-s---ma-	
55	παγκράτιον	n-s---na-	παγκράτιον	παγκράτιον	n-s---na-	n-s---na-	
56	ἥκω	v3siia---	ἥκω	ἥκω	v3siia---	v3siia---	
57	ἄγω	v-sppamn-	ἄγω	ἄγω	v-sppamn-	v-sppamn-	
58	ἐπί	r--------	ἐπί	ἐπί	r--------	r--------	
59	ὁ	l-s---fa-	ὁ	ὁ	l-s---fa-	l-s---fa-	
60	θέα	n-s---fa-	θέα	θέα	n-s---fa-	n-s---fa-	
61	.	u--------	.	.	u--------	u--------	
62	ὡς	c--------	ὡς	ὡς	c--------	c--------	
63	δέ	b--------	δέ	δέ	d--------	b--------	
64	ὁ	l-s---fn-	ὁ	ὁ	l-s---fn-	l-s---fn-	
65	ἱπποδρομία	n-s---fn-	ἱπποδρομία	ἱπποδρομία	n-s---fn-	n-s---fn-	
66	λήγω	v3saia---	λήγω	λήγω	v3saia---	v3saia---	
67	,	u--------	,	,	u--------	u--------	
68	ἔχω	v-sppamn-	ἔχω	ἔχω	v-sppamn-	v-sppamn-	
69	ὁ	l-s---ma-	ὁ	ὁ	l-s---ma-	l-s---ma-	
70	τε	b--------	τε	τε	d--------	b--------	
71	Αὐτόλυκος	n-s---ma-	αὐτόλυκος	Αὐτόλυκος	n-s---ma-	n-s---ma-	
72	καί	b--------	καί	καί	c--------	b--------	
73	ὁ	l-s---ma-	ὁ	ὁ	l-s---ma-	l-s---ma-	
74	πατήρ	n-s---ma-	πατήρ	πατήρ	n-s---ma-	n-s---ma-	
75	αὐτός	p-s---mg-	αὐτός	αὐτός	p-s---mg-	p-s---mg-	
76	ἀπέρχομαι	v3siia---	ἄπειμι2	ἀπέρχομαι	v3siia---	v3siia---	DISAGREE
77	εἰς	r--------	εἰς	εἰς	r--------	r--------	
78	ὁ	l-s---fa-	ὁ	ὁ	l-s---fa-	l-s---fa-	
79	ἐν	r--------	ἐν	ἐν	r--------	r--------	
80	Πειραιεύς	n-s---md-	πειραιεύς	Πειραιεύς	n-s---md-	n-s---md-	
81	οἰκία	n-s---fa-	οἰκία	οἰκία	n-s---fa-	n-s---fa-	
82	·	u--------	·	·	u--------	u--------	
83	συνέπομαι	v3siim---	συνέπομαι	συνέπομαι	v3siie---	v3siim---	
84	δέ	b--------	δέ	δέ	d--------	b--------	
85	αὐτός	p-s---md-	αὐτός	αὐτός	p-s---md-	p-s---md-	
86	καί	d--------	καί	καί	d--------	d--------	
87	Νικήρατος	n-s---mn-	νικήρατος	Νικήρατος	n-s---mn-	n-s---mn-	
88	.	u--------	.	.	u--------	u--------	
89	ὁράω	v-sapamn-	εἶδον	ὁράω	v-sapamn-	v-sapamn-	DISAGREE
90	δέ	b--------	δέ	δέ	d--------	b--------	
91	ὁμοῦ	d--------	ὁμοῦ	ὁμοῦ	d--------	d--------	
92	εἰμί	v-pppama-	εἰμί	εἰμί	v-pppama-	v-pppama-	
93	Σωκράτης	n-s---ma-	σωκράτης	Σωκράτης	n-s---ma-	n-s---ma-	
94	τε	b--------	τε	τε	d--------	b--------	
95	καί	b--------	καί	καί	d--------	b--------	
96	Κριτόβουλος	n-s---ma-	κριτόβουλος	Κριτόβουλος	n-s---ma-	n-s---ma-	
97	καί	b--------	καί	καί	d--------	b--------	
98	Ἑρμογένης	n-s---ma-	ἑρμογένης	Ἑρμογένης	n-s---ma-	n-s---ma-	
99	καί	b--------	καί	καί	d--------	b--------	
100	Ἀντισθένης	n-s---ma-	ἀντισθένης	Ἀντισθένης	n-s---ma-	n-s---ma-	
101	καί	b--------	καί	καί	c--------	b--------	
102	Χαρμίδης	n-s---ma-	χαρμίδης	Χαρμίδης	n-s---ma-	n-s---ma-	
103	,	u--------	,	,	u--------	u--------	
104	ὁ	l-p---md-	ὁ	ὁ	l-p---md-	l-p---md-	
105	μέν	g--------	μέν	μέν	d--------	g--------	
106	ἀμφί	r--------	ἀμφί	ἀμφί	r--------	r--------	
107	Αὐτόλυκος	n-s---ma-	αὐτόλυκος	Αὐτόλυκος	n-s---ma-	n-s---ma-	
108	ἡγέομαι	v--pnm---	ἡγέομαι	ἡγέομαι	v--pnm---	v--pnm---	
109	τις	p-s---ca-	τις	τις	p-s---ma-	p-s---ca-	
110	τάσσω	v3saia---	τάσσω	τάσσω	v3saia---	v3saia---	
111	,	u--------	,	,	u--------	u--------	
112	αὐτός	p-s---mn-	αὐτός	αὐτός	p-s---mn-	p-s---mn-	
113	δέ	b--------	δέ	δέ	c--------	b--------	
114	προσέρχομαι	v3saia---	προσέρχομαι	προσέρχομαι	v3saia---	v3saia---	
115	ὁ	l-p---md-	ὁ	ὁ	l-p---md-	l-p---md-	
116	ἀμφί	r--------	ἀμφί	ἀμφί	r--------	r--------	
117	Σωκράτης	n-s---ma-	σωκράτης	Σωκράτης	n-s---ma-	n-s---ma-	
118	,	u--------	,	,	u--------	u--------	
119	καί	b--------	καί	καί	c--------	b--------	
120	λέγω	v3saia---	λέγω	λέγω	v3saia---	v3saia---	
121	·	u--------	·	·	u--------	u--------	
122	εἰς	r--------	εἰς	εἰς	r--------	r--------	
123	καλός	a-s---na-	καλός	καλός	a-s---na-	a-s---na-	
124	γε	d--------	γε	γε	d--------	d--------	
125	σύ	p-p---md-	σύ	σύ	p-p---md-	p-p---md-	
126	συντυγχάνω	v1sria---	συντυγχάνω	συντυγχάνω	v1sria---	v1sria---	
127	·	u--------	·	·	u--------	u--------	
128	ἑστιάω	v--pna---	ἑστιάω	ἑστιάω	v--pna---	v--pna---	
129	γάρ	g--------	γάρ	γάρ	d--------	g--------	
130	μέλλω	v1spia---	μέλλω	μέλλω	v1spia---	v1spia---	
131	Αὐτόλυκος	n-s---ma-	αὐτόλυκος	Αὐτόλυκος	n-s---ma-	n-s---ma-	
132	καί	b--------	καί	καί	c--------	b--------	
133	ὁ	l-s---ma-	ὁ	ὁ	l-s---ma-	l-s---ma-	
