token_id	text
1	δοκῶ
2	μοι
3	περὶ
4	ὧν
5	πυνθάνεσθε
6	οὐκ
7	ἀμελέτητος
8	εἶναι
9	.
10	καὶ
11	γὰρ
12	ἐτύγχανον
13	πρῴην
14	εἰς
15	ἄστυ
16	οἴκοθεν
17	ἀνιὼν
18	Φαληρόθεν
19	·
20	τῶν
21	οὖν
22	γνωρίμων
23	τις
24	ὄπισθεν
25	κατιδών
26	με
27	πόρρωθεν
28	ἐκάλεσε
29	,
30	καὶ
31	παίζων
32	ἅμα
33	τῇ
34	κλήσει
35	,
36	ὦ
37	Φαληρεύς
38	,
39	ἔφη
40	,
41	οὗτος
42	Ἀπολλόδωρος
43	,
44	οὐ
45	περιμένεις
46	;
47	κ
48	ἀγὼ
49	ἐπιστὰς
50	περιέμεινα
51	.
52	καὶ
53	ὅς
54	,
55	Ἀπολλόδωρε
56	,
57	ἔφη
58	,
59	καὶ
60	μὴν
61	καὶ
62	ἔναγχός
63	σε
64	ἐζήτουν
65	βουλόμενος
66	διαπυθέσθαι
67	τὴν
68	Ἀγάθωνος
69	συνουσίαν
70	καὶ
71	Σωκράτους
72	καὶ
73	Ἀλκιβιάδου
74	καὶ
75	τῶν
76	ἄλλων
77	τῶν
78	τότε
79	ἐν
80	τῷ
81	συνδείπνῳ
82	παραγενομένων
83	,
84	περὶ
85	τῶν
86	ἐρωτικῶν
87	λόγων
88	τίνες
89	ἦσαν
90	·
91	ἄλλος
92	γάρ
93	τίς
94	μοι
95	διηγεῖτο
96	ἀκηκοὼς
97	Φοίνικος
98	τοῦ
99	Φιλίππου
100	,
101	ἔφη
102	δὲ
103	καὶ
104	σὲ
105	εἰδέναι
106	.
107	ἀλλὰ
108	γὰρ
109	οὐδὲν
110	εἶχε
111	σαφὲς
112	λέγειν
113	.
114	σὺ
115	οὖν
116	μοι
117	διήγησαι
118	·
119	δικαιότατος
120	γὰρ
121	εἶ
122	τοὺς
123	τοῦ
124	ἑταίρου
125	λόγους
126	ἀπαγγέλλειν
127	.
128	πρότερον
129	δέ
130	μοι
131	,
132	ἦ
133	δ’
134	ὅς
135	,
136	εἰπέ
137	,
138	σὺ
139	αὐτὸς
140	παρεγένου
141	τῇ
142	συνουσίᾳ
143	ταύτῃ
144	ἢ
145	οὔ
146	;
147	κ
148	ἀγὼ
149	εἶπον
150	ὅτι
151	παντάπασιν
152	ἔοικέ
153	σοι
154	οὐδὲν
155	διηγεῖσθαι
156	σαφὲς
157	ὁ
158	διηγούμενος
159	,
160	εἰ
161	νεωστὶ
162	ἡγῇ
163	τὴν
164	συνουσίαν
165	γεγονέναι
166	ταύτην
167	ἣν
168	ἐρωτᾷς
169	,
170	ὥστε
171	καὶ
172	ἐμὲ
173	παραγενέσθαι
174	.
175	ἐγώ
176	γε
177	δή
