token_ref	lemma	postag	oga_lemma	glaux_lemma	oga_postag	glaux_postag	notes
33	ὁ	l-s---fd-	ὁ	ὁ	l-s---fd-	l-s---fd-	
34	κλῆσις	n-s---fd-	κλῆσις	κλῆσις	n-s---fd-	n-s---fd-	
35	,	u--------	,	,	u--------	u--------	
36	ὦ	i--------	ὦ	ὦ	i--------	i--------	
37	Φαληρεύς	n-s---mn-	φαληρεύς	Φαληρεύς	n-s---mv-	n-s---mn-	
38	,	u--------	,	,	u--------	u--------	
39	φημί	v3siia---	φημί	φημί	v3siia---	v3siia---	
40	,	u--------	,	,	u--------	u--------	
41	οὗτος	p-s---mn-	οὗτος	οὗτος	p-s---mn-	p-s---mn-	
42	Ἀπολλόδωρος	n-s---mn-	ἀπολλόδωρος	Ἀπολλόδωρος	n-s---mn-	n-s---mn-	
43	,	u--------	,	,	u--------	u--------	
44	οὐ	d--------	οὐ	οὐ	d--------	d--------	
45	περιμένω	v2spia---	περιμένω	περιμένω	v2spia---	v2spia---	
46	;	u--------	;	;	u--------	u--------	
47	καί	d--------	καί		d--------		oga_only
48	ἐγώ	p-s---mn-	ἐγώ		p-s---mn-		oga_only
49	ἐφίστημι	v-sapamn-	ἐφίστημι		v-sapamn-		oga_only
50	περιμένω	v1saia---	περιμένω		v1saia---		oga_only
51	.	u--------	.		u--------		oga_only
52	καί	d--------	καί		d--------		oga_only
53	ὅς	p-s---mn-	ὅς		p-s---mn-		oga_only
54	,	u--------	,	,	u--------	u--------	
55	ἀπολλόδωρος	n-s---mv-	ἀπολλόδωρος		n-s---mv-		oga_only
56	,	u--------	,	,	u--------	u--------	
57	φημί	v3siia---	φημί		v3siia---		oga_only
58	,	u--------	,		u--------		oga_only
59	καί	c--------	καί	καί	d--------	c--------	
60	μήν	d--------	μήν		d--------		oga_only
61	καί	d--------	καί		d--------		oga_only
62	ἔναγχος	d--------	ἔναγχος		d--------		oga_only
63	σύ	p-s---ma-	σύ		p-s---ma-		oga_only
64	ζητέω	v1siia---	ζητέω		v1siia---		oga_only
65	βούλομαι	v-sppemn-	βούλομαι		v-sppemn-		oga_only
66	διαπυθέω	v--anm---	διαπυθέω		v--anm---		oga_only
67	ὁ	l-s---fa-	ὁ		l-s---fa-		oga_only
68	ἀγάθων	n-s---mg-	ἀγάθων		n-s---mg-		oga_only
69	συνουσία	n-s---fa-	συνουσία		n-s---fa-		oga_only
70	καί	c--------	καί	καί	d--------	c--------	
71	Σωκράτης	n-s---mg-	σωκράτης	Σωκράτης	n-s---mg-	n-s---mg-	
72	καί	c--------	καί	καί	c--------	c--------	
73	Ἀλκιβιάδης	n-s---mg-	ἀλκιβιάδης	Ἀλκιβιάδης	n-s---mg-	n-s---mg-	
74	καί	c--------	καί	καί	c--------	c--------	
75	ὁ	l-p---mg-	ὁ	ὁ	l-p---mg-	l-p---mg-	
76	ἄλλος	p-p---mg-	ἄλλος	ἄλλος	p-p---mg-	p-p---mg-	
77	ὁ	l-p---mg-	ὁ	ὁ	l-p---mg-	l-p---mg-	
78	τότε	d--------	τότε	τότε	d--------	d--------	
79	ἐν	r--------	ἐν	ἐν	r--------	r--------	
80	ὁ	l-s---nd-	ὁ	ὁ	l-s---nd-	l-s---nd-	
81	σύνδειπνον	n-s---nd-	σύνδειπνον	σύνδειπνον	n-s---nd-	n-s---nd-	
82	παραγίγνομαι	v-papmmg-	παραγίγνομαι	παραγίγνομαι	v-papmmg-	v-papmmg-	
83	,	u--------	,	,	u--------	u--------	
84	περί	r--------	περί	περί	r--------	r--------	
85	ὁ	l-p---mg-	ὁ	ὁ	l-p---mg-	l-p---mg-	
86	ἐρωτικός	a-p---mg-	ἐρωτικός	ἐρωτικός	a-p---mg-	a-p---mg-	
87	λόγος	n-p---mg-	λόγος	λόγος	n-p---mg-	n-p---mg-	
88	τίς	p-p---cn-	τις	τίς	p-p---cn-	p-p---cn-	
89	εἰμί	v3piia---	εἰμί	εἰμί	v3piia---	v3piia---	
90	·	u--------	·	·	u--------	u--------	
91	ἄλλος	p-s---mn-	ἄλλος	ἄλλος	a-s---mn-	p-s---mn-	
92	γάρ	g--------	γάρ	γάρ	d--------	g--------	
93	τις	p-s---cn-	τις	τις	p-s---mn-	p-s---cn-	
94	ἐγώ	p-s---cd-	ἐγώ	ἐγώ	p1s---md-	p-s---cd-	
95	διηγέομαι	v3siim---	διηγέομαι	διηγέομαι	v3siie---	v3siim---	
96	ἀκούω	v-srpamn-	ἀκούω	ἀκούω	v-srpamn-	v-srpamn-	
97	Φοῖνιξ	n-s---mg-	φοῖνιξ	Φοῖνιξ	n-s---mn-	n-s---mg-	
98	ὁ	l-s---mg-	ὁ	ὁ	l-s---mg-	l-s---mg-	
99	Φίλιππος	n-s---mg-	φίλιππος	Φίλιππος	n-s---mg-	n-s---mg-	
100	,	u--------	,	,	u--------	u--------	
101	φημί	v3siia---	φημί	φημί	v3siia---	v3siia---	
102	δέ	c--------	δέ	δέ	c--------	c--------	
103	καί	c--------	καί	καί	d--------	c--------	
104	σύ	p-s---ca-	σύ	σύ	p-s---ma-	p-s---ca-	
105	οἶδα	v--rna---	οἶδα	οἶδα	v--rna---	v--rna---	
106	.	u--------	.	.	u--------	u--------	
107	ἀλλά	c--------	ἀλλά	ἀλλά	d--------	c--------	
108	γάρ	g--------	γάρ	γάρ	d--------	g--------	
109	οὐδείς	p-s---na-	οὐδείς	οὐδείς	p-s---na-	p-s---na-	
110	ἔχω	v3siia---	ἔχω	ἔχω	v3siia---	v3siia---	
111	σαφής	a-s---na-	σαφής	σαφής	a-s---na-	a-s---na-	
112	λέγω	v--pna---	λέγω3	λέγω	v--pna---	v--pna---	
113	.	u--------	.	.	u--------	u--------	
114	σύ	p-s---cn-	σύ	σύ	p-s---mn-	p-s---cn-	
115	οὖν	g--------	οὖν	οὖν	d--------	g--------	
116	ἐγώ	p-s---cd-	ἐγώ	ἐγώ	p1s---cd-	p-s---cd-	
117	διηγέομαι	v2samm---	διηγέομαι	διηγέομαι	v2samm---	v2samm---	
118	·	u--------	·	·	u--------	u--------	
119	δίκαιος	a-s---mns	δίκαιος	δίκαιος	a-s---mns	a-s---mns	
120	γάρ	g--------	γάρ	γάρ	d--------	g--------	
121	εἰμί	v2spia---	εἰμί	εἰμί	v2spia---	v2spia---	
122	ὁ	l-p---ma-	ὁ	ὁ	l-p---ma-	l-p---ma-	
123	ὁ	l-s---mg-	ὁ	ὁ	l-s---mg-	l-s---mg-	
124	ἑταῖρος	n-s---mg-	ἑταῖρος	ἑταῖρος	n-s---mg-	n-s---mg-	
125	λόγος	n-p---ma-	λόγος	λόγος	n-p---ma-	n-p---ma-	
126	ἀπαγγέλλω	v--pna---	ἀπαγγέλλω	ἀπαγγέλλω	v--pna---	v--pna---	
127	.	u--------		.		u--------	glaux_only
128	πρότερος	d-------c	πρότερος	πρότερος	a-s---na-	d-------c	
129	δέ	c--------	δέ	δέ	d--------	c--------	
130	ἐγώ	p-s---cd-	ἐγώ	ἐγώ	p1s---md-	p-s---cd-	
131	,	u--------	,	,	u--------	u--------	
132	ἠμί	v3siia---	ἦ	ἠμί	d--------	v3siia---	DISAGREE
133	δέ	c--------	δέ	δέ	d--------	c--------	
134	ὅς	p-s---mn-	ὅς	ὅς	p-s---mn-	p-s---mn-	
135	,	u--------	,	,	u--------	u--------	
136	λέγω	v2sama---	εἶπον	λέγω	v2sama---	v2sama---	DISAGREE
137	,	u--------	,	,	u--------	u--------	
138	σύ	p-s---cn-	σύ	σύ	p-s---mn-	p-s---cn-	
139	αὐτός	p-s---mn-	αὐτός	αὐτός	a-s---mn-	p-s---mn-	
140	παραγίγνομαι	v2saim---	παραγίγνομαι	παραγίγνομαι	v2saim---	v2saim---	
141	ὁ	l-s---fd-	ὁ	ὁ	l-s---fd-	l-s---fd-	
142	συνουσία	n-s---fd-	συνουσία	συνουσία	n-s---fd-	n-s---fd-	
143	οὗτος	p-s---fd-	οὗτος	οὗτος	a-s---fd-	p-s---fd-	
144	ἤ	c--------	ἤ1	ἤ	c--------	c--------	
145	οὐ	d--------	οὐ	οὐ	d--------	d--------	
146	;	u--------		;		u--------	glaux_only
147	καί	d--------	καί		d--------		oga_only
148	ἐγώ	p-s---mn-	ἐγώ		p-s---mn-		oga_only
149	εἶπον	v1saia---	εἶπον		v1saia---		oga_only
150	ὅτι	c--------	ὅτι		c--------		oga_only
151	παντάπασι	d--------	παντάπασι		d--------		oga_only
152	ἔοικα	v3sria---	ἔοικα		v3sria---		oga_only
153	σύ	p-s---md-	σύ		p-s---md-		oga_only
154	οὐδείς	p-s---na-	οὐδείς		p-s---na-		oga_only
155	διηγέομαι	v--pne---	διηγέομαι		v--pne---		oga_only
156	σαφής	a-s---na-	σαφής	σαφής	a-s---na-	a-s---na-	
157	ὁ	l-s---mn-	ὁ	ὁ	l-s---mn-	l-s---mn-	
158	διηγέομαι	v-sppmmn-	διηγέομαι	διηγέομαι	v-sppemn-	v-sppmmn-	
159	,	u--------	,	,	u--------	u--------	
160	εἰ	c--------	εἰ	εἰ	c--------	c--------	
161	νεωστί	d--------	νεωστί	νεωστί	d--------	d--------	
162	ἡγέομαι	v2spim---	ἡγέομαι	ἡγέομαι	v2spie---	v2spim---	
163	ὁ	l-s---fa-	ὁ	ὁ	l-s---fa-	l-s---fa-	
164	συνουσία	n-s---fa-	συνουσία	συνουσία	n-s---fa-	n-s---fa-	
165	γίγνομαι	v--rna---	γίγνομαι	γίγνομαι	v--rna---	v--rna---	
166	οὗτος	p-s---fa-	οὗτος	οὗτος	a-s---fa-	p-s---fa-	
167	ὅς	p-s---fa-	ὅς	ὅς	p-s---fa-	p-s---fa-	
168	ἐρωτάω	v2spia---	ἐρωτάω	ἐρωτάω	v2spia---	v2spia---	
169	,	u--------	,	,	u--------	u--------	
170	ὥστε	c--------	ὥστε	ὥστε	c--------	c--------	
171	καί	c--------	καί	καί	d--------	c--------	
172	ἐγώ	p-s---ca-	ἐγώ	ἐγώ	p-s---ma-	p-s---ca-	
173	παραγίγνομαι	v--anm---	παραγίγνομαι	παραγίγνομαι	v--anm---	v--anm---	
174	.	u--------	.	.	u--------	u--------	
175	ἐγώ	p-s---cn-	ἐγώ	ἐγώ	p1s---cn-	p-s---cn-	
176	γε	g--------	γε	γε	d--------	g--------	
177	δή	g--------	δή	δή	d--------	g--------	
178	,	u--------	,	,	u--------	u--------	
179	φημί	v3siia---	φημί	φημί	v3siia---	v3siia---	
180	.	u--------		.		u--------	glaux_only
181	πόθεν	d--------	πόθεν	πόθεν	d--------	d--------	
182	,	u--------	,	,	u--------	u--------	
183	εἰμί	v1siia---	εἰμί	εἰμί	v1siia---	v1siia---	
184	δέ	c--------	δέ	δέ	d--------	c--------	
185	ἐγώ	p-s---cn-	ἐγώ	ἐγώ	p1s---mn-	p-s---cn-	
186	,	u--------	,	,	u--------	u--------	
187	ὦ	i--------	ὦ	ὦ	i--------	i--------	
188	Γλαύκων	n-s---mv-	γλαύκων	Γλαύκων	n-s---mv-	n-s---mv-	
189	;	u--------	;	;	u--------	u--------	
190	οὐ	d--------	οὐ	οὐ	d--------	d--------	
191	οἶδα	v2sria---	οἶδα	οἶδα	v2sria---	v2sria---	
192	ὅτι	c--------	ὅτι	ὅτι	c--------	c--------	
193	πολύς	a-p---ng-	πολύς	πολύς	a-p---ng-	a-p---ng-	
194	ἔτος	n-p---ng-	ἔτος	ἔτος	n-p---ng-	n-p---ng-	
195	Ἀγάθων	n-s---mn-	ἀγάθων	Ἀγάθων	n-s---mn-	n-s---mn-	
196	ἐνθάδε	d--------	ἐνθάδε	ἐνθάδε	d--------	d--------	
197	οὐ	d--------	οὐ	οὐ	d--------	d--------	
198	ἐπιδημέω	v3sria---	ἐπιδημέω	ἐπιδημέω	v3sria---	v3sria---	
199	,	u--------	,	,	u--------	u--------	
200	ἀπό	r--------	ἀπό	ἀπό	r--------	r--------	
201	ὅς	p-s---ng-	ὅς	ὅς	p-s---mg-	p-s---ng-	
202	δέ	c--------	δέ	δέ	d--------	c--------	
203	ἐγώ	p-s---cn-	ἐγώ	ἐγώ	p1s---cn-	p-s---cn-	
204	Σωκράτης	n-s---md-	σωκράτης	Σωκράτης	n-s---md-	n-s---md-	
205	συνδιατρίβω	v1spia---	συνδιατρίβω	συνδιατρίβω	v1spia---	v1spia---	
206	καί	c--------	καί	καί	c--------	c--------	
207	ἐπιμελής	a-s---na-	ἐπιμελής	ἐπιμελής	a-s---na-	a-s---na-	
208	ποιέω	v1srim---	ποιέω	ποιέω	v1srie---	v1srim---	
209	ἕκαστος	p-s---fg-	ἕκαστος	ἕκαστος	a-s---fg-	p-s---fg-	
210	ἡμέρα	n-s---fg-	ἡμέρα	ἡμέρα	n-s---fg-	n-s---fg-	
211	οἶδα	v--rna---	οἶδα	οἶδα	v--rna---	v--rna---	
212	ὅστις	p-s---na-	ὅτι	ὅστις	c--------	p-s---na-	DISAGREE
213	ἄν	g--------	ἄν	ἄν	d--------	g--------	
214	λέγω	v3spsa---	λέγω3	λέγω	v3spsa---	v3spsa---	
215	ἤ	c--------	ἤ1	ἤ	c--------	c--------	
216	πράσσω	v3spsa---	πράσσω	πράσσω	v3spsa---	v3spsa---	
217	,	u--------	,	,	u--------	u--------	
218	οὐδέπω	d--------	οὐδέπω	οὐδέπω	d--------	d--------	
219	τρεῖς	m-p---nn-	τρεῖς	τρεῖς	a-p---na-	m-p---nn-	
220	ἔτος	n-p---nn-	ἔτος	ἔτος	n-p---na-	n-p---nn-	
221	εἰμί	v3spia---	εἰμί	εἰμί	v3spia---	v3spia---	
222	;	u--------	;	;	u--------	u--------	
223	πρό	r--------	πρό	πρό	r--------	r--------	
224	ὁ	l-s---ng-	ὁ	ὁ	l-s---ng-	l-s---ng-	
225	δέ	c--------	δέ	δέ	d--------	c--------	
226	περιτρέχω	v-sppamn-	περιτρέχω	περιτρέχω	v-sppamn-	v-sppamn-	
227	ὅπῃ	d--------	ὅπη	ὅπῃ	d--------	d--------	
228	τυγχάνω	v1saoa---	τυγχάνω	τυγχάνω	v1saoa---	v1saoa---	
229	καί	c--------	καί	καί	c--------	c--------	
230	οἴομαι	v-sppmmn-	οἴομαι	οἴομαι	v-sppemn-	v-sppmmn-	
231	τίς	p-s---na-	τις	τίς	p-s---na-	p-s---na-	
232	ποιέω	v--pna---	ποιέω	ποιέω	v--pna---	v--pna---	
233	ἄθλιος	a-s---mnc	ἄθλιος	ἄθλιος	a-s---mnc	a-s---mnc	
234	ἠμί	v1siia---	ἦ	ἠμί	v1siia---	v1siia---	DISAGREE
235	ὅστις	p-s---mg-	ὅστις	ὅστις	p-s---mg-	p-s---mg-	
236	,	u--------	,	,	u--------	u--------	
237	οὐ	d--------	οὐ	οὐ	d--------	d--------	
238	ἥσσων	a-s---nac	ἥσσων	ἥσσων	a-s---nac	a-s---nac	
239	ἤ	c--------	ἤ1	ἤ	c--------	c--------	
240	σύ	p-s---cn-	σύ	σύ	p-s---mn-	p-s---cn-	
241	νυνί	d--------	νυνί	νυνί	d--------	d--------	
242	,	u--------	,	,	u--------	u--------	
243	οἴομαι	v-sppmmn-	οἴομαι	οἴομαι	v-sppemn-	v-sppmmn-	
244	δέω	v--pna---	δεῖ	δέω	v--pna---	v--pna---	DISAGREE
245	πᾶς	p-p---na-	πᾶς	πᾶς	a-p---na-	p-p---na-	
246	μάλα	d-------c	μᾶλλον	μάλα	d-------c	d-------c	DISAGREE
247	πράσσω	v--pna---	πράσσω	πράσσω	v--pna---	v--pna---	
248	ἤ	c--------	ἤ1	ἤ	c--------	c--------	
249	φιλοσοφέω	v--pna---	φιλοσοφέω	φιλοσοφέω	v--pna---	v--pna---	
250	.	u--------		.		u--------	glaux_only
251	καί	c--------	καί	καί	c--------	c--------	
252	ὅς	p-s---mn-	ὅς	ὅς	p-s---mn-	p-s---mn-	
253	,	u--------	,	,	u--------	u--------	
254	μή	d--------	μή	μή	d--------	d--------	
255	σκώπτω	v2spma---	σκώπτω	σκώπτω	v2spma---	v2spma---	
256	,	u--------	,	,	u--------	u--------	
257	φημί	v3siia---	φημί	φημί	v3siia---	v3siia---	
258	,	u--------	,	,	u--------	u--------	
259	ἀλλά	c--------	ἀλλά	ἀλλά	c--------	c--------	
260	λέγω	v2sama---	εἶπον	λέγω	v2sama---	v2sama---	DISAGREE
261	ἐγώ	p-s---cd-	ἐγώ	ἐγώ	p1s---cd-	p-s---cd-	
262	πότε	d--------	ποτέ	πότε	d--------	d--------	
263	γίγνομαι	v3saim---	γίγνομαι	γίγνομαι	v3saim---	v3saim---	
264	ὁ	l-s---fn-	ὁ	ὁ	l-s---fn-	l-s---fn-	
265	συνουσία	n-s---fn-	συνουσία	συνουσία	n-s---fn-	n-s---fn-	
266	οὗτος	p-s---fn-	οὗτος	οὗτος	p-s---fn-	p-s---fn-	
267	.	u--------	.	.	u--------	u--------	
268	καί	d--------	καί		d--------		oga_only
269	ἐγώ	p1s---cn-	ἐγώ		p1s---cn-		oga_only
270	εἶπον	v1saia---	εἶπον		v1saia---		oga_only
271	ὅτι	c--------	ὅτι		c--------		oga_only
272	παῖς	n-p---mg-	παῖς		n-p---mg-		oga_only
273	εἰμί	v-pppamg-	εἰμί		v-pppamg-		oga_only
274	ἐγώ	p1p---cg-	ἐγώ		p1p---cg-		oga_only
275	ἔτι	d--------	ἔτι		d--------		oga_only
276	,	u--------	,		u--------		oga_only
277	ὅτε	c--------	ὅτε		c--------		oga_only
278	ὁ	l-s---fd-	ὁ		l-s---fd-		oga_only
279	πρῶτος	a-s---fd-	πρῶτος		a-s---fd-		oga_only
280	τραγῳδία	n-s---fd-	τραγῳδία		n-s---fd-		oga_only
281	νικάω	v3saia---	νικάω		v3saia---		oga_only
282	ἀγάθων	n-s---mn-	ἀγάθων		n-s---mn-		oga_only
283	,	u--------	,		u--------		oga_only
284	ὁ	l-s---fd-	ὁ		l-s---fd-		oga_only
285	ὑστεραῖος	a-s---fd-	ὑστεραῖος		a-s---fd-		oga_only
286	ὅς	p-s---fd-	ἤ1	ὅς	c--------	p-s---fd-	DISAGREE
287	ὅς	a-p---na-	ὅς		a-p---na-		oga_only
288	ὁ	l-p---na-	ὁ		l-p---na-		oga_only
289	ἐπινίκιος	n-p---na-	ἐπινίκιος		n-p---na-		oga_only
290	θύω1	v3siia---	θύω1		v3siia---		oga_only
291	αὐτός	p-s---mn-	αὐτός		p-s---mn-		oga_only
292	τε	d--------	τε		d--------		oga_only
293	καί	c--------	καί		c--------		oga_only
294	ὁ	l-p---mn-	ὁ		l-p---mn-		oga_only
295	χορευτής	n-p---mn-	χορευτής		n-p---mn-		oga_only
296							unmatched
297	πάνυ	d--------	πάνυ		d--------		oga_only
298	,	u--------	,	,	u--------	u--------	
299	φημί	v3siia---	φημί		v3siia---		oga_only
300	,	u--------	,		u--------		oga_only
301	ἄρα	d--------	ἄρα		d--------		oga_only
302	πάλαι	d--------	πάλαι		d--------		oga_only
303	,	u--------	,		u--------		oga_only
304	ὡς	c--------	ὡς		c--------		oga_only
305	ἔοικα	v3sria---	ἔοικα		v3sria---		oga_only
306							unmatched
307	ἀλλά	d--------	ἀλλά		d--------		oga_only
308	τις	p-s---mn-	τις		p-s---mn-		oga_only
309	σύ	p-s---md-	σύ		p-s---md-		oga_only
310	διηγέομαι	v3spoe---	διηγέομαι		v3spoe---		oga_only
311	;	u--------	;		u--------		oga_only
312	ἤ1	d--------	ἤ1		d--------		oga_only
313	αὐτός	p-s---mn-	αὐτός		p-s---mn-		oga_only
314	σωκράτης	n-s---mn-	σωκράτης		n-s---mn-		oga_only
315							unmatched
316	οὐ	d--------	οὐ	οὐ	d--------	d--------	
317	μά	r--------	μά	μά	r--------	r--------	
318	ὁ	l-s---ma-	ὁ	ὁ	l-s---ma-	l-s---ma-	
319	Ζεύς	n-s---ma-	ζεύς	Ζεύς	n-s---ma-	n-s---ma-	
320	,	u--------	,	,	u--------	u--------	
321	εἰμί	v1siia---	εἰμί	εἰμί	v1siia---	v1siia---	
322	δέ	c--------	δέ	δέ	d--------	c--------	
323	ἐγώ	p-s---cn-	ἐγώ	ἐγώ	p1s---cn-	p-s---cn-	
324	,	u--------	,	,	u--------	u--------	
325	ἀλλά	c--------	ἀλλά	ἀλλά	c--------	c--------	
326	ὅς	p-s---mn-	ὅς	ὅς	d--------	p-s---mn-	
327	Φοῖνιξ	n-s---md-	φοῖνιξ	Φοῖνιξ	n-s---md-	n-s---md-	
328	.	u--------		.		u--------	glaux_only
329	Ἀριστόδημος	n-s---mn-	ἀριστόδημος	Ἀριστόδημος	n-s---mn-	n-s---mn-	
330	εἰμί	v3siia---	εἰμί	εἰμί	v3siia---	v3siia---	
331	τις	p-s---cn-	τις	τις	p-s---mn-	p-s---cn-	
332	,	u--------	,	,	u--------	u--------	
333	Κυδαθηναιεύς	n-s---mn-	κυδαθηναιεύς	Κυδαθηναιεύς	a-s---mn-	n-s---mn-	
334	,	u--------	,	,	u--------	u--------	
335	μικρός	a-s---mn-	μικρός	μικρός	a-s---mn-	a-s---mn-	
336	,	u--------	,	,	u--------	u--------	
337	ἀνυπόδητος	a-s---mn-	ἀνυπόδητος	ἀνυπόδητος	a-s---mn-	a-s---mn-	
338	ἀεί	d--------	ἀεί	ἀεί	d--------	d--------	
339	·	u--------	·	·	u--------	u--------	
340	παραγίγνομαι	v3slia---	παραγίγνομαι	παραγίγνομαι	v3slia---	v3slia---	
341	δέ	c--------	δέ	δέ	d--------	c--------	
342	ἐν	r--------	ἐν	ἐν	r--------	r--------	
343	ὁ	l-s---fd-	ὁ	ὁ	l-s---fd-	l-s---fd-	
344	συνουσία	n-s---fd-	συνουσία	συνουσία	n-s---fd-	n-s---fd-	
345	,	u--------	,	,	u--------	u--------	
346	Σωκράτης	n-s---mg-	σωκράτης	Σωκράτης	n-s---mg-	n-s---mg-	
347	ἐραστής	n-s---mn-	ἐραστής	ἐραστής	n-s---mn-	n-s---mn-	
348	εἰμί	v-sppamn-	εἰμί	εἰμί	v-sppamn-	v-sppamn-	
349	ἐν	r--------	ἐν	ἐν	r--------	r--------	
350	ὁ	l-p---nd-	ὁ	ὁ	l-p---nd-	l-p---nd-	
351	μάλα	d-------s	μάλιστα	μάλα	d--------	d-------s	DISAGREE
352	ὁ	l-p---mg-	ὁ	ὁ	l-p---mg-	l-p---mg-	
353	τότε	d--------	τότε	τότε	d--------	d--------	
354	,	u--------	,	,	u--------	u--------	
355	ὡς	c--------	ὡς	ὡς	c--------	c--------	
356	ἐγώ	p-s---cd-	ἐγώ	ἐγώ	p1s---md-	p-s---cd-	
357	δοκέω	v3spia---	δοκέω	δοκέω	v3spia---	v3spia---	
358	.	u--------	.	.	u--------	u--------	
359	οὐ	d--------	οὐ	οὐ	d--------	d--------	
360	μέντοι	g--------	μέντοι	μέντοι	d--------	g--------	
361	ἀλλά	c--------	ἀλλά	ἀλλά	d--------	c--------	
362	καί	c--------	καί	καί	d--------	c--------	
363	Σωκράτης	n-s---ma-	σωκράτης	Σωκράτης	n-s---ma-	n-s---ma-	
364	γε	g--------	γε	γε	d--------	g--------	
365	ἔνιοι	a-p---na-	ἔνιοι	ἔνιοι	a-p---na-	a-p---na-	
366	ἤδη	d--------	ἤδη	ἤδη	d--------	d--------	
367	ἀναίρω	v1saim---	ἀνέρομαι	ἀναίρω	v1saim---	v1saim---	DISAGREE
368	ὅς	p-p---ng-	ὅς	ὅς	p-p---ng-	p-p---ng-	
369	ἐκεῖνος	p-s---mg-	ἐκεῖνος	ἐκεῖνος	p-s---mg-	p-s---mg-	
370	ἀκούω	v1saia---	ἀκούω	ἀκούω	v1saia---	v1saia---	
371	,	u--------	,	,	u--------	u--------	
372	καί	c--------	καί	καί	c--------	c--------	
373	ἐγώ	p-s---cd-	ἐγώ	ἐγώ	p1s---cd-	p-s---cd-	
374	ὁμολογέω	v3siia---	ὁμολογέω	ὁμολογέω	v3siia---	v3siia---	
375	καθά	c--------	καθά	καθά	c--------	c--------	
376	ἐκεῖνος	p-s---mn-	ἐκεῖνος	ἐκεῖνος	p-s---mn-	p-s---mn-	
377	διηγέομαι	v3siim---	διηγέομαι	διηγέομαι	v3siie---	v3siim---	
378	.	u--------	.	.	u--------	u--------	
379	τίς	p-s---na-	τίς	τίς	p-s---na-	p-s---na-	
380	οὖν	g--------	οὖν	οὖν	d--------	g--------	
381	,	u--------	,	,	u--------	u--------	
382	φημί	v3siia---	φημί	φημί	v3siia---	v3siia---	
383	,	u--------	,	,	u--------	u--------	
384	οὐ	d--------	οὐ	οὐ	d--------	d--------	
385	διηγέομαι	v2saim---	διηγέομαι	διηγέομαι	v1sfia---	v2saim---	
386	ἐγώ	p-s---cd-	ἐγώ	ἐγώ	p1s---cd-	p-s---cd-	
387	;	u--------	;	;	u--------	u--------	
388	πάντως	d--------	πάντως	πάντως	d--------	d--------	
389	δέ	c--------	δέ	δέ	d--------	c--------	
390	ὁ	l-s---fn-	ὁ	ὁ	l-s---fn-	l-s---fn-	
391	ὁδός	n-s---fn-	ὁδός	ὁδός	n-s---fn-	n-s---fn-	
392	ὁ	l-s---fn-	ὁ	ὁ	l-s---fn-	l-s---fn-	
393	εἰς	r--------	εἰς	εἰς	r--------	r--------	
