1	1	πρότερον
1	2	μέν
1	3	,
1	4	ὦ
1	5	βουλή
1	6	,
1	7	ἐνόμιζον
1	8	ἐξεῖναι
1	9	τῷ
1	10	βουλομένῳ
1	11	,
1	12	ἡσυχίαν
1	13	ἄγοντι
1	14	,
1	15	μή
1	16	τε
1	17	δίκας
1	18	ἔχειν
1	19	μή
1	20	τε
1	21	πράγματα
1	22	·
1	23	νυνὶ
1	24	δὲ
1	25	οὕτως
1	26	ἀπροσδοκήτως
1	27	αἰτίαις
1	28	καὶ
1	29	πονηροῖς
1	30	συκοφάνταις
1	31	περιπέπτωκα
1	32	,
1	33	ὥστʼ
1	34	εἴ
1	35	πως
1	36	οἷόν
1	37	τε
1	38	,
1	39	δοκεῖ
1	40	μοι
1	41	δεῖν
1	42	καὶ
1	43	τοὺς
1	44	μὴ
1	45	γεγονότας
1	46	ἤδη
1	47	δεδιέναι
1	48	περὶ
1	49	τῶν
1	50	μελλόντων
1	51	ἔσεσθαι
1	52	·
1	53	διὰ
1	54	γὰρ
1	55	τοὺς
1	56	τοιούτους
1	57	οἱ
1	58	κίνδυνοι
1	59	οἱοί
1	60	del
1	61	.
1	62	Stephanus
1	63	κοινοὶ
1	64	γίγνονται
1	65	καὶ
1	66	τοῖς
1	67	μηδὲν
1	68	ἀδικοῦσι
1	69	καὶ
1	70	τοῖς
1	71	πολλὰ
1	72	ἡμαρτηκόσιν
1	73	.
2	1	οὕτω
2	2	δʼ
2	3	ἄπορος
2	4	ὁ
2	5	ἀγών
2	6	μοι
2	7	καθέστηκεν
2	8	,
2	9	ὥστε
2	10	ἀπεγράφην
2	11	τὸ
2	12	μὲν
2	13	πρῶτον
2	14	ἐλάαν
2	15	ἐκ
2	16	τῆς
2	17	γῆς
2	18	ἀφανίζειν
2	19	,
2	20	καὶ
2	21	πρὸς
2	22	τοὺς
2	23	ἐωνημένους
2	24	τοὺς
2	25	καρποὺς
2	26	τῶν
2	27	μορίων
2	28	πυνθανόμενοι
2	29	προσῇσαν
2	30	·
2	31	ἐπειδὴ
2	32	δʼ
2	33	ἐκ
2	34	τούτου
2	35	τοῦ
2	36	τρόπου
2	37	ἀδικοῦντά
2	38	με
2	39	οὐδὲν
2	40	εὑρεῖν
2	41	ἐδυνήθησαν
2	42	,
2	43	νυνί
2	44	με
2	45	σηκόν
2	46	φασινφασιν
2	47	add
2	48	.
2	49	Reiske
2	50	ἀφανίζειν
2	51	,
2	52	ἡγούμενοι
2	53	ἐμοὶ
2	54	μὲν
2	55	ταύτην
2	56	τὴν
2	57	αἰτίαν
2	58	ἀπορωτάτην
2	59	εἶναι
2	60	ἀπελέγξαι
2	61	,
2	62	ἀπελέγξαι
2	63	Westermann:
2	64	ἀποδεῖξαι
2	65	MSS
2	66	.
2	67	αὐτοῖς
2	68	δὲ
2	69	ἐξεῖναι
2	70	μᾶλλον
2	71	ὅ
2	72	τι
2	73	ἂν
2	74	βούλωνται
2	75	λέγειν
2	76	.
3	1	καὶ
3	2	δεῖ
3	3	με
3	4	,
3	5	περὶ
3	6	ὧν
3	7	οὗτος
3	8	ἐπιβεβουλευκὼς
3	9	ἥκει
3	10	,
3	11	ἅμʼ
3	12	ὑμῖν
3	13	τοῖς
3	14	διαγνωσομένοις
3	15	περὶ
3	16	τοῦ
3	17	πράγματος
3	18	ἀκούσανταἅμʼ
3	19	ἀκούσαντα
3	20	Sauppe:
3	21	ἀλλʼ
3	22	
3	23	.
3	24	.
3	25	ἀκούσαντας
3	26	,
3	27	ἐν
3	28	ἀκούσασι
3	29	MSS
3	30	.
3	31	καὶ
3	32	περὶ
3	33	τῆς
3	34	πατρίδος
3	35	καὶ
3	36	περὶ
3	37	τῆς
3	38	οὐσίας
3	39	ἀγωνίσασθαι
3	40	.
3	41	ὅμως
3	42	δὲ
3	43	πειράσομαι
3	44	ἐξ
3	45	ἀρχῆς
3	46	ὑμᾶς
3	47	διδάξαι
3	48	.
4	1	ἦν
4	2	μὲν
4	3	γὰρ
4	4	τοῦτο
4	5	Πεισάνδρου
4	6	τὸ
4	7	χωρίον
4	8	,
4	9	δημευθέντων
4	10	δὲ
4	11	τῶν
4	12	ὄντωνδὲ
4	13	τῶν
4	14	ὄντων
4	15	Bekker:
4	16	τῶν
4	17	ὄντων
4	18	δʼ
4	19	.
4	20	ἐκείνου
4	21	Ἀπολλόδωρος
4	22	ὁ
4	23	Μεγαρεὺς
4	24	δωρειὰν
4	25	παρὰ
4	26	τοῦ
4	27	δήμου
4	28	λαβὼν
4	29	τὸν
4	30	μὲν
4	31	ἄλλον
4	32	χρόνον
4	33	ἐγεώργει
4	34	,
4	35	ὀλίγῳ
4	36	δὲ
4	37	πρὸ
4	38	τῶν
4	39	τριάκοντα
4	40	Ἀντικλῆς
4	41	παρʼ
4	42	αὐτοῦ
4	43	πριάμενος
4	44	ἐξεμίσθωσεν
4	45	·
4	46	ἐγὼ
4	47	δὲ
4	48	παρʼ
4	49	Ἀντικλέους
4	50	εἰρήνης
4	51	οὔσης
4	52	ὠνοῦμαι
4	53	.
4	54	ὠνοῦμαι
4	55	Emperius:
4	56	ὠνούμην
4	57	MSS
4	58	.
5	1	ἡγοῦμαι
5	2	τοίνυν
5	3	,
5	4	ὦ
5	5	βουλή
5	6	,
5	7	ἐμὸν
5	8	ἔργον
5	9	ἀποδεῖξαι
5	10	ὡς
5	11	ἐπειδὴ
5	12	τὸ
5	13	χωρίον
5	14	ἐκτησάμην
5	15	,
5	16	οὔ
5	17	τ’
5	18	ἐλάα
5	19	οὔ
5	20	τε
5	21	σηκὸς
5	22	ἐνῆν
5	23	ἐν
5	24	αὐτῷ
5	25	.
5	26	νομίζω
5	27	γὰρ
5	28	τοῦ
5	29	μὲν
5	30	προτέρου
5	31	χρόνου
5	32	,
5	33	οὐ
5	34	δ’
5	35	εἰ
5	36	πάλαι
5	37	ἐνῆσαν
5	38	μορίαι
5	39	,
5	40	οὐκ
5	41	ἂν
5	42	δικαίως
5	43	ζημιοῦσθαι
5	44	·
5	45	εἰ
5	46	γὰρ
5	47	μὴ
5	48	διʼ
5	49	ἡμᾶς
5	50	εἰσιν
5	51	ἠφανισμέναι
5	52	,
5	53	οὐδὲν
5	54	προσήκει
5	55	περὶ
5	56	τῶν
5	57	ἀλλοτρίων
5	58	ἁμαρτημάτων
5	59	ὡς
5	60	ἀδικοῦντας
5	61	κινδυνεύειν
5	62	.
6	1	πάντες
6	2	γὰρ
6	3	ἐπίστασθε
6	4	ὅτι
6	5	ὁὁ
6	6	add
6	7	.
6	8	Dobree
6	9	πόλεμος
6	10	καὶ
6	11	ἄλλων
6	12	πολλῶν
6	13	αἴτιος
6	14	κακῶν
6	15	γεγένηται
6	16	,
6	17	καὶ
6	18	τὰ
6	19	μὲν
6	20	πόρρω
6	21	ὑπὸ
6	22	Λακεδαιμονίων
6	23	ἐτέμνετο
6	24	,
6	25	τὰ
6	26	δʼ
6	27	ἐγγὺς
6	28	ὑπὸ
6	29	τῶν
6	30	φίλων
6	31	διηρπάζετο
6	32	·
6	33	ὥστε
6	34	πῶς
6	35	ἂν
6	36	δικαίως
6	37	ὑπὲρ
6	38	τῶν
6	39	τότετότε
6	40	add
6	41	.
6	42	Reiske
6	43	τῇ
6	44	πόλει
6	45	γεγενημένων
6	46	συμφορῶν
6	47	ἐγὼ
6	48	νυνὶ
6	49	δίκην
6	50	διδοίην
6	51	;
7	1	ἄλλως
7	2	τε
7	3	καὶ
7	4	τοῦτο
7	5	τὸ
7	6	χωρίον
7	7	ἐν
7	8	τῷ
7	9	πολέμῳ
7	10	δημευθὲν
7	11	ἄπρατον
7	12	ἦν
7	13	πλεῖν
7	14	ἢ
7	15	τρία
7	16	ἔτη
7	17	.
7	18	οὐ
7	19	θαυμαστὸν
7	20	δʼ
7	21	εἰ
7	22	τότε
7	23	τὰς
7	24	μορίας
7	25	ἐξέκοπτον
7	26	,
7	27	ἐν
7	28	ᾧ
7	29	οὐ
7	30	δὲ
7	31	τὰ
7	32	ἡμέτερʼ
7	33	αὐτῶν
7	34	φυλάττειν
7	35	ἐδυνάμεθα
7	36	.
7	37	ἐπίστασθε
7	38	δέ
7	39	,
7	40	ὦ
7	41	βουλή
7	42	,
7	43	ὅσοι
7	44	μάλιστα
7	45	τῶν
7	46	τοιούτων
7	47	ἐπιμελεῖσθε
7	48	,
7	49	πολλὰ
7	50	ἐν
7	51	ἐκείνῳ
7	52	τῷ
7	53	χρόνῳ
7	54	δασέα
7	55	ὄντα
7	56	ἰδίαις
