1	1	εἰ
1	2	μὲν
1	3	ἡγούμην
1	4	οἷόν
1	5	τε
1	6	εἶναι
1	7	,
1	8	ὦ
1	9	παρόντες
1	10	ἐπὶ
1	11	τῷδε
1	12	τῷ
1	13	τάφῳ
1	14	,
1	15	λόγῳ
1	16	δηλῶσαι
1	17	τὴν
1	18	τῶν
1	19	ἐνθάδε
1	20	κειμένων
1	21	ἀνδρῶν
1	22	ἀρετήν
1	23	,
1	24	ἐμεμψάμην
1	25	ἂν
1	26	τοῖς
1	27	ἐπαγγείλασιν
1	28	ἐπʼ
1	29	αὐτοῖς
1	30	ἐξ
1	31	ὀλίγων
1	32	ἡμερῶν
1	33	λέγειν
1	34	·
1	35	ἐπειδὴ
1	36	δὲ
1	37	πᾶσιν
1	38	ἀνθρώποις
1	39	ὁ
1	40	πᾶς
1	41	χρόνος
1	42	οὐχ
1	43	ἱκανὸς
1	44	λόγον
1	45	ἴσον
1	46	παρασκευάσαι
1	47	τοῖς
1	48	τούτων
1	49	ἔργοις
1	50	,
1	51	διὰ
1	52	τοῦτο
1	53	καὶ
1	54	ἡ
1	55	πόλις
1	56	μοι
1	57	δοκεῖ
1	58	,
1	59	προνοουμένη
1	60	τῶν
1	61	ἐνθάδε
1	62	λεγόντων
1	63	,
1	64	ἐξ
1	65	ὀλίγου
1	66	τὴν
1	67	πρόσταξιν
1	68	ποιεῖσθαι
1	69	,
1	70	ἡγουμένη
1	71	οὕτως
1	72	ἂν
1	73	μάλιστα
1	74	συγγνώμης
1	75	αὐτοὺς
1	76	παρὰ
1	77	τῶν
1	78	ἀκουσάντων
1	79	τυγχάνειν
1	80	.
2	1	ὅμως
2	2	δὲ
2	3	ὁ
2	4	μὲν
2	5	λόγος
2	6	μοι
2	7	περὶ
2	8	τούτων
2	9	,
2	10	ὁ
2	11	δʼ
2	12	ἀγὼν
2	13	οὐ
2	14	πρὸς
2	15	τὰ
2	16	τούτων
2	17	ἔργα
2	18	ἀλλὰ
2	19	πρὸς
2	20	τοὺς
2	21	πρότερον
2	22	ἐπʼ
2	23	αὐτοῖς
2	24	εἰρηκότας
2	25	.
2	26	τοσαύτην
2	27	γὰρ
2	28	ἀφθονίαν
2	29	παρεσκεύασεν
2	30	ἡ
2	31	τούτων
2	32	ἀρετὴ
2	33	καὶ
2	34	τοῖς
2	35	ποιεῖν
2	36	δυναμένοις
2	37	καὶ
2	38	τοῖς
2	39	εἰπεῖν
2	40	βουληθεῖσιν
2	41	,
2	42	ὥστε
2	43	καλὰ
2	44	μὲν
2	45	πολλὰ
2	46	τοῖς
2	47	προτέροις
2	48	περὶ
2	49	αὐτῶν
2	50	εἰρῆσθαι
2	51	,
2	52	πολλὰ
2	53	δὲ
2	54	καὶ
2	55	ἐκείνοις
2	56	παραλελεῖφθαι
2	57	,
2	58	ἱκανὰ
2	59	δὲ
2	60	καὶ
2	61	τοῖς
2	62	ἐπιγιγνομένοις
2	63	ἐξεῖναι
2	64	εἰπεῖν
2	65	·
2	66	οὔ
2	67	τε
2	68	γὰρ
2	69	γῆς
2	70	ἄπειροι
2	71	οὔ
2	72	τε
2	73	θαλάττης
2	74	οὐδεμιᾶς
2	75	,
2	76	πανταχῇ
2	77	δὲ
2	78	καὶ
2	79	παρὰ
2	80	πᾶσιν
2	81	ἀνθρώποις
2	82	οἱ
2	83	τὰ
2	84	αὑτῶν
2	85	πενθοῦντες
2	86	κακὰ
2	87	τὰς
2	88	τούτων
2	89	ἀρετὰς
2	90	ὑμνοῦσι
