1	1	νεώτερος
1	2	μὲν
1	3	ὢν
1	4	προῃρούμην
1	5	γράφειν
1	6	τῶν
1	7	λόγων
1	8	οὐ
1	9	τοὺς
1	10	μυθώδεις
1	11	οὐ
1	12	δὲ
1	13	τοὺς
1	14	τερατείας
1	15	καὶ
1	16	ψευδολογίας
1	17	μεστούς
1	18	,
1	19	οἷς
1	20	οἱ
1	21	πολλοὶ
1	22	μᾶλλον
1	23	χαίρουσιν
1	24	ἢ
1	25	τοῖς
1	26	περὶ
1	27	τῆς
1	28	αὑτῶν
1	29	σωτηρίας
1	30	λεγομένοις
1	31	,
1	32	οὐ
1	33	δὲ
1	34	τοὺς
1	35	τὰς
1	36	παλαιὰς
1	37	πράξεις
1	38	καὶ
1	39	τοὺς
1	40	πολέμους
1	41	τοὺς
1	42	Ἑλληνικοὺς
1	43	ἐξηγουμένους
1	44	,
1	45	καίπερ
1	46	εἰδὼς
1	47	δικαίως
1	48	αὐτοὺς
1	49	ἐπαινουμένους
1	50	,
1	51	οὐ
1	52	δ’
1	53	αὖ
1	54	τοὺς
1	55	ἁπλῶς
1	56	δοκοῦντας
1	57	εἰρῆσθαι
1	58	καὶ
1	59	μηδεμιᾶς
1	60	κομψότητος
1	61	μετέχοντας
1	62	,
1	63	οὓς
1	64	οἱ
1	65	δεινοὶ
1	66	περὶ
1	67	τοὺς
1	68	ἀγῶνας
1	69	παραινοῦσι
1	70	τοῖς
1	71	νεωτέροις
1	72	μελετᾶν
1	73	,
1	74	εἴπερ
1	75	βούλονται
1	76	πλέον
1	77	ἔχειν
1	78	τῶν
1	79	ἀντιδίκων
1	80	,
2	1	ἀλλὰ
2	2	πάντας
2	3	τούτους
2	4	ἐάσας
2	5	περὶ
2	6	ἐκείνους
2	7	ἐπραγματευόμην
2	8	,
2	9	τοὺς
2	10	περὶ
2	11	τῶν
2	12	συμφερόντων
2	13	τῇ
2	14	τε
2	15	πόλει
2	16	καὶ
2	17	τοῖς
2	18	ἄλλοις
2	19	Ἕλλησι
2	20	συμβουλεύοντας
2	21	,
2	22	καὶ
2	23	πολλῶν
2	24	μὲν
2	25	ἐνθυμημάτων
2	26	γέμοντας
2	27	,
2	28	οὐκ
2	29	ὀλίγων
2	30	δʼ
2	31	ἀντιθέσεων
2	32	καὶ
2	33	παρισώσεων
2	34	καὶ
2	35	τῶν
2	36	ἄλλων
2	37	ἰδεῶν
2	38	τῶν
2	39	ἐν
2	40	ταῖς
2	41	ῥητορείαις
2	42	διαλαμπουσῶν
2	43	καὶ
2	44	τοὺς
2	45	ἀκούοντας
2	46	ἐπισημαίνεσθαι
2	47	καὶ
2	48	θορυβεῖν
2	49	ἀναγκαζουσῶν
2	50	.
3	1	νῦν
3	2	δʼ
3	3	οὐ
3	4	δ’
3	5	ὁπωσοῦν
3	6	τοὺς
3	7	τοιούτους
3	8	.
3	9	ἡγοῦμαι
3	10	γὰρ
3	11	οὐχ
3	12	ἁρμόττειν
3	13	οὔ
3	14	τε
3	15	τοῖς
3	16	ἔτεσι
