1	1	ἐπιτήδειόν
1	2	μοι
1	3	δοκῶ
1	4	καιρὸν
1	5	εἰληφέναι
1	6	περὶ
1	7	ὧν
1	8	εἰπεῖν
1	9	ἐβουλόμην
1	10	πάλαι
1	11	·
1	12	πάρεισι
1	13	μὲν
1	14	γὰρ
1	15	οἷς
1	16	ἐπεγκαλῶ
1	17	,
1	18	πάρεισι
1	19	δὲ
1	20	ὧν
1	21	ἐναντίον
1	22	ἐπιθυμῶ
1	23	μέμψασθαι
1	24	τοῖς
1	25	ἀδικοῦσιν
1	26	ἐμέ
1	27	.
1	28	καίτοι
1	29	πολλῷ
1	30	πλείων
1	31	ἐστὶ
1	32	σπουδὴ
1	33	πρὸς
1	34	τοὺς
1	35	παρόντας
1	36	·
1	37	τοὺς
1	38	μὲν
1	39	γὰρ
1	40	παρʼπαρʼ
1	41	add
1	42	.
1	43	Emperius
1	44	οὐδὲν
1	45	οἶμαι
1	46	τιμήσειν
1	47	,
1	48	εἰ
1	49	τοῖς
1	50	ἐπιτηδείοις
1	51	ἀνεπιτήδειοι
1	52	δόξουσιν
1	53	εἶναι
1	54	(
1	55	τὴν
1	56	γὰρ
1	57	ἀρχὴν
1	58	οὐ
1	59	δ’
1	60	ἂν
1	61	ἐπεχείρουν
1	62	ἐξαμαρτάνειν
1	63	εἰς
1	64	ἐμὲ
1	65	)
1	66	,
2	1	τοῖς
2	2	δὲ
2	3	βουλοίμην
2	4	ἂν
2	5	δόξαι
2	6	μηδὲν
2	7	ἀδικῶν
2	8	τούτους
2	9	ὑπὸ
2	10	τούτων
2	11	ἀδικεῖσθαι
2	12	πρότερον
2	13	.
2	14	ἀνιαρὸν
2	15	μὲν
2	16	οὖν
2	17	ἀναγκάζεσθαι
2	18	λέγειν
2	19	περὶ
2	20	τούτων
2	21	,
2	22	ἀδύνατον
2	23	δὲ
2	24	μὴ
2	25	λέγειν
2	26	,
2	27	ὅταν
2	28	ἐναντίον
2	29	τῆς
2	30	ἐλπίδος
2	31	κακῶς
2	32	πάσχω
2	33	καὶ
2	34	τοὺς
2	35	δοκοῦντας
2	36	εἶναι
2	37	φίλους
2	38	ἀδικοῦντας
2	39	εὑρίσκω
2	40	.
3	1	πρῶτον
3	2	μὲν
3	3	οὖν
3	4	,
3	5	ἵνα
3	6	μή
3	7	τις
3	8	ὑμῶν
3	9	τάχα
3	10	δὴ
3	11	βοηθῶν
3	12	οἷς
3	13	ἐξημάρτηκε
3	14	πρόφασιν
3	15	πορίσηται
3	16	τῆς
3	17	ἁμαρτίας
3	18	,
3	19	εἰπάτω
3	20	οὖν
3	21	τίς
3	22	ὑμῶν
3	23	ὑπʼ
3	24	ἐμοῦ
3	25	κακῶς
