1.1.2	41	τῶν
1.1.2	42	Ἑλλήνων
1.1.2	43	ἔχων
1.1.2	44	ὁπλίτας
1.1.2	45	ἀνέβη
1.1.2	46	τριακοσίους
1.1.2	47	,
1.1.2	48	ἄρχοντα
1.1.2	49	δὲ
1.1.2	50	αὐτῶν
1.1.2	51	Ξενίαν
1.1.2	52	Παρράσιον
1.1.2	53	.
1.1.3	1	ἐπεὶ
1.1.3	2	δὲ
1.1.3	3	ἐτελεύτησε
1.1.3	4	Δαρεῖος
1.1.3	5	καὶ
1.1.3	6	κατέστη
1.1.3	7	εἰς
1.1.3	8	τὴν
1.1.3	9	βασιλείαν
1.1.3	10	Ἀρταξέρξης
1.1.3	11	,
1.1.3	12	Τισσαφέρνης
1.1.3	13	διαβάλλει
1.1.3	14	τὸν
1.1.3	15	Κῦρον
1.1.3	16	πρὸς
1.1.3	17	τὸν
1.1.3	18	ἀδελφὸν
1.1.3	19	ὡς
1.1.3	20	ἐπιβουλεύοι
1.1.3	21	αὐτῷ
1.1.3	22	.
1.1.3	23	ὁ
1.1.3	24	δὲ
1.1.3	25	πείθεται
1.1.3	26	καὶ
1.1.3	27	συλλαμβάνει
1.1.3	28	Κῦρον
1.1.3	29	ὡς
1.1.3	30	ἀποκτενῶν
1.1.3	31	·
1.1.3	32	ἡ
1.1.3	33	δὲ
1.1.3	34	μήτηρ
1.1.3	35	ἐξαιτησαμένη
1.1.3	36	αὐτὸν
1.1.3	37	ἀποπέμπει
1.1.3	38	πάλιν
1.1.3	39	ἐπὶ
1.1.3	40	τὴν
1.1.3	41	ἀρχήν
1.1.3	42	.
1.1.4	1	ὁ
1.1.4	2	δʼ
1.1.4	3	ὡς
1.1.4	4	ἀπῆλθε
1.1.4	5	κινδυνεύσας
1.1.4	6	καὶ
1.1.4	7	ἀτιμασθείς
1.1.4	8	,
1.1.4	9	βουλεύεται
1.1.4	10	ὅπως
1.1.4	11	μήποτε
1.1.4	12	ἔτι
1.1.4	13	ἔσται
1.1.4	14	ἐπὶ
1.1.4	15	τῷ
1.1.4	16	ἀδελφῷ
1.1.4	17	,
1.1.4	18	ἀλλά
1.1.4	19	,
1.1.4	20	ἢν
1.1.4	21	δύνηται
1.1.4	22	,
1.1.4	23	βασιλεύσει
1.1.4	24	ἀντʼ
1.1.4	25	ἐκείνου
1.1.4	26	.
1.1.4	27	Παρύσατις
1.1.4	28	μὲν
1.1.4	29	δὴ
1.1.4	30	ἡ
1.1.4	31	μήτηρ
1.1.4	32	ὑπῆρχε
1.1.4	33	τῷ
1.1.4	34	Κύρῳ
1.1.4	35	,
1.1.4	36	φιλοῦσα
1.1.4	37	αὐτὸν
1.1.4	38	μᾶλλον
1.1.4	39	ἢ
1.1.4	40	τὸν
1.1.4	41	βασιλεύοντα
1.1.4	42	Ἀρταξέρξην
1.1.4	43	.
1.1.5	1	ὅστις
1.1.5	2	δʼ
1.1.5	3	ἀφικνεῖτο
1.1.5	4	τῶν
1.1.5	5	παρὰ
1.1.5	6	βασιλέως
1.1.5	7	πρὸς
1.1.5	8	αὐτὸν
1.1.5	9	πάντας
1.1.5	10	οὕτω
1.1.5	11	διατιθεὶς
1.1.5	12	ἀπεπέμπετο
1.1.5	13	ὥστε
1.1.5	14	αὐτῷ
1.1.5	15	μᾶλλον
1.1.5	16	φίλους
1.1.5	17	εἶναι
1.1.5	18	ἢ
1.1.5	19	βασιλεῖ
1.1.5	20	.
1.1.5	21	καὶ
1.1.5	22	τῶν
1.1.5	23	παρʼ
1.1.5	24	ἑαυτῷ
1.1.5	25	δὲ
1.1.5	26	βαρβάρων
1.1.5	27	ἐπεμελεῖτο
1.1.5	28	ὡς
1.1.5	29	πολεμεῖν
1.1.5	30	τε
1.1.5	31	ἱκανοὶ
1.1.5	32	εἴησαν
1.1.5	33	καὶ
1.1.5	34	εὐνοϊκῶς
1.1.5	35	ἔχοιεν
1.1.5	36	αὐτῷ
1.1.5	37	.
1.1.6	1	τὴν
1.1.6	2	δὲ
1.1.6	3	Ἑλληνικὴν
1.1.6	4	δύναμιν
1.1.6	5	ἥθροιζεν
1.1.6	6	ὡς
1.1.6	7	μάλιστα
1.1.6	8	ἐδύνατο
1.1.6	9	ἐπικρυπτόμενος
1.1.6	10	,
1.1.6	11	ὅπως
1.1.6	12	ὅτι
1.1.6	13	ἀπαρασκευότατον
1.1.6	14	λάβοι
1.1.6	15	βασιλέα
1.1.6	16	.
1.1.6	17	ὧδε
1.1.6	18	οὖν
1.1.6	19	ἐποιεῖτο
1.1.6	20	τὴν
1.1.6	21	συλλογήν
1.1.6	22	.
1.1.6	23	ὁπόσας
1.1.6	24	εἶχε
1.1.6	25	φυλακὰς
1.1.6	26	ἐν
1.1.6	27	ταῖς
1.1.6	28	πόλεσι
1.1.6	29	παρήγγειλε
1.1.6	30	τοῖς
1.1.6	31	φρουράρχοις
1.1.6	32	ἑκάστοις
1.1.6	33	λαμβάνειν
1.1.6	34	ἄνδρας
1.1.6	35	Πελοποννησίους
1.1.6	36	ὅτι
1.1.6	37	πλείστους
1.1.6	38	καὶ
1.1.6	39	βελτίστους
1.1.6	40	,
1.1.6	41	ὡς
1.1.6	42	ἐπιβουλεύοντος
1.1.6	43	Τισσαφέρνους
1.1.6	44	ταῖς
1.1.6	45	πόλεσι
1.1.6	46	.
1.1.6	47	καὶ
1.1.6	48	γὰρ
1.1.6	49	ἦσαν
1.1.6	50	αἱ
1.1.6	51	Ἰωνικαὶ
1.1.6	52	πόλεις
1.1.6	53	Τισσαφέρνους
1.1.6	54	τὸ
1.1.6	55	ἀρχαῖον
1.1.6	56	ἐκ
1.1.6	57	βασιλέως
1.1.6	58	δεδομέναι
1.1.6	59	,
1.1.6	60	τότε
1.1.6	61	δὲ
1.1.6	62	ἀφειστήκεσαν
1.1.6	63	πρὸς
1.1.6	64	Κῦρον
1.1.6	65	πᾶσαι
1.1.6	66	πλὴν
1.1.6	67	Μιλήτου
1.1.6	68	·
1.1.7	1	ἐν
1.1.7	2	Μιλήτῳ
1.1.7	3	δὲ
1.1.7	4	Τισσαφέρνης
1.1.7	5	προαισθόμενος
1.1.7	6	τὰ
1.1.7	7	αὐτὰ
1.1.7	8	ταῦτα
1.1.7	9	βουλευομένους
1.1.7	10	ἀποστῆναι
1.1.7	11	πρὸς
1.1.7	12	Κῦρον
1.1.7	13	,
1.1.7	14	τοὺς
1.1.7	15	μὲν
1.1.7	16	αὐτῶν
1.1.7	17	ἀπέκτεινε
1.1.7	18	τοὺς
1.1.7	19	δʼ
1.1.7	20	ἐξέβαλεν
1.1.7	21	.
1.1.7	22	ὁ
1.1.7	23	δὲ
1.1.7	24	Κῦρος
1.1.7	25	ὑπολαβὼν
1.1.7	26	τοὺς
1.1.7	27	φεύγοντας
1.1.7	28	συλλέξας
1.1.7	29	στράτευμα
1.1.7	30	ἐπολιόρκει
1.1.7	31	Μίλητον
1.1.7	32	καὶ
1.1.7	33	κατὰ
1.1.7	34	γῆν
1.1.7	35	καὶ
1.1.7	36	κατὰ
1.1.7	37	θάλατταν
1.1.7	38	καὶ
1.1.7	39	ἐπειρᾶτο
1.1.7	40	κατάγειν
1.1.7	41	τοὺς
1.1.7	42	ἐκπεπτωκότας
1.1.7	43	.
1.1.7	44	καὶ
1.1.7	45	αὕτη
1.1.7	46	αὖ
1.1.7	47	ἄλλη
1.1.7	48	πρόφασις
1.1.7	49	ἦν
1.1.7	50	αὐτῷ
1.1.7	51	τοῦ
1.1.7	52	ἁθροίζειν
1.1.7	53	στράτευμα
1.1.7	54	.
1.1.8	1	πρὸς
1.1.8	2	δὲ
1.1.8	3	βασιλέα
1.1.8	4	πέμπων
1.1.8	5	ἠξίου
1.1.8	6	ἀδελφὸς
1.1.8	7	ὢν
1.1.8	8	αὐτοῦ
1.1.8	9	δοθῆναι
1.1.8	10	οἷ
1.1.8	11	ταύτας
1.1.8	12	τὰς
1.1.8	13	πόλεις
1.1.8	14	μᾶλλον
1.1.8	15	ἢ
1.1.8	16	Τισσαφέρνην
1.1.8	17	ἄρχειν
1.1.8	18	αὐτῶν
1.1.8	19	,
1.1.8	20	καὶ
1.1.8	21	ἡ
1.1.8	22	μήτηρ
1.1.8	23	συνέπραττεν
1.1.8	24	αὐτῷ
1.1.8	25	ταῦτα
1.1.8	26	·
1.1.8	27	ὥστε
1.1.8	28	βασιλεὺς
1.1.8	29	τὴν
1.1.8	30	μὲν
1.1.8	31	πρὸς
1.1.8	32	ἑαυτὸν
1.1.8	33	ἐπιβουλὴν
1.1.8	34	οὐκ
1.1.8	35	ᾐσθάνετο
1.1.8	36	,
1.1.8	37	Τισσαφέρνει
1.1.8	38	δʼ
1.1.8	39	ἐνόμιζε
1.1.8	40	πολεμοῦντα
1.1.8	41	αὐτὸν
1.1.8	42	ἀμφὶ
1.1.8	43	τὰ
1.1.8	44	στρατεύματα
1.1.8	45	δαπανᾶν
1.1.8	46	·
1.1.8	47	ὥστε
1.1.8	48	οὐδὲν
1.1.8	49	ἤχθετο
1.1.8	50	αὐτῶν
1.1.8	51	πολεμούντων
1.1.8	52	.
1.1.8	53	καὶ
1.1.8	54	γὰρ
1.1.8	55	ὁ
1.1.8	56	Κῦρος
1.1.8	57	ἀπέπεμπε
1.1.8	58	τοὺς
1.1.8	59	γιγνομένους
1.1.8	60	δασμοὺς
1.1.8	61	βασιλεῖ
1.1.8	62	ἐκ
1.1.8	63	τῶν
1.1.8	64	πόλεων
1.1.8	65	ὧν
1.1.8	66	Τισσαφέρνους
1.1.8	67	ἐτύγχανεν
1.1.8	68	ἔχων
1.1.8	69	.
1.1.9	1	ἄλλο
1.1.9	2	δὲ
1.1.9	3	στράτευμα
1.1.9	4	αὐτῷ
1.1.9	5	συνελέγετο
1.1.9	6	ἐν
1.1.9	7	Χερρονήσῳ
1.1.9	8	τῇ
1.1.9	9	κατʼ
1.1.9	10	ἀντιπέρας
1.1.9	11	Ἀβύδου
1.1.9	12	τόνδε
1.1.9	13	τὸν
1.1.9	14	τρόπον
1.1.9	15	.
1.1.9	16	Κλέαρχος
1.1.9	17	Λακεδαιμόνιος
1.1.9	18	φυγὰς
1.1.9	19	ἦν
1.1.9	20	·
1.1.9	21	τούτῳ
1.1.9	22	συγγενόμενος
1.1.9	23	ὁ
1.1.9	24	Κῦρος
1.1.9	25	ἠγάσθη
1.1.9	26	τε
1.1.9	27	αὐτὸν
1.1.9	28	καὶ
1.1.9	29	δίδωσιν
1.1.9	30	αὐτῷ
1.1.9	31	μυρίους
1.1.9	32	δαρεικούς
1.1.9	33	.
1.1.9	34	ὁ
1.1.9	35	δὲ
1.1.9	36	λαβὼν
1.1.9	37	τὸ
1.1.9	38	χρυσίον
1.1.9	39	στράτευμα
1.1.9	40	συνέλεξεν
1.1.9	41	ἀπὸ
1.1.9	42	τούτων
1.1.9	43	τῶν
1.1.9	44	χρημάτων
1.1.9	45	καὶ
1.1.9	46	ἐπολέμει
1.1.9	47	ἐκ
1.1.9	48	Χερρονήσου
1.1.9	49	ὁρμώμενος
1.1.9	50	τοῖς
1.1.9	51	Θρᾳξὶ
1.1.9	52	τοῖς
1.1.9	53	ὑπὲρ
1.1.9	54	Ἑλλήσποντον
1.1.9	55	οἰκοῦσι
1.1.9	56	καὶ
1.1.9	57	ὠφέλει
1.1.9	58	τοὺς
1.1.9	59	Ἕλληνας
1.1.9	60	·
1.1.9	61	ὥστε
1.1.9	62	καὶ
1.1.9	63	χρήματα
1.1.9	64	συνεβάλλοντο
1.1.9	65	αὐτῷ
1.1.9	66	εἰς
1.1.9	67	τὴν
1.1.9	68	τροφὴν
1.1.9	69	τῶν
1.1.9	70	στρατιωτῶν
1.1.9	71	αἱ
1.1.9	72	Ἑλλησποντιακαὶ
1.1.9	73	πόλεις
1.1.9	74	ἑκοῦσαι
1.1.9	75	.
1.1.9	76	τοῦτο
1.1.9	77	δʼ
1.1.9	78	αὖ
1.1.9	79	οὕτω
1.1.9	80	τρεφόμενον
1.1.9	81	ἐλάνθανεν
1.1.9	82	αὐτῷ
1.1.9	83	τὸ
1.1.9	84	στράτευμα
1.1.9	85	.
1.1.10	1	Ἀρίστιππος
1.1.10	2	δὲ
1.1.10	3	ὁ
1.1.10	4	Θετταλὸς
1.1.10	5	ξένος
1.1.10	6	ὢν
1.1.10	7	ἐτύγχανεν
1.1.10	8	αὐτῷ
1.1.10	9	,
1.1.10	10	καὶ
1.1.10	11	πιεζόμενος
1.1.10	12	ὑπὸ
1.1.10	13	τῶν
1.1.10	14	οἴκοι
1.1.10	15	ἀντιστασιωτῶν
1.1.10	16	ἔρχεται
1.1.10	17	πρὸς
1.1.10	18	τὸν
1.1.10	19	Κῦρον
1.1.10	20	καὶ
1.1.10	21	αἰτεῖ
1.1.10	22	αὐτὸν
1.1.10	23	εἰς
1.1.10	24	δισχιλίους
1.1.10	25	ξένους
1.1.10	26	καὶ
1.1.10	27	τριῶν
1.1.10	28	μηνῶν
1.1.10	29	μισθόν
1.1.10	30	,
1.1.10	31	ὡς
1.1.10	32	οὕτως
1.1.10	33	περιγενόμενος
1.1.10	34	ἂν
1.1.10	35	τῶν
1.1.10	36	ἀντιστασιωτῶν
1.1.10	37	.
1.1.10	38	ὁ
1.1.10	39	δὲ
1.1.10	40	Κῦρος
1.1.10	41	δίδωσιν
1.1.10	42	αὐτῷ
1.1.10	43	εἰς
1.1.10	44	τετρακισχιλίους
1.1.10	45	καὶ
1.1.10	46	ἓξ
1.1.10	47	μηνῶν
1.1.10	48	μισθόν
1.1.10	49	,
1.1.10	50	καὶ
1.1.10	51	δεῖται
1.1.10	52	αὐτοῦ
1.1.10	53	μὴ
1.1.10	54	πρόσθεν
1.1.10	55	καταλῦσαι
1.1.10	56	πρὸς
1.1.10	57	τοὺς
1.1.10	58	ἀντιστασιώτας
1.1.10	59	πρὶν
1.1.10	60	ἂν
1.1.10	61	αὐτῷ
1.1.10	62	συμβουλεύσηται
1.1.10	63	.
1.1.10	64	οὕτω
1.1.10	65	δὲ
1.1.10	66	αὖ
1.1.10	67	τὸ
1.1.10	68	ἐν
1.1.10	69	Θετταλίᾳ
1.1.10	70	ἐλάνθανεν
1.1.10	71	αὐτῷ
1.1.10	72	τρεφόμενον
1.1.10	73	στράτευμα
1.1.10	74	.
1.1.11	1	Πρόξενον
1.1.11	2	δὲ
1.1.11	3	τὸν
1.1.11	4	Βοιώτιον
1.1.11	5	ξένον
1.1.11	6	ὄντα
1.1.11	7	ἐκέλευσε
1.1.11	8	λαβόντα
1.1.11	9	ἄνδρας
1.1.11	10	ὅτι
1.1.11	11	πλείστους
1.1.11	12	παραγενέσθαι
1.1.11	13	,
1.1.11	14	ὡς
1.1.11	15	ἐς
1.1.11	16	Πισίδας
1.1.11	17	βουλόμενος
1.1.11	18	στρατεύεσθαι
1.1.11	19	,
1.1.11	20	ὡς
1.1.11	21	πράγματα
1.1.11	22	παρεχόντων
1.1.11	23	τῶν
1.1.11	24	Πισιδῶν
1.1.11	25	τῇ
1.1.11	26	ἑαυτοῦ
1.1.11	27	χώρᾳ
1.1.11	28	.
1.1.11	29	Σοφαίνετον
1.1.11	30	δὲ
1.1.11	31	τὸν
1.1.11	32	Στυμφάλιον
1.1.11	33	καὶ
1.1.11	34	Σωκράτην
1.1.11	35	τὸν
1.1.11	36	Ἀχαιόν
1.1.11	37	,
1.1.11	38	ξένους
1.1.11	39	ὄντας
1.1.11	40	καὶ
1.1.11	41	τούτους
1.1.11	42	,
1.1.11	43	ἐκέλευσεν
1.1.11	44	ἄνδρας
1.1.11	45	λαβόντας
1.1.11	46	ἐλθεῖν
1.1.11	47	ὅτι
1.1.11	48	πλείστους
1.1.11	49	,
1.1.11	50	ὡς
1.1.11	51	πολεμήσων
1.1.11	52	Τισσαφέρνει
1.1.11	53	σὺν
1.1.11	54	τοῖς
1.1.11	55	φυγάσι
1.1.11	56	τοῖς
1.1.11	57	Μιλησίων
1.1.11	58	.
1.1.11	59	καὶ
1.1.11	60	ἐποίουν
1.1.11	61	οὕτως
1.1.11	62	οὗτοι
1.1.11	63	.
1.2.1	1	ἐπεὶ
1.2.1	2	δʼ
1.2.1	3	ἐδόκει
1.2.1	4	ἤδη
1.2.1	5	πορεύεσθαι
1.2.1	6	αὐτῷ
1.2.1	7	ἄνω
1.2.1	8	,
1.2.1	9	τὴν
1.2.1	10	μὲν
1.2.1	11	πρόφασιν
1.2.1	12	ἐποιεῖτο
1.2.1	13	ὡς
1.2.1	14	Πισίδας
1.2.1	15	βουλόμενος
1.2.1	16	ἐκβαλεῖν
1.2.1	17	παντάπασιν
1.2.1	18	ἐκ
1.2.1	19	τῆς
1.2.1	20	χώρας
1.2.1	21	·
1.2.1	22	καὶ
1.2.1	23	ἁθροίζει
1.2.1	24	ὡς
1.2.1	25	ἐπὶ
1.2.1	26	τούτους
1.2.1	27	τό
1.2.1	28	τε
1.2.1	29	βαρβαρικὸν
1.2.1	30	καὶ
1.2.1	31	τὸ
1.2.1	32	Ἑλληνικόν
1.2.1	33	.
1.2.1	34	ἐνταῦθα
1.2.1	35	καὶ
1.2.1	36	παραγγέλλει
1.2.1	37	τῷ
1.2.1	38	τε
1.2.1	39	Κλεάρχῳ
1.2.1	40	λαβόντι
1.2.1	41	ἥκειν
1.2.1	42	ὅσον
1.2.1	43	ἦν
1.2.1	44	αὐτῷ
1.2.1	45	στράτευμα
1.2.1	46	καὶ
1.2.1	47	τῷ
1.2.1	48	Ἀριστίππῳ
1.2.1	49	συναλλαγέντι
1.2.1	50	πρὸς
1.2.1	51	τοὺς
1.2.1	52	οἴκοι
1.2.1	53	ἀποπέμψαι
1.2.1	54	πρὸς
1.2.1	55	ἑαυτὸν
1.2.1	56	ὃ
1.2.1	57	εἶχε
1.2.1	58	στράτευμα
1.2.1	59	·
1.2.1	60	καὶ
1.2.1	61	Ξενίᾳ
1.2.1	62	τῷ
1.2.1	63	Ἀρκάδι
1.2.1	64	,
1.2.1	65	ὃς
1.2.1	66	αὐτῷ
1.2.1	67	προειστήκει
1.2.1	68	τοῦ
1.2.1	69	ἐν
1.2.1	70	ταῖς
1.2.1	71	πόλεσι
1.2.1	72	ξενικοῦ
1.2.1	73	,
1.2.1	74	ἥκειν
1.2.1	75	παραγγέλλει
1.2.1	76	λαβόντα
1.2.1	77	τοὺς
1.2.1	78	ἄλλους
1.2.1	79	πλὴν
1.2.1	80	ὁπόσοι
1.2.1	81	ἱκανοὶ
1.2.1	82	ἦσαν
1.2.1	83	τὰς
1.2.1	84	ἀκροπόλεις
1.2.1	85	φυλάττειν
1.2.1	86	.
1.2.2	1	ἐκάλεσε
1.2.2	2	δὲ
1.2.2	3	καὶ
1.2.2	4	τοὺς
1.2.2	5	Μίλητον
1.2.2	6	πολιορκοῦντας
1.2.2	7	,
1.2.2	8	καὶ
1.2.2	9	τοὺς
1.2.2	10	φυγάδας
1.2.2	11	ἐκέλευσε
1.2.2	12	σὺν
1.2.2	13	αὐτῷ
1.2.2	14	στρατεύεσθαι
1.2.2	15	,
1.2.2	16	ὑποσχόμενος
1.2.2	17	αὐτοῖς
1.2.2	18	,
1.2.2	19	εἰ
1.2.2	20	καλῶς
1.2.2	21	καταπράξειεν
1.2.2	22	ἐφʼ
1.2.2	23	ἃ
1.2.2	24	ἐστρατεύετο
1.2.2	25	,
1.2.2	26	μὴ
1.2.2	27	πρόσθεν
1.2.2	28	παύσεσθαι
1.2.2	29	πρὶν
1.2.2	30	αὐτοὺς
1.2.2	31	καταγάγοι
1.2.2	32	οἴκαδε
1.2.2	33	.
1.2.2	34	οἱ
1.2.2	35	δὲ
1.2.2	36	ἡδέως
1.2.2	37	ἐπείθοντο
1.2.2	38	·
1.2.2	39	ἐπίστευον
1.2.2	40	γὰρ
1.2.2	41	αὐτῷ
1.2.2	42	·
1.2.2	43	καὶ
1.2.2	44	λαβόντες
1.2.2	45	τὰ
1.2.2	46	ὅπλα
1.2.2	47	παρῆσαν
1.2.2	48	εἰς
1.2.2	49	Σάρδεις
1.2.2	50	.
1.2.3	1	Ξενίας
1.2.3	2	μὲν
1.2.3	3	δὴ
1.2.3	4	τοὺς
1.2.3	5	ἐκ
1.2.3	6	τῶν
1.2.3	7	πόλεων
1.2.3	8	λαβὼν
1.2.3	9	παρεγένετο
1.2.3	10	εἰς
1.2.3	11	Σάρδεις
1.2.3	12	ὁπλίτας
1.2.3	13	εἰς
1.2.3	14	τετρακισχιλίους
1.2.3	15	,
1.2.3	16	Πρόξενος
1.2.3	17	δὲ
1.2.3	18	παρῆν
1.2.3	19	ἔχων
1.2.3	20	ὁπλίτας
1.2.3	21	μὲν
1.2.3	22	εἰς
1.2.3	23	πεντακοσίους
1.2.3	24	καὶ
1.2.3	25	χιλίους
1.2.3	26	,
1.2.3	27	γυμνῆτας
1.2.3	28	δὲ
1.2.3	29	πεντακοσίους
1.2.3	30	,
1.2.3	31	Σοφαίνετος
1.2.3	32	δὲ
1.2.3	33	ὁ
1.2.3	34	Στυμφάλιος
1.2.3	35	ὁπλίτας
1.2.3	36	ἔχων
1.2.3	37	χιλίους
1.2.3	38	,
1.2.3	39	Σωκράτης
1.2.3	40	δὲ
1.2.3	41	ὁ
1.2.3	42	Ἀχαιὸς
1.2.3	43	ὁπλίτας
1.2.3	44	ἔχων
1.2.3	45	ὡς
1.2.3	46	πεντακοσίους
1.2.3	47	,
1.2.3	48	Πασίων
1.2.3	49	δὲ
1.2.3	50	ὁ
1.2.3	51	Μεγαρεὺς
1.2.3	52	τριακοσίους
1.2.3	53	μὲν
1.2.3	54	ὁπλίτας
1.2.3	55	,
1.2.3	56	τριακοσίους
1.2.3	57	δὲ
1.2.3	58	πελταστὰς
1.2.3	59	ἔχων
1.2.3	60	παρεγένετο
1.2.3	61	·
1.2.3	62	ἦν
1.2.3	63	δὲ
1.2.3	64	καὶ
1.2.3	65	οὗτος
1.2.3	66	καὶ
1.2.3	67	ὁ
1.2.3	68	Σωκράτης
1.2.3	69	τῶν
1.2.3	70	ἀμφὶ
1.2.3	71	Μίλητον
1.2.3	72	στρατευομένων
1.2.3	73	.
1.2.4	1	οὗτοι
1.2.4	2	μὲν
1.2.4	3	εἰς
1.2.4	4	Σάρδεις
1.2.4	5	αὐτῷ
1.2.4	6	ἀφίκοντο
1.2.4	7	.
1.2.4	8	Τισσαφέρνης
1.2.4	9	δὲ
1.2.4	10	κατανοήσας
1.2.4	11	ταῦτα
1.2.4	12	,
1.2.4	13	καὶ
1.2.4	14	μείζονα
1.2.4	15	ἡγησάμενος
1.2.4	16	εἶναι
1.2.4	17	ἢ
1.2.4	18	ὡς
1.2.4	19	ἐπὶ
1.2.4	20	Πισίδας
1.2.4	21	τὴν
1.2.4	22	παρασκευήν
1.2.4	23	,
1.2.4	24	πορεύεται
1.2.4	25	ὡς
1.2.4	26	βασιλέα
1.2.4	27	ᾗ
1.2.4	28	ἐδύνατο
1.2.4	29	τάχιστα
1.2.4	30	ἱππέας
1.2.4	31	ἔχων
1.2.4	32	ὡς
1.2.4	33	πεντακοσίους
1.2.4	34	.
1.2.5	1	καὶ
1.2.5	2	βασιλεὺς
1.2.5	3	μὲν
1.2.5	4	δὴ
1.2.5	5	ἐπεὶ
1.2.5	6	ἤκουσε
1.2.5	7	Τισσαφέρνους
1.2.5	8	τὸν
1.2.5	9	Κύρου
1.2.5	10	στόλον
1.2.5	11	,
1.2.5	12	ἀντιπαρεσκευάζετο
1.2.5	13	.
1.2.5	14	Κῦρος
1.2.5	15	δὲ
1.2.5	16	ἔχων
1.2.5	17	οὓς
1.2.5	18	εἴρηκα
1.2.5	19	ὡρμᾶτο
1.2.5	20	ἀπὸ
1.2.5	21	Σάρδεων
1.2.5	22	·
1.2.5	23	καὶ
1.2.5	24	ἐξελαύνει
1.2.5	25	διὰ
1.2.5	26	τῆς
1.2.5	27	Λυδίας
1.2.5	28	σταθμοὺς
1.2.5	29	τρεῖς
1.2.5	30	παρασάγγας
1.2.5	31	εἴκοσι
1.2.5	32	καὶ
1.2.5	33	δύο
1.2.5	34	ἐπὶ
1.2.5	35	τὸν
1.2.5	36	Μαίανδρον
1.2.5	37	ποταμόν
1.2.5	38	.
1.2.5	39	τούτου
1.2.5	40	τὸ
1.2.5	41	εὖρος
1.2.5	42	δύο
1.2.5	43	πλέθρα
1.2.5	44	·
1.2.5	45	γέφυρα
1.2.5	46	δὲ
1.2.5	47	ἐπῆν
1.2.5	48	ἐζευγμένη
1.2.5	49	πλοίοις
1.2.5	50	.
1.2.6	1	τοῦτον
1.2.6	2	διαβὰς
1.2.6	3	ἐξελαύνει
1.2.6	4	διὰ
1.2.6	5	Φρυγίας
1.2.6	6	σταθμὸν
1.2.6	7	ἕνα
1.2.6	8	παρασάγγας
1.2.6	9	ὀκτὼ
1.2.6	10	εἰς
1.2.6	11	Κολοσσάς
1.2.6	12	,
1.2.6	13	πόλιν
1.2.6	14	οἰκουμένην
1.2.6	15	καὶ
1.2.6	16	εὐδαίμονα
1.2.6	17	καὶ
1.2.6	18	μεγάλην
1.2.6	19	.
1.2.6	20	ἐνταῦθα
1.2.6	21	ἔμεινεν
1.2.6	22	ἡμέρας
1.2.6	23	ἑπτά
1.2.6	24	·
1.2.6	25	καὶ
1.2.6	26	ἧκε
1.2.6	27	Μένων
1.2.6	28	ὁ
1.2.6	29	Θετταλὸς
1.2.6	30	ὁπλίτας
1.2.6	31	ἔχων
1.2.6	32	χιλίους
1.2.6	33	καὶ
1.2.6	34	πελταστὰς
1.2.6	35	πεντακοσίους
1.2.6	36	,
1.2.6	37	Δόλοπας
1.2.6	38	καὶ
1.2.6	39	Αἰνιᾶνας
1.2.6	40	καὶ
1.2.6	41	Ὀλυνθίους
1.2.6	42	.
1.2.7	1	ἐντεῦθεν
