1	1	εἰ
1	2	μὲν
1	3	περὶ
1	4	ἄλλου
1	5	τινὸς
1	6	ἢ
1	7	τοῦ
1	8	σώματος
1	9	,
1	10	ὦ
1	11	ἄνδρες
1	12	δικασταί
1	13	,
1	14	Καλλίας
1	15	ἠγωνίζετο
1	16	,
1	17	ἐξήρκει
1	18	ἄν
1	19	μοι
1	20	καὶ
1	21	τὰ
1	22	παρὰ
1	23	τῶν
1	24	ἄλλων
1	25	εἰρημένα
1	26	·
1	27	νῦν
1	28	δέ
1	29	μοι
1	30	δοκεῖ
1	31	αἰσχρὸν
1	32	εἶναι
1	33	,
1	34	κελεύοντος
1	35	καὶ
1	36	δεομένου
1	37	,
1	38	καὶ
1	39	φίλου
1	40	ὄντος
1	41	καὶ
1	42	ἐμοὶ
1	43	καὶ
1	44	ἕως
1	45	ἔζη
1	46	τῷ
1	47	πατρί
1	48	,
1	49	καὶ
1	50	πολλῶν
1	51	συμβολαίων
1	52	ἡμῖν
1	53	πρὸς
1	54	ἀλλήλους
1	55	γεγενημένων
1	56	,
1	57	μὴ
1	58	βοηθῆσαι
1	59	Καλλία
1	60	τὰ
1	61	δίκαια
1	62	,
1	63	ὅπως
1	64	ἂν
1	65	δύνωμαι
1	66	.
2	1	ἐνόμιζον
2	2	μὲν
2	3	οὖν
2	4	οὕτως
2	5	μετοικεῖν
2	6	αὐτὸν
2	7	ἐν
2	8	ταύτῃ
2	9	τῇ
2	10	πόλει
2	11	,
2	12	ὥστε
2	13	πολὺ
2	14	πρότερον
2	15	ἀγαθοῦ
2	16	τινος
2	17	τεύξεσθαι
2	18	παρʼ
2	19	ὑμῶν
2	20	ἢ
2	21	ἐπὶ
2	22	τοιαύταις
2	23	αἰτίαις
2	24	εἰς
2	25	τοσοῦτον
2	26	κίνδυνον
2	27	καταστήσεσθαι
2	28	·
2	29	νῦν
2	30	δὲ
2	31	οἱ
2	32	ἐπιβουλεύοντες
2	33	οὐχ
2	34	ἧττον
2	35	ἐπικίνδυνον
2	36	ποιοῦσι
2	37	τὸν
2	38	βίον
2	39	τοῖς
2	40	μηδὲν
2	41	ἀδικοῦσιν
2	42	ἢ
2	43	τοῖς
2	44	πολλῶν
2	45	κακῶν
2	46	αἰτίοις
2	47	οὖσιν
2	48	.
3	1	ὑμᾶς
3	2	δὲ
3	3	ἄξιον
3	4	μὴ
3	5	τοὺς
3	6	μὲν
3	7	τῶν
3	8	θεραπόντων
3	9	λόγους
3	10	πιστοὺς
3	11	νομίζειν
3	12	,
3	13	τοὺς
3	14	δὲ
3	15	τούτων
3	16	ἀπίστους
3	17	,
3	18	ἐνθυμουμένους
3	19	ὅτι
3	20	Καλλίᾳ
3	21	μὲν
3	22	οὐδεὶς
3	23	πώποτε
3	24	οὔ
3	25	τ’
3	26	ἰδιώτης
3	27	ἐνεκάλεσεν
3	28	οὔ
3	29	τε
3	30	ἄρχων
3	31	,
3	32	οἰκῶν
3	33	δʼ
3	34	ἐν
3	35	ταύτῃ
3	36	τῇ
3	37	πόλει
3	38	πολλὰ
3	39	μὲν
3	40	ἀγαθὰ
3	41	ὑμᾶς
3	42	ἐποίησεν
3	43	,
3	44	οὐδεμίαν
3	45	δὲ
3	46	σχὼν
3	47	αἰτίαν
3	48	εἰς
3	49	τοῦτο
3	50	τῆς
3	51	ἡλικίας
3	52	ἀφῖκται
3	53	,
3	54	οὗτοι
3	55	δὲ
3	56	ἐν
3	57	ἅπαντι
3	58	τῷ
3	59	βίῳ
3	60	μεγάλα
