token_ref	lemma	postag	oga_lemma	glaux_lemma	oga_postag	glaux_postag	notes
43	ὁ	l-s---fg-	ὁ	ὁ	l-s---fg-	l-s---fg-	
44	μᾶζα	n-s---fg-	μάζης	μᾶζα	n-s---fg-	n-s---fg-	DISAGREE
45	κακός	a-s---nns	κακός	κακός	a-s---na-	a-s---nns	
46	,	u--------	,	,	u--------	u--------	
47	καί	c--------	καί	καί	c--------	c--------	
48	οὐ	d--------	οὐ	οὐ	d--------	d--------	
49	δύναμαι	v3siim---	δύναμαι	δύναμαι	v3siie---	v3siim---	
50	ἐσθίω	v--pna---	ἐσθίω	ἐσθίω	v--pna---	v--pna---	
51	.	u--------	.	.	u--------	u--------	
52	καί	c--------	καί	καί	d--------	c--------	
53	οὗτος	p-p---na-	οὗτος	οὗτος	p-p---na-	p-p---na-	
54	πολύς	a-p---mn-	πολύς	πολύς	a-p---mn-	a-p---mn-	
55	ἐγώ	p-p---cg-	ἐγώ	ἐγώ	p1p---mg-	p-p---cg-	
56	ἀκούω	v3piia---	ἀκούω	ἀκούω	v3piia---	v3piia---	
57	ὁ	l-s---mg-	ὁ	ὁ	l-s---mg-	l-s---mg-	
58	ἱεροφάντης	n-s---mg-	ἱεροφάντης	ἱεροφάντης	n-s---mg-	n-s---mg-	
59	λέγω	v-sppamg-	λέγω3	λέγω	v-sppamg-	v-sppamg-	
60	.	u--------	.	.	u--------	u--------	
61	δίκαιος	a-s---nn-	δίκαιος	δίκαιος	a-s---nn-	a-s---nn-	
62	οὖν	g--------	οὖν	οὖν	d--------	g--------	
63	ἐγώ	p-s---cd-	ἐγώ	ἐγώ	p1s---md-	p-s---cd-	
64	δοκέω	v3spia---	δοκέω	δοκέω	v3spia---	v3spia---	
65	εἰμί	v--pna---	εἰμί	εἰμί	v--pna---	v--pna---	
66	νῦν	d--------	νῦν	νῦν	d--------	d--------	
67	ἐπί	r--------	ἐπί	ἐπί	r--------	r--------	
68	οὗτος	p-s---nd-	οὗτος	οὗτος	p-s---nd-	p-s---nd-	
69	ὁ	l-p---na-	ὁ	ὁ	l-p---na-	l-p---na-	
70	τότε	d--------	τότε	τότε	d--------	d--------	
71	λέγω	v-pappna-	λέγω3	λέγω	v-pappna-	v-pappna-	
72	ἀναμιμνῄσκω	v--ana---	ἀναμιμνήσκω	ἀναμιμνῄσκω	v--ana---	v--ana---	
73	,	u--------	,	,	u--------	u--------	
74	καί	c--------	καί	καί	c--------	c--------	
75	μή	d--------	μή	μή	d--------	d--------	
76	μόνος	d--------	μόνος	μόνος	d--------	d--------	
77	ὁ	l-p---ma-	ὁ	ὁ	l-p---ma-	l-p---ma-	
78	οὗτος	p-s---mg-	οὗτος	οὗτος	p-s---mg-	p-s---mg-	
79	φίλος	a-p---ma-	φίλος	φίλος	n-p---ma-	a-p---ma-	
80	ὑπό	r--------	ὑπό	ὑπό	r--------	r--------	
81	οὗτος	p-s---mg-	οὗτος	οὗτος	p-s---mg-	p-s---mg-	
82	καί	c--------	καί	καί	c--------	c--------	
83	ὁ	l-p---mg-	ὁ	ὁ	l-p---mg-	l-p---mg-	
84	οὗτος	p-s---mg-	οὗτος	οὗτος	p-s---mg-	p-s---mg-	
85	λόγος	n-p---mg-	λόγος	λόγος	n-p---mg-	n-p---mg-	
86	ἀπόλλυμι	v--pnm---	ἀπόλλυμι	ἀπόλλυμι	v--pne---	v--pnm---	
87	,	u--------	,	,	u--------	u--------	
88	ἀλλά	c--------	ἀλλά	ἀλλά	c--------	c--------	
89	καί	c--------	καί	καί	d--------	c--------	
90	αὐτός	p-s---ma-	αὐτός	αὐτός	a-s---ma-	p-s---ma-	
91	οὗτος	p-s---ma-	οὗτος	οὗτος	p-s---ma-	p-s---ma-	
92	ὑπό	r--------	ὑπό	ὑπό	r--------	r--------	
93	ἕτερος	p-s---mg-	ἕτερος	ἕτερος	a-s---mg-	p-s---mg-	
94	.	u--------	.	.	u--------	u--------	
95	ἀδύνατος	a-s---nn-	ἀδύνατος	ἀδύνατος	a-s---nn-	a-s---nn-	
96	δέ	c--------	δέ	δέ	d--------	c--------	
97	καί	c--------	καί	καί	d--------	c--------	
98	σύ	p-p---cd-	σύ	σύ	p-p---md-	p-p---cd-	
99	εἰμί	v3spia---	εἰμί	εἰμί	v3spia---	v3spia---	
100	,	u--------	,	,	u--------	u--------	
101	περί	r--------	περί	περί	r--------	r--------	
102	τοιοῦτος	p-s---ng-	τοιοῦτος	τοιοῦτος	a-s---ng-	p-s---ng-	
103	πρᾶγμα	n-s---ng-	πρᾶγμα	πρᾶγμα	n-s---ng-	n-s---ng-	
104	φέρω	v3ppia---	φέρω	φέρω	v-pppamd-	v3ppia---	
105	ὁ	l-s---fa-	ὁ	ὁ	l-s---fa-	l-s---fa-	
106	ψῆφος	n-s---fa-	ψῆφος	ψῆφος	n-s---fa-	n-s---fa-	
107	,	u--------	,	,	u--------	u--------	
108	ἤ	c--------	ἤ1	ἤ	d--------	c--------	
109	κατελεέω	v--ana---	κατελεέω	κατελεέω	v--ana---	v--ana---	
110	ἤ	c--------	ἤ1	ἤ	c--------	c--------	
111	καταχαρίζω	v--anm---	καταχαρίζω	καταχαρίζω	v--anm---	v--anm---	
112	Ἀνδοκίδης	n-s---md-	ἀνδοκίδης	Ἀνδοκίδης	n-s---md-	n-s---md-	
113	,	u--------	,	,	u--------	u--------	
114	ἐφίστημι	v-pppmmd-	ἐπίσταμαι	ἐφίστημι	v-pppemd-	v-pppmmd-	DISAGREE
115	ὅτι	c--------	ὅτι	ὅτι	c--------	c--------	
116	ἐναργής	d--------	ἐναργής	ἐναργής	d--------	d--------	
117	ὁ	l-d---fn-	ὁ	ὁ	l-d---mn-	l-d---fn-	
118	θεός	n-d---mn-	θεός	θεός	n-d---mn-	n-d---mn-	
119	οὗτος	p-d---mn-	οὗτος	οὗτος	p-d---ma-	p-d---mn-	
120	τιμωρέω	v3dpia---	τιμωρέω	τιμωρέω	v3dpia---	v3dpia---	
121	ὁ	l-p---ma-	ὁ	ὁ	l-p---ma-	l-p---ma-	
122	ἀδικέω	v-pppama-	ἀδικέω	ἀδικέω	v-pppama-	v-pppama-	
123	·	u--------	·	·	u--------	u--------	
124	ἐλπίζω	v--ana---	ἐλπίζω	ἐλπίζω	v--ana---	v--ana---	
125	οὖν	g--------	οὖν	οὖν	d--------	g--------	
126	χρή	v3spia---	χρή	χρή	v3spia---	v3spia---	
127	πᾶς	p-s---ma-	πᾶς	πᾶς	a-s---ma-	p-s---ma-	
128	ἄνθρωπος	n-s---ma-	ἄνθρωπος	ἄνθρωπος	n-s---ma-	n-s---ma-	
129	ὁ	l-p---na-	ὁ		l-p---na-		oga_only
130	αὐτός	p-p---na-	αὐτός		p-p---na-		oga_only
131	καί	c--------	καί	καί	c--------	c--------	
132	ἑαυτοῦ	p-s---md-	ἑαυτοῦ		p-s---md-		oga_only
133	καί	c--------	καί		c--------		oga_only
134	ἕτερος	a-s---md-	ἕτερος		a-s---md-		oga_only
135	εἰμί	v--fnm---	εἰμί		v--fnm---		oga_only
136	.	u--------	.		u--------		oga_only
137	φέρω	v2spma---	φέρω	φέρω	v2spma---	v2spma---	
138	γάρ	g--------	γάρ	γάρ	d--------	g--------	
139	,	u--------	,	,	u--------	u--------	
140	ἐάν	c--------	ἐάν	ἐάν	c--------	c--------	
141	νυνί	d--------	νυνί	νυνί	d--------	d--------	
142	Ἀνδοκίδης	n-s---mn-	ἀνδοκίδης	Ἀνδοκίδης	n-s---mn-	n-s---mn-	
143	ἀθῷος	a-s---mn-	ἀθῷος	ἀθῷος	a-s---mn-	a-s---mn-	
144	ἀπαλλάσσω	v3sasp---	ἀπαλλάσσω	ἀπαλλάσσω	v3sasp---	v3sasp---	
145	διά	r--------	διά	διά	r--------	r--------	
146	σύ	p-p---ca-	σύ	σύ	p-p---ma-	p-p---ca-	
147	ἐκ	r--------	ἐκ	ἐκ	r--------	r--------	
148	ὅδε	p-s---mg-	ὅδε	ὅδε	a-s---mg-	p-s---mg-	
149	ὁ	l-s---mg-	ὁ	ὁ	l-s---mg-	l-s---mg-	
150	ἀγών	n-s---mg-	ἀγών	ἀγών	n-s---mg-	n-s---mg-	
151	καί	c--------	καί	καί	d--------	c--------	
152	ἔρχομαι	v3sasa---	ἔρχομαι	ἔρχομαι	v3sasa---	v3sasa---	
153	κληρόω	v-sfpmmn-	λαγχάνω	κληρόω	v-sfpmmn-	v-sfpmmn-	DISAGREE
154	ὁ	l-p---mg-	ὁ	ὁ	l-p---mg-	l-p---mg-	
155	ἐννέα	m--------	ἐννέα	ἐννέα	a--------	m--------	
156	ἄρχων	n-p---mg-	ἄρχων	ἄρχων	n-p---mg-	n-p---mg-	
157	καί	c--------	καί	καί	c--------	c--------	
158	λαγχάνω	v3sasa---	λαγχάνω	λαγχάνω	v3sasa---	v3sasa---	
159	βασιλεύς	n-s---mn-	βασιλεύς	βασιλεύς	n-s---mn-	n-s---mn-	
160	,	u--------	,	,	u--------	u--------	
161	ἄλλος	p-s---na-	ἄλλος	ἄλλος	a-s---na-	p-s---na-	
162	τις	p-s---na-	τις	τις	p-s---na-	p-s---na-	
163	ἤ	c--------	ἤ1	ἤ	c--------	c--------	
164	ὑπέρ	r--------	ὑπέρ	ὑπέρ	r--------	r--------	
165	σύ	p-p---cg-	σύ	σύ	p-p---mg-	p-p---cg-	
166	καί	c--------	καί	καί	d--------	c--------	
167	θυσία	n-p---fa-	θυσία	θυσία	n-p---fa-	n-p---fa-	
168	θύω	v3sfia---	θύω	θύω	n-s---fd-	v3sfia---	
169	καί	c--------	καί	καί	c--------	c--------	
170	εὐχή	n-p---fa-	εὐχή	εὐχή	n-p---fa-	n-p---fa-	
171	εὔχομαι	v3sfim---	εὔχομαι	εὔχομαι	v3sfim---	v3sfim---	
172	κατά	r--------	κατά	κατά	r--------	r--------	
173	ὁ	l-p---na-	ὁ	ὁ	l-p---na-	l-p---na-	
174	πάτριος	a-p---na-	πάτριος	πάτριος	a-p---na-	a-p---na-	
175	,	u--------	,	,	u--------	u--------	
176	ὁ	l-p---na-	ὁ	ὁ	l-p---na-	l-p---na-	
177	μέν	g--------	μέν	μέν	d--------	g--------	
178	ἐν	r--------	ἐν	ἐν	r--------	r--------	
179	ὁ	l-s---nd-	ὁ	ὁ	l-s---nd-	l-s---nd-	
180	ἐνθάδε	d--------	ἐνθάδε	ἐνθάδε	d--------	d--------	
181	Ἐλευσίνιος	a-s---ng-	ἐλευσίνιος	Ἐλευσίνιος	n-s---nd-	a-s---ng-	
182	,	u--------	,	,	u--------	u--------	
183	ὁ	l-p---na-	ὁ	ὁ	l-p---na-	l-p---na-	
184	δέ	c--------	δέ	δέ	c--------	c--------	
185	ἐν	r--------	ἐν	ἐν	r--------	r--------	
186	ὁ	l-s---nd-	ὁ	ὁ	l-s---nd-	l-s---nd-	
187	Ἐλευσίς	n-s---fd-	ἐλευσίς	Ἐλευσίς	n-s---nd-	n-s---fd-	
188	ἱερός	a-s---nd-	ἱερόν	ἱερός	n-s---nd-	a-s---nd-	DISAGREE
189	,	u--------	,	,	u--------	u--------	
190	καί	c--------	καί	καί	c--------	c--------	
191	ὁ	l-s---fg-	ὁ	ὁ	l-s---fg-	l-s---fg-	
192	ἑορτή	n-s---fg-	ἑορτή	ἑορτή	n-s---fg-	n-s---fg-	
193	ἐπιμελέομαι	v3sfim---	ἐπιμελέομαι	ἐπιμελέομαι	v3sfim---	v3sfim---	
194	μυστήριον	n-p---nd-	μυστήριον	μυστήριον	n-p---nd-	n-p---nd-	
195	,	u--------	,	,	u--------	u--------	
196	ὅπως	c--------	ὅπως	ὅπως	c--------	c--------	
197	ἄν	g--------	ἄν	ἄν	d--------	g--------	
198	μηδείς	p-s---mn-	μηδείς	μηδείς	p-s---mn-	p-s---mn-	
199	ἀδικέω	v3spsa---	ἀδικέω	ἀδικέω	v3spsa---	v3spsa---	
200	μή	d--------	μη	μή	d--------	d--------	
201	δέ	c--------	δέ		c--------		oga_only
202	ἀσεβής	v3spsa---	ἀσεβής		v3spsa---		oga_only
203	ὁ	l-p---na-	ὁ		l-p---na-		oga_only
204	ἱερόν	n-p---na-	ἱερόν		n-p---na-		oga_only
205							unmatched
206	καί	c--------	καί	καί	d--------	c--------	
207	τίς	p-s---ca-	τις	τίς	a-s---fa-	p-s---ca-	
208	γνώμη	n-s---fa-	γνώμη	γνώμη	n-s---fa-	n-s---fa-	
209	οἴομαι	v2ppim---	οἴομαι	οἴομαι	v2ppie---	v2ppim---	
210	ἔχω	v--fna---	ἔχω	ἔχω	v--fna---	v--fna---	
211	ὁ	l-p---ma-	ὁ	ὁ	l-p---ma-	l-p---ma-	
212	μύστης	n-p---ma-	μύστης	μύστης	n-p---ma-	n-p---ma-	
213	ὁ	l-p---ma-	ὁ	ὁ	l-p---ma-	l-p---ma-	
214	ἀφικνέομαι	v-pppmma-	ἀφικνέομαι	ἀφικνέομαι	v-pppema-	v-pppmma-	
215	,	u--------	,	,	u--------	u--------	
216	ἐπειδάν	c--------	ἐπειδάν	ἐπειδάν	c--------	c--------	
217	ὁράω	v3pasa---	εἶδον	ὁράω	v3pasa---	v3pasa---	DISAGREE
218	ὁ	l-s---ma-	ὁ	ὁ	l-s---ma-	l-s---ma-	
219	βασιλεύς	n-s---ma-	βασιλεύς	βασιλεύς	n-s---ma-	n-s---ma-	
220	ὅστις	p-s---mn-	ὅστις	ὅστις	p-s---mn-	p-s---mn-	
221	εἰμί	v3spia---	εἰμί	εἰμί	v3spia---	v3spia---	
222	καί	c--------	καί	καί	c--------	c--------	
223	ἀναμιμνῄσκω	v3pasp---	ἀναμιμνήσκω	ἀναμιμνῄσκω	v3pasp---	v3pasp---	
224	πᾶς	p-p---na-	πᾶς	πᾶς	a-p---na-	p-p---na-	
225	ὁ	l-p---na-	ὁ	ὁ	l-p---na-	l-p---na-	
226	ἀσεβέω	v-prpmna-	ἀσεβέω	ἀσεβέω	v-prpena-	v-prpmna-	
227	αὐτός	p-s---md-	αὐτός	αὐτός	p-s---md-	p-s---md-	
228	,	u--------	,	,	u--------	u--------	
229	ἤ	c--------	ἤ1	ἤ	c--------	c--------	
230	ὁ	l-p---ma-	ὁ	ὁ	l-p---ma-	l-p---ma-	
231	ἄλλος	p-p---ma-	ἄλλος	ἄλλος	a-p---ma-	p-p---ma-	
232	Ἕλλην	n-p---ma-	ἕλλην	Ἕλλην	n-p---ma-	n-p---ma-	
233	,	u--------	,	,	u--------	u--------	
234	ὅς	p-p---mn-	ὅς	ὅς	p-p---mn-	p-p---mn-	
235	ἕνεκα	r--------	ἕνεκα	ἕνεκα	r--------	r--------	
236	οὗτος	p-s---fg-	οὗτος	οὗτος	a-s---fg-	p-s---fg-	
237	ὁ	l-s---fg-	ὁ	ὁ	l-s---fg-	l-s---fg-	
238	ἑορτή	n-s---fg-	ἑορτή	ἑορτή	n-s---fg-	n-s---fg-	
239	ἔρχομαι	v3ppim---	ἔρχομαι	ἔρχομαι	v3ppie---	v3ppim---	
240	ἤ	c--------	ἤ1	ἤ	d--------	c--------	
241	θύω	v--pna---	θύω	θύω	v--pna---	v--pna---	
242	εἰς	r--------	εἰς	εἰς	r--------	r--------	
243	οὗτος	p-s---fa-	οὗτος	οὗτος	a-s---fa-	p-s---fa-	
244	ὁ	l-s---fa-	ὁ	ὁ	l-s---fa-	l-s---fa-	
245	πανήγυρις	n-s---fa-	πανήγυρις	πανήγυρις	n-s---fa-	n-s---fa-	
246	βούλομαι	v-pppmmn-	βούλομαι	βούλομαι	v-pppemn-	v-pppmmn-	
247	ἤ	c--------	ἤ1	ἤ	c--------	c--------	
248	θεωρέω	v--pna---	θεωρέω	θεωρέω	v--pna---	v--pna---	
249	;	u--------		;		u--------	glaux_only
250	οὐ	d--------	οὐ	οὐ	d--------	d--------	
251	δέ	d--------	δέ		d--------		oga_only
252	γάρ	d--------	γάρ		d--------		oga_only
253	ἀγνώς	v-srpamn-	ἀγνώς		v-srpamn-		oga_only
254	ὁ	l-s---mn-	ὁ		l-s---mn-		oga_only
255	ἀνδοκίδης	n-s---mn-	ἀνδοκίδης		n-s---mn-		oga_only
256	οὐ	d--------	οὐ	οὐ	d--------	d--------	
257	τε	d--------	τε		d--------		oga_only
258	ὁ	l-p---md-	ὁ		l-p---md-		oga_only
259	ἔξω	d--------	ἔξω		d--------		oga_only
260	οὐ	d--------	οὐ		d--------		oga_only
261	τε	c--------	τε		c--------		oga_only
262	ὁ	l-p---md-	ὁ		l-p---md-		oga_only
263	ἐνθάδε	d--------	ἐνθάδε		d--------		oga_only
264	διά	r--------	διά		r--------		oga_only
265	ὁ	l-p---na-	ὁ		l-p---na-		oga_only
266	ἀσεβέω	v-prpena-	ἀσεβέω		v-prpena-		oga_only
267							unmatched
268	ἀναγκαῖος	d--------	ἀναγκαῖος		d--------		oga_only
269	γάρ	d--------	γάρ		d--------		oga_only
270	ἔχω	v3spia---	ἔχω		v3spia---		oga_only
271	ἀπό	r--------	ἀπό		r--------		oga_only
272	ὁ	l-p---ng-	ὁ		l-p---ng-		oga_only
273	πολύς	a-s---na-	πολύς		a-s---na-		oga_only
274	διαφέρω	v-pppang-	διαφέρω		v-pppang-		oga_only
275	ἤ1	d--------	ἤ1		d--------		oga_only
276	κακός	a-p---ng-	κακός		a-p---ng-		oga_only
277	ἤ1	c--------	ἤ1		c--------		oga_only
278	ἀγαθός	a-p---ng-	ἀγαθός		a-p---ng-		oga_only
279	ἔργον	n-p---ng-	ἔργον		n-p---ng-		oga_only
280	ὁ	l-p---ma-	ὁ		l-p---ma-		oga_only
281	ποιέω	v-papama-	ποιέω		v-papama-		oga_only
282	γιγνώσκω	v--pne---	γιγνώσκω		v--pne---		oga_only
283	.	u--------	.		u--------		oga_only
284	ἔπειτα	d--------	ἔπειτα		d--------		oga_only
285	δέ	d--------	δέ		d--------		oga_only
286	καί	d--------	καί		d--------		oga_only
287	κακοπαθέω	v3sria---	κακοπαθέω		v3sria---		oga_only
288	πόλις	n-p---fa-	πόλις		n-p---fa-		oga_only
289	πολύς	a-p---fa-	πολύς		a-p---fa-		oga_only
290	ἐν	r--------	ἐν		r--------		oga_only
291	ὁ	l-s---fd-	ὁ		l-s---fd-		oga_only
292	ἀποδημία	n-s---fd-	ἀποδημία		n-s---fd-		oga_only
293	,	u--------	,	,	u--------	u--------	
294	σικελία	n-s---fa-	σικελία		n-s---fa-		oga_only
295	,	u--------	,	,	u--------	u--------	
296	ἰταλία	n-s---fa-	ἰταλία		n-s---fa-		oga_only
297	,	u--------	,		u--------		oga_only
298	πελοπόννησος	n-s---fa-	πελοπόννησος		n-s---fa-		oga_only
299	,	u--------	,		u--------		oga_only
300	θεσσαλία	n-s---fa-	θεσσαλία		n-s---fa-		oga_only
301	,	u--------	,		u--------		oga_only
302	ἑλλήσποντος	n-s---fa-	ἑλλήσποντος		n-s---fa-		oga_only
303	,	u--------	,		u--------		oga_only
304	ἰωνία	n-s---fa-	ἰωνία		n-s---fa-		oga_only
305	,	u--------	,	,	u--------	u--------	
306	κύπρος	n-s---fa-	κύπρος		n-s---fa-		oga_only
307	·	u--------	·		u--------		oga_only
308	βασιλεύς	n-p---ma-	βασιλεύς		n-p---ma-		oga_only
309	πολύς	a-p---ma-	πολύς		a-p---ma-		oga_only
310	διακούω	v3sria---	διακούω		v3sria---		oga_only
311	,	u--------	,		u--------		oga_only
312	ὅς	p-s---md-	ὅς		p-s---md-		oga_only
313	ἄν	d--------	ἄν		d--------		oga_only
314	συγγίγνομαι	v3sasm---	συγγίγνομαι		v3sasm---		oga_only
315	,	u--------	,		u--------		oga_only
316	πλήν	r--------	πλήν		r--------		oga_only
317	ὁ	l-s---mg-	ὁ		l-s---mg-		oga_only
318	συρακούσιος	a-s---mg-	συρακούσιος		a-s---mg-		oga_only
319	διονύσιος	n-s---mg-	διονύσιος		n-s---mg-		oga_only
320	.	u--------	.		u--------		oga_only
321	οὗτος	p-s---mn-	οὗτος	οὗτος	p-s---mn-	p-s---mn-	
322	δέ	c--------	δέ	δέ	d--------	c--------	
323	ἤ	c--------	ἤ1	ἤ	d--------	c--------	
324	πᾶς	p-p---mg-	πᾶς	πᾶς	a-p---mg-	p-p---mg-	
325	εὐτυχής	a-s---mns	εὐτυχής	εὐτυχής	a-s---mns	a-s---mns	
326	εἰμί	v3spia---	εἰμί	εἰμί	v3spia---	v3spia---	
327	ἤ	c--------	ἤ1	ἤ	c--------	c--------	
328	πολύς	a-s---nas	πλεῖστος	πολύς	a-s---na-	a-s---nas	DISAGREE
329	γνώμη	n-s---fd-	γνώμη	γνώμη	n-s---fd-	n-s---fd-	
330	διαφέρω	v3spia---	διαφέρω	διαφέρω	v3spia---	v3spia---	
331	ὁ	l-p---mg-	ὁ	ὁ	l-p---mg-	l-p---mg-	
332	ἄλλος	p-p---mg-	ἄλλος	ἄλλος	p-p---mg-	p-p---mg-	
333	,	u--------	,	,	u--------	u--------	
334	ὅς	p-s---mn-	ὅς	ὅς	p-s---mn-	p-s---mn-	
335	μόνος	a-s---mn-	μόνος	μόνος	a-s---mn-	a-s---mn-	
336	ὁ	l-p---mg-	ὁ	ὁ	l-p---mg-	l-p---mg-	
337	συγγίγνομαι	v-papmmg-	συγγίγνομαι	συγγίγνομαι	v-papmmg-	v-papmmg-	
338	Ἀνδοκίδης	n-s---md-	ἀνδοκίδης	Ἀνδοκίδης	n-s---md-	n-s---md-	
339	οὐ	d--------	οὐ	οὐ	d--------	d--------	
340	ἐξαπατάω	v3saip---	ἐξαπατάω	ἐξαπατάω	v3saip---	v3saip---	
341	ὑπό	r--------	ὑπό	ὑπό	r--------	r--------	
342	ἀνήρ	n-s---mg-	ἀνήρ	ἀνήρ	n-s---mg-	n-s---mg-	
343	τοιοῦτος	p-s---mg-	τοιοῦτος	τοιοῦτος	a-s---mg-	p-s---mg-	
344	,	u--------	,	,	u--------	u--------	
345	ὅς	p-s---mn-	ὅς	ὅς	p-s---mn-	p-s---mn-	
346	τέχνη	n-s---fa-	τέχνη	τέχνη	n-s---fa-	n-s---fa-	
347	οὗτος	p-s---fa-	οὗτος	οὗτος	a-s---fa-	p-s---fa-	
348	ἔχω	v3spia---	ἔχω	ἔχω	v3spia---	v3spia---	
349	,	u--------	,	,	u--------	u--------	
350	ὁ	l-p---ma-	ὁ	ὁ	l-p---ma-	l-p---ma-	
351	μέν	g--------	μέν	μέν	d--------	g--------	
352	ἐχθρός	a-p---ma-	ἐχθρός	ἐχθρός	a-p---ma-	a-p---ma-	
353	μηδείς	p-s---na-	μηδείς	μηδείς	p-s---na-	p-s---na-	
354	ποιέω	v--pna---	ποιέω	ποιέω	v--pna---	v--pna---	
355	κακός	a-s---na-	κακός	κακός	a-s---na-	a-s---na-	
356	,	u--------	,	,	u--------	u--------	
357	ὁ	l-p---ma-	ὁ	ὁ	l-p---ma-	l-p---ma-	
358	δέ	c--------	δέ	δέ	d--------	c--------	
359	φίλος	a-p---ma-	φίλος	φίλος	a-p---ma-	a-p---ma-	
360	ὅς	p-s---na-	ὅς	ὅς	p-s---na-	p-s---na-	
361	τις	p-s---na-	τις	τις	a-s---na-	p-s---na-	
362	ἄν	g--------	ἄν	ἄν	d--------	g--------	
363	δύναμαι	v3spsm---	δύναμαι	δύναμαι	v3spse---	v3spsm---	
364	κακός	a-s---na-	κακός	κακός	a-s---na-	a-s---na-	
365	.	u--------		.		u--------	glaux_only
366	ὥστε	c--------	ὥστε	ὥστε	d--------	c--------	
367	μά	r--------	μά	μά	r--------	r--------	
368	ὁ	l-s---ma-	ὁ	ὁ	l-s---ma-	l-s---ma-	
369	Ζεύς	n-s---ma-	ζεύς	Ζεύς	n-s---ma-	n-s---ma-	
370	οὐ	d--------	οὐ	οὐ	d--------	d--------	
371	ῥᾴδιος	a-s---nn-	ῥᾴδιος	ῥᾴδιος	a-s---nn-	a-s---nn-	
372	εἰμί	v3spia---	εἰμί	εἰμί	v3spia---	v3spia---	
373	σύ	p-p---cd-	σύ	σύ	p-p---md-	p-p---cd-	
374	αὐτός	p-s---md-	αὐτός	αὐτός	p-s---md-	p-s---md-	
375	οὐδείς	p-s---na-	οὐδείς	οὐδείς	p-s---na-	p-s---na-	
376	χαρίζω	v-papmmd-	χαρίζομαι	χαρίζω	v-papmmd-	v-papmmd-	DISAGREE
377	παρά	r--------	παρά	παρά	r--------	r--------	
